iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,3.824159622192383,39.54530334472656,53.030792236328125,0.7457045553552143,0.02,8.0,6.5933332443237305
1,3.121103286743164,19.869596481323242,25.868242263793945,0.7681077159669494,0.019999836866486504,8.080716638878245,12.911336898803711
2,3.477161407470703,28.295804977416992,37.025577545166016,0.7642231898448933,0.019999347471268518,8.162247674730466,18.90293860435486
3,4.024920463562012,48.61952590942383,64.4452133178711,0.7544319183119308,0.019998531830313394,8.24460132447997,25.052882432937622
4,3.7799887657165527,37.9069709777832,50.645111083984375,0.74848233455193,0.019997389970232808,8.327785887955363,31.159225702285767
5,3.645538806915283,33.11978530883789,44.298309326171875,0.7476534841312702,0.019995921928281892,8.411809748727045,37.25157356262207
6,3.7330727577209473,36.19217300415039,48.293758392333984,0.7494171961131665,0.019994127752358013,8.496681374952107,43.293681621551514
7,3.918175220489502,43.664886474609375,57.96308517456055,0.7533223316721024,0.019992007500999213,8.582409320227798,49.50296235084534
8,4.005153656005859,47.80792236328125,62.99881362915039,0.7588702010280258,0.01998956124338231,8.669002224453562,55.639371395111084
9,3.913865089416504,43.7829475402832,57.31061553955078,0.7639587732235622,0.019986789059320612,8.756468814701803,61.80686116218567
10,3.830047130584717,40.33090591430664,52.61369323730469,0.7665477071225643,0.019983691039261356,8.844817906097417,67.71658325195312
11,3.8496031761169434,41.126041412353516,53.654476165771484,0.766497864694257,0.019980267284282715,8.934058402706205,73.82592296600342
12,3.937636137008667,44.84442138671875,58.678466796875,0.7642398282483113,0.019976517906090528,9.024199298432254,79.63440251350403
13,3.9921250343322754,47.25910568237305,62.09123992919922,0.7611235616531483,0.019972443027014637,9.115249677924364,85.21107840538025
14,3.9748635292053223,46.35212326049805,61.157962799072266,0.7579082287744291,0.019968042780004917,9.207218717491623,91.33785247802734
15,3.9337024688720703,44.41426086425781,58.78251647949219,0.7555692325583259,0.019963317308626913,9.30011568602822,97.23135805130005
16,3.914414882659912,43.5390625,57.695045471191406,0.7546412719570418,0.01995826676705718,9.393949945947602,103.45988750457764
17,3.93812894821167,44.58573913574219,59.07713317871094,0.7547038377923249,0.019952891320078235,9.488730954126023,109.07785964012146
