wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,6.7093071937561035,5.683124542236328,0.9268898367881775,9,9,binary
1237.5,7.667216777801514,6.770472526550293,0.8887436985969543,9,9,binary
1242.5,8.672221183776855,7.96464204788208,0.8307881355285645,9,9,binary
1247.5,9.671761512756348,9.224934577941895,0.750386655330658,9,9,binary
1252.5,10.576624870300293,10.466612815856934,0.6475791931152344,9,9,binary
1257.5,11.280564308166504,11.581730842590332,0.5260989665985107,9,9,binary
1262.5,11.664909362792969,12.440799713134766,0.3948158919811249,9,9,binary
1267.5,11.66653823852539,12.973288536071777,0.2671178877353668,9,9,binary
1272.5,11.281600952148438,13.198409080505371,0.15625709295272827,9,9,binary
1277.5,10.571574211120605,13.301630020141602,0.07221633940935135,9,9,binary
1282.5,9.65560245513916,13.942949295043945,0.020214032381772995,9,9,binary
1287.5,8.797224044799805,18.52113151550293,0.006517615169286728,9,9,binary
1292.5,10.416068077087402,44.82938766479492,0.05502690374851227,9,9,binary
1297.5,10.194685935974121,22.48621940612793,0.009058834053575993,9,9,binary
1302.5,8.282820701599121,12.512746810913086,0.020115500316023827,9,9,binary
1307.5,7.605289936065674,10.419045448303223,0.05504191666841507,9,9,binary
1312.5,7.647478103637695,10.201435089111328,0.101335309445858,9,9,binary
1317.5,8.789263725280762,11.652451515197754,0.16027969121932983,9,9,binary
1322.5,12.7210693359375,16.80593490600586,0.24028952419757843,9,9,binary
1327.5,26.310256958007812,34.39143371582031,0.3472610414028168,9,9,binary
1332.5,50.89902877807617,65.28181457519531,0.24718329310417175,9,9,binary
1337.5,26.836652755737305,33.71650314331055,0.023433396592736244,9,9,binary
1342.5,12.4591064453125,15.390485763549805,0.05215231329202652,9,9,binary
1347.5,7.518710613250732,9.172830581665039,0.10147983580827713,9,9,binary
1352.5,5.36379861831665,6.482279300689697,0.142677441239357,9,9,binary
1357.5,4.19658088684082,5.027864933013916,0.17719238996505737,9,9,binary
1362.5,3.5064775943756104,4.169522762298584,0.20608212053775787,9,9,binary
1367.5,3.014549970626831,3.5510356426239014,0.23219195008277893,9,9,binary
1372.5,2.669867515563965,3.1168971061706543,0.25447511672973633,9,9,binary
1377.5,2.4113285541534424,2.7874302864074707,0.27474114298820496,9,9,binary
1382.5,2.2051103115081787,2.520982503890991,0.293340265750885,9,9,binary
1387.5,2.037770986557007,2.3014092445373535,0.3103950023651123,9,9,binary
1392.5,1.9010993242263794,2.1196420192718506,0.32613128423690796,9,9,binary
1397.5,1.7856016159057617,1.9633985757827759,0.34071487188339233,9,9,binary
1402.5,1.6871663331985474,1.8278952836990356,0.35434404015541077,9,9,binary
1407.5,1.602334976196289,1.7090027332305908,0.3671198785305023,9,9,binary
1412.5,1.5290154218673706,1.604574203491211,0.3789837956428528,9,9,binary
1417.5,1.4648326635360718,1.5112836360931396,0.3902157247066498,9,9,binary
1422.5,1.4082059860229492,1.4273496866226196,0.4008408486843109,9,9,binary
1427.5,1.3582959175109863,1.3519030809402466,0.4108622074127197,9,9,binary
1432.5,1.3137882947921753,1.2833151817321777,0.4203334152698517,9,9,binary
