theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.01864728517830372,0.007662841584533453,0.6191858649253845,0.3545040190219879
0.0,45.0,0.01864728517830372,0.007662841584533453,0.6191858649253845,0.3545040190219879
0.0,90.0,0.01864728517830372,0.007662841584533453,0.6191858649253845,0.3545040190219879
15.0,0.0,0.012001413851976395,0.010135803371667862,0.5881803631782532,0.38968244194984436
15.0,45.0,0.01173265092074871,0.0027012364007532597,0.5878555774688721,0.39771053194999695
15.0,90.0,0.0076725073158741,0.01221206784248352,0.5838998556137085,0.396215558052063
30.0,0.0,0.09058500826358795,0.01514443103224039,0.4737691879272461,0.4205014109611511
30.0,45.0,0.06563902646303177,0.017491694539785385,0.5011762380599976,0.415693074464798
30.0,90.0,0.03669102117419243,0.10592076927423477,0.4845290780067444,0.3728591501712799
45.0,0.0,0.24967080354690552,0.045226532965898514,0.32494479417800903,0.3801578879356384
45.0,45.0,0.14274367690086365,0.036876335740089417,0.41298621892929077,0.40739375352859497
45.0,90.0,0.06126999482512474,0.2154390811920166,0.36174362897872925,0.3615472912788391
60.0,0.0,0.4323377013206482,0.07492727786302567,0.1987757831811905,0.29395925998687744
60.0,45.0,0.21683934330940247,0.04066424071788788,0.3394845128059387,0.40301185846328735
60.0,90.0,0.08919878304004669,0.3048790395259857,0.2599247992038727,0.3459973633289337
75.0,0.0,0.6871597766876221,0.04881903529167175,0.09184037894010544,0.17218077182769775
75.0,45.0,0.3831791579723358,0.025255121290683746,0.2501068711280823,0.34145885705947876
75.0,90.0,0.2296818345785141,0.2989426851272583,0.15921378135681152,0.3121616542339325
80.0,0.0,0.790351390838623,0.027804093435406685,0.060483433306217194,0.12136104702949524
80.0,45.0,0.5064718127250671,0.015640629455447197,0.1988159865140915,0.27907150983810425
80.0,90.0,0.36823147535324097,0.22877709567546844,0.12174318730831146,0.28124821186065674
