it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0.0,0.08099875599145889,0.26527370512485504,0.11516211926937103,0.13053053617477417,0.30316615402698516
1.0,0.16450518369674683,0.1761183947324753,0.08502522110939026,0.21118745170533657,0.27897638380527495
2.0,0.12608030438423157,0.22023824751377105,0.09909537434577942,0.17094466015696524,0.29281291663646697
3.0,0.10744328796863556,0.23069006502628325,0.11905081570148468,0.15203660614788533,0.26584104895591737
4.0,0.12774839997291565,0.20264400243759156,0.12262852489948273,0.17773897564038635,0.26810879707336427
5.0,0.11828591674566269,0.2118935376405716,0.12426213920116425,0.174629919603467,0.27773578763008117
6.0,0.14273929595947266,0.17750993371009827,0.1257750391960144,0.21419280469417573,0.27228781282901765
7.0,0.09344832599163055,0.2354840874671936,0.12707126140594482,0.1212938241660595,0.23954329490661622
8.0,0.09664495289325714,0.22874541580677032,0.12860429286956787,0.14125925190746785,0.2561798274517059
9.0,0.08271777629852295,0.2438800573348999,0.13014453649520874,0.124542392231524,0.2592139571905136
10.0,0.10815538465976715,0.21214260160923004,0.13167309761047363,0.15277263280004263,0.24315076768398286
11.0,0.1354827731847763,0.17901288270950316,0.13322849571704865,0.18316443264484406,0.24863327145576478
12.0,0.08578328788280487,0.2390087604522705,0.13481007516384125,0.1341190442442894,0.2404479593038559
13.0,0.10719219595193863,0.21457046270370483,0.1364094614982605,0.15651372596621513,0.24741813838481902
14.0,0.08721762150526047,0.23967412114143372,0.1379900872707367,0.12969670370221137,0.22257950007915497
15.0,0.11882373690605164,0.1954490512609482,0.13954582810401917,0.1600640073418617,0.25477067828178407
16.0,0.08355174958705902,0.24122151136398315,0.1410621851682663,0.12614933103322984,0.22398299872875213
17.0,0.061998605728149414,0.2665434181690216,0.14261341094970703,0.11541624777019024,0.24174402952194213
18.0,0.052726805210113525,0.23961587846279145,0.17472735047340393,0.08067935034632683,0.25962239503860474
19.0,0.004037155769765377,0.2990393996238708,0.17539486289024353,0.05767540242522955,0.24698358178138732
20.0,0.05565566569566727,0.23316178917884828,0.1760585457086563,0.09619042947888375,0.25495144426822663
21.0,0.02355119213461876,0.26935163140296936,0.17683202028274536,0.07987365350127221,0.23522540926933289
22.0,0.037907861173152924,0.2549121379852295,0.17727988958358765,0.0822366088628769,0.24910712540149688
23.0,0.04020816460251808,0.24920984506607055,0.17789345979690552,0.07161798849701881,0.2845496565103531
24.0,0.06379937380552292,0.21538963913917542,0.1785004585981369,0.09618342816829681,0.2568834602832794
25.0,0.031969957053661346,0.26086280643939974,0.1790880560874939,0.0767795242369175,0.2518523246049881
26.0,0.04618658497929573,0.24343662858009338,0.17960792779922485,0.07438234202563762,0.27147233486175537
27.0,0.018810821697115898,0.2727510780096054,0.1803523302078247,0.06478921994566918,0.2561720907688141
28.0,0.02207120880484581,0.2756901144981384,0.18084675073623657,0.08415987640619278,0.25447615087032316
29.0,0.06842556595802307,0.20841503739356995,0.18134567141532898,0.10224850475788116,0.2652595579624176
30.0,-0.007240672595798969,0.2906168013811111,0.19358818233013153,0.04690571874380112,0.26019098460674284
31.0,-0.013382704928517342,0.2924288034439087,0.1941089928150177,0.036172129958868024,0.29540604948997495
32.0,0.016252679750323296,0.25453772246837614,0.19458280503749847,0.058559009432792665,0.2633709043264389
33.0,-0.0034363947343081236,0.28280879855155944,0.19495835900306702,0.053036638721823695,0.24647912681102752
34.0,-0.010094585828483105,0.29340367913246157,0.19560649991035461,0.04639273658394814,0.26265535652637484
35.0,0.010066812857985497,0.2598391443490982,0.19612060487270355,0.05594601780176163,0.2601409822702408
36.0,-0.031838007271289825,0.31415511965751647,0.19706439971923828,0.034536312147974965,0.28135650753974917
37.0,0.01642540842294693,0.24961745142936706,0.19745075702667236,0.050521950051188466,0.28797501921653745
38.0,-0.001727771363221109,0.271654212474823,0.19846086204051971,0.060912709683179855,0.25517016649246216
39.0,0.0021491306833922863,0.26832853853702543,0.20065242052078247,0.04348484873771667,0.27208914160728453
40,-0.016141563653945923,0.28984321653842926,0.20163226127624512,0.049653667584061624,0.286180704832077
41,-0.016223179176449776,0.2899986505508423,0.20148316025733948,0.04555847942829132,0.2970925569534302
42,-0.006582561880350113,0.28235514760017394,0.2008560299873352,0.041015591286122796,0.2703483492136002
43,0.0004338109865784645,0.27233611345291137,0.20185276865959167,0.044296519458293916,0.27887230813503266
44,0.027604220435023308,0.23193163573741912,0.20309214293956757,0.05149472951889038,0.29725670218467715
