theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.20632079243659973,0.05408918857574463,0.4578067362308502,0.2817832827568054
0.0,45.0,0.20632079243659973,0.05408918857574463,0.4578067362308502,0.2817832827568054
0.0,90.0,0.20632079243659973,0.05408918857574463,0.4578067362308502,0.2817832827568054
15.0,0.0,0.24563494324684143,0.033580128103494644,0.4122938811779022,0.3084910213947296
15.0,45.0,0.22737175226211548,0.04344908148050308,0.4334985017776489,0.2956806421279907
15.0,90.0,0.21037131547927856,0.05316584184765816,0.4531441926956177,0.2833186388015747
30.0,0.0,0.2972131371498108,0.014037573710083961,0.3302958309650421,0.3584534823894501
30.0,45.0,0.27303993701934814,0.01885560341179371,0.3748294711112976,0.3332749605178833
30.0,90.0,0.22282472252845764,0.050049833953380585,0.43943777680397034,0.28768762946128845
45.0,0.0,0.24547722935676575,0.06698304414749146,0.3617513179779053,0.32578837871551514
45.0,45.0,0.28940480947494507,0.011011647060513496,0.32988572120666504,0.3696977496147156
45.0,90.0,0.2486828863620758,0.04197394847869873,0.417647123336792,0.2916960120201111
60.0,0.0,0.2658831775188446,0.0907045230269432,0.3744796812534332,0.268932580947876
60.0,45.0,0.2858857214450836,0.027482181787490845,0.31691792607307434,0.3697141110897064
60.0,90.0,0.30631160736083984,0.029332373291254044,0.37758079171180725,0.2867752015590668
75.0,0.0,0.46730881929397583,0.05501739680767059,0.292420357465744,0.18525338172912598
75.0,45.0,0.40022140741348267,0.026851613074541092,0.2734706699848175,0.29945623874664307
75.0,90.0,0.47429555654525757,0.01373289618641138,0.27966275811195374,0.2323087751865387
80.0,0.0,0.5992014408111572,0.03240425884723663,0.2289000302553177,0.13949425518512726
80.0,45.0,0.5111109018325806,0.017891861498355865,0.22838130593299866,0.24261581897735596
80.0,90.0,0.5908650159835815,0.00796131044626236,0.2171880304813385,0.18398559093475342
