theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.254716694355011,0.1337701976299286,0.37277311086654663,0.2387399822473526
0.0,45.0,0.254716694355011,0.1337701976299286,0.37277311086654663,0.2387399822473526
0.0,90.0,0.254716694355011,0.1337701976299286,0.37277311086654663,0.2387399822473526
15.0,0.0,0.2771264612674713,0.11682984232902527,0.35421913862228394,0.2518245279788971
15.0,45.0,0.26930415630340576,0.12477323412895203,0.3609501123428345,0.24497254192829132
15.0,90.0,0.2625200152397156,0.13171514868736267,0.3675342798233032,0.23823054134845734
30.0,0.0,0.31755298376083374,0.06322398781776428,0.3342815637588501,0.28494149446487427
30.0,45.0,0.30231136083602905,0.09712357819080353,0.33849039673805237,0.2620745897293091
30.0,90.0,0.2881834805011749,0.12295578420162201,0.35270872712135315,0.2361520379781723
45.0,0.0,0.2908686399459839,0.016912925988435745,0.39715898036956787,0.2950594425201416
45.0,45.0,0.3217622935771942,0.05986136570572853,0.3342742323875427,0.28410208225250244
45.0,90.0,0.3388948440551758,0.10244777798652649,0.33017903566360474,0.22847828269004822
60.0,0.0,0.2731904983520508,0.016814375296235085,0.446549654006958,0.2634454369544983
60.0,45.0,0.31826457381248474,0.031228236854076385,0.3523154854774475,0.2981916666030884
60.0,90.0,0.4302218556404114,0.0670701339840889,0.28929266333580017,0.21341535449028015
75.0,0.0,0.4352853000164032,0.013868436217308044,0.3598540127277374,0.19099223613739014
75.0,45.0,0.3740103840827942,0.013890739530324936,0.33966735005378723,0.27243152260780334
75.0,90.0,0.6110703945159912,0.025866392999887466,0.20629127323627472,0.15677182376384735
80.0,0.0,0.5616778135299683,0.008729416877031326,0.2828585207462311,0.14673417806625366
80.0,45.0,0.45350006222724915,0.008539699018001556,0.3016688823699951,0.2362913340330124
80.0,90.0,0.7104693651199341,0.013500885106623173,0.15709620714187622,0.11893346905708313
