theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.2766645550727844,0.2758336663246155,0.2684515714645386,0.1790502518415451
0.0,45.0,0.2766645550727844,0.2758336663246155,0.2684515714645386,0.1790502518415451
0.0,90.0,0.2766645550727844,0.2758336663246155,0.2684515714645386,0.1790502518415451
15.0,0.0,0.27913427352905273,0.256117582321167,0.27510350942611694,0.18964459002017975
15.0,45.0,0.28291526436805725,0.2630695700645447,0.2690882682800293,0.184926837682724
15.0,90.0,0.2880912721157074,0.26848533749580383,0.2634645104408264,0.17995882034301758
30.0,0.0,0.26386892795562744,0.18554843962192535,0.3298010230064392,0.22078153491020203
30.0,45.0,0.29478728771209717,0.22436931729316711,0.27980196475982666,0.20104138553142548
30.0,90.0,0.32411202788352966,0.24510110914707184,0.24795933067798615,0.18282750248908997
45.0,0.0,0.17863638699054718,0.07489080727100372,0.4953099489212036,0.2511628270149231
45.0,45.0,0.2940777838230133,0.168853759765625,0.31395718455314636,0.22311121225357056
45.0,90.0,0.3904414474964142,0.20223969221115112,0.2171504944562912,0.1901683807373047
60.0,0.0,0.11318133771419525,0.0139963049441576,0.6249008178710938,0.24792158603668213
60.0,45.0,0.2920173406600952,0.112083300948143,0.3557383120059967,0.24016103148460388
60.0,90.0,0.49201077222824097,0.13909181952476501,0.16805565357208252,0.2008417248725891
75.0,0.0,0.2719903290271759,0.0024658143520355225,0.5297399759292603,0.19580388069152832
75.0,45.0,0.38409775495529175,0.05556764081120491,0.34225407242774963,0.21808046102523804
75.0,90.0,0.6543583869934082,0.05831759050488472,0.1042943075299263,0.18302957713603973
80.0,0.0,0.419316828250885,0.001355467364192009,0.42364028096199036,0.15568742156028748
80.0,45.0,0.4844866991043091,0.03364364802837372,0.294847309589386,0.18702229857444763
80.0,90.0,0.7415031790733337,0.031385403126478195,0.07795283198356628,0.14915859699249268
