CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
5.826975566574312e-14,9.150047148643101e-14,2.9512552397823723e-13,-0.8372571220331775,5.058490019418321e-40,1.9791637389237678e-40,-3.642894172816966e-38,-1.4070940805879981e-39,-8.109475839474141e-39,-6.845621385855973e-37,-6.134810026381007e-40,-1.0561981121261258e-40,-2.2641092032046717e-40,-5.638585984831381e-40,1.0763131125787024e-40,-9.228896454314886e-41,0.19208231637131123,0.9756191573628378,4.843904003352468e-41,-4.4550220612644046e-38,1.0,0,0.02,2.5036943809777964e-26,5.335271466425938e-26,1.5656708988711546e-22,-1.8955754364642386e-24,-3.235842814935071e-25,8.04925458464342e-24,9.39240540130402e-31,-2.0132721867016273e-34,1.6504545781497533e-34,-2.3417581476500076e-35,-2.0195046250241696e-35,1.4664667633130006e-33,9.509486675262451
,,,-0.7510844672326524,,,,,,,,,,,,,0.220470398086777,1.0098713107904045,,,1.0592537251772889,1,0.01999657324975557,,,,,,,,,,,,,14.369146823883057
,,,-0.6553697648854093,,,,,,,,,,,,,0.25445764275296706,1.0595892788543713,,,1.1220184543019633,2,0.019986295347545736,,,,,,,,,,,,,17.798748254776
,,,-0.5457997399549797,,,,,,,,,,,,,0.2954344043186584,1.136222278514057,,,1.1885022274370185,3,0.01996917333733128,,,,,,,,,,,,,21.30376148223877
,,,-0.4126442796430775,,,,,,,,,,,,,0.3452875822804697,1.2688222120141548,,,1.2589254117941673,4,0.019945218953682734,,,,,,,,,,,,,24.674850463867188
,,,-0.22096566637241574,,,,,,,,,,,,,0.40643669375622815,1.5815347942173814,,,1.333521432163324,5,0.019914448613738107,,,,,,,,,,,,,27.946470975875854
,,,-1.582048419194681,,,,,,,,,,,,,0.40840263609943295,0.10345742532832505,,,1.4125375446227544,6,0.019876883405951378,,,,,,,,,,,,,31.455373764038086
,,,-0.0073762690874549786,,,,,,,,,,,,,0.46642620049090944,2.112565173927216,,,1.4962356560944334,7,0.019832549075639548,,,,,,,,,,,,,34.99511384963989
,,,-0.1303022402936223,,,,,,,,,,,,,0.45782575224130684,1.6831417567821583,,,1.5848931924611134,8,0.019781476007338056,,,,,,,,,,,,,38.43484115600586
,,,-0.28488909329399226,,,,,,,,,,,,,0.4470273770501416,1.2653607424916347,,,1.6788040181225603,9,0.019723699203976767,,,,,,,,,,,,,41.80039882659912
