iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-2.9894752502441406,0.8586291670799255,0.0029482829850167036,0.003433709333494874,0.02,1.0,1.8126766681671143
1,0.013120457530021667,1.5311123132705688,0.670485258102417,0.4379072993474744,0.019997806834748454,1.0471285480508996,3.5016744136810303
2,1.0229456424713135,3.2467024326324463,2.3827404975891113,0.7338955592725622,0.019991228300988585,1.096478196143185,5.195516109466553
3,1.9143956899642944,7.2092509269714355,6.38164758682251,0.885202589210266,0.019980267284282715,1.1481536214968828,6.888957262039185
4,2.9268851280212402,18.95106315612793,18.39189338684082,0.9704940158406222,0.019964928592495042,1.202264434617413,8.620277404785156
5,4.0078444480896,54.564056396484375,55.49614334106445,0.9832044735279584,0.019945218953682734,1.2589254117941673,10.39797568321228
6,3.743649959564209,41.433837890625,43.08616638183594,0.9616506031989775,0.01992114701314478,1.318256738556407,12.091506719589233
7,3.2115588188171387,24.291112899780273,25.355791091918945,0.958010452591284,0.019892723329629883,1.3803842646028848,13.794199466705322
8,3.0216264724731445,20.155269622802734,20.900785446166992,0.9643307269343823,0.01985996037070505,1.4454397707459274,15.537752151489258
9,3.5157809257507324,32.96394729614258,34.33437728881836,0.9600857769707375,0.019822872507286888,1.5135612484362082,17.296729803085327
10,3.9782066345214844,52.00517654418945,54.87565994262695,0.9476911366270662,0.019781476007338056,1.5848931924611134,19.0572030544281
11,4.212865352630615,65.91646575927734,69.2236328125,0.952224884496001,0.019735789028731604,1.6595869074375607,20.778770446777344
12,4.217261791229248,66.2278060913086,69.5066909790039,0.9528263417303706,0.01968583161128631,1.7378008287493754,22.519441843032837
13,4.131813049316406,60.84231185913086,63.77368927001953,0.9540346897844015,0.019631625667976584,1.8197008586099834,24.236674308776855
14,4.031252861022949,55.04550552368164,57.64743423461914,0.9548647958840827,0.01957319497532067,1.9054607179632472,25.98390555381775
15,3.984703540802002,52.51934814453125,55.04909896850586,0.9540455543982135,0.019510565162951538,1.9952623149688797,27.683614492416382
16,3.9441237449645996,50.37318420410156,52.920379638671875,0.9518674005749217,0.019443763702374814,2.089296130854039,29.374317169189453
17,3.89798641204834,48.03074264526367,50.60909652709961,0.9490535484968348,0.019372819894918916,2.1877616239495525,31.0857036113739
