wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,0.5665268301963806,0.22648276388645172,0.5789345502853394,9,9,binary
1237.5,0.5804480910301208,0.24087102711200714,0.5805424451828003,9,9,binary
1242.5,0.5961679816246033,0.25754037499427795,0.5822868943214417,9,9,binary
1247.5,0.6141481399536133,0.277119517326355,0.584176778793335,9,9,binary
1252.5,0.6350286602973938,0.30044206976890564,0.5862404704093933,9,9,binary
1257.5,0.6596550345420837,0.328596293926239,0.5885181427001953,9,9,binary
1262.5,0.6890599131584167,0.3629264533519745,0.5910400152206421,9,9,binary
1267.5,0.7249478697776794,0.40557411313056946,0.593887984752655,9,9,binary
1272.5,0.7694318890571594,0.4593256413936615,0.597098171710968,9,9,binary
1277.5,0.8257768750190735,0.5283653736114502,0.6007674932479858,9,9,binary
1282.5,0.8990576863288879,0.6192402839660645,0.6050200462341309,9,9,binary
1287.5,0.9970280528068542,0.7419247627258301,0.610014796257019,9,9,binary
1292.5,1.1324434280395508,0.9128287434577942,0.6159777641296387,9,9,binary
1297.5,1.328354001045227,1.1616196632385254,0.6232500076293945,9,9,binary
1302.5,1.6265236139297485,1.5419704914093018,0.6323349475860596,9,9,binary
1307.5,2.1108856201171875,2.161806344985962,0.6438958644866943,9,9,binary
1312.5,2.980778932571411,3.277195453643799,0.6590293645858765,9,9,binary
1317.5,4.75115966796875,5.54960298538208,0.6784422993659973,9,9,binary
1322.5,9.14110279083252,11.185470581054688,0.6977607607841492,9,9,binary
1327.5,22.80861473083496,28.725309371948242,0.656589686870575,9,9,binary
1332.5,46.89726638793945,59.591739654541016,0.24511608481407166,9,9,binary
1337.5,22.843713760375977,28.690176010131836,0.17227321863174438,9,9,binary
1342.5,9.378721237182617,11.419230461120605,0.31962671875953674,9,9,binary
1347.5,4.988612651824951,5.790579319000244,0.39938658475875854,9,9,binary
1352.5,3.1937310695648193,3.4894466400146484,0.4434452950954437,9,9,binary
1357.5,2.308802843093872,2.3545193672180176,0.4708424210548401,9,9,binary
1362.5,1.8134217262268066,1.7190669775009155,0.48950883746147156,9,9,binary
1367.5,1.5093101263046265,1.3295519351959229,0.5031513571739197,9,9,binary
1372.5,1.312713623046875,1.079237937927246,0.5136163830757141,9,9,binary
1377.5,1.1786264181137085,0.9120033979415894,0.5220929980278015,9,9,binary
1382.5,1.0859702825546265,0.8041940927505493,0.5291689038276672,9,9,binary
1387.5,1.0219470262527466,0.7480138540267944,0.5352398753166199,9,9,binary
1392.5,0.9819074273109436,0.7703657746315002,0.5407965779304504,9,9,binary
1397.5,0.9772481918334961,1.0405606031417847,0.5455087423324585,9,9,binary
1402.5,1.1038926839828491,2.9036035537719727,0.5415207743644714,9,9,binary
1407.5,0.9470236897468567,1.7179769277572632,0.5392892956733704,9,9,binary
1412.5,0.8696131706237793,0.7761617302894592,0.5492445826530457,9,9,binary
1417.5,0.8518852591514587,0.5798115134239197,0.5546241402626038,9,9,binary
1422.5,0.8458030819892883,0.5089280009269714,0.5587533712387085,9,9,binary
1427.5,0.8457372188568115,0.4781792163848877,0.5623614192008972,9,9,binary
1432.5,0.8499870300292969,0.46582192182540894,0.5658140778541565,9,9,binary
