theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.018780089914798737,0.006763771176338196,0.6149091720581055,0.359546959400177
0.0,45.0,0.018780089914798737,0.006763771176338196,0.6149091720581055,0.359546959400177
0.0,90.0,0.018780089914798737,0.006763771176338196,0.6149091720581055,0.359546959400177
15.0,0.0,0.01089646015316248,0.006029333919286728,0.5762124061584473,0.4068618416786194
15.0,45.0,0.009732455015182495,0.003169689327478409,0.5743350982666016,0.4127627909183502
15.0,90.0,0.005983341950923204,0.012892703525722027,0.566416323184967,0.41470763087272644
30.0,0.0,0.08296538889408112,0.006466489285230637,0.4707387685775757,0.43982934951782227
30.0,45.0,0.06361396610736847,0.02235931158065796,0.48229771852493286,0.4317290186882019
30.0,90.0,0.040126021951436996,0.10344573110342026,0.44903215765953064,0.4073960781097412
45.0,0.0,0.2428874969482422,0.03476390987634659,0.3295959234237671,0.39275264739990234
45.0,45.0,0.13905854523181915,0.04432554543018341,0.3979812562465668,0.4186346232891083
45.0,90.0,0.06904028356075287,0.20242971181869507,0.34799298644065857,0.3805370330810547
60.0,0.0,0.4359058439731598,0.0644523873925209,0.2016473263502121,0.2979944944381714
60.0,45.0,0.21292605996131897,0.05102729797363281,0.33430755138397217,0.40173906087875366
60.0,90.0,0.10381516814231873,0.2788097858428955,0.2611256241798401,0.3562494218349457
75.0,0.0,0.6955230832099915,0.04180363565683365,0.09309554845094681,0.16957759857177734
75.0,45.0,0.37230804562568665,0.03467957675457001,0.25568467378616333,0.33732759952545166
75.0,90.0,0.25725996494293213,0.2654561996459961,0.1650541126728058,0.31222963333129883
80.0,0.0,0.7967606782913208,0.023553060367703438,0.061275579035282135,0.1184106394648552
80.0,45.0,0.49081581830978394,0.02221841737627983,0.20774276554584503,0.2792230248451233
80.0,90.0,0.40206819772720337,0.1990536004304886,0.12547899782657623,0.2733992040157318
