it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.2169644356749597,0.0047295717522501945,0.010274493508040905,0.2401017204073519,0.13872848433398066,0.354108601808548,0.1411534067065943,0.5031536555006391,15.0,0.0,0.8067449331283569
19,0.2211667491355911,0.0007002773927524686,0.013090767175890505,0.24544059321937292,0.16657941464689516,0.4477454721927643,0.13438353776222184,0.4778702890589124,15.0,0.0,0.7994818091392517
29,0.25911811830121134,0.002010923344641924,0.02121439212933183,0.3033740050125935,0.23052581829861515,0.6077324151992798,0.14095630017774446,0.3693997405824207,15.0,0.0,0.7751967310905457
39,0.3208591098054534,0.007178066298365593,0.04532720632851124,0.3697475284024892,0.2698709820618942,0.647980809211731,0.13033333245576137,0.2789365578265417,30.0,0.0,0.8177065253257751
49,0.33953788557222914,0.049485497176647186,0.12913408130407333,0.3549986009781188,0.23567067521313825,0.6049898266792297,0.1935949855971904,0.23119642869347617,45.0,0.0,0.8035911321640015
59,0.31024831001247677,0.09001724421977997,0.16397859007120133,0.2931740745866351,0.07335083442740142,0.17277905344963074,0.4240222282352902,0.19237860256717318,45.0,90.0,0.9076645970344543
69,0.3285875231737182,0.0713648647069931,0.15869621485471724,0.31219685664538527,0.06220538633698154,0.14367571473121643,0.44461580827122643,0.16459126876933233,60.0,90.0,0.9619414806365967
79,0.3558018094017392,0.14299097657203674,0.2238399088382721,0.33238114793282436,0.07335051204011377,0.15800225734710693,0.3424287729320072,0.22841888453279222,60.0,90.0,0.963146448135376
