it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.30890092253685,0.118238265812397,0.0036639198660850525,0.12019742578268051,0.5896155714988709
1,0.29672467708587646,0.13094928478822113,0.0038304883055388927,0.09607907384634018,0.5858857810497284
2,0.29211050271987915,0.13400180246680976,0.004033158533275127,0.14284730851650237,0.5654509782791137
3,0.2919614911079407,0.13385795773938297,0.003981536719948053,0.14466826766729354,0.5643730103969574
4,0.3146198093891144,0.11050443919375538,0.003845414612442255,0.15512024164199828,0.5859055817127228
5,0.31901615858078003,0.10759391356259584,0.00376907829195261,0.1452223166823387,0.5963619768619537
6,0.291349858045578,0.12964433440938591,0.003825240070000291,0.15749869272112846,0.49628138542175293
7,0.3250616788864136,0.09399240408092738,0.003936792258173227,0.1606171727180481,0.5577678203582763
8,0.3238569498062134,0.09517522361129523,0.004084897693246603,0.1633642628788948,0.5560451745986938
9,0.3224850594997406,0.09649637918919325,0.004272654186934233,0.16657968014478683,0.5539899945259095
10,0.34286361932754517,0.06921899151057005,0.004487290512770414,0.2514973312616348,0.5345889568328858
11,0.29297611117362976,0.12866764031350614,0.004697262309491634,0.17227904126048088,0.5088443636894227
12,0.3099059462547302,0.11253394894301891,0.004942027851939201,0.192160315066576,0.5485856592655182
13,0.34965842962265015,0.06403422337025404,0.005233339499682188,0.21425963938236237,0.5709041833877564
14,0.33863648772239685,0.06791011448949576,0.005629510618746281,0.26828330755233765,0.49111669063568114
15,0.32938840985298157,0.088847831543535,0.002626215573400259,0.2428493969142437,0.5389475464820862
16,0.3415146768093109,0.0686585944145918,0.0066133541986346245,0.23993484526872635,0.5470222473144531
17,0.33557233214378357,0.07791367135941982,0.007172013632953167,0.23058049529790878,0.5515648603439331
18,0.31927767395973206,0.09189589396119117,0.007815869525074959,0.24253817945718764,0.5186112642288208
19,0.3171207010746002,0.09621054765302688,0.001037024543620646,0.27241757288575175,0.47831149101257325
20,0.28284716606140137,0.14137928038835526,0.009169038385152817,0.26168947517871854,0.4649451494216919
21,0.29090172052383423,0.13468350428156556,0.0004804533673450351,0.3056360587477684,0.4430321455001831
22,0.3274357318878174,0.08361511619878001,0.00028394433320499957,0.28379476964473727,0.5175377547740936
23,0.26436126232147217,0.1571742080152035,0.011796435341238976,0.2889058530330658,0.4344570696353912
24,0.30411389470100403,0.10653697334200843,7.6154618000146e-05,0.29922224674373865,0.47303197979927064
25,0.2688339650630951,0.14603717401623725,0.013875501230359077,0.24721334576606752,0.4647470235824585
26,0.2760999798774719,0.14586666792747566,0.00018768981681205332,0.32135347053408625,0.41562744975090027
27,0.25317901372909546,0.1606878235936165,0.016364429146051407,0.32864617221057413,0.3943087935447693
28,0.24601058661937714,0.1692012816667557,0.017691664397716522,0.24833933934569358,0.4244841456413269
29,0.21399733424186707,0.20972321331501007,0.019155941903591156,0.239320233813487,0.3917164862155914
30,0.24528580904006958,0.16159864217042924,0.02077411487698555,0.2859042391180992,0.4075964629650116
31,0.18510666489601135,0.2425173670053482,0.022527314722537994,0.25974581837654115,0.3452589750289917
32,0.286441445350647,0.11915492713451385,0.024248868227005005,0.3177869774401188,0.4605329692363739
33,0.3012809455394745,0.10271889278665185,0.006337862927466631,0.3520593136548996,0.45588808655738833
34,0.28022295236587524,0.12471683584153652,0.008265076205134392,0.36542457789182664,0.41098918914794924
35,0.1690811961889267,0.26490799635648726,0.03481597825884819,0.22456488106399775,0.38599262237548826
