theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.35090017318725586,0.15310415625572205,0.29758474230766296,0.19841089844703674
0.0,45.0,0.35090017318725586,0.15310415625572205,0.29758474230766296,0.19841089844703674
0.0,90.0,0.35090017318725586,0.15310415625572205,0.29758474230766296,0.19841089844703674
15.0,0.0,0.3587111532688141,0.1492842435836792,0.2915927767753601,0.2004118114709854
15.0,45.0,0.35799115896224976,0.12941578030586243,0.30462217330932617,0.20797082781791687
15.0,90.0,0.354272723197937,0.10825328528881073,0.32190683484077454,0.21556717157363892
30.0,0.0,0.38318121433258057,0.13736990094184875,0.27038270235061646,0.20906618237495422
30.0,45.0,0.3551344871520996,0.07052405178546906,0.34037572145462036,0.2339656800031662
30.0,90.0,0.28408342599868774,0.01510760746896267,0.4514818787574768,0.24932707846164703
45.0,0.0,0.41913139820098877,0.12108203768730164,0.22118224203586578,0.238604336977005
45.0,45.0,0.30983346700668335,0.018341518938541412,0.4057777523994446,0.26604723930358887
45.0,90.0,0.15425336360931396,0.010703475214540958,0.5839117169380188,0.25113141536712646
60.0,0.0,0.3696326017379761,0.12628617882728577,0.15530428290367126,0.34877684712409973
60.0,45.0,0.2583516240119934,0.0008390800794586539,0.45100411772727966,0.289805144071579
60.0,90.0,0.13480913639068604,0.04573538154363632,0.5841630697250366,0.23529240489006042
75.0,0.0,0.5705487728118896,0.02837502211332321,0.25937187671661377,0.14170435070991516
75.0,45.0,0.32364508509635925,0.0009917581919580698,0.4107196629047394,0.26464349031448364
75.0,90.0,0.3245834708213806,0.045341670513153076,0.4427591860294342,0.18731561303138733
80.0,0.0,0.7092169523239136,0.009722435846924782,0.19514702260494232,0.08591343462467194
80.0,45.0,0.42050784826278687,0.0009977052686735988,0.350813627243042,0.22768083214759827
80.0,90.0,0.47666823863983154,0.03065159171819687,0.3435214161872864,0.1491587609052658
