order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,3.982801914215088,46.84788513183594,61.479156494140625,0.7620124816894531,4.190978288650513
9,9,binary,3.9821317195892334,46.81773376464844,61.436344146728516,0.7620527148246765,4.0908544063568115
11,11,projected,3.93320369720459,44.73685836791992,58.30046463012695,0.7673499584197998,12.0117506980896
11,11,binary,3.9314818382263184,44.66062545776367,58.19918441772461,0.7673754692077637,11.368669509887695
13,13,projected,3.80601167678833,39.46070098876953,51.25013732910156,0.7699628472328186,29.04410696029663
13,13,binary,3.8062827587127686,39.4715576171875,51.263816833496094,0.7699691653251648,30.0588116645813
