wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,9.248038291931152,9.703210830688477,0.3706805408000946,9,9,binary
1237.5,9.133613586425781,9.877470970153809,0.2778942584991455,9,9,binary
1242.5,8.868123054504395,9.885337829589844,0.19505314528942108,9,9,binary
1247.5,8.456297874450684,9.723054885864258,0.12503373622894287,9,9,binary
1252.5,7.956935405731201,9.450906753540039,0.07093347609043121,9,9,binary
1257.5,7.398643493652344,9.101397514343262,0.03313243016600609,9,9,binary
1262.5,6.82387113571167,8.744175910949707,0.010589663870632648,9,9,binary
1267.5,6.261539936065674,8.460776329040527,0.0018234237795695662,9,9,binary
1272.5,5.750986576080322,8.449018478393555,0.005239712540060282,9,9,binary
1277.5,5.349762439727783,9.318658828735352,0.02092656120657921,9,9,binary
1282.5,5.531980991363525,14.817732810974121,0.05364957079291344,9,9,binary
1287.5,6.799369812011719,21.34722328186035,0.04850788787007332,9,9,binary
1292.5,5.261991024017334,10.061691284179688,0.0503411628305912,9,9,binary
1297.5,4.72217321395874,7.5648932456970215,0.08020810037851334,9,9,binary
1302.5,4.61984395980835,7.0088653564453125,0.11372698098421097,9,9,binary
1307.5,4.862999439239502,7.230751037597656,0.15127110481262207,9,9,binary
1312.5,5.648080825805664,8.302326202392578,0.19518744945526123,9,9,binary
1317.5,7.574573993682861,11.036623001098633,0.2502734959125519,9,9,binary
1322.5,12.583823204040527,18.61859130859375,0.3219926357269287,9,9,binary
1327.5,26.412935256958008,36.52741241455078,0.3935993015766144,9,9,binary
1332.5,46.81773376464844,61.436344146728516,0.2566245496273041,9,9,binary
1337.5,27.618080139160156,35.38755416870117,0.02841283194720745,9,9,binary
1342.5,13.216548919677734,16.70965003967285,0.04134855419397354,9,9,binary
1347.5,7.759568691253662,9.751612663269043,0.08537276834249496,9,9,binary
1352.5,5.307363033294678,6.658146858215332,0.12336734682321548,9,9,binary
1357.5,4.017649173736572,5.0420331954956055,0.15435633063316345,9,9,binary
1362.5,3.2472050189971924,4.078719139099121,0.1802474409341812,9,9,binary
1367.5,2.7429306507110596,3.447279691696167,0.20246174931526184,9,9,binary
1372.5,2.389430284500122,3.002070665359497,0.22208015620708466,9,9,binary
1377.5,2.128046989440918,2.669924259185791,0.23968562483787537,9,9,binary
1382.5,1.9277515411376953,2.412412166595459,0.25564250349998474,9,9,binary
1387.5,1.7696255445480347,2.2061800956726074,0.27030783891677856,9,9,binary
1392.5,1.6407337188720703,2.035278797149658,0.2839045524597168,9,9,binary
1397.5,1.5345600843429565,1.892019271850586,0.2965275049209595,9,9,binary
1402.5,1.4451688528060913,1.7690924406051636,0.3083094656467438,9,9,binary
1407.5,1.3689912557601929,1.6621816158294678,0.3193974494934082,9,9,binary
1412.5,1.3037328720092773,1.5687495470046997,0.3297966420650482,9,9,binary
1417.5,1.246734619140625,1.485122799873352,0.33968761563301086,9,9,binary
1422.5,1.1966571807861328,1.4099432229995728,0.3490976095199585,9,9,binary
1427.5,1.1527390480041504,1.342458724975586,0.3580339252948761,9,9,binary
1432.5,1.1137343645095825,1.2810226678848267,0.36655938625335693,9,9,binary
