iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,3.192548990249634,19.976831436157227,29.681529998779297,0.6730391404007184,0.02,8.0,6.680802345275879
1,2.9280920028686523,15.729766845703125,22.211923599243164,0.708167699903235,0.019999836866486504,8.080716638878245,13.086681842803955
2,3.3272931575775146,23.421308517456055,33.14659881591797,0.7065976406064247,0.019999347471268518,8.162247674730466,19.177143096923828
3,3.801555633544922,37.24814987182617,53.812686920166016,0.6921815654194167,0.019998531830313394,8.24460132447997,25.310229063034058
4,3.488369941711426,27.072168350219727,39.576419830322266,0.6840479372890915,0.019997389970232808,8.327785887955363,31.249605655670166
5,3.453054904937744,26.122655868530273,38.218017578125,0.6835167683705687,0.019995921928281892,8.411809748727045,37.43236017227173
6,3.6261978149414062,31.167320251464844,45.28724670410156,0.6882140673091836,0.019994127752358013,8.496681374952107,42.77721190452576
7,3.810771942138672,37.73824691772461,54.10192108154297,0.6975398685167656,0.019992007500999213,8.582409320227798,48.1273832321167
8,3.7056705951690674,34.18793487548828,48.39848327636719,0.7063844269719383,0.01998956124338231,8.669002224453562,54.26132321357727
9,3.62505841255188,31.572288513183594,44.60459899902344,0.7078258570125049,0.019986789059320612,8.756468814701803,59.66361665725708
10,3.754884719848633,35.79509353637695,51.00679397583008,0.7017710925595128,0.019983691039261356,8.844817906097417,65.2853536605835
11,3.874420166015625,40.0401611328125,57.913883209228516,0.6913741388771432,0.019980267284282715,8.934058402706205,71.00274300575256
12,3.7828707695007324,36.32145309448242,53.161415100097656,0.6832296135475712,0.019976517906090528,9.024199298432254,76.14256501197815
13,3.7225074768066406,34.127376556396484,50.14482116699219,0.6805762940652411,0.019972443027014637,9.115249677924364,81.90458345413208
14,3.804440498352051,37.10631561279297,54.330928802490234,0.6829685490503069,0.019968042780004917,9.207218717491623,87.85457038879395
15,3.8890247344970703,40.56561279296875,58.858070373535156,0.6892107154638885,0.019963317308626913,9.30011568602822,93.90918302536011
16,3.826915740966797,38.29935836791992,55.05862045288086,0.6956105702048201,0.01995826676705718,9.393949945947602,100.01393842697144
17,3.7829742431640625,36.70637130737305,52.61482238769531,0.697643166727797,0.019952891320078235,9.488730954126023,105.9998083114624
18,3.8465394973754883,39.027278900146484,56.194461822509766,0.694504006879067,0.019947191143073185,9.584468262855651,112.04614520072937
19,3.8919317722320557,40.666019439697266,59.055076599121094,0.6886117465522312,0.019941166422020012,9.681171520807267,118.17692923545837
20,3.84010648727417,38.49664306640625,56.24078369140625,0.6844969173551534,0.019934817353485502,9.778850474002686,124.53556108474731
21,3.8227450847625732,37.819461822509766,55.294105529785156,0.6839691402935698,0.019928144144618822,9.87751496679699,129.93154382705688
22,3.869924545288086,39.73227310180664,57.84027862548828,0.6869308731908021,0.01992114701314478,9.977174942870668,135.80682516098022
23,3.8925275802612305,40.7968864440918,58.93584060668945,0.6922254102787921,0.019913826187356695,10.077840446231766,141.61336874961853
24,3.8586926460266113,39.5640983581543,56.795841217041016,0.696602031246661,0.01990618190610898,10.17952162222815,147.48481702804565
25,3.849863052368164,39.24862289428711,56.25021743774414,0.6977505987016934,0.01989821441880933,10.282228718569984,153.33895230293274
26,3.8819477558135986,40.47525405883789,58.160396575927734,0.6959246573567842,0.019889923985410573,10.385972086362527,159.3974974155426
27,3.8910796642303467,40.74624252319336,58.83846664428711,0.6925102717160782,0.019881310876402224,10.490762181149336,165.56712794303894
28,3.8736002445220947,39.9771614074707,57.91013717651367,0.6903309741024642,0.019872375372801628,10.596609563966009,171.3883080482483
29,3.8692259788513184,39.81143569946289,57.64466857910156,0.6906351737425964,0.019863117766144803,10.70352490240456,177.31756258010864
30,3.888009786605835,40.63743209838867,58.634910583496094,0.6930586521577498,0.01985353835847693,10.811518971688523,183.20255422592163
