case,h_nm,lam_nm,order,f_t_re,f_t_im,f_r_re,f_r_im,f_T,f_R,b_t_re,b_t_im,b_r_re,b_r_im,b_T,b_R
bare,250.0,1262.0,9,0.3147082030773163,0.9305873513221741,0.1869918406009674,0.0,0.9650340715249728,0.0349659484513376,0.3147081732749939,0.9305872321128845,0.1486099660396576,-0.11349460482597351,0.9650338308976031,0.03496594733091207
bare,250.0,1266.0,9,0.3183653950691223,0.9293424487113953,0.1869918406009674,0.0,0.9650339117544107,0.0349659484513376,0.3183653950691223,0.9293424487113953,0.14771270751953125,-0.11465992778539658,0.9650339117544107,0.034965943002502935
bare,250.0,1270.0,9,0.32199472188949585,0.928091287612915,0.1869918406009674,0.0,0.9650340390676925,0.0349659484513376,0.32199472188949585,0.9280912280082703,0.1468120515346527,-0.11581090837717056,0.9650339284305929,0.03496594497495891
bare,250.0,1274.0,9,0.3255963921546936,0.9268337488174438,0.1869918406009674,0.0,0.9650338085311496,0.0349659484513376,0.3255963921546936,0.9268337488174438,0.1459081619977951,-0.11694765090942383,0.9650338085311496,0.03496594479080728
bare,250.0,1278.0,9,0.32917076349258423,0.9255704283714294,0.1869918406009674,0.0,0.9650340094139622,0.0349659484513376,0.32917076349258423,0.9255703687667847,0.14500118792057037,-0.1180703341960907,0.9650338990773726,0.03496594831555311
bare,250.0,1282.0,9,0.33271774649620056,0.9243013262748718,0.1869918406009674,0.0,0.9650340405869969,0.0349659484513376,0.33271774649620056,0.9243012070655823,0.14409136772155762,-0.11917895823717117,0.9650338202164025,0.034965946338366534
bare,250.0,1286.0,9,0.33623796701431274,0.9230265617370605,0.1869918406009674,0.0,0.9650340041340578,0.0349659484513376,0.33623793721199036,0.9230265617370605,0.143178790807724,-0.12027378380298615,0.9650339840927141,0.034965949207449436
bare,250.0,1290.0,9,0.33973151445388794,0.9217464327812195,0.1869918406009674,0.0,0.9650339882580355,0.0349659484513376,0.33973151445388794,0.9217463731765747,0.14226360619068146,-0.12135490775108337,0.9650338783773016,0.034965947281651255
bare,250.0,1294.0,9,0.34319859743118286,0.920461118221283,0.1869918406009674,0.0,0.9650339474359056,0.0349659484513376,0.3431985676288605,0.9204611778259277,0.1413460224866867,-0.12242243438959122,0.9650340367071957,0.03496595051468071
bare,250.0,1298.0,9,0.3466395437717438,0.9191707968711853,0.1869918406009674,0.0,0.9650339271270924,0.0349659484513376,0.3466395437717438,0.9191707968711853,0.1404261291027069,-0.12347652018070221,0.9650339271270924,0.03496594877070547
bare,250.0,1302.0,9,0.35005438327789307,0.9178757071495056,0.1869918406009674,0.0,0.9650338850272709,0.0349659484513376,0.35005438327789307,0.9178757071495056,0.13950413465499878,-0.12451723963022232,0.9650338850272709,0.03496594655097024
bare,250.0,1306.0,9,0.35344356298446655,0.916576087474823,0.1869918406009674,0.0,0.965034076345809,0.0349659484513376,0.35344356298446655,0.9165760278701782,0.13858014345169067,-0.12554478645324707,0.9650339670814284,0.03496594956468257
bare,250.0,1310.0,9,0.3568074107170105,0.9152718186378479,0.1869918406009674,0.0,0.965034030335211,0.0349659484513376,0.3568074107170105,0.9152718186378479,0.13765428960323334,-0.1265592873096466,0.965034030335211,0.03496595665049651
bare,250.0,1314.0,9,0.3601459562778473,0.9139633178710938,0.1869918406009674,0.0,0.965034056237223,0.0349659484513376,0.3601459562778473,0.913963258266449,0.13672666251659393,-0.1275608241558075,0.9650339472843088,0.03496594410223541
bare,250.0,1318.0,9,0.36345940828323364,0.9126506447792053,0.1869918406009674,0.0,0.9650339408854975,0.0349659484513376,0.36345940828323364,0.9126507043838501,0.13579751551151276,-0.12854954600334167,0.965034049681936,0.03496595099676481
bare,250.0,1322.0,9,0.3667481541633606,0.9113340377807617,0.1869918406009674,0.0,0.965033937000019,0.0349659484513376,0.3667481541633606,0.9113339781761169,0.1348668485879898,-0.1295255869626999,0.9650338283605393,0.0349659445260877
bare,250.0,1326.0,9,0.37001222372055054,0.910013735294342,0.1869918406009674,0.0,0.9650340441269875,0.0349659484513376,0.37001222372055054,0.9100136756896973,0.133934885263443,-0.1304890513420105,0.9650339356449003,0.03496594601066949
bare,250.0,1330.0,9,0.37325212359428406,0.9086896181106567,0.1869918406009674,0.0,0.9650339698297339,0.0349659484513376,0.37325209379196167,0.9086896181106567,0.1330016851425171,-0.13144010305404663,0.9650339475821745,0.03496594894160764
bare,250.0,1334.0,9,0.3764677345752716,0.907362163066864,0.1869918406009674,0.0,0.9650340501416156,0.0349659484513376,0.3764677047729492,0.907362163066864,0.13206742703914642,-0.13237881660461426,0.9650340277023907,0.034965956370378366
bare,250.0,1338.0,9,0.37965941429138184,0.9060312509536743,0.1869918406009674,0.0,0.9650338985647551,0.0349659484513376,0.37965941429138184,0.9060312509536743,0.13113215565681458,-0.13330531120300293,0.9650338985647551,0.034965948242132505
bare,250.0,1342.0,9,0.3828275799751282,0.9046972393989563,0.1869918406009674,0.0,0.9650340509657056,0.0349659484513376,0.3828275799751282,0.9046971797943115,0.1301960051059723,-0.13421976566314697,0.9650339431173941,0.03496594524022445
bare,250.0,1346.0,9,0.38597214221954346,0.9033600687980652,0.1869918406009674,0.0,0.9650339084683885,0.0349659484513376,0.38597214221954346,0.9033600091934204,0.1292591243982315,-0.13512226939201355,0.9650338007794801,0.034965948925845376
bare,250.0,1350.0,9,0.38909342885017395,0.9020200967788696,0.1869918406009674,0.0,0.9650339513673466,0.0349659484513376,0.38909342885017395,0.9020200967788696,0.1283215880393982,-0.13601291179656982,0.9650339513673466,0.034965942132334504
bare,250.0,1354.0,9,0.39219173789024353,0.9006772637367249,0.1869918406009674,0.0,0.9650338926816432,0.0349659484513376,0.39219170808792114,0.9006772637367249,0.1273835152387619,-0.13689187169075012,0.9650338693051951,0.03496594448958068
bare,250.0,1358.0,9,0.39526718854904175,0.8993318676948547,0.1869918406009674,0.0,0.9650339585949793,0.0349659484513376,0.39526715874671936,0.8993318676948547,0.1264449954032898,-0.137759268283844,0.96503393503522,0.03496595286063808
bare,250.0,1362.0,9,0.3983200192451477,0.8979839086532593,0.1869918406009674,0.0,0.96503393793164,0.0349659484513376,0.3983200192451477,0.8979839086532593,0.12550610303878784,-0.1386151760816574,0.96503393793164,0.03496594894013171
bare,250.0,1366.0,9,0.40135031938552856,0.8966336846351624,0.1869918406009674,0.0,0.9650340432932935,0.0349659484513376,0.40135031938552856,0.8966336250305176,0.12456701695919037,-0.13945968449115753,0.9650339364062326,0.03496594531248443
bare,250.0,1370.0,9,0.4043583869934082,0.8952811360359192,0.1869918406009674,0.0,0.9650340176736769,0.0349659484513376,0.4043583869934082,0.8952811360359192,0.12362778186798096,-0.1402929723262787,0.9650340176736769,0.034965946533739085
bare,250.0,1374.0,9,0.4073445796966553,0.8939263820648193,0.1869918406009674,0.0,0.965033983159742,0.0349659484513376,0.4073445796966553,0.8939263224601746,0.12268844246864319,-0.1411151885986328,0.9650338765954166,0.03496595036860927
bare,250.0,1378.0,9,0.4103088974952698,0.8925696611404419,0.1869918406009674,0.0,0.9650339913521471,0.0349659484513376,0.4103088974952698,0.8925696015357971,0.1217491403222084,-0.1419263631105423,0.9650338849495554,0.034965945714982294
bare,250.0,1382.0,9,0.41325142979621887,0.8912110924720764,0.1869918406009674,0.0,0.9650339555738912,0.0349659484513376,0.4132513999938965,0.8912110924720764,0.12081000208854675,-0.14272662997245789,0.9650339309421874,0.034965947507929585
bare,250.0,1386.0,9,0.41617271304130554,0.8898506164550781,0.1869918406009674,0.0,0.9650338466856434,0.0349659484513376,0.41617271304130554,0.8898506164550781,0.11987102031707764,-0.1435161530971527,0.9650338466856434,0.03496594771166261
bare,250.0,1390.0,9,0.41907262802124023,0.8884886503219604,0.1869918406009674,0.0,0.9650339493075676,0.0349659484513376,0.41907259821891785,0.8884886503219604,0.11893235146999359,-0.14429497718811035,0.9650339243288935,0.03496594466789938
bare,250.0,1394.0,9,0.42195144295692444,0.8871250748634338,0.1869918406009674,0.0,0.9650339186648836,0.0349659484513376,0.42195141315460205,0.8871250748634338,0.11799408495426178,-0.14506323635578156,0.9650338935146188,0.03496594662620689
bare,250.0,1398.0,9,0.42480942606925964,0.8857600688934326,0.1869918406009674,0.0,0.9650339481233923,0.0349659484513376,0.42480942606925964,0.8857600688934326,0.1170562207698822,-0.14582107961177826,0.9650339481233923,0.034965946080071975
bare,250.0,1402.0,9,0.42764678597450256,0.8843936324119568,0.1869918406009674,0.0,0.9650338706051375,0.0349659484513376,0.42764678597450256,0.8843936324119568,0.11611887812614441,-0.14656859636306763,0.9650338706051375,0.03496594729711422
bare,250.0,1406.0,9,0.4304635226726532,0.883026123046875,0.1869918406009674,0.0,0.9650339783349446,0.0349659484513376,0.4304635226726532,0.883026123046875,0.11518219113349915,-0.14730584621429443,0.9650339783349446,0.034965949483223284
bare,250.0,1410.0,9,0.433260053396225,0.8816573619842529,0.1869918406009674,0.0,0.9650339778099317,0.0349659484513376,0.4332600235939026,0.8816573619842529,0.11424612998962402,-0.1480329930782318,0.965033951985621,0.034965945257305904
bare,250.0,1414.0,9,0.4360363781452179,0.8802876472473145,0.1869918406009674,0.0,0.9650340649622118,0.0349659484513376,0.4360363483428955,0.8802875876426697,0.11331084370613098,-0.14875012636184692,0.9650339340339577,0.03496594739406067
bare,250.0,1418.0,9,0.43879276514053345,0.8789169192314148,0.1869918406009674,0.0,0.9650340416509166,0.0349659484513376,0.43879273533821106,0.8789168000221252,0.11237636208534241,-0.14945736527442932,0.965033805946722,0.034965950790310174
p0550,225.0,1260.0,9,0.4624566435813904,-0.6924148201942444,0.5523850917816162,0.02996189147233963,0.6934860766290366,0.3061486694123899,0.46247416734695435,-0.6923970580101013,0.23877602815628052,0.4990597367286682,0.693462788967004,0.3061666135769312
p0550,225.0,1262.0,9,0.3926171362400055,-0.786149799823761,0.4743608832359314,-0.044231612235307693,0.7723328170437319,0.22705734886164924,0.39259597659111023,-0.7861505746841431,0.2490757703781128,0.40613704919815063,0.7723018508641285,0.227089860769819
