lam_nm,T,R,en_res,abs_t_sc,abs_r_sc,abs_tbg,abs_rbg,arg_tbg_deg,arg_rbg_deg,g_up_abs,g_up_arg_deg,g_dn_abs,g_dn_arg_deg,A_ED_top_abs,A_EQ_top_abs,A_MD_top_abs,A_ED_bot_abs,A_EQ_bot_abs,A_MD_bot_abs,dphi_top_deg,dphi_bot_deg,sum_top_abs,sum_bot_abs,xi_top,xi_bot,ratio_EQ_ED_top,eta_dir,ladder_resid_up,ladder_resid_dn,f_ED,f_EQ,f_MD,f_MQ,ED_EQ_balance,px_given_ED,Qxz_given_EQ
1310.0,0.0763065016383209,0.923616130175253,7.736818642600785e-05,0.9599778105002756,1.048225868790708,0.9823614560512904,0.1869918406009674,68.70229097828064,0.0,1.4783555809568905,-35.583992868262676,1.2388206503819832,-34.39182002917484,0.6382918542909543,0.6246820270008243,0.10300241276199812,0.6991135674824737,0.6842068835797117,0.11281733232415356,-87.33634853873566,92.66365146126434,0.9136214912368378,0.9552169658086502,0.7233890619356113,0.6905247190375773,0.978677736213243,-0.10005596225425208,0.16280460849950784,0.18494413263514647,0.5690414720196548,0.2295502202824236,0.0613046873293337,0.1401036203685878,0.4033980501767276,0.6120498417409359,0.8719341010477554
1311.0,0.0748696883102281,0.9249769810587164,0.0001533306310556,0.9810132489196182,1.0484184463976538,0.9823614390840537,0.1869918406009674,68.64988536855988,0.0,1.4720583753723442,-35.82389049947847,1.2387715294231256,-34.40644154588472,0.6348128702624762,0.6125907052371653,0.07533702646031387,0.6953030771573769,0.6709634009362422,0.08251575980191538,-86.23941979910607,93.76058020089393,0.9106404687430081,0.9340461506311774,0.7300287466133447,0.6836485895009823,0.9649941485651942,-0.08293787200294132,0.16227596831470284,0.18413088395256175,0.5720190610660261,0.2229056431950147,0.0586526750896271,0.1464226206493322,0.3896821948198778,0.603482212585858,0.865275728199926
1312.0,0.0743775531986361,0.9255143375855638,0.0001081092158,1.0026658438122373,1.0478517730969108,0.9823614346981513,0.1869918406009674,68.5975621167902,0.0,1.4656257926364027,-36.04722967263549,1.23881512722933,-34.42297090953501,0.6309519099612002,0.5983065798344479,0.04958538962444598,0.6910742127092604,0.6553181662343928,0.05431029458125132,-85.11800650277607,94.88199349722393,0.9057178905262647,0.9110120537688768,0.7368001913713292,0.6766319150466633,0.948260192874668,-0.06507901579061477,0.1615959577910968,0.18337522362666978,0.5746543632119984,0.2148186366181938,0.0573580148174067,0.153168985352401,0.3738223362952942,0.594077509633077,0.8574013314904657
1313.0,0.0748748543945291,0.924932718904927,0.0001924267005438,1.0259303645313773,1.0463560684045814,0.9823614499266601,0.1869918406009674,68.54531956327727,0.0,1.458568147167544,-36.25086535445545,1.238650290371297,-34.44602021265095,0.6264002162817426,0.5801322819106941,0.038525902379631626,0.6860887961087808,0.6354120712833938,0.0421969681612581,-83.91435147541436,96.08564852458565,0.8977646343611538,0.8843257562456585,0.7440865751284258,0.669182879910454,0.9261367841702052,-0.045467768399873106,0.1607225958016174,0.18268613131364292,0.5768625618479962,0.204353285530778,0.0580360124180352,0.1607481402031905,0.3542495198095822,0.5831786333217175,0.847215419700005
1314.0,0.0763958716245047,0.9235373805948814,6.674778061377395e-05,1.0496155879424123,1.0440673625450567,0.9823614692348347,0.1869918406009674,68.49314992418728,0.0,1.4515013845558082,-36.43434021642232,1.2386417728785886,-34.47465992470094,0.6214301942219724,0.558942055313078,0.06078834319751156,0.6806451893490919,0.6122026650958781,0.06658075798471542,-82.65885885960539,97.34114114039463,0.8873311582670872,0.8553260365387643,0.7517384101639187,0.6615829028899636,0.899444636759034,-0.025329795536782197,0.15973464704689602,0.18208969939546635,0.5780209579813586,0.1919996263015224,0.0612914198464978,0.168687995870621,0.3321672400461897,0.5711556731285093,0.8346373592509462
1315.0,0.0791061194784048,0.920784888343624,0.0001089921779711,1.0745719596745493,1.0406628640869005,0.9823613680674681,0.1869918406009674,68.44106157881657,0.0,1.4441098865971724,-36.59785504422582,1.2386243815690423,-34.51164018559322,0.6157700139930807,0.5334068867768369,0.1016631067281697,0.6744456604567644,0.5842342950600916,0.1113504061633917,-81.34062194541634,98.65937805458367,0.8732698591053586,0.8231373478096172,0.7599089909658743,0.6539687425717442,0.8662436862065691,-0.003661933468069925,0.1585342029188826,0.18173648800446504,0.5775853535054805,0.1771232098228738,0.068128148865153,0.1771632878064927,0.3066615327897042,0.5574971216125645,0.8184925713746771
1316.0,0.0832217375258606,0.9166145815027094,0.0001636809714299,1.1007384044876602,1.0359803355721182,0.9823614306746411,0.1869918406009674,68.38905925050531,0.0,1.4363840916643527,-36.738766003700704,1.2385007111111555,-34.5575815174255,0.6093046303069222,0.5026017855619235,0.1521822749182417,0.667364201679581,0.5504938296879611,0.16668345743480734,-79.93491543464354,100.06508456535647,0.8549274732517277,0.78740514487301,0.7688843782627928,0.6465492073725759,0.8248776729445667,0.019639689335558336,0.15710504115164986,0.18170549738581113,0.5746941278749982,0.1595596952089329,0.0797883764977675,0.1859578004183013,0.2776428146202301,0.5419351768662373,0.7968769248359018
1317.0,0.0888180125029355,0.9110267642509742,0.0001552232460902,1.1279393237415243,1.030004013499024,0.9823614310736332,0.1869918406009674,68.33712842839346,0.0,1.4284607318086995,-36.856332098227156,1.2382789294457568,-34.61305337906615,0.6019492719379619,0.46554420901600185,0.21121187947359177,0.6593079640903544,0.5099051015581728,0.2313378896515766,-78.431588820056,101.56841117994401,0.8315463714521694,0.7482344493638865,0.7789709129736879,0.6399470475886818,0.7733944216215977,0.04445711808863358,0.15545665987984292,0.18208933598161656,0.5683100407604913,0.1393263130303793,0.0976018184105637,0.1947618277985655,0.2451589854790144,0.5241130051597084,0.7672385955361956
1318.0,0.0961527656084478,0.9036195460894144,0.0002276883021377,1.156344286142103,1.0223758600773105,0.9823614105233863,0.1869918406009674,68.28528132129199,0.0,1.4201367853512448,-36.950709886925125,1.2380330745190784,-34.68763297661616,0.5935057270277208,0.4212940960646119,0.27916009947998827,0.650059848569666,0.46143847282246114,0.305760776569858,-76.78376955779513,103.21623044220487,0.802539462512477,0.7059351036922671,0.7908352408526752,0.635120260737865,0.7098399844841506,0.07102564897953713,0.1536217039189469,0.18310094613971695,0.5571062620864572,0.1169550761129657,0.1229712420951194,0.2029674197054577,0.2099331565129947,0.5036937431559901,0.7253668245307549
1319.0,0.1055443607023373,0.8944226352747029,3.300402295980387e-05,1.1863573767781452,1.0128952895123693,0.9823613871334733,0.1869918406009674,68.23350529404182,0.0,1.4116040000276728,-37.020974639144455,1.237739054812239,-34.77723896126564,0.5838030758925553,0.36743702253440275,0.3590675376982051,0.6394326487964861,0.40244945305548263,0.39328245466361933,-75.01595510763131,104.98404489236869,0.766002342091216,0.6616415073873435,0.8052670859417459,0.6350445085977203,0.629385211738807,0.0999618254237374,0.15140836997994567,0.1851368832996935,0.5391963240119153,0.092883667210899,0.1579504081263696,0.2099696006508159,0.1722631684871176,0.4800206980402729,0.6622955731485208
1320.0,0.1173724203816328,0.8827020385896285,7.44589712613486e-05,1.2177433783079945,1.0011040617092488,0.9823613685833602,0.1869918406009674,68.18181741102232,0.0,1.4027548109889558,-37.06306258337491,1.237390544822824,-34.89238292463572,0.5726117723303675,0.3020270746576511,0.4525580803161213,0.6271749455130381,0.33080670577374516,0.49568154739227294,-73.04611451166555,106.95388548833445,0.721086925503735,0.6178851349236744,0.8244396278383149,0.6449863983237223,0.5274552310171454,0.13134778354152477,0.14904281165872724,0.1886443981196067,0.5132077553299125,0.0688471581915579,0.203364758834935,0.2145803276435945,0.1341506582403454,0.4526792332801889,0.5632746697471513
1321.0,0.1324322230573651,0.8674216110558914,0.0001461658867434,1.2516933834679613,0.9857884146493884,0.9823614617971137,0.1869918406009674,68.13020149948574,0.0,1.3932042389939547,-37.074349652870794,1.2369204882376847,-35.04431498899691,0.5591734265353228,0.21970981798850672,0.5663755890911183,0.6124560832767758,0.24064558184828885,0.6203445272920362,-70.90699827476587,109.09300172523415,0.6643193947638504,0.5801662265643598,0.8529126790626781,0.6800669255279292,0.3929189184647846,0.1669952892293697,0.14631284213656093,0.1946821707669779,0.4769243775758531,0.0466695403790176,0.2608217248353319,0.2155843572097973,0.097855221023159,0.4203107316212662,0.3978722105998036
1322.0,0.1511176896174522,0.8488698237390516,1.2486643496179006e-05,1.2874675296226679,0.9669070627786998,0.9823614085457647,0.1869918406009674,68.0786665415303,0.0,1.3832736199750508,-37.049101245443566,1.2364154662984497,-35.24163098246029,0.5433701006925526,0.11752323849776647,0.7035942199727738,0.5951468861849534,0.128721822119345,0.7706384812502928,-68.82035801155428,111.17964198844572,0.5959917398663863,0.5616163544386517,0.9017971653286054,0.775853891728886,0.21628580289562704,0.20634258407774433,0.14348747986393384,0.20432371185256734,0.4309306901074251,0.0301021876206223,0.3273210736699868,0.2116460486019658,0.069853896024714,0.382738700225297,0.1537867860378788
1323.0,0.1750165325021127,0.824950154659029,3.33128388583237e-05,1.326471873823996,0.9423632212976917,0.9823614819407561,0.1869918406009674,68.0272096154252,0.0,1.372605937899525,-36.97857506348084,1.2358344406552515,-35.505403086612134,0.524459703016374,0.013480202940512496,0.8741469242596962,0.5744345498249798,0.014764707875832561,0.9574428541030009,131.33974571606478,-48.6602542839352,0.5156550582706941,0.5842921420711427,0.9585737227533769,0.9916715515752375,0.02570302897054349,0.25208086933754376,0.1406207349102332,0.22007932153428442,0.3760985902290677,0.0223219753332612,0.399780864837038,0.201798569600633,0.0593513932601176,0.3392594390620045,0.0022657964037507
1324.0,0.2059726906953094,0.7938727230008622,0.0001545863038283,1.369303124463327,0.9097947261231664,0.9823614126547494,0.1869918406009674,67.97583193012956,0.0,1.3607652420951235,-36.845802302728224,1.2352782096748451,-35.88359991242897,0.5013467955677129,0.18344279718547468,1.0914147021010767,0.549119253894601,0.20092274013392272,1.1954136980743832,121.8622012253668,-58.13779877463322,0.43347847838588505,0.6770406700295014,0.6330097346297139,0.9026703510200441,0.3659000093493138,0.30622189213488,0.13828159099188006,0.2459354504345611,0.3157677747863514,0.0260879908679338,0.4721227955008663,0.1860214388448484,0.0826176480028243,0.289326639644104,0.2813142211572684
1325.0,0.2467258434318752,0.7526574133326438,0.0006167432354808,1.416402105810199,0.8652447102680635,0.9823614187418749,0.1869918406009674,67.92452928737896,0.0,1.3477306160361986,-36.62504994474914,1.234953870922856,-36.437788147188655,0.473449006547539,0.41284875236850815,1.3768415388179687,0.518563133405749,0.4521883871127549,1.5080383582998365,127.66747365749173,-52.332526342508295,0.3946036889388816,0.8717586515912188,0.44522699619762846,0.8980245028363073,0.8720025740027696,0.3722505602124637,0.13737848215915185,0.2895722762544861,0.2550731126034234,0.0424482771040345,0.537236583376605,0.1652420269159371,0.1664161176016668,0.2337797618019809,0.640911862671808
1326.0,0.302475336402175,0.6967958565678529,0.000728807029972,1.4687283749097122,0.8015173245701788,0.9823614630709959,0.1869918406009674,67.873306488159,0.0,1.3328214154378397,-36.26752785647635,1.235828047215365,-37.32362289903129,0.440728233236903,0.7324885413703439,1.765413194935586,0.48272445489810106,0.8022860919419257,1.9336363271674304,136.59322299906646,-43.40677700093355,0.511581337852371,1.1997512767120138,0.43605013917707675,0.9336509180117826,1.6619959560807442,0.455789911172036,0.14074963478688682,0.3659607561183786,0.1991807627613704,0.070137156004249,0.5891739298852667,0.1415081513491139,0.3521281625388552,0.17579909742414,0.8274219854685717
1327.0,0.3804714850396223,0.6186617787435831,0.0008667362167946,1.5242332962354066,0.7049172093953427,0.9823613876366468,0.1869918406009674,67.82215795074866,0.0,1.315384776766805,-35.67658667564597,1.2413649664966637,-38.905401636978546,0.4089081645131096,1.197363576715423,2.3158016702276254,0.44787230754030577,1.3114582554417489,2.536470356578778,151.42546887763302,-28.57453112236698,0.8607761572321528,1.7181841087070233,0.5358845176307474,0.9766124370594186,2.92819679485034,0.5648082393640427,0.153726238139397,0.5118619104836445,0.1521533286612139,0.1061317236033734,0.6246294539787555,0.117085493756657,0.6975313950553612,0.1232955064591091,0.9093587744174016
1328.0,0.4899478081491796,0.5095299479128403,0.0005222439379799,1.5721377138330446,0.5487899343092172,0.9823614435527098,0.1869918406009674,67.77108404898163,0.0,1.2952268131719966,-34.636113408544674,1.2731645087850938,-42.22894463193137,0.40697346905699866,1.904399604303869,3.125261919015305,0.4457532583416968,2.08586650812905,3.4230626551658245,176.44740807052358,-3.552591929476435,1.4984204201764937,2.530913905199218,0.6482815074062039,0.9997211819559646,4.679419542302273,0.7066386306857829,0.18765671224575484,0.837788146921095,0.1157760087252324,0.146822200475474,0.6435135676039877,0.0938882231953058,0.7885456582880478,0.091330102291965,0.9461848896734836
1329.0,0.6128858456970798,0.3856139879816129,0.0015001663213072,1.5622187538593773,0.3230351158495803,0.9823613502837564,0.1869918406009674,67.72008753259081,0.0,1.2754654678552702,-32.68346360381769,1.5284810031757694,-46.91470386741337,0.5144877996593022,2.9370797163942415,4.242591609522636,0.5635124412571096,3.2169488999507196,4.646860735516383,-151.15655091621431,28.84344908378569,2.4987757679060536,3.7204975883983846,0.723953901027295,0.9841385091930905,5.708745121534851,0.8354513961085184,0.2618877286513694,1.5951854620095625,0.0905567883612063,0.187968242649285,0.6479383011683426,0.0735366678211659,0.481766425460332,0.1022259994431538,0.9630092377020072
1330.0,0.6150824525184737,0.3828065865257435,0.0021109609557827,1.3603353688304065,0.4259445788441751,0.9823614252553557,0.1869918406009674,67.6691685106726,0.0,1.2790065064538843,-28.854856610594844,1.6055367224333823,-26.75844372600225,0.7704792925233114,4.1171963072734705,5.354387528181551,0.8438969152531425,4.509516734474195,5.864597740588334,-125.12271828931678,54.87728171068322,3.7275737295987184,5.042500792543634,0.7626475312219375,0.9419225044940177,5.343681974618288,0.6319070745219237,0.4087304568834945,1.464415253572499,0.0745915497750026,0.2277226708189683,0.6413268356858463,0.0563589437201828,0.3275543427746828,0.1729726805340751,0.9707185633315542
1331.0,0.3555559419114077,0.6426406854054004,0.0018033726831918,0.9650413603676692,0.8621875920028218,0.9823613763797994,0.1869918406009674,67.61833131754351,0.0,1.4036742014598496,-24.381202476124045,1.3683894522049844,-26.933938226578185,0.9812106207532617,4.559893558084647,5.42782105524776,1.0747084627744825,4.994397831183611,5.945028619871774,-109.26579091327854,70.73420908672148,4.33622658689081,5.444358949146799,0.7825564087842527,0.8970610639274448,4.647211782709894,-0.05101703503856317,0.5947915073411773,0.8766154510338497,0.0661281298478093,0.2643763304988719,0.627051776025861,0.0424437636274578,0.2501287831744511,0.3004686733428346,0.9738656536642768
1332.0,0.1186146130844751,0.8795567132364115,0.0018286736791133,0.7929478331993921,1.0906330990366795,0.9823614675583069,0.1869918406009674,67.56756541331413,0.0,1.598617599325261,-28.488124676576646,1.31020533905746,-28.64288301883814,1.0092347283561556,4.138527475614424,4.56676728193538,1.1054029385226265,4.532880512496992,5.001926540144678,-99.63296036673252,80.36703963326751,4.092447332227145,4.842091295208258,0.7949954116121667,0.8587881998611867,4.100659003634635,-0.2995444098752779,0.602018294158061,0.6243074391036868,0.0632202566109294,0.2970372100756153,0.60818856392174,0.0315539693917151,0.2128361513860024,0.4538674218250271,0.9746147301889946
1333.0,0.0280830481245862,0.9713231274227732,0.0005938244526404,0.8659743154846816,1.1562181516820134,0.9823614505426734,0.1869918406009674,67.51687803393766,0.0,1.5926837611873275,-34.330170817678635,1.2880533337289513,-29.67205575037111,0.9632913350380152,3.5758465512919027,3.6922605745923796,1.0550816796988312,3.916582708110256,4.044089619858318,-93.11684304106052,86.8831569589395,3.6524004078425016,4.11122667263006,0.8046462785019336,0.8269316574769431,3.712113273759268,-0.2598842361609991,0.5020581397598184,0.49802970345360925,0.0641605364590406,0.3258377706137301,0.5868118152538062,0.0231898776734228,0.196909450792618,0.5983109361037486,0.9740633265989836
1334.0,0.0107657925369858,0.9883654531108188,0.0008687543521954,0.9761792583363844,1.1613934442472351,0.9823614661323069,0.1869918406009674,67.46626697073255,0.0,1.5370448446815181,-36.75801040209176,1.2769182543202064,-30.311264340082268,0.9108558972599553,3.1249411824629534,3.040607833177289,0.9976497608656406,3.422711356188987,3.3303420297116175,-88.38976458093842,91.6102354190616,3.279463845387616,3.538128367030321,0.8125938397311043,0.8004161364508258,3.430774496672228,-0.17569368533346916,0.42302373435210633,0.42425301670349586,0.0676678394483223,0.3510985943267993,0.5644010231975144,0.0168325430273638,0.192731729895044,0.7147097291070572,0.9727886838505309
1335.0,0.0197470942955043,0.9801915671534748,6.133855102097296e-05,1.0679843815536925,1.148787452986882,0.9823614122381176,0.1869918406009674,67.41572791388644,0.0,1.4945826674524256,-37.6798457613026,1.2705009836701289,-30.73180581968613,0.8679167913594239,2.799710762205694,2.5834281748348156,0.9506190627471833,3.0664902986408618,2.8295985222149174,-84.67861799197625,95.32138200802375,3.0070535878740583,3.1251144932301993,0.8198906633665819,0.7779510618427297,3.225782459883612,-0.09938718528272067,0.37261128189936543,0.3769283178674131,0.0727046530339189,0.3728798539704736,0.542248013588309,0.0121674794072986,0.1949814457921237,0.7977155926103817,0.9710973524638165
1336.0,0.0379557498934472,0.9615886711910958,0.0004555789154568,1.1407589213667169,1.1301259124928944,0.9823614276961662,0.1869918406009674,67.3652680355085,0.0,1.4644371243485108,-38.04757630964908,1.2662088888019656,-31.029863786245887,0.8332889120360896,2.557180829684251,2.2479883808633976,0.9126915534340942,2.800850113502199,2.4621952576073043,-81.64133411106626,98.35866588893377,2.8023330547466263,2.816833065593597,0.826532388790678,0.758530082124408,3.0687805786782145,-0.03439629149506833,0.3387929456910552,0.34411735142530203,0.0786619079015374,0.3918860353303753,0.5206980341173497,0.0087540226507374,0.2007264888508271,0.8544943679360457,0.9691629804543958
1337.0,0.0592170424656768,0.94038082338283,0.000402134151493,1.1990863729505246,1.1104406072186228,0.9823614219208394,0.1869918406009674,67.3148814179246,0.0,1.442553725345287,-38.198386642572466,1.2633551741813398,-31.242113762467675,0.8056194619846503,2.373575022766778,1.9958656424120649,0.8823855299345026,2.599748830724335,2.186048184858016,-79.02639405039398,100.97360594960604,2.6478068068860963,2.5814625017680815,0.8328546176039056,0.7413448863241611,2.9462731907189235,0.020225999074977085,0.3153723143826767,0.320055607609765,0.085026522183125,0.408396122264124,0.5002477831124359,0.006329572440315,0.2081962035088459,0.8918842386300896,0.9671160110154472
1338.0,0.0816287214040552,0.9181388895967216,0.0002323889992231,1.2477389253759177,1.0906309304188733,0.9823613889830745,0.1869918406009674,67.26457737793324,0.0,1.4256305324654583,-38.246283368892996,1.2612312196074487,-31.402164926104263,0.7827515109490056,2.2288883321556567,1.797937344051802,0.8573385318848353,2.4412751987010353,1.9692596455054467,-76.69613915586012,103.30386084413988,2.5265770757269492,2.394074262658186,0.838937325627334,0.7257819369571872,2.847504349692483,0.06778017971153619,0.29816454674627546,0.3015618596892553,0.0915654133303827,0.4229290453089362,0.4808584851512932,0.0046470562093874,0.2165030147397352,0.9161464529650036,0.9649590761526996
1339.0,0.1041283167981731,0.8954927523445955,0.0003789308572313,1.2888964695313379,1.071134774746859,0.9823614087053124,0.1869918406009674,67.2143352952559,0.0,1.4120902523644265,-38.239587671580466,1.259546140585156,-31.522859471332765,0.76370264171005,2.113465350758421,1.6405060996142793,0.8364745292493213,2.3148537635039292,1.7968270534364403,-74.59814981237041,105.40185018762959,2.4304988239907885,2.2427027867072207,0.8447538796320121,0.7116690418654598,2.7673930078676183,0.10972560233722897,0.2851987921651043,0.2871856206284954,0.0979758791482305,0.4355610558238625,0.4629064480625186,0.0035566169653881,0.2249417798910176,0.9314400088681442,0.962759792924913
1340.0,0.1266986938942419,0.873160527797981,0.000140778307777,1.324820745690826,1.0520462488319418,0.9823614262348924,0.1869918406009674,67.16418026499863,0.0,1.400820240246489,-38.20423881421042,1.2582080367974309,-31.616210808116378,0.7472780721673489,2.0176555103840568,1.5100781976454798,0.8184848912331554,2.2099143711965428,1.65397090505906,-72.64169232952386,107.35830767047615,2.3513871448132537,2.115266494058753,0.8504316919770122,0.6984767564504244,2.700006310277781,0.14760509979348668,0.2750419070155357,0.2753811743947833,0.1042650722855342,0.4467705187768927,0.4460693071377352,0.0028951017998377,0.2333750055195604,0.94092303495758,0.9604820449632332
1341.0,0.1492695956390304,0.8505581691159219,0.0001722352450477,1.356795627639779,1.033032990697531,0.9823613772255714,0.1869918406009674,67.11409377979129,0.0,1.3912395222218057,-38.15222396343398,1.2571956779552935,-31.68358286817202,0.7329474923473178,1.936907673901546,1.4003238735151529,0.8027887755539045,2.1214722147593603,1.5337582835544086,-70.79197954561204,109.20802045438795,2.2853776141164692,2.0061112182511334,0.8559931051718495,0.686023314914934,2.6426281474795115,0.18264723758314605,0.2668938754309086,0.2655578989148571,0.110308084042887,0.4566725138381831,0.4304472068199015,0.0025721952990282,0.2415474562193018,0.9467268257445686,0.9581875302723868
