h_nm,lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
200.0,1332.5,0.672619184698546,0.0010521419832054,0.3261525134675225,0.0001761598507259,7.535501654975714e-13,0.9997981213695925,5.5748704798815605e-05,0.0001461299256088,0.0140391832972245,0.6045181580378198,0.3814426586649556,6.803157209480295e-06,4.806664624379102e-07,4.368874699709441e-06,0.3808827840950253,0.6191054115391368,1.5166746615962958e-07,0.6724833972587532,0.0006360389336816,0.2019227860748343,0.4848992132356399,0.0038228711740401,ED_dominated_with_EQ,-2.225325240679233e-31,1.2104676415836496e-30,-6.349528540298025e-33,-6.644248341556833e-33,1.415807383082742e-32,-4.57649760759993e-33,-2.541482656423265e-25,1.710476321337826e-24,-3.483394586532603e-24,-1.0799408952263503e-23,-8.984540951302684e-24,7.243055757030462e-25,-1.1333567264036552e-39,5.068493405973025e-39,-5.54685369673677e-40,-1.2641751158889742e-39,1.6880474105336366e-39,-3.804317306211848e-39,1.1254711990144085e-37,-8.616392488305907e-37,-1.0596688441625733e-36,3.2320338045142847e-37,-5.109839278901398e-40,-1.989265416414225e-40,-1.8043461419798478e-30,-2.6039378608412157e-30,5.376559038822265e-32,-3.188471522036641e-30,1.7505783996481505e-30,5.7924081275774964e-30,-2.2880543472573477e-31,-1.4381578114358165e-30,7.539968067845846e-30,1.9880767445343552e-30,2.2049196599835182e-30,1.961166512060948e-31,-1.5569812049838426e-38,-4.2511852558574376e-39,-4.8459080042710684e-39,-1.5627538352916648e-39,8.753584864513931e-40,3.4297105181248416e-39,-0.8706387877464294,0.1711748838424682,0.0899553298950195,-0.4521768689155578,0.0043303100392222,-0.0043831351213157,-0.0002135106187779,-0.0100481379777193,0.5769490003585815,0.7950872778892517,0.1869918406009674,0.0,-1.8781546078896003,0.0271024212934009,-0.3325146360330304,-0.4440406315655177,1.816120687142716e-15,3.4222962808184597e-16,8.205621482738284e-23,2.6918936770403927e-22,3.721787543249266e-30,6.748535825173956e-31,0.7873507030455822,0.212656892822403,7.595867985266125e-06,12.829767227172852,-1.0655203054890765,-0.1958853874985828,-0.7330609950189731,0.2235866355535415,0.0317093858423638,-0.0102279952054609
202.5,1332.5,0.6649614182565114,0.0010512536298628,0.3338010237466862,0.0001863043669396,7.607448738966963e-13,0.9997763169593976,6.736919917459175e-05,0.0001563138414278,0.0161641006410809,0.9045146453547596,0.0793212540041595,6.88174014603559e-06,4.947689519017423e-07,4.471803092710483e-06,0.3296496349023509,0.6703381472703045,3.6951515409589523e-07,0.6648126776645924,0.0009508743041932,0.2237595598152845,0.5019855507134418,0.0033311999336527,ED_dominated_with_EQ,-2.2688962111817512e-31,1.2084258920255383e-30,-6.422900260302192e-33,-7.785628440101573e-33,1.483610265201031e-32,-4.0316030413062026e-33,-3.7466216042694677e-25,1.825510848556112e-24,-3.392758764816991e-24,-1.3521257901640218e-23,-3.8563908008758515e-24,1.4732426274799331e-24,-1.2022778397015762e-39,5.1717234274404513e-39,-6.01646913059883e-40,-1.2903195134950846e-39,1.803928743280214e-39,-3.8814079398809847e-39,1.078179056790827e-37,-8.146211565453459e-37,-1.1369494594122388e-36,2.8358752823204472e-37,-8.632124764819853e-40,-1.0841780762153803e-40,-1.735362186670754e-30,-2.982300273604625e-30,2.223535047007025e-31,-3.227357499272556e-30,1.5130083233128058e-30,6.209658131534426e-30,-1.6025041106641947e-31,-1.5334639806639936e-30,7.573799488518127e-30,2.0326454664997453e-30,2.684759657201845e-30,2.4449736170739503e-31,-1.4420564994259688e-38,-4.312144452419608e-39,-4.8369379818200784e-39,-1.5980257317450094e-39,7.280735431105429e-40,3.6949050232822484e-39,-0.894006609916687,0.118548147380352,0.1231533512473106,-0.4139948189258575,0.0042743533849716,-0.0042250868864357,0.000144086574437,-0.0105767268687486,0.5675363540649414,0.8018331527709961,0.1869918406009674,0.0,-1.9224137838458668,-0.0067997501964862,-0.2765139723217721,-0.4181774785145404,1.8066586304950208e-15,3.488422357902706e-16,7.168527073079409e-23,2.8680098052917587e-22,3.718766181608848e-30,6.891218893346556e-31,0.8133376032780986,0.186670345933094,7.949211192626038e-06,13.223472595214844,-1.0637230450434816,-0.1997207443644268,-0.7865224183897511,0.1961810586070793,0.0397013193752011,-0.009961868952198
205.0,1290.0,0.6003298181409472,0.021428937834542,0.3778586780615376,0.000382565962973,1.0388461534177285e-12,0.9995516895990112,0.0002924046688055,0.0001559057321833,0.0011875124820487,0.38710367504637,0.6117088124715813,2.844553715114732e-05,2.4307880985684103e-06,1.5597434420948223e-05,0.2132545373924489,0.786692843828353,6.145019527286209e-06,0.6000606840394509,0.0082952205880914,0.2972587180094532,0.6294184740509139,0.0002616144728733,ED_dominated_with_EQ,-3.882570072277369e-31,1.2190217686017266e-30,-5.8110240991173506e-33,-2.109602359306569e-32,1.5977929983750348e-32,-9.634979804102908e-36,-1.5857103248907978e-24,1.929732682961845e-24,6.999571052953976e-24,-4.454854905830829e-23,5.420956820810392e-23,1.6577257910259912e-23,-3.67443583633891e-39,1.1610166334115665e-38,-3.5350804158626622e-40,-3.542267367037634e-39,4.027943125429603e-39,-8.067902600017109e-39,1.8465158001077637e-37,-7.223520184504613e-37,-1.4291554056401638e-36,-9.044246391402896e-38,-2.5472559318531576e-39,-3.0870136373301786e-39,-9.286389466421878e-31,-6.132479147845694e-30,1.7198225077852663e-30,-1.5682648607567821e-30,-7.911834823823744e-31,7.700742748431218e-30,5.809816392244302e-31,-1.9481419119108983e-30,9.529631188524418e-30,3.9590286959924456e-30,8.49950734235387e-30,1.557853325805533e-30,2.1403966401941427e-39,-3.671011303726453e-39,-5.6982673310613346e-39,-2.9141333482378708e-39,-8.502048822456033e-40,4.963655707521288e-39,-0.8847828507423401,-0.2964825928211212,0.2426186650991439,-0.2647559940814972,0.0058478428982198,-0.0072350827977061,0.0054000625386834,-0.0140126338228583,0.5320191979408264,0.8258265852928162,0.1869918406009674,0.0,-2.112606547848796,-0.4135037503528871,-0.0621874516598207,-0.312920320571053,1.785724607357781e-15,5.960801983710609e-16,-1.6994438122134658e-23,3.46560458432702e-22,3.3514455342580564e-30,1.0861745215841676e-30,0.8708291645033287,0.1291850676386475,1.4232141976266988e-05,19.96952247619629,-1.1084025457692626,-0.3530249141634311,-1.0548833012410688,-0.0667570822105743,0.1351135529243998,0.0212293539049621
205.0,1295.0,0.6098785357851327,0.0164712711242823,0.3732999238663336,0.0003502692242513,9.898465001574988e-13,0.9995853637002036,0.0002553897393595,0.0001592465604368,0.0014582867946394,0.4275196976664925,0.5710220155388681,2.3469735411618316e-05,1.983344508868637e-06,1.314055097157654e-05,0.2095052647073214,0.7904516001332673,4.541528519138771e-06,0.6096256580057294,0.007041792851236,0.2950755221497703,0.6120889684792113,0.0002429612936517,ED_dominated_with_EQ,-3.585588121247401e-31,1.2167821047106716e-30,-6.184111838683964e-33,-1.9310120659804002e-32,1.600363260992973e-32,-4.871937205885125e-34,-1.366494350689679e-24,1.9572661344491077e-24,4.5539700266892e-24,-4.0617453603942793e-23,4.538097932607826e-23,1.3107726104362582e-23,-3.0444586029077345e-39,1.0421843110275708e-38,-5.0734210225074e-40,-3.1152088347641536e-39,3.5518027333155244e-39,-7.306635311516553e-39,1.6437756750309218e-37,-7.064916442987277e-37,-1.4084127206132944e-36,-3.885396772665282e-38,-2.3500519135655662e-39,-2.425453982164124e-39,-1.0565352192151242e-30,-5.730482853369033e-30,1.5215730291815751e-30,-1.8865160670731383e-30,-4.650389298112987e-31,7.616997800597324e-30,4.697064031424541e-31,-1.925982439088345e-30,9.235681695267917e-30,3.6054182367075465e-30,7.678625102261237e-30,1.252009256688666e-30,-3.943354410957095e-40,-4.05696454164196e-39,-5.57179724879684e-39,-2.6894322309455436e-39,-6.142521338912908e-40,4.864986305954632e-39,-0.8999512791633606,-0.2437361180782318,0.2334813773632049,-0.2754633128643036,0.0055840373970568,-0.0068520717322826,0.0045426036231219,-0.0137115605175495,0.5351989269256592,0.8237694501876831,0.1869918406009674,0.0,-2.1016440457248144,-0.3523363256673764,-0.0786960618194071,-0.3205879332322203,1.790531927834848e-15,5.522309915329699e-16,-5.380597633028548e-24,3.431842107032331e-22,3.4081276933105775e-30,1.018441252926638e-30,0.8693977324842908,0.1306022324490997,3.5066609505030044e-08,18.74025154113769,-1.102094434655323,-0.3247628887780716,-1.0315606897252096,-0.0284577277385098,0.1227150943249477,0.013758638511103
205.0,1300.0,0.6188080108696342,0.0127009106341696,0.3681684328919032,0.0003226456042927,9.47275604508329e-13,0.99961110277098,0.0002264020671369,0.0001624951618832,0.0018713355655566,0.4656040105104259,0.5325246539240175,1.948933222430572e-05,1.6474213385267202e-06,1.119445212674092e-05,0.2085842874552745,0.791379555387739,3.825951297030474e-06,0.6185673581489116,0.0059135949284039,0.291360970729795,0.5949639087162144,0.0003699385817841,ED_dominated_with_EQ,-3.335960161450381e-31,1.2146977409047431e-30,-6.520916264437235e-33,-1.7800758064834018e-32,1.6031891684822426e-32,-9.603814422795728e-34,-1.2138160749288455e-24,2.001587089956403e-24,2.605085206498136e-24,-3.683217361636558e-23,3.804260426477541e-23,1.0588425623034088e-23,-2.5464646160488422e-39,9.384544086488031e-39,-6.598793045458641e-40,-2.7490296066571743e-39,3.206348867579132e-39,-6.635522717820765e-39,1.486459659134515e-37,-6.9561955518810816e-37,-1.3855164218408798e-36,8.172620701950897e-39,-2.4480226136514675e-39,-1.813325408175465e-39,-1.1763552212493512e-30,-5.3510841179182445e-30,1.3494755053144542e-30,-2.1603202735958263e-30,-1.7311995913933997e-31,7.511405691217124e-30,3.7148250726053276e-31,-1.8900276908470543e-30,8.960742905755622e-30,3.2990879201181124e-30,6.976560989174553e-30,1.0108827148680492e-30,-2.5792630207747067e-39,-4.2995371879392084e-39,-5.450353567650514e-39,-2.484685727271765e-39,-4.093434069886019e-40,4.7507531847189107e-39,-0.9104186296463012,-0.1947686821222305,0.2243273854255676,-0.2875285446643829,0.0051344530656933,-0.0063294046558439,0.0039575626142323,-0.0135180801153182,0.5383463501930237,0.8217160701751709,0.1869918406009674,0.0,-2.087638540219888,-0.2978242317181804,-0.0959017056429382,-0.3294520631006605,1.793368180980436e-15,5.148046758753348e-16,5.3900882376629264e-24,3.3913678184666866e-22,3.457793168097267e-30,9.597259148138094e-31,0.8668633447142607,0.1331938406405389,5.718535479970477e-05,17.71710968017578,-1.0959749687560552,-0.3009908317598279,-1.006999731621663,0.0059398984550291,0.110850857673902,0.0078403173394469
205.0,1305.0,0.6272405619971898,0.0096349906551991,0.3628272463544293,0.0002972009931817,9.093279735413169e-13,0.9996374546609424,0.000198166922826,0.0001643784162316,0.002398419473666,0.5084566376671811,0.4891449428591528,1.644680546160235e-05,1.3078831969801222e-06,9.648742146432731e-06,0.2103016494991769,0.7896679474582382,2.999611779756281e-06,0.6270131588549699,0.0048989749524972,0.2865130469106267,0.578449909551696,0.0006004418243943,ED_dominated_with_EQ,-3.1197637865870793e-31,1.2126709159768224e-30,-6.608583118132723e-33,-1.634457816969895e-32,1.599731701719105e-32,-1.3813910470765993e-33,-1.0631274810717884e-24,2.015751222621215e-24,1.0004888998159678e-24,-3.3166271907119214e-23,3.140858773545392e-23,8.525608544585054e-24,-2.3214348360276647e-39,8.476739135541304e-39,-5.900518562627878e-40,-2.4071665803176907e-39,2.911483157536815e-39,-6.069563953383418e-39,1.362992113512865e-37,-6.894015701282848e-37,-1.3607617080441843e-36,5.203080377981396e-38,-2.2716878847807154e-39,-1.3723817157165133e-39,-1.277234954104834e-30,-4.991689838081693e-30,1.1790394624298064e-30,-2.4013361631833177e-30,9.819664651239836e-32,7.393024681450874e-30,2.744766526045325e-31,-1.8511892923074677e-30,8.693153131591983e-30,3.0407339803447773e-30,6.2990327222541836e-30,8.35332804726865e-31,-4.5851932173470034e-39,-4.427457225584966e-39,-5.322487589272548e-39,-2.312076933217296e-39,-2.1366419265549616e-40,4.63513621725132e-39,-0.917268455028534,-0.1481667160987854,0.2147282510995865,-0.3004473745822906,0.0049516265280544,-0.0059370845556259,0.0032803646754473,-0.0131910517811775,0.5414619445800781,0.8196663856506348,0.1869918406009674,0.0,-2.0714981610207643,-0.2480708422967194,-0.1139796409683976,-0.3390399156093873,1.7951457153461387e-15,4.818683305350752e-16,1.5550674754165884e-23,3.3453652137020277e-22,3.5039819882764444e-30,9.076305431913392e-31,0.8633945619282256,0.1365616113531759,4.382671859848308e-05,16.826828002929688,-1.0899541115199345,-0.2804057820932004,-0.981443805222282,0.0375270039923671,0.099435441440039,0.0029995549601613
205.0,1310.0,0.6349076199133697,0.0072266242691615,0.3575907739196686,0.0002749818978,8.759026690041629e-13,0.9996603692444294,0.0001739758753534,0.0001656548802172,0.0031090675307705,0.5564704120663747,0.4404205204028547,1.372840625792997e-05,1.0312008846926176e-06,8.381013477402613e-06,0.2146474884699001,0.7853270701967814,2.3007126985644864e-06,0.634691985758701,0.0040214025849091,0.2808257148117329,0.5632170141042885,0.0009013452876586,ED_dominated_with_EQ,-2.932046427387582e-31,1.2109326331762135e-30,-6.65694065662556e-33,-1.502811731802308e-32,1.593904038264564e-32,-1.7846199739351086e-33,-9.075400758432924e-25,2.028604514303183e-24,-2.5662444867429025e-25,-2.973057935281133e-23,2.554546362545548e-23,6.8595246505105e-24,-2.0653807787235807e-39,7.63972468510484e-39,-6.311119339081957e-40,-2.0751389207588476e-39,2.6964866985777412e-39,-5.5645742930849516e-39,1.2668483939531857e-37,-6.881708251471026e-37,-1.335281565140453e-36,9.174509173337208e-38,-2.056867482945148e-39,-1.0086656086358063e-39,-1.3692170289620804e-30,-4.664384432129935e-30,1.0264241167132476e-30,-2.6016768258840243e-30,3.4279278660904645e-31,7.266061090494245e-30,1.9455900924191102e-31,-1.8122148740228098e-30,8.454851345581448e-30,2.8130285767248052e-30,5.68062435529661e-30,6.925754170814271e-31,-6.377842587980236e-39,-4.4905788715003946e-39,-5.2135119263274326e-39,-2.1533431839998837e-39,-4.038048645797202e-41,4.516994321821218e-39,-0.9211692810058594,-0.1049522906541824,0.2046895623207092,-0.3134649693965912,0.0048713525757193,-0.0056351395323872,0.0025956747122108,-0.0127654373645782,0.5445458889007568,0.8176208138465881,0.1869918406009674,0.0,-2.0538923644279845,-0.2034865632457698,-0.1324599064490185,-0.3483659685382372,1.79601368281308e-15,4.529487156465572e-16,2.4854135048785373e-23,3.2957298853660847e-22,3.545626158881652e-30,8.613226211403464e-31,0.8596233124558784,0.1403277978801699,4.888966395166783e-05,16.062776565551758,-1.084237568138255,-0.2625278071630398,-0.9557287348687704,0.0656666149985616,0.0887947190643629,-0.0007664464104338
205.0,1315.0,0.6418942904742969,0.0052976717253566,0.3525534726360388,0.0002545651643075,8.466305667897102e-13,0.999682726397138,0.000150372034279,0.0001669015685828,0.0042603906955167,0.6143464026201438,0.3813932066843394,1.1963957069053345e-05,9.660415738354962e-07,7.2677926773617e-06,0.2223113715258066,0.7776662730818021,2.1576010711088853e-06,0.6416906343601017,0.0032546055667353,0.2741689451269154,0.5492391471118031,0.0012589031130223,ED_dominated_with_EQ,-2.7684389102735632e-31,1.2098119157822109e-30,-6.762450051817433e-33,-1.3636675905872231e-32,1.588289842728231e-32,-2.2116762974543205e-33,-8.296139930225958e-25,2.044719305559501e-24,-1.2182674964610396e-24,-2.6469663451479666e-23,2.0112045227348945e-23,5.60305216140355e-24,-1.763051206670848e-39,7.078733706322247e-39,-6.964160871131888e-40,-1.9524470686678147e-39,2.4594671879521478e-39,-5.12629058244599e-39,1.1851667394224293e-37,-6.930980264667526e-37,-1.3088424951621822e-36,1.2844510538631805e-37,-2.0710882490637668e-39,-7.135832028334529e-40,-1.4386516399494857e-30,-4.3443504097569785e-30,8.718753345175546e-31,-2.7840263866880112e-30,5.667773259836162e-31,7.128375945985251e-30,1.2764089892839595e-31,-1.7723301984308842e-30,8.229866224735227e-30,2.6192268500823772e-30,5.0951219785357245e-30,5.724172347806041e-31,-8.038725792706814e-39,-4.5100640557985446e-39,-5.103785505983383e-39,-2.0215609656182865e-39,1.0673090758369295e-40,4.3902180293910285e-39,-0.9225298166275024,-0.064086727797985,0.1939755827188491,-0.326983243227005,0.0045752082951366,-0.0051739565096795,0.0021424675360322,-0.0124925039708614,0.5475988388061523,0.8155792355537415,0.1869918406009674,0.0,-2.0354130266055748,-0.1629308800354381,-0.1519184828803579,-0.3578900782381642,1.7969519928781158e-15,4.2749400224872565e-16,3.3565783298280273e-23,3.2424561512974903e-22,3.586357647038372e-30,8.204910593037689e-31,0.8552160736035342,0.1447052208649727,7.87055314930285e-05,15.39541244506836,-1.0791153460847194,-0.2469363108266872,-0.929694503313478,0.0912368821279624,0.0787549259639595,-0.0036246991452671
205.0,1320.0,0.6477125714388019,0.0037445341694575,0.348306584167049,0.0002363102246915,8.208873121703526e-13,0.9997047114743208,0.0001285131899009,0.0001667753357781,0.0056633029506021,0.6935965267429139,0.3007401703064839,9.927236779019772e-06,7.230091724214446e-07,6.349788840817717e-06,0.233700179166537,0.7662814062513242,1.414547346524401e-06,0.6475213093485179,0.0025971958942059,0.2669008591221215,0.5377486859539181,0.0016654879452672,ED_dominated_with_EQ,-2.620033736366588e-31,1.2088954707183405e-30,-6.63545311231098e-33,-1.2355708684573917e-32,1.5772225514461034e-32,-2.54772162889726e-33,-6.80665530004884e-25,2.0100678817901896e-24,-1.990978635371363e-24,-2.340108757057357e-23,1.4811473440787976e-23,4.447529409270766e-24,-1.6363385904770047e-39,6.371457971523112e-39,-6.712657380639256e-40,-1.643477381380129e-39,2.3076000462997797e-39,-4.72798847703737e-39,1.123010305130259e-37,-7.047985719204882e-37,-1.282102832252923e-36,1.6227296515150655e-37,-1.695247516958551e-39,-4.5734014098464066e-40,-1.4952607096653117e-30,-4.052343764598603e-30,7.2013302947150945e-31,-2.938249457312712e-30,7.7512880270278205e-31,6.990592876523937e-30,5.518941142699806e-32,-1.7335828362243654e-30,8.03221627712496e-30,2.4377579326489976e-30,4.535705111452955e-30,4.686626961893309e-31,-9.604216910409672e-39,-4.501514059544436e-39,-5.0158072525841455e-39,-1.8903847976896496e-39,2.573216678554734e-40,4.269566675306122e-39,-0.922054648399353,-0.0254995599389076,0.1826478838920593,-0.3400940597057342,0.0045754695311188,-0.0049463175237178,0.0015224831877276,-0.0119695607572793,0.5506210923194885,0.8135418891906738,0.1869918406009674,0.0,-2.016302844051788,-0.125818124644316,-0.1716516548757022,-0.3666925108143472,1.7975748362215145e-15,4.0426968417582393e-16,4.162066477835727e-23,3.1871430653132273e-22,3.6247534578058925e-30,7.829880387404787e-31,0.8508804031704081,0.1491698072771538,5.021044756192694e-05,14.808025360107422,-1.0742134432653796,-0.2328137981806992,-0.903814654980844,0.1143938538482181,0.0693612915694429,-0.0059013004938359
205.0,1325.0,0.6519087185198138,0.0025402380644105,0.3453315927052651,0.0002194507105106,7.988674773517598e-13,0.9997251385379032,0.0001080525074144,0.0001668089546824,0.0080352272890502,0.8032876417268962,0.1886771309840536,8.518282809268271e-06,6.16146364554737e-07,5.538465113207111e-06,0.2502640900274317,0.7497201222647788,1.1148135024002722e-06,0.6517295339362879,0.0020405418441852,0.2589020439048822,0.5297238446041266,0.0021170293533067,ED_dominated_with_EQ,-2.484327446629044e-31,1.2082326132539596e-30,-6.563645919417681e-33,-1.1016827709406698e-32,1.566623811079274e-32,-2.906213139294513e-33,-6.1686136026427045e-25,1.975428353818203e-24,-2.5382366879202505e-24,-2.0535714334065685e-23,9.412508752412609e-24,3.45990961995385e-24,-1.4249667524884736e-39,5.88372376773909e-39,-6.798893244465629e-40,-1.4794036519103396e-39,2.1048482984564763e-39,-4.404326857051212e-39,1.0778790342560848e-37,-7.257720812193608e-37,-1.2551680812140486e-36,1.932271770088098e-37,-1.521055097607872e-39,-2.907868168714347e-40,-1.5589431504199449e-30,-3.775572370506767e-30,5.9304859053300565e-31,-3.071278209696569e-30,9.658940339114448e-31,6.846850229553006e-30,-2.6052552432303146e-33,-1.6928107513779697e-30,7.850484407775382e-30,2.2807777173362418e-30,3.9843927066659566e-30,3.851616855508748e-31,-1.1107604338613275e-38,-4.461714112999823e-39,-4.931093149682517e-39,-1.7811452494311407e-39,3.819466493367153e-40,4.146728280885128e-39,-0.9198284149169922,0.0109572624787688,0.1707690954208374,-0.3528542816638946,0.0043806536123156,-0.004591342061758,0.001142093911767,-0.0116348285228014,0.5536129474639893,0.8115088939666748,0.1869918406009674,0.0,-1.9967752090198143,-0.0917359747280647,-0.1917694618477886,-0.3747004236000018,1.7981533080005256e-15,3.8287258638853263e-16,4.906983953651266e-23,3.129953145689696e-22,3.661781839312583e-30,7.476775869251674e-31,0.8462446450377341,0.1538049016526524,4.954669038648163e-05,14.298044204711914,-1.0695730212342798,-0.2199220235969377,-0.8781617403910529,0.1351888377282352,0.0606385764130533,-0.0074949941770248
