lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
1260.0,0.0087890721969643,0.8812174935973417,0.109468160242946,0.0005252739627479,8.843169887321959e-12,0.8055134856905758,0.0120977716442402,0.1823887426651839,0.016471541644198,0.0585455438159019,0.9249829145399,0.0005859127615002,0.0002221446955509,9.765115030918276e-05,0.0017860082319939,0.932257186539408,0.0650510966212376,0.0070797161813628,0.0515913573827424,0.1020524790837339,0.0802888454273686,0.9739350454987796,MD_contaminated,2.298650329288443e-31,3.1109564629035564e-31,-1.168249562115982e-32,4.5941210698971936e-32,4.7556790558008216e-32,1.778082422842695e-31,-1.430940496860984e-22,8.422314366042706e-23,3.0420545894610564e-22,-7.382656191175057e-23,-1.046385447474959e-21,6.732599801844889e-22,-4.495586044676745e-38,-6.723167718370503e-38,2.0007583882647207e-38,4.560393743911923e-38,2.494827289478689e-38,2.1627777146494754e-38,-3.707324751786934e-38,-9.270959399616384e-38,-6.207443095807316e-37,-2.195116014310421e-36,-3.4142019715826805e-37,-4.965353407710414e-37,3.291396066263268e-29,-9.775607769203467e-30,-3.595712807733968e-29,1.5057029589978988e-29,3.0431720025959924e-30,-5.2814195268310265e-30,-5.3400269412888616e-30,-1.3907239230858504e-30,2.916102158728422e-29,-5.228216072121085e-30,-9.251281449098805e-30,6.761731731773717e-30,-6.919407190200653e-38,4.987006740758425e-38,-2.0325416597065143e-38,2.269433682427519e-39,2.894622730484242e-38,-7.377132383604462e-39,0.2099526822566986,0.2782185077667236,-0.558570146560669,0.7438514232635498,-0.0373934730887413,-0.0592502057552337,0.0442597791552543,-0.0611477494239807,0.3128690719604492,0.9312072992324828,0.1869918406009674,0.0,-0.8350469360282348,-0.5063027602935937,-0.243147448659632,1.2987809779330837,8.925000090736408e-16,-6.540495828573803e-16,-3.014686090708528e-22,9.887404816511118e-23,2.1725201334318115e-30,-1.4362304074883972e-30,0.1263945255624006,0.8710135238305059,0.0025919506070934,113.53473663330078,-0.2896003964177801,0.2139824374033456,-0.4802595820562818,-1.6983248711693029,0.2292435681919663,0.9446077816225692
1261.0,0.0067173430405605,0.8830977685319928,0.1096711349930889,0.0005137534343577,8.549859948262585e-12,0.6593633329190697,0.0161972772988271,0.3244393897821032,0.0216208809952036,0.0547206754732004,0.923658443531596,0.000587974971921,0.0002489072139199,8.946857653388861e-05,0.0002043242432299,0.9144289816775456,0.0844403433168494,0.0044291696955847,0.0483237064029466,0.100286464291151,0.0612498725483588,1.4486914513711946,MD_contaminated,1.9796987878122302e-31,2.2714383822703657e-31,-4.096860416319813e-33,4.704663537771072e-32,5.818191289370125e-32,2.0319021795797383e-31,-1.5483940778099071e-22,1.0582428951673328e-22,2.891602593481664e-22,-7.354528315753507e-23,-9.927832682212685e-22,7.190542819067813e-22,-4.869968346203744e-38,-6.337883246481625e-38,2.2133183249813641e-38,4.70593078408327e-38,2.656648405174675e-38,1.6319514101531823e-38,3.2085892904036447e-38,8.973266249434154e-39,-6.494669636601846e-37,-2.1321289620512988e-36,-4.242108515627059e-37,-5.279969530302981e-37,3.173970595921979e-29,-1.0251596986003832e-29,-3.466509410113535e-29,1.624845915339689e-29,2.9253950456221673e-30,-5.9968725229529624e-30,-7.1598864705478e-30,-1.923590989174216e-30,2.654681149236607e-29,-6.1521029412187686e-30,-1.0335350453269669e-29,8.458478860255577e-30,-6.961343327950225e-38,5.646382892143157e-38,-1.8215622684209683e-38,2.7492355616492565e-39,3.517899457977008e-38,-9.582356162394203e-39,0.2480939775705337,0.2876945436000824,-0.4824824035167694,0.7808489203453064,-0.0477876886725425,-0.0493125207722187,0.0496888905763626,-0.0625217333436012,0.3137894868850708,0.9308975338935852,0.1869918406009674,0.0,-0.7834146668809344,-0.5038695758321369,-0.1415338893645177,1.2850252075520816,7.678291252581522e-16,-6.460115083717383e-16,-2.989960402365746e-22,1.073076531442037e-22,2.047683647654328e-30,-1.5263946974732306e-30,0.1490341600176025,0.8488922590947474,0.0020735808876499,116.7030258178711,-0.2112815806966609,0.1841449420142998,-0.5016851816859511,-1.646977545518778,0.2281890491641615,0.8971779263584237
1262.0,0.005351171736932,0.8841881049149192,0.1099558869988296,0.0005048363493192,8.325100675717523e-12,0.3898984120457264,0.021592290212913,0.5885092977413605,0.0291195722644618,0.050246960349033,0.9206334673865052,0.0005786325247029,0.0002876376318411,7.961086342548667e-05,0.0045580490171088,0.8822723766510167,0.1122236933119048,0.0020864133628137,0.0444277646487466,0.097011041749228,0.0486665323975692,2.0422733341348867,MD_contaminated,1.5196060100789046e-31,1.3668213567336983e-31,5.39183964884388e-33,4.779480579698615e-32,7.604677481317677e-32,2.393120328391137e-31,-1.677989695710626e-22,1.34814997198191e-22,2.73631825679024e-22,-7.122199465091798e-23,-9.308697277990218e-22,7.734877631140201e-22,-5.269550305424815e-38,-5.822450852184018e-38,2.492280997046444e-38,4.944105449089845e-38,2.777268169632267e-38,8.783465645200444e-39,1.118299085764457e-37,1.0855091100032778e-37,-6.696907071888329e-37,-2.0622863309279498e-36,-5.324017381240083e-37,-5.6086836403055865e-37,3.047332249216485e-29,-1.0632209184913149e-29,-3.3266773776048936e-29,1.7607774804919166e-29,2.793448975340143e-30,-6.97557023709389e-30,-1.0007824231577973e-29,-2.209746048988037e-30,2.3659082539648657e-29,-7.089158678757484e-30,-1.1136815336014428e-29,1.0120129122811925e-29,-6.904793896430929e-38,6.371561350278103e-38,-1.5834782641796046e-38,3.096043831184399e-39,4.394783465878848e-38,-1.3477637661796614e-38,0.2944877743721008,0.2949869334697723,-0.3934002816677093,0.8109661936759949,-0.0586854480206966,-0.0357371121644973,0.0556899867951869,-0.0661242082715034,0.3147082030773163,0.930587351322174,0.1869918406009674,0.0,-0.7214750311214195,-0.5079082331614639,-0.0311364961287364,1.256252816567938,6.274242015287831e-16,-6.206700554115245e-16,-2.9508967589454024e-22,1.1550016690943633e-22,1.889562583237862e-30,-1.613611917546202e-30,0.178461463167781,0.8199037344503456,0.0016348023818734,121.37718200683594,-0.1270363961730097,0.1412366511338335,-0.5164876538366638,-1.5905035222477102,0.220805475314047,0.8483250943229322
1263.0,0.0057586189207209,0.8812455843497967,0.112478186185949,0.0005176105435333,8.141449845076623e-12,0.1099655915683587,0.0210642635457502,0.868970144885891,0.041797850493553,0.0459757107124423,0.9122264387940046,0.0005377726074619,0.0003593072836566,6.226548408992486e-05,0.0145619170359136,0.8293155701144899,0.1551631674743879,0.0006332499362338,0.0405158920526834,0.0932799111022441,0.0511976509934184,2.0934221790151635,MD_contaminated,9.611321815876132e-32,5.65755214111085e-32,1.392187117128511e-32,4.6784869341196627e-32,1.0805316879176007e-31,2.9430656029127984e-31,-1.860145533085613e-22,1.7442624773038046e-22,2.588204575465704e-22,-6.736096186818983e-23,-8.684561943188557e-22,8.154487341682707e-22,-5.513024104724574e-38,-5.216842754288215e-38,2.9420307281911607e-38,5.462164677459209e-38,2.5709933689494994e-38,-2.4532063671692036e-39,2.0350568492526194e-37,1.912660299429531e-37,-6.817329832619314e-37,-1.994307169372271e-36,-6.7782804570447804e-37,-6.096242682545669e-37,2.921645215272469e-29,-1.0911367320320672e-29,-3.199006743762661e-29,1.9020571629500012e-29,2.773624548380862e-30,-8.109186940156322e-30,-1.4369851288534922e-29,-1.8654343752689352e-30,2.12198419563198e-29,-7.585056406599017e-30,-1.1769921602116269e-29,1.1973957831428657e-29,-6.766209634577184e-38,7.063805959970351e-38,-1.3597180464475023e-38,2.845932626016125e-39,5.707329244530741e-38,-2.0628764280137566e-38,0.3398880660533905,0.2953049838542938,-0.3057109117507934,0.8295904397964478,-0.068853348493576,-0.0196001809090375,0.0639002546668052,-0.0734366551041603,0.3156250417232513,0.9302767515182496,0.1869918406009674,0.0,-0.6640198289070357,-0.5214347724941977,0.070356714968794,1.21650610676541,4.977787325022991e-16,-5.785483964028238e-16,-2.9092766420981104e-22,1.2296537199162891e-22,1.731116747431235e-30,-1.6727859794996675e-30,0.2078538816251435,0.7911556442245349,0.0009904741503216,126.8981475830078,-0.0525413198851287,0.0892597224826832,-0.5249428043497217,-1.5356411145253372,0.208669987629292,0.8017709393777974
1264.0,0.0091382692578599,0.8720989078794701,0.1181962346014342,0.0005665882612357,8.040533058483682e-12,0.0060490688519778,0.0139685664218355,0.9799823647261866,0.0653855617652682,0.0412719155887355,0.8933425226459961,0.000427781379742,0.000464031857306,6.922008353914743e-05,0.0306188801389998,0.7428404605119093,0.2255796260285036,5.5278019928707e-05,0.0359931925110299,0.0878009453421031,0.0773143855950637,1.4368298312257977,MD_contaminated,2.18785220743758e-32,-2.4434890044981047e-32,2.413443538756312e-32,4.3607603479931054e-32,1.686560227983559e-31,3.818768019819483e-31,-2.0986590729760025e-22,2.3598696099100725e-22,2.4354706060612695e-22,-6.03115258605161e-23,-7.921809403755577e-22,8.573666964119559e-22,-5.483377690791647e-38,-4.209248239528846e-38,3.586652103724996e-38,6.242633897477586e-38,1.8967215033841855e-38,-2.0333858405397762e-38,3.136018529648241e-37,2.6956920823016606e-37,-6.807518781295674e-37,-1.919769874440921e-36,-8.992146300251088e-37,-6.718099139621228e-37,2.7899259946177175e-29,-1.1009480846950903e-29,-3.068034565085462e-29,2.0770810886850878e-29,2.7810926743163153e-30,-9.761325393474061e-30,-2.160404515280737e-29,-1.9509710781184678e-31,1.8447903433328505e-29,-7.983889756322966e-30,-1.2199546683675267e-29,1.4105383977692966e-29,-6.505441962678295e-38,7.815859199673179e-38,-1.0879525466306904e-38,2.0300893266273785e-39,7.782038567582998e-38,-3.435859201532782e-38,0.3921320140361786,0.2892900109291076,-0.2060656547546386,0.8358855843544006,-0.0790092870593071,0.0045273066498339,0.0739300027489662,-0.0871551930904388,0.3165402114391327,0.9299656748771667,0.1869918406009674,0.0,-0.6003804199845717,-0.545601841307551,0.1759971201143301,1.157764100206112,3.594924694278859e-16,-5.124679318663504e-16,-2.8535930068642204e-22,1.3010205633799317e-22,1.5437893468134541e-30,-1.7197664301591727e-30,0.2437191908025546,0.7542294371900498,0.0020513720073955,135.4745330810547,0.022674570996878,0.020302366868399,-0.5233582590380403,-1.4759084058668557,0.186684518104391,0.7538603110481256
1265.0,0.0196114501923597,0.8483650471557784,0.1312982449965387,0.000725257655323,8.191409578747409e-12,0.0338295131444946,0.0067928191186751,0.9593776677368302,0.1158304046615875,0.0358933160609324,0.8482762792774801,0.0002566127824141,0.0006777093173181,0.000190219789045,0.0477050200056325,0.6048236755163342,0.3463467625892559,0.000663445812065,0.0304506347726101,0.0794122871276507,0.149365668923273,0.6973987545247592,MD_contaminated,-6.623193001589243e-32,-9.385205039262896e-32,3.4490520401064743e-32,3.8208345992401246e-32,3.0214364081204564e-31,5.318883749814977e-31,-2.4808895145508595e-22,3.3778875596145683e-22,2.2791258787380785e-22,-4.985741143317094e-23,-7.09059173020403e-22,8.85207094965313e-22,-4.929429112479282e-38,-2.880082582742473e-38,5.032688567972207e-38,7.794392077786176e-38,-1.0325778021067464e-39,-4.914311352552524e-38,4.395457892156046e-37,3.3131037642453148e-37,-6.676211195151623e-37,-1.8426670661633173e-36,-1.2613849587297006e-36,-7.800651958106285e-37,2.648273925671012e-29,-1.095775356606299e-29,-2.955866062440908e-29,2.3195108580918432e-29,3.0759236982725885e-30,-1.2237366667723569e-29,-3.413284018896927e-29,5.7924047742955205e-30,1.641156969090513e-29,-8.349448978060297e-30,-1.2367656220940977e-29,1.6311993602204452e-29,-6.129829055436357e-38,8.525472818735997e-38,-8.261380186507087e-39,1.5707953507987282e-40,1.1306464034472705e-37,-6.487379657621968e-38,0.4426432847976684,0.2732740938663482,-0.1049264073371887,0.8279335498809814,-0.08632792532444,0.0365998521447181,0.0850194469094276,-0.1104111447930336,0.3174538016319275,0.92965430021286,0.1869918406009674,0.0,-0.5435341079269473,-0.5827309668615659,0.2750919560585442,1.0834854591513674,2.3181736446982243e-16,-4.2302127747406944e-16,-2.7935116108428324e-22,1.3729277526481781e-22,1.3470320910701023e-30,-1.727697824692985e-30,0.2794038678227808,0.7159024412225065,0.0046936909547126,151.71832275390625,0.087021988599697,-0.0614119162518754,-0.5124522419206728,-1.4143933461160307,0.1542035108991341,0.7049086628846943
1266.0,0.0558214068638608,0.7745166522980655,0.1683428576961635,0.0013190831419101,9.88833365224328e-12,0.0442221997043556,0.0022575794768899,0.9535202208187544,0.2825502514779441,0.0259125484429838,0.6915372000790719,2.2645706917009943e-05,0.0010884286094501,0.0009007882662342,0.0537100551738214,0.3445670441903007,0.5997110380532763,0.0024685454021117,0.0200697002725713,0.0580054008869155,0.3315935563159504,0.2161895969281202,MD_contaminated,-1.8378959069970475e-31,-1.6023416394375901e-31,4.818688719713991e-32,2.670540908802495e-32,7.269988283038009e-31,8.679935451178376e-31,-3.3080340731586554e-22,6.035484797301908e-22,2.0662689218119435e-22,-2.735471235744706e-23,-6.012928415902962e-22,8.932100108616619e-22,-2.11302815356987e-38,-9.050280853733232e-40,9.34474249256906e-38,1.129898007883637e-37,-7.23170773915532e-38,-1.120848017304318e-37,6.147309214249549e-37,3.905868718306873e-37,-6.242008571029367e-37,-1.735912587564741e-36,-2.2083660668518352e-36,-1.0227395683513657e-36,2.4597667732679438e-29,-1.0485682129554476e-29,-2.884015476109876e-29,2.884588741884069e-29,4.242489366371088e-30,-1.8360201782358558e-29,-6.236948327798838e-29,2.903469572794453e-29,1.502604642411171e-29,-1.0262894029414261e-29,-1.2217500031162289e-29,1.936210880318021e-29,-5.565555666928602e-38,9.328672101783278e-38,-4.7736297117910955e-39,-4.656254821536566e-39,1.916788011881252e-37,-1.6230193699947388e-37,0.4927857518196106,0.2428391426801681,0.0190163552761077,0.8010193705558777,-0.0928287878632545,0.0983707532286644,0.1036262363195419,-0.163893923163414,0.3183653950691223,0.9293424487113952,0.1869918406009674,0.0,-0.4940317599107443,-0.6354616230898704,0.3892862114275041,0.9776831629662276,9.744408609302864e-17,-2.95343362949767e-16,-2.7066637246822274e-22,1.4826852460858412e-22,1.1105928934278544e-30,-1.7047816294300762e-30,0.3201026353609938,0.6795932686773702,0.0003040959616359,214.9399871826172,0.1484558024483449,-0.1702797362150198,-0.4783671308104579,-1.3303466574929124,0.0845382994873173,0.6385695402346996
1267.0,0.1709645147917237,0.5684245534139366,0.2572203559550932,0.0033905758392463,5.7292459619324685e-11,0.0105214721150864,0.0002953001762696,0.989183227708644,0.9184386854515126,0.0080951805667001,0.0734661339817872,0.0004160355430904,0.0016107494209744,0.0036070911785249,0.0166576452567229,0.0265275935405477,0.9511808850601394,0.0017987983750504,0.0046014993984316,0.0068234370531317,0.6646616833916971,0.011612273716382,MD_contaminated,-4.922841602921301e-31,-9.727274070150539e-32,6.622735764753786e-32,-5.178053669735332e-32,4.783842690585982e-30,8.879911817500759e-31,1.958802179005316e-22,2.555356559745147e-21,2.0112784890017624e-22,1.3206168782439896e-22,-4.0168102067226802e-22,6.0336189027704935e-22,2.703284195876508e-37,-4.305165816389022e-39,5.156330212338947e-37,1.3086490520768433e-37,-7.859617717816884e-37,-1.2655982518453e-37,1.1866533589119522e-36,2.349442328855933e-37,-1.7214387309368798e-37,-1.5168286518805287e-36,-9.072074450751812e-36,1.121178599586254e-36,2.0884249306059362e-29,-3.7537522940391145e-30,-1.1682295116987045e-29,6.532927246716912e-29,-9.201954189072317e-30,-6.15755298476881e-29,-1.0589976292591876e-28,2.943817415223536e-28,6.67788191314462e-30,-3.167591984802805e-29,-8.212687819545569e-30,2.6793535070503044e-29,-3.499614001756446e-38,1.00378409768021e-37,-9.892851487779283e-39,-3.862446967352131e-38,2.0276492219825818e-37,-1.0974500750537888e-36,0.4529211819171905,0.1388885527849197,0.2501179277896881,0.5431075692176819,0.054267942905426,0.3939992487430572,0.0292921084910631,-0.4937257170677185,0.3192753493785858,0.9290302991867064,0.1869918406009674,0.0,-0.58073683794907,-0.7222295500784308,0.5101773557438883,0.5509594352198622,6.566892837223225e-17,1.2276116577452334e-16,-2.137830171108349e-22,1.8335957987723705e-22,7.515603514282662e-31,-1.2433594720513176e-30,0.3826080447612343,0.6021479208572318,0.0152440343815338,1619.22265625,0.0900513652431134,-0.4557377575892642,-0.1317172703574467,-1.1606136543525627,-0.4078075759448945,0.6210844482319124
1268.0,0.0966490817136802,0.7336668509317456,0.1675789198810216,0.0021051474735525,1.3715021818184694e-11,0.0237347151731533,0.0004699586744532,0.9757953261523934,0.2974939676314747,0.0387712247977422,0.6637348075707831,0.001855621332825,0.0008914288929904,0.005238135671374,0.0247218092933149,0.3176941240092376,0.6495988808002578,0.002293938426221,0.0284451624041263,0.0532388381540153,0.576737705328925,0.0869250142853729,MD_contaminated,-2.2331112445055656e-31,-1.6506467300049402e-31,8.679201547564375e-33,3.809946811211094e-32,-1.0689363639097933e-30,-1.4239869352087856e-30,6.268121901796525e-22,-5.162752279175903e-22,2.8130998728357594e-22,-8.249906813413127e-23,-6.881945119675583e-22,9.988202348118952e-22,-1.6310874368564525e-37,-1.564730971361648e-37,-8.24497431046868e-38,-1.332086194303617e-37,2.455584726517229e-37,2.8968169568584063e-37,5.362077263505769e-37,2.29776435382122e-37,-6.751499970915423e-37,-1.979265541536301e-36,1.9490407589005847e-36,2.2679286396734604e-36,2.7827377206486463e-29,-1.1435877597297209e-29,-1.0349378632506938e-29,4.3427572841903854e-30,-1.7478010337782542e-29,7.093114431205316e-30,9.912102310852237e-29,-6.735651042778876e-29,4.770263296886971e-31,6.885766815600026e-30,-9.447121997815379e-30,1.8702136386834578e-29,-5.078737934624473e-38,9.445981322238622e-38,-1.900796117022789e-38,1.1017016262491757e-38,-3.380306930295135e-37,2.4795294216102146e-37,0.5893355011940002,0.2774209678173065,-0.0134151428937911,0.7504611611366272,0.0274969842284917,-0.0559697709977626,-0.065304160118103,-0.0246878806501626,0.3201835453510284,0.9287176728248596,0.1869918406009674,0.0,-0.346511499785428,-0.6442695819377714,0.289255068443257,0.919592791653114,5.878697188591345e-17,-2.4162394970142113e-16,-2.6272565466709726e-22,1.068498801103412e-22,1.0715592950554697e-30,-1.7123029456946642e-30,0.4281674257594784,0.5682460452131229,0.0035865290273986,313.9506530761719,0.1526900179493766,-0.2065698188524501,-0.5157819560243606,-1.5120631813715184,0.2545568864474462,0.868002464864833
1269.0,0.0393052362659907,0.8331076919008645,0.1266574065343584,0.0009296652987863,7.819280991798884e-12,0.2672812531928247,0.0020585603625871,0.7306601864445881,0.0689581305487908,0.0425965168402148,0.8884453526109942,0.0019973536308796,0.0001821870198192,0.0033855592462474,0.1096362898787347,0.6274117443102503,0.2573868659140687,0.010505552806214,0.0354874858277676,0.0794663443635342,0.3103271837113485,0.4013629934979428,MD_contaminated,-3.882044546380114e-31,-2.264479593212352e-31,2.8232710161541246e-32,2.754168709180793e-32,-6.324538405617563e-31,-3.900687895472991e-31,2.4066917501051128e-22,-2.033442959277912e-22,2.4034350208268706e-22,-5.963201053889278e-23,-5.1154275239567515e-22,1.0086177230377656e-21,-1.3339058972715914e-37,-7.755604612118827e-38,-3.9630589646613644e-38,-2.4516181892906593e-38,1.7302118924786424e-37,1.0207225454474717e-37,7.452558550829386e-37,3.130706319697754e-37,-6.445068002206359e-37,-1.8231598555748627e-36,8.186792393374483e-37,9.293869091093856e-37,2.5099228288173518e-29,-1.1185503792740081e-29,-1.5500839886276102e-29,1.1261394565367497e-29,-9.598388401897413e-30,-7.587071100097623e-32,2.3140724988117925e-29,-4.665900034505256e-29,4.433400535273084e-30,5.1075219277376316e-30,-9.447595186768619e-30,2.1838968531935025e-29,-4.236903758604014e-38,1.0284440462421482e-37,-1.1386863073619523e-38,5.086626349306748e-39,-9.854943481395783e-38,1.4831618445685056e-37,0.652406632900238,0.2054314613342285,0.1365547478199005,0.7061148285865784,0.0028929144609719,0.0210740566253662,-0.0229069609194993,-0.0873143300414085,0.3210901319980621,0.9284046292304992,0.1869918406009674,0.0,-0.3041649123408295,-0.7565446697249903,0.4202364747786114,0.7889475770122659,-8.420002182299668e-17,-4.53326777798952e-17,-2.5985990796455856e-22,1.2185394901177504e-22,7.600573908346169e-31,-1.6207760370488987e-30,0.4682889847748703,0.5253938713911571,0.0063171438339726,161.36090087890625,0.2093064216840566,-0.3588183595279292,-0.4915963408313943,-1.3906117258103048,0.1838539187073611,0.7410129944374889
