tag,lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
th2,1332.5,0.49364373369610376,0.05121247861725711,0.4547225807712796,0.0004212069153595447,1.4858906399118482e-12,0.9912588695836408,0.000330801385131645,0.008410329031227634,0.0005423696724749385,0.782659083709757,0.21679854661776796,0.0001981470134627909,0.00011162672110032358,1.379933680997953e-05,0.15276908953019577,0.8468788464450276,2.849095340350264e-05,0.48932872944064765,0.04008191158908797,0.38509493465608713,0.9211553793392528,0.0006514070305029145,clean_balanced_ED_EQ,-5.271909092719702e-31,1.3767531097342369e-30,2.0646292886798422e-32,-1.7292409128613465e-32,1.180075574706876e-31,-6.718808462257548e-32,-3.0535679001960658e-24,1.3279966980120963e-24,1.0532871359923112e-22,-7.004308946795518e-23,6.173738760453741e-23,2.4911507038125308e-23,-4.612608360308386e-38,-5.678075908806993e-39,3.4026136266755556e-38,7.680075257279513e-39,1.2099936838789153e-38,-2.0020086538103693e-39,2.7879817341673488e-37,-8.68840499053575e-37,-1.2407253950861681e-36,-1.753911325531296e-36,-7.730784912604762e-39,-9.773153047474911e-39,1.0550732815098114e-29,-9.050605128778714e-30,-8.600615098148164e-31,2.74294533948606e-30,-9.690673457226771e-30,6.3076605066071445e-30,3.3108812399936574e-30,-8.115119614151036e-31,1.0659463345704175e-29,7.213215536095385e-30,9.986939405778337e-30,3.0200668815767133e-30,7.638095857776634e-39,-2.4279752341875682e-39,-6.565242276848645e-39,-3.932890341234853e-39,-3.1408306720034785e-39,1.1775237841796585e-38,-0.3202322721481323,-0.8593318462371826,-0.3602233827114105,0.1718340367078781,0.005270322319120169,-0.011479717679321766,0.008563151583075523,-0.010632291436195374,0.3752647042274475,0.907860279083252,0.1869918406009674,0.0,-1.900126139330718,-1.4725321705138705,-0.4507009599106768,0.5328773884205488,1.9207459360993844e-15,7.672352576369938e-16,-3.531451656638773e-22,2.552540484641024e-22,2.9746100003576784e-30,1.1419123524726447e-30,0.8411594902979046,0.15947419480959465,0.0006336851074992822,20.593996047973633,-1.2118939355932263,-0.46406248246638077,-0.8583128565848789,-1.2133262089866292,0.2056615653086351,0.3092677418330216
th2,1390.0,0.4899352658792362,0.007359493327336014,0.5025158394080269,0.00018940138540086848,9.813674362548299e-13,0.9902962169406856,0.0007804400185018915,0.008923343040812609,0.003918369223304876,0.8066843349280793,0.1893972958486158,0.00011050207120700605,1.7746144025112053e-05,3.9698873176986165e-05,0.2212977615542719,0.7785107532802694,2.3538077049659026e-05,0.48518104034603654,0.00593678798016969,0.39121398467280993,0.9749648219176318,0.0032441933962800633,mixed_higher_order,-2.263520076415777e-31,1.2783001989129989e-30,3.6440193400175117e-32,-5.153100885121514e-34,8.047119513683796e-32,-9.332811311190324e-32,-2.029110876395093e-24,2.210257947020753e-24,2.1493343034560858e-23,-3.7301601734732696e-23,-2.0810355839365046e-23,1.4398402739837826e-24,-3.352417100596096e-38,-2.98306067272625e-39,1.345524887395621e-38,9.348374041560049e-40,2.0068936672700288e-38,2.0482252669547137e-39,1.110230749386651e-37,-1.0592202463318075e-36,-1.705395296971359e-36,-1.0401566611575203e-36,-1.0982420478230411e-38,1.7924349448205315e-40,2.937628558882993e-30,-7.07259004946126e-30,2.8002383970096716e-30,-2.1699957450014724e-30,-5.737865469484837e-30,9.24258494508683e-30,1.3679221185604663e-30,-1.8743330900348673e-30,7.896341129137777e-30,2.1380989194381916e-30,2.516380793006465e-30,4.595928409380555e-31,-1.5677289852714436e-38,-4.94191533002566e-39,-5.238953313840991e-39,-1.5978677460740826e-40,2.3528629991165114e-39,9.214908305829671e-39,-0.7596724629402161,-0.5848299860954285,-0.03854861855506897,0.2826257050037384,-0.0010299397399649024,-0.003633267944678664,0.005577961914241314,-0.009036115370690823,0.41907262802124023,0.8884886503219604,0.1869918406009674,0.0,-2.181265731350549,-0.858571321337748,-0.0489455662286595,0.44816216947926213,1.8296559222583685e-15,3.36055068612468e-16,-2.395070776986712e-22,3.9083431220629456e-22,3.825492493550926e-30,6.394385157295977e-31,0.9191426249978589,0.08147605016147355,0.0006186751593324491,15.25354290008545,-1.0786829645902523,-0.19100525436153054,-1.0841761323881383,-0.6612619537383764,0.10499478812461853,0.060498447601572795
th4,1315.0,0.4806995506072945,0.09266699419193805,0.426027721904761,0.0006057332960064407,1.819312662652944e-12,0.9683901387968142,0.0009352613136828844,0.030674599889502933,0.00030787347161762756,0.6211542564187463,0.378537870109636,0.0009216783462586376,0.0008162361000256097,6.680841681868947e-06,0.19471883264912068,0.803495894565862,4.0677497051243775e-05,0.4655047045321642,0.057560497871853564,0.3423115255217222,0.8862661123076493,0.004237914258617474,clean_balanced_ED_EQ,-8.396446702908562e-31,1.3023498062595165e-30,4.70158876001926e-32,-1.0415457646993701e-32,2.581297081793384e-31,-9.709047722372083e-32,-3.613777191196072e-24,4.081729449057418e-25,1.535834976972237e-22,-5.56451654367773e-23,1.0661421178954008e-22,6.996488359825857e-23,-9.462382938679301e-38,-4.113594185972334e-38,8.641773887615275e-38,4.427075551935365e-38,8.206097623850489e-39,-3.134795742922327e-39,5.215861466681746e-37,-9.233074647454416e-37,-8.1801242142722e-37,-1.9927971737652492e-36,-7.110605135340585e-39,-1.357798836668364e-38,1.4610707791887576e-29,-7.886008343560526e-30,-3.640353786371623e-30,4.2698657851876015e-30,-1.0970349583125316e-29,3.61614289855682e-30,4.63696571044384e-30,1.4075861316942386e-30,8.007400925426281e-30,1.5005234023135176e-29,1.2500744397194669e-29,6.977530242481085e-30,2.0663116949761107e-38,5.770590189983799e-39,-5.134136028745279e-39,-7.938183392081578e-39,-3.95072127330572e-39,1.9795681114966891e-38,-0.09220676124095917,-0.9119505882263184,-0.4019102156162262,0.009068531915545464,0.008970041759312153,-0.01344466395676136,0.011229798197746277,-0.009667260572314262,0.3609766662120819,0.9136354327201843,0.1869918406009674,0.0,-1.5472334565095995,-1.7991199841614125,-0.6151383537659806,0.3486044286194434,1.762998668320825e-15,1.1823284793101939e-15,-3.7349401168271945e-22,1.621140710553437e-22,2.3233052392013955e-30,1.5327438587760588e-30,0.8404171828229492,0.16183362398231985,0.0022508068052691232,26.946252822875977,-1.1616563232446304,-0.7489374481679497,-0.5810490220588375,-1.4155198853309034,0.1655605063607525,0.45695545062756227
th4,1360.0,0.5153630285300598,0.019390888800185677,0.46496579233234303,0.0002802903374115629,1.174595034186632e-12,0.9654379102939706,0.0012812801953047607,0.03328080951072463,0.0014839613333813622,0.9255444947694466,0.07297154389717206,0.0006045877864678434,0.00022498854555844846,9.207767201318552e-05,0.13658208456211837,0.8624488447517457,4.7416682096397886e-05,0.4975510053068329,0.01794713037769837,0.4010092104461093,0.9022102219061738,0.0005740642046730166,clean_balanced_ED_EQ,-4.209799138613496e-31,1.3108913755859877e-30,5.00978600196929e-32,-2.455309037604829e-33,1.9692010636159503e-31,-1.6300347330334748e-31,-1.8037705932948055e-24,2.5690032205361345e-24,5.704960757975576e-23,-5.376683041819838e-23,1.955624719255998e-23,1.0103340689161252e-23,-7.467643418627952e-38,-2.1092681708283227e-38,4.5791358307798e-38,1.1998096389468225e-38,2.8885080912970296e-38,9.094597537001804e-39,2.0299456687096855e-37,-7.993414559238657e-37,-1.430281622336659e-36,-1.4997101226120635e-36,-1.5362961224520867e-38,-3.2518058013338297e-40,6.746429448012198e-30,-8.01592803353826e-30,1.6592121760952718e-30,4.775673727800142e-31,-8.405641429510364e-30,7.538359493175612e-30,2.4065936896999333e-30,-1.2503292138626506e-30,8.508002620529376e-30,5.5096986798782105e-30,6.09471362281942e-30,1.5621716591334024e-30,-4.982094824509276e-39,-5.2904209713090685e-39,-5.6904486699742245e-39,-1.780137438998499e-39,4.758756361010563e-39,1.6286627656291436e-38,-0.570847749710083,-0.743914008140564,-0.20644384622573853,0.28336334228515625,0.0011729744728654623,-0.007719479035586119,0.006593703292310238,-0.009726515971124172,0.39679646492004395,0.8986582159996033,0.1869918406009674,0.0,-2.008057441133361,-1.2899896820803365,-0.2616216021412988,0.5345383984752701,1.8588892995836008e-15,6.1815115605643e-16,-3.2757164171619506e-22,3.1356065964729475e-22,3.4222543601593e-30,1.0842286223957664e-30,0.8793361710825195,0.12305192743153456,0.0023880985140540822,16.67238998413086,-1.1305858916376297,-0.36307657532776744,-0.9498349012437471,-0.9959416341225873,0.1546787265324063,0.16412276083552374
th4,1414.0,0.09608314044611095,0.15090932731544637,0.7527975322340369,0.00021000000440568308,1.1513032183927517e-11,0.758904663960324,0.22763877543216574,0.013456560607510283,3.9148469820844865e-05,0.0009101938713563445,0.9990506576588228,0.00017709432511911773,0.00028369692830055047,1.550689113040789e-05,0.9641460417753059,0.035371509752739706,6.150327404317476e-06,0.07291794341250844,0.00013735674485302788,0.02662758525325462,0.12763477074768054,0.028211427085414468,EQ_dominated,-6.448559216743475e-31,1.6631794810187512e-30,-8.617407573822103e-31,-4.602908025667523e-31,1.3618538076596818e-31,-1.9461614720151685e-31,1.8142672861462394e-24,4.458599835272572e-24,1.6497987865933207e-23,-1.6325743493323765e-23,7.324344263825556e-22,2.3418944071699457e-22,-1.6465312611579431e-37,-9.080681307392488e-38,2.2028921121829752e-37,9.006769695781415e-38,-5.563608201208129e-38,7.391231272926618e-40,-2.950946917650003e-36,9.356111939582096e-36,-1.6230709415232068e-36,-9.4687192906286e-37,-1.1638023542004283e-38,2.1874796352972758e-38,1.091670826920191e-29,-2.638042230264035e-30,-2.378559669508316e-30,-5.200882643506273e-30,-8.538132227348998e-30,7.838923964195608e-30,6.732873170581775e-31,-1.7772135715671863e-30,-7.510403319370609e-30,1.2953876357097122e-29,4.387181483113203e-29,1.426880302171844e-29,7.465986146053185e-38,2.0410981067927145e-38,1.8010740550503741e-38,-3.540965028944978e-38,6.240989103426689e-39,1.1062634129730219e-38,-0.7802321910858154,-0.6162527203559875,0.09507517516613007,0.0614263117313385,0.0038481492083519697,-0.009382386691868305,0.007776461075991392,-0.016995897516608238,0.4360363781452179,0.8802876472473145,0.1869918406009674,0.0,-2.1560016609851504,-1.0425382153725005,-0.09331161855451481,0.11540870125976063,1.8490912038011444e-15,7.613166228743383e-16,-2.1570528865184556e-22,3.8425547413432075e-22,4.384578343448188e-30,1.7192222986443435e-30,0.988632524785093,0.013161814585047348,0.0017943393701402854,191.5527801513672,-1.3796390321423848,-0.5349202595411601,-0.9971099851658873,-0.5816969739202026,0.04517296739166039,0.045649563721283315
th6,1332.5,0.5142538273888441,0.04793190971166459,0.4373669377605623,0.00044732513892897064,1.5066956887715303e-12,0.9290577326328784,0.0022176145690058226,0.06872465279811575,0.0006565495923021473,0.7768875210937721,0.22245592931392563,0.001689752245792128,0.0010670656276612763,7.15123747112954e-05,0.15416311261694585,0.8429361033036415,7.245383124793856e-05,0.4777714948716591,0.037237702517185604,0.3686723822297347,0.8504884445514392,0.0005944030906900161,clean_balanced_ED_EQ,-7.012192374779365e-31,1.2884297576605631e-30,7.13701455279747e-32,6.515024348946429e-33,3.593947271385559e-31,-1.732232912333052e-31,-2.0091099823700814e-24,2.949856229327695e-24,1.0995206340651275e-22,-5.462122475411908e-23,5.571202942442086e-23,3.4816544703996553e-23,-1.2029683070736984e-37,-5.909722948466301e-38,9.62496933361e-38,4.5607074549471087e-38,2.404715424366242e-38,1.3490170823893686e-38,3.827885536147593e-37,-8.203227453008556e-37,-9.860714933886196e-37,-1.873046531082305e-36,-1.9240693442123334e-38,-3.863316080310481e-39,1.1462504809283298e-29,-7.709990252483875e-30,-1.0754766107688519e-30,2.9271228289687087e-30,-1.0387028019185824e-29,4.7828650922430696e-30,3.821544599564589e-30,6.808147056495683e-31,7.531392573101186e-30,1.2202398926241208e-29,9.162961684138791e-30,4.278103078992867e-30,7.742212025725948e-39,-1.4052446461791123e-39,-5.50460360727627e-39,-5.272891894338967e-39,3.1382087793090315e-39,2.631871659387528e-38,-0.32113009691238403,-0.8617411255836487,-0.3602233827114105,0.1718340367078781,0.0052299839444458485,-0.011391852051019669,0.008521432988345623,-0.010580492205917835,0.3752647042274475,0.907860279083252,0.1869918406009674,0.0,-1.6771812938547015,-1.6966089634633652,-0.5181376008042575,0.4605632652568477,1.7938954011479546e-15,1.0096360557330047e-15,-3.798708038619005e-22,2.041164121834302e-22,2.7969851945182747e-30,1.5386025957472288e-30,0.8458794336903425,0.1594723832588701,0.005351816949212607,20.62203025817871,-1.1341468551671556,-0.617251804562737,-0.6821475917550024,-1.2957419304680224,0.16037965582809188,0.32284289058156346
th6,1390.0,0.5122450506249707,0.006516652022519187,0.4810545497377768,0.00018374761473343094,1.0008293562002356e-12,0.919694423400296,0.008124457429143363,0.0721811191705605,0.0044388871607544435,0.7742667293414636,0.221294383497782,0.0009864211429168209,0.00017959892058312408,0.00032448686578221087,0.22329239164328796,0.7751365954405067,8.050598692320791e-05,0.47110891647418784,0.0050456268477323644,0.37288298590490615,0.9391101956980559,0.0029856489975132487,mixed_higher_order,-3.840774244888677e-31,1.233427593712289e-30,1.1937216443311593e-31,2.21982934713967e-32,2.4111151600608816e-31,-2.698956303801105e-31,-9.775483134990133e-25,2.872968645162362e-24,2.36228298552309e-23,-3.237848506639308e-23,-2.1421965150191354e-23,4.778662147798132e-25,-9.448590221710894e-38,-3.0731697051156974e-38,4.06388160233469e-38,1.207882801155491e-38,5.384708675006213e-38,1.865286909523207e-38,2.3858391081005305e-37,-1.0297688112253859e-36,-1.5399583910461965e-36,-1.2277134411271393e-36,-1.84413550764306e-38,7.922444191287378e-39,3.7062101256462e-30,-6.652811916237855e-30,3.254991918750406e-30,-1.6461713996597656e-30,-6.961202893772507e-30,8.298984377617496e-30,1.4129749274580699e-30,-1.8333029254055414e-30,7.186128674307856e-30,3.8217583738751325e-30,2.3098862571840722e-30,7.269608735385432e-31,-1.478407494158282e-38,-6.824728188913878e-39,-5.596422296300775e-39,1.5594544014854388e-39,1.2052984499154125e-38,1.8094789698568733e-38,-0.7618023157119751,-0.5864696502685547,-0.03854861855506897,0.2826257050037384,-0.0010220566764473915,-0.0036054591182619333,0.005550786852836609,-0.008992093615233898,0.41907262802124023,0.8884886503219604,0.1869918406009674,0.0,-2.041202771048162,-1.1188236596388397,-0.1081212750013693,0.4336949183469279,1.7634864553188848e-15,5.615141499287844e-16,-2.8455697970740454e-22,3.5431551581069836e-22,3.705813849051914e-30,1.1187277701374143e-30,0.9243034628455521,0.08147495410363514,0.005778416949187237,15.275351524353027,-1.040817590832234,-0.3241005322788326,-0.9790024256594189,-0.7804979951838745,0.09113743167164368,0.06649242660388013
th8,1315.0,0.5090778579332077,0.08587948213597354,0.4043182742308944,0.0007243856999243596,1.8486339624881487e-12,0.8868037655484179,0.0031738052541480954,0.11002242919743405,0.0003450248703518305,0.6124954286909705,0.3871595464386778,0.0036800494491417983,0.003397100172110093,5.8963621533443395e-06,0.19659353785030437,0.7962324355520757,9.098061421469596e-05,0.4514521613724911,0.05260079022663166,0.32193132422907705,0.7942169708035937,0.0037493669892079127,mixed_higher_order,-9.993483542703344e-31,1.1693872560830396e-30,8.902431162820068e-32,2.330230069092964e-32,5.264054680756005e-31,-1.2829017716907567e-31,-2.8215492788983065e-24,2.4487900983412053e-24,1.5364759113696772e-22,-3.4211764213217856e-23,9.235022273484183e-23,8.446108719843979e-23,-1.606409733465834e-37,-1.2322729281082932e-37,1.553077558929569e-37,1.171253118304624e-37,5.333198960381005e-39,6.101969422088485e-39,6.258085511814169e-37,-8.385994803984841e-37,-5.351553566572862e-37,-2.0366772112445057e-36,-2.0041809461863966e-38,-1.0248065125434097e-38,1.53283488511218e-29,-6.0970553992791074e-30,-4.1621768311684635e-30,4.159660490896353e-30,-1.116617031903386e-29,1.9373940579230168e-30,4.6585129583599514e-30,3.7753676715813795e-30,1.1982431710011444e-30,2.1313696704028863e-29,1.0824393682929427e-29,8.387669369262132e-30,1.923280402261952e-38,8.264006576051922e-39,-2.1211518864569953e-39,-1.0439378164741913e-38,-2.2023417619444294e-39,3.6324374016527694e-38,-0.0926007628440857,-0.9158474206924438,-0.4019102156162262,0.009068531915545464,0.008866547606885433,-0.01328954380005598,0.011147665791213512,-0.00959655549377203,0.3609766662120819,0.9136354327201843,0.1869918406009674,0.0,-1.2805506514656273,-1.965484695685121,-0.6554790221403758,0.2502372279937276,1.5786976435746577e-15,1.3986094847140387e-15,-3.853180907127962e-22,1.0871846196527653e-22,2.101433884257647e-30,1.8570666493734617e-30,0.8476066269091878,0.16183042401772235,0.009437050926910162,26.99673843383789,-1.043057782034837,-0.891388265489494,-0.3801305316277894,-1.446688669810658,0.10178992122991265,0.45714614720030367
th8,1360.0,0.5462099816866124,0.01677477530702004,0.43673648824676436,0.000278754759603111,1.2040514496341896e-12,0.8756030770008731,0.005246916258225868,0.1191500067409009,0.0026208919636580463,0.9161000061126692,0.08127910192367283,0.002458521704678778,0.0009457306980310693,0.0003571218032426456,0.13850309983336198,0.857591821325267,0.0001437046354185659,0.4782631406533884,0.01536737176129971,0.37454164039474375,0.7995761756278955,0.0005178336192604138,clean_balanced_ED_EQ,-5.818257599312595e-31,1.2366685133467332e-30,1.0322795116867946e-31,2.3171406065876713e-32,4.169210158979e-31,-2.834647289268684e-31,-9.033106059759194e-25,3.823114028502056e-24,5.904639549340838e-23,-4.3676601453064393e-23,1.6625902330362876e-23,1.421836342528734e-23,-1.380797115592673e-37,-6.715750018436494e-38,8.726352461403249e-38,3.8134193176931505e-38,5.081620779691937e-38,2.902332310502289e-38,2.967623758725426e-37,-7.589623504700035e-37,-1.2009326294288419e-36,-1.6339290350057406e-36,-2.56798854006474e-38,5.438332158414131e-39,7.490358614369118e-30,-7.076115085672737e-30,1.8002818449414562e-30,8.948960439861573e-31,-9.290641821490312e-30,6.1812190416865795e-30,2.6559000199699024e-30,-6.964848839212794e-31,6.692565747612783e-30,8.35095575093754e-30,5.534983460177411e-30,2.230647938421258e-30,-4.237444213666144e-39,-5.8136496259740414e-39,-5.500788114451507e-39,-1.7270040737236784e-39,1.1573486385125433e-38,2.8947376339559094e-38,-0.5732870101928711,-0.7470927834510803,-0.20644384622573853,0.28336334228515625,0.0011594410752877593,-0.007630414329469204,0.0065454780124127865,-0.009655377827584743,0.39679646492004395,0.8986582159996033,0.1869918406009674,0.0,-1.8064175212595626,-1.5196546250484066,-0.33105287466323313,0.4865888605107941,1.7508879273054301e-15,8.456920246995325e-16,-3.60196487509318e-22,2.648911948748655e-22,3.2496908500068604e-30,1.5193515670632906e-30,0.8868651906670104,0.12304991499889541,0.009915105665905921,16.707468032836914,-1.0665719523841557,-0.5017990108261843,-0.7975266602463855,-1.085074994579402,0.12565072256401427,0.16986720604899028
th8,1414.0,0.1529016062988037,0.1419480829009454,0.7049170244482494,0.0002332863520014539,1.2015213055622705e-11,0.44960339769779517,0.5198914225728939,0.030505179729310907,7.051235632683286e-05,0.000638386260078193,0.999291101383595,0.000701533719738867,0.0011524252816795023,6.093379469634751e-05,0.9633609020878052,0.034712010916016986,1.2194200063053847e-05,0.06874508170539273,9.061770576840385e-05,0.02446908744753385,0.2169072401372096,0.01638112112386115,EQ_dominated_with_ED,-8.360554029606092e-31,1.5594139729646789e-30,-1.647105540453509e-30,-9.5249479760163e-31,2.954633427171907e-31,-3.537239850449961e-31,2.0568800627226858e-24,6.061122762826413e-24,1.544932722994651e-23,-1.149883872210975e-23,6.919129954736946e-22,3.191372520980973e-22,-3.1458766341473924e-37,-1.946965743084411e-37,4.211095369187674e-37,2.179672815508611e-37,-1.065218858657158e-37,-2.3270695357314267e-38,-4.0294285911220805e-36,8.817117996769255e-36,-1.463902091424473e-36,-1.1149976249913854e-36,-1.6684300048823731e-38,3.018615199226901e-38,1.090391601062533e-29,-1.0339554015851864e-30,-1.4091804333030317e-30,-5.577985946978998e-30,-9.494728300724699e-30,6.611944077288284e-30,3.856114652137197e-31,-1.8251353104987436e-30,-1.4404683476531923e-29,2.3400784746030477e-29,4.0498002163510766e-29,1.8958358242466656e-29,7.026827821646339e-38,2.8972006552824937e-38,3.7677968291406595e-38,-6.657658114066371e-38,1.473739250418969e-38,1.938318313062595e-38,-0.7835661768913269,-0.6188859939575195,0.09507517516613007,0.0614263117313385,0.0038037505000829697,-0.009274136275053024,0.007719585206359625,-0.01687159202992916,0.4360363781452179,0.8802876472473145,0.1869918406009674,0.0,-1.9930559762310087,-1.2863819687159677,-0.1137274028277067,0.10077279065688488,1.7321685348114265e-15,9.739413720366834e-16,-2.58403493505823e-22,3.500969084875e-22,4.1323375028073014e-30,2.237248758505874e-30,0.9970963052063923,0.013156723319168505,0.010253028525560648,191.62060546875,-1.2935635684084323,-0.693523868062308,-0.8993269211601477,-0.684982545662354,0.03181702976334545,0.04274794317740322
