tag,lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
baseline,1330.0,0.48902657703981145,0.05613230088498635,0.4544107785575599,0.0004303435176423442,1.5218528428567036e-12,0.9996147715013599,0.00031432278455543756,7.090571408467323e-05,0.000683470473426326,0.7654039075303726,0.23391262199620105,2.0133437847061466e-05,2.4389736373489287e-06,9.467854940844632e-06,0.15662455874356393,0.8433038534487356,3.954754127515413e-05,0.4888381900657433,0.042963882436039144,0.38320636060623037,0.9292148932031694,0.0009029843868371046,clean_balanced_ED_EQ,-4.596972862188574e-31,1.4127228232992276e-30,-6.068299507110043e-33,-2.563566321710794e-32,9.272475318251872e-33,8.401073490236475e-33,-3.91455237685924e-24,4.942291219493953e-25,1.06957516835378e-22,-7.742311785743819e-23,6.951175877798e-23,2.227420555989369e-23,-4.7858638389334156e-39,1.4113684304286893e-38,-1.8412989518369596e-40,-5.183768816526322e-39,4.969998491134312e-39,-8.92989801377557e-39,2.422597570538136e-37,-8.973329983924962e-37,-1.3225123289211231e-36,-1.7036385074155045e-36,-2.0744824495682005e-39,-1.4622908631188973e-38,1.0426447182550764e-29,-9.652841241727596e-30,-1.0294472610640862e-30,2.8562283905251912e-30,-9.397000455446477e-30,6.796612673215805e-30,3.0278606906874944e-30,-1.4759883189197348e-30,1.1935915937798319e-29,4.751607513386531e-30,1.0662656046878318e-29,2.566667152986475e-30,9.12308717065993e-39,-2.470390322276291e-39,-7.05078080769969e-39,-3.3479017069174173e-39,-8.008709550627715e-39,5.138872958496644e-39,-0.29183831810951233,-0.867836594581604,-0.3709925711154938,0.15363796055316925,0.005742543842643499,-0.011734199710190296,0.008853278122842312,-0.01071101427078247,0.37325212359428406,0.9086896181106567,0.1869918406009674,0.0,-1.971945891205528,-1.3764232906743041,-0.4366960501490225,0.5523533011729311,1.9674244528471993e-15,6.725399171537023e-16,-3.390449917326208e-22,2.698881132939812e-22,2.984565915029662e-30,9.68189478157078e-31,0.8384806270646076,0.1614332171060512,8.6155829341239e-05,21.20449447631836,-1.2458939712662376,-0.40541149902992274,-0.9183343499293399,-1.1829831200880383,0.22775822862782535,0.31464057825354225
baseline,1375.0,0.5046645246590394,0.011431574802920574,0.4836739200714434,0.00022998046659659417,1.0491143968722222e-12,0.9997113177251824,8.679186649687844e-05,0.00020189040832073454,0.00303427589015394,0.9904707516148271,0.00649497249501895,3.4537947455716885e-06,5.125219726551092e-07,1.7857982391577453e-06,0.15327226239339767,0.8467024169184367,1.95685732082091e-05,0.5045188369560412,0.01132264048718986,0.4095278771249059,0.9584068156925084,0.0015603448377049208,clean_balanced_ED_EQ,-1.8904921971679003e-31,1.3259437986171025e-30,-7.108674365547074e-33,-1.0256935943342209e-32,1.6338505350997259e-32,9.763312795229877e-33,-2.7610912201128893e-24,1.8603371333749443e-24,3.305234226943218e-23,-5.0257538575962745e-23,3.857047228010374e-24,2.9748776996136517e-24,-1.3479031259752449e-39,5.684829645775663e-39,-8.296409929943927e-40,-2.0921261083039787e-39,2.177555697229529e-39,-3.592692395543509e-39,6.978993030171093e-38,-8.6748510475607e-37,-1.7115771691351613e-36,-1.1200524979331528e-36,-7.733521355668912e-39,-6.07384046476827e-39,4.030305389823864e-30,-7.995414098520773e-30,2.135372266472038e-30,-1.2599525187321927e-30,-6.1656790795733744e-30,9.255365193975495e-30,1.6091642193575028e-30,-1.8750940586723592e-30,8.703995634413007e-30,1.6755629599720717e-30,4.616056859947352e-30,4.438474529790449e-31,-1.0709570668409864e-38,-4.40347400982434e-39,-5.456955779209724e-39,-1.3481974956477477e-39,-4.1943500565320334e-39,5.803298870212985e-39,-0.6735854148864746,-0.667482316493988,-0.11846041679382324,0.29402610659599304,-9.788176248548552e-05,-0.005637618713080883,0.006020570173859596,-0.009425235912203789,0.40808773040771484,0.8935874104499817,0.1869918406009674,0.0,-2.211833477126573,-0.8664974365745087,-0.09353265883850514,0.5171978089305928,1.8897838609754247e-15,2.8568277406112677e-16,-2.5101894865482275e-22,3.8429584570891286e-22,3.718240500661054e-30,4.995557869411063e-31,0.8992817463055579,0.10060930404418364,0.00010894965025842751,15.655181884765625,-1.1310926547990052,-0.1612679089718293,-1.1119761442597718,-0.727674848952066,0.14300577548664148,0.09404909137652695
erode_1px,1300.0,0.5004450873257723,0.029358884259872115,0.46983517876778347,0.0003608496465720153,1.3333740898681506e-12,0.9993976998019726,0.0005272646127031428,7.503558532431169e-05,0.0006520644881314819,0.9950303874505949,0.004317548061273473,1.2260443232971248e-05,1.0392573224897489e-05,4.6669903406406545e-07,0.12265834496380927,0.8772800016437062,3.853367699260505e-05,0.5001436691505742,0.029212981980217725,0.4121770064016721,0.9388346307452853,0.0004708291585040641,clean_balanced_ED_EQ,-3.1386300530934187e-31,1.3066802729838696e-30,-4.293291960668425e-33,-3.0566991356600815e-32,8.963598900281256e-33,7.432635754357891e-33,-2.0611190884593874e-24,1.4015797758580587e-24,6.932334863681858e-23,-6.837081106661843e-23,5.04396118743594e-24,3.961630071649667e-24,-3.7321085336873716e-39,9.639444279073526e-39,1.7352191008564385e-39,-9.357263987712933e-39,1.9968911523243948e-39,-2.8217448479377263e-40,1.3092928352006545e-37,-7.192565902875858e-37,-1.401773777803142e-36,-1.3629738250483109e-36,-5.932731241019519e-39,-1.1519968457457827e-38,8.326708765892659e-30,-1.0054699065524879e-29,4.341661294503368e-31,1.1091232069975908e-30,-8.760875870120285e-30,8.945575371138644e-30,1.8226315890849773e-30,-1.3479704491802245e-30,8.413566621155561e-30,2.5048117663437874e-30,7.238786477542367e-30,1.3663151079078463e-30,-2.978420684540686e-39,-5.2488056809060786e-39,-4.535741457605522e-39,-1.7583411353064078e-39,-4.148722753471521e-39,3.760129452859542e-39,-0.46183469891548157,-0.8099941611289978,-0.273573100566864,0.23567219078540802,0.004954936448484659,-0.009929952211678028,0.0036541337613016367,-0.008986474014818668,0.3483501374721527,0.918523907661438,0.1869918406009674,0.0,-2.0735745331321405,-1.1619953151826872,-0.2803408570113826,0.5608572499566041,1.929135370422846e-15,4.916837462829914e-16,-2.96531323429991e-22,3.086606498278303e-22,3.3465550186293946e-30,7.6881838139506e-31,0.869504985531557,0.13047773227212575,1.728219631724759e-05,16.065277099609375,-1.1789672633218098,-0.28318649640475696,-1.0188156529870154,-0.9906156682050699,0.20577018140540632,0.20863695782004577
erode_1px,1345.0,0.5134141857273403,0.006723732579859728,0.4796433638740465,0.00021871781875348886,9.520750334849597e-13,0.9996705958973826,0.0002084935816849749,0.00012091052093260312,0.007685443989721667,0.5067878582448172,0.48552669776546115,4.3535090456357435e-06,6.005876754578389e-06,6.766983052089429e-07,0.1868789123972655,0.8130636179517459,4.643356688304905e-05,0.5132450649882198,0.0034075060335580104,0.389980568757978,0.934223044878568,0.0035371764351200866,clean_balanced_ED_EQ,-1.5865080235362926e-31,1.22108838879219e-30,-5.878519273651974e-33,-1.67830498187716e-32,1.2400088136928897e-32,5.442978138768293e-33,-2.7513433177665313e-24,2.4799804526872166e-24,1.2458194566110243e-23,-2.737736665076377e-23,-2.941950145736561e-23,1.1242525407118047e-24,-2.3000497335773633e-39,5.35073461127263e-39,5.3520928548716265e-40,-6.819724970534703e-39,1.7648335212506705e-39,1.4689766145588595e-39,4.855781487565663e-38,-8.51868809007758e-37,-1.6002285689888654e-36,-7.789621474079576e-37,-1.190980734394958e-38,-6.249100047098906e-39,2.1923498808373553e-30,-6.8501389715367e-30,2.7247740710805653e-30,-3.465262137524273e-30,-4.917123207306195e-30,1.0315399619837521e-29,1.1250113325856472e-30,-1.685848789382423e-30,6.491985943524612e-30,1.253061931907994e-30,3.260737400858324e-30,5.755228754134945e-31,-1.5081248624892642e-38,-4.288804388412595e-39,-3.7964977146933054e-39,-1.0031484033495629e-39,-2.2279679790078054e-39,4.120830328310631e-39,-0.7796635627746582,-0.5764701962471008,-0.0045088231563568115,0.24417437613010406,-0.0008069517789408565,-0.004131164401769638,0.0055858297273516655,-0.009596182964742184,0.3851882219314575,0.9036946296691895,0.1869918406009674,0.0,-2.1950750347859826,-0.6866494959943121,-0.007023452700056542,0.3825469798031803,1.810005555235622e-15,2.4896174863085083e-16,-1.9003144797791712e-22,3.8890081086491507e-22,3.8537323473534645e-30,4.385678310165414e-31,0.9402108759701322,0.0597647436660166,2.4380363851217446e-05,13.372600555419922,-1.064879780924451,-0.13835528468248562,-1.0865302769405984,-0.5289031668046045,0.07963875257882387,0.036239974694630556
erode_1px,1405.0,0.6467553843973627,0.00853655925826915,0.3445102802798597,0.00019777606450851706,6.407828002938255e-13,0.9996290138597994,0.0002423011740945214,0.00012868496610614038,0.008276621914781271,0.10505971420117523,0.8866636638840435,7.4186364048264305e-06,2.4361708327433046e-06,1.6169219083059064e-06,0.0023686003680927882,0.997571999191156,4.792871160529623e-05,0.6465154471136512,0.0008968484759351532,0.3436738090406851,0.5326747771893223,0.002629630089799158,clean_balanced_ED_EQ,-1.1989724657755138e-31,1.2313685589065016e-30,-4.893747564558894e-33,-1.8629698995320634e-32,1.40195509411004e-32,7.043773819351963e-34,-1.9117852879479553e-24,3.3732789466994285e-24,-3.550583702115955e-24,1.3350181513161094e-23,4.0109100721688124e-23,1.3511765336120308e-24,-1.5715378128391822e-39,5.817019293836234e-39,4.742540955257844e-41,-3.452619352712807e-39,1.524128353588885e-39,-2.3644000581611887e-39,2.1263770170729725e-38,7.310211370215363e-38,-1.548440676745587e-36,-2.0840596877098874e-37,-1.0675281894190366e-38,1.8226285121371712e-39,2.8462788443952666e-31,-3.217434112860984e-30,1.3127450901907583e-30,-6.630186901394349e-30,-1.597372863800614e-30,9.847620570936649e-30,4.249584742827258e-31,-1.6984967371508385e-30,4.8921395986964e-30,9.143931071102031e-31,4.496869567105744e-30,6.1552471824974765e-31,-1.3898058859834255e-38,-2.8601797938721745e-39,-2.7461718824962377e-39,-7.446647050576151e-40,-7.653025616966678e-40,3.802655058184081e-39,-0.9543983936309814,-0.24075280129909515,0.1738930493593216,0.028344878926873207,-0.00046782210119999945,0.0019347103079780936,0.003058035159483552,-0.011408832855522633,0.4297611713409424,0.883368194103241,0.1869918406009674,0.0,-2.128455098702802,-0.25749005891759974,0.020963104486963778,0.04124629700382853,1.7362385861157894e-15,1.771883056489181e-16,-5.533028203092715e-23,3.981150681222059e-22,4.437727702211763e-30,3.5660612872326885e-31,0.9688421670602537,0.031181737823024448,2.3904883278191846e-05,10.972333908081055,-1.0279867097197077,-0.10009413925848677,-0.9634879884806751,-0.12967668096949495,-0.03717627800907685,-0.009887317762251557
dilate_1px,1330.0,0.4842243625347474,0.13253680865598144,0.3821974247877221,0.0010414040215491398,1.8739565015249267e-12,0.9961222042677169,0.003858867689705232,1.8928042577757227e-05,0.0007530518665279844,0.3586139295291279,0.6406330186043442,9.768267510390956e-05,5.644663466889566e-05,7.1406481926605826e-06,0.21373088301120424,0.7859708932500201,0.00013695378081025075,0.4823466393682426,0.047529545759371634,0.30039605135826336,0.7892982145447011,0.013111851701767168,mixed_higher_order,-8.292949172422256e-31,1.412067420921194e-30,1.9141519784466127e-32,-1.0011031384758123e-31,3.226295798769855e-33,-6.367674023681331e-33,-7.051438743170993e-24,3.8496879575088634e-25,1.4078662658358181e-22,-6.267690890362342e-23,1.8041899064815727e-22,9.937313321801813e-23,-1.6680511344901754e-38,2.894458509759872e-38,9.407971142475909e-39,-2.358802948430721e-38,7.272527572887495e-39,-5.356541192855973e-39,5.094663788893842e-37,-9.805029051180238e-37,-1.0293812261347303e-36,-1.852093063966299e-36,9.228855645166539e-41,-2.7970389542380935e-38,9.597869012472014e-30,-7.120523366655671e-30,-3.9672643529462215e-31,3.286105363984977e-30,-9.201142577177392e-30,3.834418002670694e-30,4.300565619389443e-30,-8.77822078607644e-31,2.050813147358014e-29,1.5462215642052682e-29,2.1850395345334428e-29,1.0770602783793771e-29,3.746053452455142e-38,1.33535877752084e-38,-1.1223965578042885e-38,-1.0157810913990172e-38,-1.3040620106959727e-38,4.855811274294513e-39,-0.018017230555415154,-0.9483487606048584,-0.3063960671424866,-0.05930453911423683,0.022545063868165016,-0.021609265357255936,0.025620220229029655,-0.02152242697775364,0.37325212359428406,0.9086896181106567,0.1869918406009674,0.0,-1.7004939346115662,-1.6575244803881344,-0.5152438081287402,0.2930977706841841,1.804466758447268e-15,1.1107533100443464e-15,-3.4282604964780056e-22,2.0834143653523732e-22,2.2496758346067496e-30,1.3470736606518191e-30,0.900665232591758,0.0985151888675319,0.0008195785407101308,34.58910369873047,-1.2453159655470132,-0.7313632375393275,-0.7147881486315313,-1.2860679199063796,0.18437880238874158,0.41415682515145735
dilate_1px,1375.0,0.5355297438802773,0.01932469783363378,0.44479335713597185,0.00035220115011709823,1.1127109200156541e-12,0.9992188078136037,0.0007164548101029116,6.4737376293442e-05,0.0021697400919353333,0.7530340152640096,0.2447962446440552,1.0088638594276667e-05,8.942996578356332e-06,6.895243572078075e-07,0.11005920394267396,0.8898745430449708,4.653185282534738e-05,0.5351113922287752,0.014552154803424951,0.3958102854308115,0.830567045470045,0.0001605056541616674,clean_balanced_ED_EQ,-2.7840017284433697e-31,1.3930080573431274e-30,-7.838678722285962e-33,-3.722197681707212e-32,9.688318419117882e-33,6.072662326371332e-33,-2.91483156760801e-24,2.3906204194514853e-24,4.684080102111736e-23,-5.232726444629181e-23,3.923283678024912e-23,8.009044985831694e-24,-2.3759500911359173e-39,9.57104758940437e-39,-1.8602282065684285e-40,-9.28288722597184e-39,2.5619694713729194e-39,-2.8814495293477673e-40,1.0185635400938982e-37,-7.211703864498818e-37,-1.5949549731285983e-36,-1.3210301015250246e-36,-1.0520429629350593e-38,-1.0658047568466025e-38,3.879991022773183e-30,-6.045964771515758e-30,2.5176160006390195e-30,-1.301002585911268e-30,-6.397606616761496e-30,7.346968069065762e-30,2.0250444733409654e-30,-1.8429836989563574e-30,1.2447173906883741e-29,3.285783657864359e-30,9.541590360062207e-30,1.2102410964984583e-30,-1.2003234615969363e-41,-3.939979001720387e-39,-7.528294481587724e-39,-2.5245134752036527e-39,-6.59179274113134e-39,7.002184721646658e-39,-0.557469367980957,-0.7580291628837585,-0.20752272009849548,0.2666342854499817,0.003479393431916833,-0.010750425979495049,0.007249623071402311,-0.013033779338002205,0.40808773040771484,0.8935874104499817,0.1869918406009674,0.0,-2.148336636503289,-1.0426647869583994,-0.20356014350351886,0.5449930992954964,1.924523614472702e-15,4.066874961244156e-16,-2.8798335433348695e-22,3.527737394861885e-22,3.4592913077069885e-30,6.779734281876884e-31,0.885507985856734,0.11438195797300994,0.00011005617025605652,16.925140380859375,-1.1883016334326857,-0.237488490030592,-1.0362091252850962,-0.8582458245146704,0.14889509600487186,0.1332835881788315
round_s1,1300.0,0.42116434964458377,0.18900395663124164,0.38917849703048457,0.0006531966936900667,2.280292119311026e-12,0.9993512991879921,0.0006160202157843127,3.268059622375053e-05,0.0009975573620956742,0.3907306069687201,0.6082718356691842,0.00010214280447417049,1.4378887315342657e-05,4.1483902183935485e-05,0.2628480810918476,0.7367252100443592,0.0002687032698197739,0.42089113998898053,0.07384963069401469,0.2867176099695318,0.9240537508906161,0.01665903559916216,mixed_higher_order,-9.732745100664195e-31,1.2852142562062436e-30,1.2211737149883657e-32,-3.8117886850269494e-32,7.801891169590332e-33,-4.911595676246934e-33,-6.627447402453584e-24,-7.792037324264636e-24,1.9390072278101564e-22,-5.820864005560848e-23,2.0496378236266469e-22,1.476299376393145e-22,-2.1177816506650524e-38,2.850401777079032e-38,5.5988386899386173e-39,-1.2089831765009021e-38,1.557896639576518e-38,-1.6414175157451275e-38,7.16186550788459e-37,-1.05334708616742e-36,-7.516090330852504e-37,-1.9956487809692825e-36,2.5279582257098256e-38,-3.1930359825283387e-38,1.6901890862159796e-29,-8.523698908822368e-30,-5.568091637403514e-30,5.698936642758708e-30,-1.133379792505323e-29,2.824763240840949e-30,5.569735111912784e-30,4.574705768715972e-31,1.167907703785071e-29,9.459675512768052e-30,1.674968653684784e-29,1.0692564729985172e-29,3.867225597626373e-38,1.8951175450536364e-38,-6.093198649454794e-39,-5.528818877838502e-39,-1.279743044505661e-38,1.7527050741538505e-39,0.20058573782444,-0.9103294014930725,-0.30562159419059753,-0.19328179955482483,0.010106352157890797,-0.014310630038380623,0.010434764437377453,-0.0011864363914355636,0.3483501374721527,0.918523907661438,0.1869918406009674,0.0,-1.4361254822274225,-1.7925331759556138,-0.5955752214829908,0.1752578236832789,1.6514338668292105e-15,1.3142016053862378e-15,-3.384867953845629e-22,1.4462455482104268e-22,1.6888597022357236e-30,1.311780003213529e-30,0.8692411899273453,0.13087270481492824,0.00011389474227363472,40.510162353515625,-1.1595993034788512,-0.8781480897186902,-0.5462729150446605,-1.450446746908325,0.17518590516549448,0.5835675528613027
round_s1,1345.0,0.49746257819797757,0.03475759022064557,0.4674476946442552,0.00033213693712173586,1.3175294120455238e-12,0.9996861441440305,0.00019608493356684044,0.00011777092240262633,0.0010855486348828045,0.85255143106791,0.1463630202972072,8.826687978234896e-06,1.2475130398484152e-06,4.085476111443018e-06,0.13888922525416197,0.861065459277288,3.115579142058069e-05,0.49730644665468443,0.02963263328308337,0.40250306387696505,0.9396640373182458,0.00019658049550336695,clean_balanced_ED_EQ,-3.3255906556965378e-31,1.386533801095451e-30,-6.60044452152821e-33,-1.8847121377154856e-32,1.184956073077387e-32,9.954887752730264e-33,-3.529359488577225e-24,1.186168140654013e-24,7.593526866066378e-23,-7.156561378722083e-23,4.188798439843451e-23,1.0704027078551341e-23,-2.5718747535799865e-39,9.281051726762155e-39,-6.312408942896128e-40,-3.565197249837168e-39,3.203115538893752e-39,-5.715853858139867e-39,1.5475257229557141e-37,-8.401121382663163e-37,-1.4944755438641854e-36,-1.513492638337169e-36,-5.418873171734727e-39,-1.159013404378337e-38,7.998140377321189e-30,-9.440060135946838e-30,4.070857460570201e-31,1.5054643648793373e-30,-8.405227054142866e-30,7.934595957220431e-30,2.4938079858649157e-30,-1.756147396298458e-30,1.0135114228694018e-29,3.0424321349759016e-30,8.23858146059959e-30,1.3446341889175517e-30,5.43735949865943e-40,-4.2454537483616754e-39,-6.112166305300444e-39,-2.244674459628304e-39,-6.261546229182851e-39,5.364349483967859e-39,-0.4434291422367096,-0.8104376792907715,-0.2974044978618622,0.2405788153409958,0.0025327035691589117,-0.009020711295306683,0.007295381277799606,-0.009499515406787395,0.3851882219314575,0.9036946296691895,0.1869918406009674,0.0,-2.0865448599474083,-1.1927746136681667,-0.3053376075961072,0.5870887468012908,1.9564101298151215e-15,4.948095549813941e-16,-3.1621070495763676e-22,3.1646396813485647e-22,3.284607843651538e-30,7.750168267557957e-31,0.8535264240186379,0.1464710651202956,2.5108610665069975e-06,18.30446434020996,-1.2091604702058518,-0.29001620860430716,-1.0147256198417511,-1.0276379308232957,0.208179124101154,0.2208901297928306
round_s1,1405.0,0.3251358676478275,0.0330941030308887,0.6416342342774449,0.000135795043838816,1.2288921631762226e-12,0.999510445304519,0.0001960995103118984,0.0002934551851690804,0.000947822414134434,0.06414991944981811,0.9349022581360474,1.9694334121832245e-06,5.062176435012178e-07,6.873876857025366e-07,0.5618006233136859,0.43818695128168744,9.262365885197113e-06,0.3249766958571512,0.0021229840436954917,0.2811557489559936,0.5067308604784289,0.011523635553644319,EQ_dominated_with_ED,-9.367630267348757e-32,1.2110998126282832e-30,-3.599416295220464e-33,1.662943793014273e-32,1.9053527792210554e-32,8.377317022809676e-33,-2.9130923182684134e-24,2.077042503161264e-24,9.192872302113498e-24,-2.7961169693073103e-23,-1.1228271625269198e-22,4.2800819188969564e-24,-2.6350002521105992e-40,5.861546332138013e-39,-1.2030225279912297e-39,-2.7206243579002952e-39,1.4665145948318912e-39,-3.140920539663563e-39,-2.1282118777290705e-38,-2.21582783409799e-36,-1.808252014308911e-36,-7.484258199477279e-37,-8.076669727676058e-39,-3.96533995967825e-39,4.584305311115076e-31,-6.458251956337291e-30,3.2322742058017755e-30,-3.4225900301272764e-30,-3.690704736913283e-30,9.8808410998272e-30,1.1165358981122586e-30,-2.0081137199894633e-30,7.859796438808804e-30,6.447969401125485e-31,-3.314813716607686e-30,3.554817363993481e-31,-2.903056060947955e-38,-2.8046285641062915e-39,-5.576490193125681e-39,-5.638764341919917e-40,-2.2760905949368978e-39,5.503498681084754e-39,-0.8321182131767273,-0.48400554060935974,0.02956204116344452,0.26916173100471497,-0.0020741180051118135,-0.00021365999418776482,0.0049796877428889275,-0.007690172642469406,0.4297611713409424,0.883368194103241,0.1869918406009674,0.0,-2.225486512323747,-0.5637714375915468,0.04738116550682743,0.3903893146544622,1.7876971926578727e-15,1.4167202173185303e-16,-1.7667257498268136e-22,4.208522189972564e-22,3.899030353608641e-30,2.454777044873698e-31,0.9266864316570802,0.0734058877604914,9.231941757148476e-05,19.576007843017578,-1.0110656980161181,-0.07820403848019472,-1.1251506900440815,-0.46569384195201874,0.07786352694485019,0.0255994104700672
