tag,lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
baseline,1315.0,0.4707221428149516,0.09519461864849105,0.43353462482372895,0.0005486137128283796,1.8092706993133735e-12,0.9995054049978228,0.0004680044472722873,2.6590554904833344e-05,0.0006064485148672313,0.6230690124799818,0.37632453900515095,4.5293226502310155e-05,5.569771236868524e-06,2.0378806265786825e-05,0.19376057897685903,0.8060937528195828,7.44263995530226e-05,0.4704893259957012,0.059312817034723776,0.3494695527013896,0.9209990042770483,0.00442611548190856,clean_balanced_ED_EQ,-6.575812131728466e-31,1.4074874976254015e-30,-1.5236572811787756e-33,-3.3581770123594604e-32,6.890918445152746e-33,4.089199341738251e-33,-4.975204004605492e-24,-1.3648335158260675e-24,1.4695779366119408e-22,-7.581729412476662e-23,1.1731340558090615e-22,5.2473384549854364e-23,-9.690874021276613e-39,2.0869253034861185e-38,1.2031153922708792e-39,-7.978617443286583e-39,8.487750916289382e-39,-1.289064610542718e-38,4.013054848360695e-37,-9.855967492990703e-37,-1.0836357981209749e-36,-1.8806923979033953e-36,4.504048697428576e-39,-2.0364276609570453e-38,1.3456746868788424e-29,-9.468164858741651e-30,-3.0468965178625132e-30,4.239274068052266e-30,-1.040985035092591e-29,5.228890450505491e-30,3.9737173345661525e-30,-9.72924409180036e-31,1.2982201220998049e-29,7.145970257040214e-30,1.362392139925775e-29,5.091220409442735e-30,2.143172767119777e-38,2.968038856435247e-39,-7.376472621986205e-39,-4.7333869283146416e-39,-1.0159418218882718e-38,4.226426006930447e-39,-0.09207894653081894,-0.9106864333152771,-0.4019102156162262,0.009068531915545464,0.009004427120089531,-0.013496202416718006,0.011257220059633255,-0.009690866805613041,0.3609766662120819,0.9136354327201843,0.1869918406009674,0.0,-1.7818846900472347,-1.581007379085724,-0.5619163713280154,0.433037376081313,1.9108457302513373e-15,9.353853288012502e-16,-3.5024447914782477e-22,2.121784960487882e-22,2.511654250419363e-30,1.1828627611481262e-30,0.8380915394061601,0.16183469759069988,7.376300313999273e-05,26.930286407470703,-1.255435938674761,-0.5865423948755093,-0.76972611206511,-1.3358898348861856,0.22557843988190035,0.43724205941754096
baseline,1360.0,0.5045475140233765,0.02034834032020865,0.4748260554254925,0.00027809023092234834,1.1646199919254633e-12,0.9996924681232587,0.00014379125809550929,0.00016374061864568655,0.001710290233546957,0.927932417377777,0.07035729238867611,5.712411237674314e-06,8.085706455251386e-07,2.794087448719377e-06,0.13576294177891898,0.864203676573164,2.4066578585097672e-05,0.5043923495794838,0.0188818846229569,0.41034642283144357,0.941092845030831,0.0005945043680661117,clean_balanced_ED_EQ,-2.481660118583751e-31,1.3578731148809539e-30,-7.487353888914455e-33,-1.476497570843257e-32,1.4362925274762318e-32,1.0285653769911994e-32,-3.0361896619165068e-24,1.6115971375613243e-24,5.126388490213964e-23,-6.15038062025435e-23,2.1378714561277288e-23,5.38704082761082e-24,-1.7649115657733407e-39,7.381849156799399e-39,-8.079292234732477e-40,-2.7388414610739635e-39,2.5728280994885707e-39,-4.64299816686122e-39,1.023501424495278e-37,-8.210193354831171e-37,-1.6224139503176233e-36,-1.3135024681450397e-36,-6.907680022145139e-39,-8.58098120866849e-39,5.762711890409847e-30,-8.739049320603901e-30,1.4907130722507515e-30,4.2725740472027976e-32,-7.253422627495332e-30,8.696324358520295e-30,1.964758626616379e-30,-1.7986627970241337e-30,9.58941843331001e-30,2.2983414605077127e-30,6.364180018616633e-30,7.418029983828011e-31,-5.6385816673761706e-39,-4.614556356158294e-39,-5.897038742764393e-39,-1.780812232363604e-39,-5.209143889898274e-39,5.7385701747394515e-39,-0.5700564384460449,-0.7428827881813049,-0.20644384622573853,0.28336334228515625,0.0011774710146710277,-0.007749070879071951,0.006609804462641478,-0.009750266559422016,0.39679646492004395,0.8986582159996033,0.1869918406009674,0.0,-2.1661117872867877,-1.023173166633703,-0.18848030190776305,0.5669522111125336,1.9282907085180087e-15,3.729909598685601e-16,-2.854861681593073e-22,3.5507002429661175e-22,3.536528835748287e-30,6.246078946888084e-31,0.8769006145272983,0.12305260260850515,4.678286419657063e-05,16.66084861755371,-1.171105565960563,-0.21403222037801217,-1.077427948601364,-0.8722830997966218,0.17693679069996618,0.1474781453935761
baseline,1414.0,0.07520051630822423,0.15427022807497584,0.7703300453581144,0.00019921025868554958,1.1340174454310529e-11,0.9899487444661146,0.009921606280208554,0.00012964925367686832,1.7577801464800357e-05,0.0010120463358775707,0.9989703758626576,3.789789216262944e-06,1.310119165049207e-06,6.663416305327153e-07,0.9644079404339525,0.03558392052947734,2.372786558318081e-06,0.07444465670253016,0.00015612861905827644,0.02741136311549182,0.09762116479990689,0.03704273346812086,EQ_dominated,-4.371745257940989e-31,1.7345694974158063e-30,1.755531928184405e-32,-1.7821850487475165e-31,2.0464608288039796e-32,-5.201306663093701e-34,1.1842688320637249e-24,3.0121825690652086e-24,1.5455869992454e-23,-1.908557684829155e-23,7.58258768665251e-22,1.4280756087636476e-22,5.7811217821727097e-39,-2.700369480392191e-38,-4.989932945922644e-39,1.5451097312574983e-38,-7.91180924950537e-40,1.155258601203739e-38,-1.780787890963529e-36,9.688287015871576e-36,-1.739304449922366e-36,-7.450528781422835e-37,-8.831757917876661e-39,1.2678267949616885e-38,1.0624756620391e-29,-4.154808068622283e-30,-3.254165392473329e-30,-4.709806446649687e-30,-7.370602142814068e-30,8.86461406048462e-30,8.95285451712978e-31,-1.8479842817425577e-30,-3.418871179095006e-30,1.2242154620012608e-30,4.5776602507658206e-29,8.814701148838582e-30,7.708755471309641e-38,1.1023248574646066e-38,6.640590349789689e-39,-4.614061467918918e-40,-4.185802294901751e-39,5.0651331945752114e-39,-0.779150664806366,-0.6153984665870667,0.09507517516613007,0.0614263117313385,0.003862900659441948,-0.00941835343837738,0.0077954502776265144,-0.017037399113178253,0.4360363781452179,0.8802876472473145,0.1869918406009674,0.0,-2.275862532385075,-0.7713343164227426,-0.07518075915674392,0.12460648603216498,1.9325652077866644e-15,5.307497868836512e-16,-1.6689675509897307e-22,4.099618097320839e-22,4.5667886708806606e-30,1.166688896448427e-30,0.9858946585289099,0.013163522719358563,0.0009418187517314935,191.53277587890625,-1.4388584093958439,-0.36264458919035725,-1.0685163475562447,-0.4577123804428803,0.05280936460697613,0.04276604685504112
erode_1px,1332.5,0.5195452097059368,0.00817748552603419,0.4720265701667423,0.0002507346012865887,1.0219807018278115e-12,0.9996018896349977,0.00028894029863708084,0.00010917006636515077,0.005446620894342916,0.8886598611128219,0.10589351799283502,6.074971451565939e-06,6.659198781205844e-06,4.405301934876477e-07,0.14247048897914352,0.8574685542884629,4.778203196731102e-05,0.5193383733728656,0.007267003151817656,0.40474794070661824,0.9085380085284781,0.002317193352676543,clean_balanced_ED_EQ,-1.8844245836470822e-31,1.2453887501108467e-30,-5.81368639207072e-33,-2.061039717043482e-32,1.1642364598201626e-32,6.1419085256634526e-33,-2.701524482520718e-24,2.2204570478328256e-24,2.2608600328432618e-23,-3.852344425792459e-23,-1.5351801848559385e-23,1.4396431322127772e-24,-2.3034369154296137e-39,6.478578827651422e-39,5.8775004813883115e-40,-7.17488960503399e-39,1.71567329354112e-39,6.963070551884571e-40,6.27609252298723e-38,-7.419175267385907e-37,-1.5726186697689983e-36,-9.292192677215492e-37,-1.1031759572041776e-38,-8.014331960528482e-39,3.4681933291586116e-30,-7.766229860552929e-30,2.4831853186879505e-30,-2.3691403843437457e-30,-5.9513800824755444e-30,1.0135369706910806e-29,1.3067390717884024e-30,-1.6271847055375595e-30,6.935201654777433e-30,1.4720638328152026e-30,4.423731549721935e-30,6.683710476778911e-31,-1.19635240901009e-38,-4.7201684316060644e-39,-3.954325647545423e-39,-1.1452666176869237e-39,-2.6935410869426023e-39,4.099733881798816e-39,-0.710014820098877,-0.6492246985435486,-0.06967958807945251,0.2632981538772583,0.00015722782700322568,-0.005853342358022928,0.005383488722145557,-0.009135142900049686,0.3752647042274475,0.907860279083252,0.1869918406009674,0.0,-2.1855981834146054,-0.8087656291757751,-0.06024633238278866,0.4464773835297755,1.84477247127041e-15,2.965928069409845e-16,-2.211408562880811e-22,3.7444371039577615e-22,3.746665454050224e-30,5.122534916983433e-31,0.925648040296352,0.07429359561672039,5.836408692760919e-05,13.788578987121582,-1.0962597890966148,-0.16587743356871953,-1.0879110140841424,-0.6428181830004388,0.11311311233336463,0.06638370991773612
erode_1px,1390.0,0.615824892126466,0.020269648389140082,0.3636847285561562,0.00022073092823781166,7.256453580677875e-13,0.9995157207785715,0.0003617503867491422,0.00012252883467936634,0.0031103616680575466,0.007287723599912224,0.9896019147320303,9.239087063830818e-06,1.7096222842359864e-06,3.1407219773059037e-06,0.04973405738932908,0.9502031149489488,4.8738230396754084e-05,0.6155266609271707,0.00014771959492745898,0.3455743619334225,0.590565164230922,0.0015024452920016078,clean_balanced_ED_EQ,-1.347239981851317e-31,1.2501073469229582e-30,-4.92759545394921e-33,-2.34071342019652e-32,1.385141180975975e-32,1.3929823873650855e-33,-2.0350675068161703e-24,3.2267308971449858e-24,-2.396852755800905e-24,5.3248609593636876e-24,6.801075200251881e-23,2.203694898869897e-24,-1.812953700654563e-39,6.8845376488127e-39,2.11370970169383e-40,-3.0551506156318315e-39,1.6015889885923775e-39,-3.829392009609753e-39,1.7826433974290857e-38,3.689138522304891e-37,-1.579459757852126e-36,-3.3408474670538787e-37,-1.1519260235664739e-38,9.951927283291232e-40,9.228679387519663e-31,-3.975806283579619e-30,1.6288042106070896e-30,-6.112606294920837e-30,-2.5516723617030313e-30,1.0088413003188406e-29,5.68049755939514e-31,-1.71575874998068e-30,5.107128693046091e-30,1.0025016010607724e-30,6.0292527908525456e-30,6.572812597603564e-31,-1.029943022327193e-38,-3.1975131633378607e-39,-2.7435130616515472e-39,-8.055336917085737e-40,-1.1642105295514877e-39,3.9215905446574086e-39,-0.9279743432998657,-0.33104580640792847,0.1497863382101059,0.0816110298037529,-0.0009357012459076941,0.0009775751968845725,0.0041046892292797565,-0.01122747641056776,0.41907262802124023,0.8884886503219604,0.1869918406009674,0.0,-2.1672136911481483,-0.35818849104510236,0.027147173875096242,0.11244761164905318,1.7624851651434818e-15,2.0138514899635287e-16,-8.628861698683942e-23,4.0233492877426903e-22,4.350818087334138e-30,3.9926430966008345e-31,0.9707295389531797,0.02923921200024009,3.124904658025063e-05,12.039520263671875,-1.0548926615059444,-0.11368572256138748,-1.0041147495668168,-0.21238871082626262,-0.014988167323143764,-0.006746548018255695
dilate_1px,1315.0,0.3673676230337763,0.3441592448546734,0.2869594644354795,0.0015136676760708742,2.7211807910441704e-12,0.9900732851360248,0.00977339015357769,0.00015332471039747079,0.0006887572478652623,0.13647430690942072,0.862836935842714,0.0002966984568389876,0.0001530247604801594,2.651670572173564e-05,0.33068218467562477,0.6684026283911924,0.00043894701014204825,0.36372086938966364,0.04696889440801117,0.19180446027040335,0.7811234481300384,0.04997067400209624,mixed_higher_order,-1.295571839449824e-30,1.0618960848589797e-30,9.263618898114784e-32,-1.3827114829157957e-31,8.403212580089244e-33,-1.9077442722790556e-32,-1.0671156222773777e-23,-7.105657309103421e-24,1.7725991103075838e-22,-3.386645567408863e-23,3.009790843867003e-22,3.3958450091476946e-22,-4.4960564489668054e-38,3.783073343734152e-38,2.8874726643587773e-38,-3.077282417776094e-38,1.6085874654328085e-38,-7.057895832501579e-39,1.0235344809650533e-36,-9.361710546678785e-37,-6.6343977892485155e-37,-1.8571152832033386e-36,2.7232345881069e-38,-4.2571889469870705e-38,1.1598654269297558e-29,-6.748521846133641e-30,-1.8704712110660385e-30,6.225770779670948e-30,-9.728183058231519e-30,5.227490253593229e-31,5.824127901337699e-30,1.2465628914622194e-30,1.8066461808130777e-29,2.971157431161538e-29,2.5357585131374426e-29,2.6685309266623354e-29,5.757986841042484e-38,5.374206882112393e-38,-8.201207215609005e-39,-1.7671700328170155e-38,-1.621574574095781e-38,9.237447740956823e-40,0.407448410987854,-0.8831343650817871,-0.005288049578666687,-0.22502866387367249,0.04252416640520096,-0.018665781244635582,0.04607238620519638,-0.011917595751583576,0.3609766662120819,0.9136354327201843,0.1869918406009674,0.0,-1.1564420875831811,-1.8608287188448291,-0.3235710011500545,-0.0666006854406753,1.2005007048001637e-15,1.5634625919459002e-15,-3.119557362813109e-22,1.4486469606510015e-22,1.0352184922308196e-30,1.3524381908274544e-30,0.9480972305228683,0.05293055689225565,0.001027787415123882,66.45708465576172,-0.9471789343203095,-1.1556105834860968,-0.4712532776294939,-1.3191425837679998,0.10076252817356743,0.5273996473432706
dilate_1px,1360.0,0.528611491020872,0.03529771675084475,0.4356122853638742,0.00047850686440911695,1.2739850738109518e-12,0.9988196726257161,0.001147165331821722,3.316204246201163e-05,0.0014110271787748155,0.670151947598637,0.3284370252225881,1.9505237198475363e-05,1.4640274803709931e-05,1.1392005103232877e-06,0.12391195292861239,0.8759947708414639,5.7991517411272506e-05,0.527987556407659,0.02365483362636364,0.38159408409305334,0.8240688913564957,0.0006876342614967213,clean_balanced_ED_EQ,-3.8135701502613955e-31,1.4270270418340683e-30,-6.55206520874765e-33,-4.962820441129322e-32,7.256597303824875e-33,4.4476451518202735e-33,-3.615580336422299e-24,2.3292662258203178e-24,7.030559536987071e-23,-6.198790152982286e-23,6.362765274766254e-23,1.6036728229146274e-23,-4.007820261129758e-39,1.346620087287369e-38,8.819087931054078e-40,-1.2140344485105453e-38,3.1259057086357094e-39,-1.3258585624678117e-39,1.626082899503305e-37,-7.749703454951294e-37,-1.4679592359748043e-36,-1.5092425594691945e-36,-9.460624022897126e-39,-1.42809609019267e-38,5.439892417017913e-30,-6.64679728679998e-30,1.8688446322979443e-30,4.162821279730472e-32,-7.308738022301385e-30,6.605169074002675e-30,2.505101468836876e-30,-1.7265838345693167e-30,1.4683654628223315e-29,5.138789591399697e-30,1.2475005503378675e-29,2.348690153391431e-30,7.924222699367814e-39,-2.753277680668181e-39,-8.718676467064381e-39,-3.771608583357461e-39,-8.163994382284494e-39,6.77849474206402e-39,-0.4297398626804352,-0.8294957280158997,-0.28491631150245667,0.21325717866420746,0.006686487700790167,-0.014054754748940468,0.009870428591966629,-0.015632150694727898,0.39679646492004395,0.8986582159996033,0.1869918406009674,0.0,-2.07051014390951,-1.2169131010057295,-0.3154572862531456,0.5446728215689746,1.950114951983014e-15,5.489169146618064e-16,-3.1622619831073513e-22,3.150694153095085e-22,3.2117984200753685e-30,8.546748586675226e-31,0.8729817576220524,0.12699771830791445,2.0524070033056674e-05,19.272262573242188,-1.2307477724931835,-0.3289035757618433,-0.9748562060484762,-1.0022720246410737,0.17832945692487565,0.2022581557315209
dilate_1px,1414.0,0.5272754011160607,0.002555389491671427,0.46997291398638324,0.00019629540588466356,8.649546600343636e-13,0.9996262497030788,0.00022646643941701968,0.0001472838575043512,0.011845643812478124,0.875745650715454,0.11240870547206785,1.7637808524649916e-06,3.806878039463794e-06,8.945534318800043e-07,0.17400490449156727,0.8259598187489007,2.881154720830119e-05,0.5270783317783343,0.002237871233215227,0.38817874285308573,0.8913234203446855,0.002259591596906822,clean_balanced_ED_EQ,-1.4167959474573424e-31,1.306879076534589e-30,-7.029558188707729e-33,-1.8495053408364056e-32,1.4667223056804317e-32,6.282922824032339e-33,-1.9834348004080124e-24,2.232759389160322e-24,1.110269128005653e-23,-2.31544093869858e-23,-8.893498752655819e-24,2.354632621313733e-24,-1.2614878191341221e-39,3.8632580109623046e-39,-7.74708339802631e-40,-5.920100015723104e-39,2.036194250222863e-39,2.0568293200664476e-39,3.0400064679577747e-38,-9.020921546518038e-37,-1.7702635533266764e-36,-8.56345275424582e-37,-1.0659569771246573e-38,-4.6119202789349486e-39,1.0469222985041097e-30,-4.23747067211837e-30,3.0319217294980277e-30,-4.124517411972874e-30,-4.078844028002137e-30,8.361986719729194e-30,1.2024820841266289e-30,-1.94739761290832e-30,9.411662300849296e-30,1.2981641124805464e-30,3.7732749089683435e-30,3.2877782707133924e-31,-1.3596252195123562e-38,-3.6006746955141657e-39,-5.966120647865116e-39,-1.1194743702311337e-39,-3.6983812931760916e-39,6.936982671395114e-39,-0.7885662913322449,-0.5546422600746155,-0.00856289267539978,0.26519209146499634,-0.00012281688395887613,-0.004807117860764265,0.004549287259578705,-0.00935880746692419,0.4360363781452179,0.8802876472473145,0.1869918406009674,0.0,-2.2226183974801828,-0.6647008543839061,-0.0023873106990622973,0.40883519756822934,1.824522915313694e-15,2.092297884397835e-16,-1.9996068307608747e-22,4.1355750674093087e-22,3.861864442974138e-30,3.8365245291013773e-31,0.9294879559522824,0.0705084517983225,3.592249395056868e-06,14.477133750915527,-1.0840810657265354,-0.11752592020291185,-1.0875356216658845,-0.5260832432094121,0.06406773330961596,0.030720898644448616
round_s1,1332.5,0.4893913716053585,0.052532417195695374,0.4576768997646997,0.0003993114342464407,1.4826843590458949e-12,0.999656897576111,0.00026488356614222164,7.821885774688056e-05,0.0007970219345874361,0.7784532500836229,0.22074972798178963,1.5773939739379923e-05,2.1558450574902204e-06,7.028320115908838e-06,0.1527219475758789,0.847212337617128,4.075670208024817e-05,0.48922346023953034,0.04089403090073786,0.38774951612301123,0.9351960952302341,0.0006507293719326947,clean_balanced_ED_EQ,-4.338640619667176e-31,1.4071194156111931e-30,-5.591247679042408e-33,-2.330797567231354e-32,9.642761900302765e-33,8.756214014867288e-33,-4.041782117357559e-24,5.845354608742317e-25,1.0179077318063129e-22,-7.699203304078351e-23,6.500442011487417e-23,1.983969597907807e-23,-4.035472349512326e-39,1.2505952357520596e-38,-2.4875388204976976e-40,-4.851706332977953e-39,4.2842214276573e-39,-7.654240090858168e-39,2.2368090398880574e-37,-8.865225349976014e-37,-1.3524985277590681e-36,-1.6757507910917714e-36,-2.999693786857711e-39,-1.4631887264537673e-38,1.0125770604386921e-29,-9.724408757757205e-30,-8.251569866634046e-31,2.6955735318169106e-30,-9.300612900409025e-30,7.02883558459754e-30,2.9979924247470635e-30,-1.5706705453469236e-30,1.1040883132158546e-29,4.132524820278196e-30,1.0153274593930583e-29,2.284498171001932e-30,7.4047721644774e-39,-2.9407585400491253e-39,-6.526281660925542e-39,-2.926768051211252e-39,-7.509243090612762e-39,5.05485394008926e-39,-0.3178595006465912,-0.8588229417800903,-0.3627947270870209,0.17147229611873627,0.004408565815538168,-0.010488909669220448,0.008250837214291096,-0.009670150466263294,0.3752647042274475,0.907860279083252,0.1869918406009674,0.0,-1.9907940251775809,-1.3446614871085811,-0.4150808047443372,0.5642271030742434,1.9655045153245043e-15,6.370098446193046e-16,-3.361457120839787e-22,2.774926248446884e-22,3.0241220834871626e-30,9.280389827181362e-31,0.8387409601577077,0.16118435046315444,7.468937913790441e-05,20.568758010864258,-1.238624030973767,-0.38191104988374175,-0.9356356204888566,-1.1592560723934064,0.2260651572016381,0.29887958834086564
round_s1,1390.0,0.48596945072481407,0.007539365005421573,0.5063069724177093,0.0001842118520550811,9.78373805310484e-13,0.9997366717886428,3.0115401334882745e-05,0.00023321281002232786,0.004783955182857743,0.8182747643291397,0.17694128048800253,1.7884514859051422e-06,3.6262895711772206e-07,8.91036522221517e-07,0.22110781952623923,0.7788723823552368,1.675600155877289e-05,0.48584148125858045,0.006169272123002701,0.3943485178100483,0.9598316381151542,0.003290586747018447,mixed_higher_order,-1.448110206867181e-31,1.2889773237468703e-30,-5.8739274830904266e-33,-4.0221212932672845e-33,1.7729894372637188e-32,8.838499200614435e-33,-2.7167895596623926e-24,1.9607582367823277e-24,1.9805922762087815e-23,-3.908710280336194e-23,-2.0271903824868248e-23,2.0594730706616433e-24,-9.152006672478704e-40,4.1926106213758966e-39,-8.535168023539118e-40,-1.7336312657548397e-39,1.7687172548946648e-39,-2.4589811106242405e-39,4.4326577207678424e-38,-1.0660215915964918e-36,-1.7700523937146893e-36,-9.364375464032561e-37,-8.165204623770965e-39,-4.4268722018940405e-39,2.5627390926642763e-30,-7.301653989387455e-30,2.5464089915870156e-30,-2.360895951621055e-30,-5.1091480842512916e-30,9.662549516320559e-30,1.3738056392563754e-30,-1.9882838745375406e-30,7.681040476315292e-30,1.1696654672602351e-30,2.519657472889478e-30,3.0674212656636888e-31,-1.5988390243907713e-38,-3.922704488472312e-39,-4.948042927635804e-39,-9.779256388990345e-40,-3.209908583715533e-39,5.584110890133776e-39,-0.7579244375228882,-0.5859821438789368,-0.04016369581222534,0.28361594676971436,-0.0013625506544485688,-0.0031321828719228506,0.005670798476785421,-0.008644534274935722,0.41907262802124023,0.8884886503219604,0.1869918406009674,0.0,-2.230594965468231,-0.7208947930197599,-0.01966697567952563,0.4528325490972991,1.8459365300419575e-15,2.192424236085073e-16,-2.1512769522886844e-22,4.0524129303318784e-22,3.8429490715761544e-30,3.9207275422580705e-31,0.9178361930531705,0.08215801365157327,5.79329525618455e-06,15.250776290893555,-1.0876927673571564,-0.12219757239537185,-1.1252807849007378,-0.5953242858623707,0.11002053226638953,0.055748776655927465
