case,h_nm,lam_nm,order,f_t_re,f_t_im,f_r_re,f_r_im,f_T,f_R,b_t_re,b_t_im,b_r_re,b_r_im,b_T,b_R
bare,250.0,1391.0,9,0.4197941720485687,0.8881479501724243,0.1869918406009674,0.0,0.9650339282814223,0.0349659484513376,0.4197941720485687,0.8881480097770691,0.11869780719280243,-0.14448800683021545,0.9650340341569121,0.03496595355014809
bare,250.0,1395.0,9,0.4226679503917694,0.8867838978767395,0.1869918406009674,0.0,0.9650338778218429,0.0349659484513376,0.4226679503917694,0.8867838978767395,0.11775955557823181,-0.14525370299816132,0.9650338778218429,0.034965951164660725
bare,250.0,1399.0,9,0.425520658493042,0.885418713092804,0.1869918406009674,0.0,0.9650341282992693,0.0349659484513376,0.4255206286907196,0.8854186534881592,0.11682187020778656,-0.1460089087486267,0.9650339973861302,0.03496595079280973
bare,250.0,1403.0,9,0.42835283279418945,0.8840519785881042,0.1869918406009674,0.0,0.9650340502083488,0.0349659484513376,0.42835280299186707,0.8840519189834595,0.1158846914768219,-0.14675383269786835,0.9650339192893265,0.034965949130192124
bare,250.0,1407.0,9,0.43116459250450134,0.882684051990509,0.1869918406009674,0.0,0.9650340414679565,0.0349659484513376,0.43116456270217896,0.8826839923858643,0.11494812369346619,-0.1474885791540146,0.9650339105444096,0.034965952121518436
bare,250.0,1411.0,9,0.4339560270309448,0.8813149929046631,0.1869918406009674,0.0,0.9650339501150286,0.0349659484513376,0.43395599722862244,0.8813149929046631,0.11401224136352539,-0.1482132077217102,0.9650339242492346,0.03496594612389358
bare,250.0,1415.0,9,0.43672725558280945,0.8799450397491455,0.1869918406009674,0.0,0.965033968748018,0.0349659484513376,0.43672725558280945,0.8799449801445007,0.11307716369628906,-0.14892783761024475,0.9650338638503984,0.034965945764860784
bare,250.0,1419.0,9,0.43947866559028625,0.8785740733146667,0.1869918406009674,0.0,0.9650338998097441,0.0349659484513376,0.43947866559028625,0.8785740733146667,0.1121429055929184,-0.14963261783123016,0.9650338998097441,0.03496595159384919
uniform,225.0,1261.0,9,-0.25613510608673096,-0.6150716543197632,-0.6575449705123901,0.35166895389556885,0.4439183325177112,0.5560364413801437,-0.25613510608673096,-0.615071713924408,-0.712816596031189,0.21895505487918854,0.4439184058399697,0.5560488156346397
uniform,225.0,1263.0,9,-0.2601276636123657,-0.6153438687324524,-0.6537195444107056,0.3553765118122101,0.4463144781630497,0.5536417078923543,-0.2601276934146881,-0.6153438091278076,-0.7104213833808899,0.2212577909231186,0.44631442031316565,0.5536535520089958
uniform,225.0,1265.0,9,-0.2641432285308838,-0.6156030297279358,-0.6498476266860962,0.35904988646507263,0.44873873538893255,0.5512187588801335,-0.2641432583332062,-0.6156030893325806,-0.7079974412918091,0.22353924810886383,0.4487388245187001,0.5512301723208249
uniform,225.0,1267.0,9,-0.2681810259819031,-0.6158488392829895,-0.6459298133850098,0.36268797516822815,0.45119085554291166,0.5487678911512228,-0.2681810259819031,-0.6158488392829895,-0.7055453658103943,0.2257986068725586,0.45119085554291166,0.5487792740821114
uniform,225.0,1269.0,9,-0.2722417414188385,-0.6160803437232971,-0.6419662237167358,0.36629053950309753,0.4536705556929777,0.5462893917225964,-0.2722417116165161,-0.6160804033279419,-0.7030647397041321,0.22803571820259094,0.45367061290860994,0.5463003169914105
uniform,225.0,1271.0,9,-0.2763255834579468,-0.6162974238395691,-0.6379563808441162,0.36985719203948975,0.4561783427046641,0.543782686363059,-0.2763255536556244,-0.6162973642349243,-0.7005556225776672,0.23025047779083252,0.4561782527660024,0.5437934628480896
uniform,225.0,1273.0,9,-0.2804321348667145,-0.6164993047714233,-0.6339011192321777,0.37338703870773315,0.4587135750495514,0.5412485096387378,-0.2804321348667145,-0.6164993047714233,-0.6980183124542236,0.2324422001838684,0.4587135750495514,0.5412589409477597
uniform,225.0,1275.0,9,-0.2845621705055237,-0.6166857481002808,-0.6298003196716309,0.37688004970550537,0.46127694079281767,0.5386870145245126,-0.2845621109008789,-0.6166856288909912,-0.6954528093338013,0.23461085557937622,0.4612767598410415,0.5386968635659636
uniform,225.0,1277.0,9,-0.2887154221534729,-0.6168554425239563,-0.6256535053253174,0.3803352415561676,0.463867231960684,0.5360972046954453,-0.2887154221534729,-0.6168554425239563,-0.6928589344024658,0.23675596714019775,0.463867231960684,0.5361068909578108
uniform,225.0,1279.0,9,-0.29289212822914124,-0.617008626461029,-0.6214613914489746,0.38375237584114075,0.4664854439059214,0.5334801470254158,-0.29289209842681885,-0.6170085668563843,-0.6902370452880859,0.23887726664543152,0.46648535289503457,0.5334895272080197
uniform,225.0,1281.0,9,-0.29709261655807495,-0.6171445250511169,-0.6172237396240234,0.38713106513023376,0.469131387613892,0.5308356063443336,-0.29709258675575256,-0.6171444654464722,-0.6875870227813721,0.24097459018230438,0.4691312963364362,0.5308446670108805
uniform,225.0,1283.0,9,-0.3013167977333069,-0.6172623634338379,-0.6129405498504639,0.39047035574913025,0.4718046379081819,0.5281632163698412,-0.3013168275356293,-0.6172623038291931,-0.6849088072776794,0.2430473268032074,0.4718045822846593,0.5281720773527185
uniform,225.0,1285.0,9,-0.30556443333625793,-0.6173616051673889,-0.6086126565933228,0.39376965165138245,0.4745049744549634,0.5254639043272329,-0.30556440353393555,-0.6173615455627441,-0.682202935218811,0.24509504437446594,0.47450488264667,0.5254724255980827
uniform,225.0,1287.0,9,-0.3098357915878296,-0.6174416542053223,-0.6042395830154419,0.39702844619750977,0.4772324140966617,0.522737060772684,-0.309835821390152,-0.6174415946006775,-0.6794692873954773,0.24711748957633972,0.4772323589595376,0.5227455661682301
uniform,225.0,1289.0,9,-0.31413158774375916,-0.6175021529197693,-0.5998214483261108,0.40024667978286743,0.47998756327896513,0.5199831745492425,-0.31413155794143677,-0.6175021529197693,-0.6767074465751648,0.24911464750766754,0.4799875445552644,0.519991075853149
uniform,225.0,1291.0,9,-0.31845101714134216,-0.6175422668457031,-0.5953586101531982,0.40342316031455994,0.482769501659285,0.517202120961735,-0.31845101714134216,-0.6175423264503479,-0.6739181876182556,0.25108569860458374,0.4827695752760634,0.5172097516464262
uniform,225.0,1293.0,9,-0.32279402017593384,-0.6175615191459656,-0.5908515453338623,0.4065570831298828,0.48557820939121404,0.5143942104664917,-0.32279402017593384,-0.6175615787506104,-0.6711016297340393,0.25303030014038086,0.48557828301028755,0.5144017302208148
uniform,225.0,1295.0,9,-0.327161580324173,-0.6175593137741089,-0.5862995386123657,0.4096485674381256,0.4884142056693585,0.5115590977811816,-0.3271615505218506,-0.6175592541694641,-0.6682573556900024,0.25494837760925293,0.4884141125502061,0.5115665686793847
uniform,225.0,1297.0,9,-0.3315531313419342,-0.6175349950790405,-0.5817031860351562,0.4126966595649719,0.4912769490499124,0.5086971294595379,-0.3315531015396118,-0.6175349354743958,-0.6653855443000793,0.2568393647670746,0.49127685567190227,0.5087043818574672
uniform,225.0,1299.0,9,-0.33596858382225037,-0.6174878478050232,-0.5770630836486816,0.4157005846500397,0.49416613150240796,0.5058087785885103,-0.33596858382225037,-0.6174878478050232,-0.6624866127967834,0.2587028443813324,0.49416613150240796,0.5058156738259472
uniform,225.0,1301.0,9,-0.3404080271720886,-0.6174173355102539,-0.5723792314529419,0.41865962743759155,0.49708179115177487,0.5028938682448434,-0.34040799736976624,-0.6174172759056091,-0.6595607399940491,0.260538250207901,0.4970816972599978,0.5029005495628924
uniform,225.0,1303.0,9,-0.3448716700077057,-0.6173230409622192,-0.5676512718200684,0.42157357931137085,0.5000242056767458,0.49995224917234177,-0.3448716402053833,-0.6173228621482849,-0.6566076278686523,0.26234564185142517,0.5000239643489018,0.49995881277373483
uniform,225.0,1305.0,9,-0.34935930371284485,-0.6172038912773132,-0.5628800392150879,0.42444151639938354,0.5029925664985813,0.4969845393901871,-0.34935927391052246,-0.6172038912773132,-0.6536276936531067,0.2641243040561676,0.502992545675145,0.4969908099034344
uniform,225.0,1307.0,9,-0.35387107729911804,-0.617059588432312,-0.5580654144287109,0.4272628128528595,0.5059872750250927,0.49399051802842653,-0.35387107729911804,-0.617059588432312,-0.6506209969520569,0.26587384939193726,0.5059872750250927,0.493996585465375
uniform,225.0,1309.0,9,-0.3584064245223999,-0.616889476776123,-0.5532082319259644,0.43003666400909424,0.5090077916960496,0.4909708802627221,-0.3584063947200775,-0.616889476776123,-0.6475880146026611,0.2675938606262207,0.509007770333363,0.4909767109018616
uniform,225.0,1311.0,9,-0.3629661202430725,-0.6166927218437195,-0.5483075380325317,0.43276268243789673,0.5120543176193239,0.48792469557414014,-0.3629661202430725,-0.6166927814483643,-0.6445281505584717,0.26928406953811646,0.5120543911348284,0.48793044696933313
uniform,225.0,1313.0,9,-0.3675491213798523,-0.6164689064025879,-0.5433652400970459,0.435439795255661,0.5151262691883041,0.48485359943801226,-0.3675491511821747,-0.6164689064025879,-0.6414424777030945,0.2709437906742096,0.5151262910959398,0.4848589899067948
uniform,225.0,1315.0,9,-0.3721564710140228,-0.616217315196991,-0.5383797883987427,0.43806782364845276,0.5182242184661989,0.48175621467236684,-0.3721564710140228,-0.616217315196991,-0.638330340385437,0.27257290482521057,0.5182242184661989,0.48176161190144123
uniform,225.0,1317.0,9,-0.37678712606430054,-0.6159372329711914,-0.5333528518676758,0.440645694732666,0.5213472133280028,0.4786338928818168,-0.3767871558666229,-0.6159371733665466,-0.6351924538612366,0.27417072653770447,0.5213471623608301,0.4786390407324719
uniform,225.0,1319.0,9,-0.3814414441585541,-0.6156278848648071,-0.5282843112945557,0.44317275285720825,0.5244952679448796,0.4754864024349992,-0.38144150376319885,-0.6156278848648071,-0.6320288777351379,0.2757370173931122,0.5244953134162467,0.47549140505198745
uniform,225.0,1321.0,9,-0.3861190676689148,-0.6152888536453247,-0.5231744050979614,0.44564828276634216,0.5276683078376898,0.4723138500821955,-0.3861190378665924,-0.6152889728546143,-0.6288397908210754,0.2772711515426636,0.5276684315195093,0.4723187739976886
uniform,225.0,1323.0,9,-0.3908199369907379,-0.6149193644523621,-0.5180234909057617,0.4480717182159424,0.5308660479279412,0.4691166017951786,-0.3908199369907379,-0.6149192452430725,-0.6256253719329834,0.27877283096313477,0.5308659013197543,0.46912139728948427
uniform,225.0,1325.0,9,-0.39554381370544434,-0.614518940448761,-0.5128322839736938,0.45044219493865967,0.5340884367309151,0.4658951224668329,-0.3955438435077667,-0.6145188808441162,-0.6223859786987305,0.280241459608078,0.5340883870508017,0.46589958216404254
uniform,225.0,1327.0,9,-0.40029093623161316,-0.6140865087509155,-0.5076001882553101,0.4527590274810791,0.5373350738590696,0.4626486880824387,-0.40029090642929077,-0.6140865087509155,-0.6191215515136719,0.2816767692565918,0.5373350499998715,0.4626532978875275
uniform,225.0,1329.0,9,-0.40506085753440857,-0.6136215925216675,-0.5023283958435059,0.4550216495990753,0.5406057571153376,0.45937851887457365,-0.40506088733673096,-0.6136215925216675,-0.6158323884010315,0.28307825326919556,0.5406057812588472,0.45938282807765773
uniform,225.0,1331.0,9,-0.409853458404541,-0.6131235957145691,-0.49701711535453796,0.4572291672229767,0.5439004009881252,0.45608452431476293,-0.40985342860221863,-0.6131236553192139,-0.6125189065933228,0.2844454348087311,0.5439004496489881,0.45608861631780767
uniform,225.0,1333.0,9,-0.4146685302257538,-0.6125919818878174,-0.49166640639305115,0.4593808352947235,0.5472189262328307,0.45276660701153476,-0.414668470621109,-0.6125919222831726,-0.6091810464859009,0.28577786684036255,0.5472188037738421,0.4527705365734853
uniform,225.0,1335.0,9,-0.4195057451725006,-0.6120255589485168,-0.48627713322639465,0.4614759385585785,0.5505603550389794,0.44942549216740174,-0.419505774974823,-0.6120255589485168,-0.6058194637298584,0.28707507252693176,0.5505603800434713,0.44942931990027635
uniform,225.0,1337.0,9,-0.42436450719833374,-0.6114242076873779,-0.48084989190101624,0.46351358294487,0.5539247967158226,0.44606146011560993,-0.42436453700065613,-0.6114242076873779,-0.6024344563484192,0.28833651542663574,0.5539248220099191,0.44606522032418994
uniform,225.0,1339.0,9,-0.42924559116363525,-0.6107869744300842,-0.47538426518440247,0.4654933214187622,0.5573125056668751,0.44267423187038535,-0.42924556136131287,-0.6107868552207947,-0.5990257859230042,0.289561927318573,0.5573123344588966,0.4426780019531194
uniform,225.0,1341.0,9,-0.43414798378944397,-0.6101130843162537,-0.46988150477409363,0.46741434931755066,0.5607224474823315,0.43926480247671584,-0.43414801359176636,-0.6101130247116089,-0.5955939888954163,0.29075074195861816,0.5607224006284248,0.43926819355784014
uniform,225.0,1343.0,9,-0.43907126784324646,-0.609402060508728,-0.4643420875072479,0.4692755937576294,0.5641544495977593,0.43583315712716436,-0.4390712380409241,-0.609402060508728,-0.5921397805213928,0.29190242290496826,0.5641544234270732,0.43583654417371426
uniform,225.0,1345.0,9,-0.44401562213897705,-0.6086532473564148,-0.45876607298851013,0.471076637506485,0.5676086482209719,0.43237950812971526,-0.4440155625343323,-0.6086531281471252,-0.5886629819869995,0.29301661252975464,0.5676084501759604,0.43238284158023893
uniform,225.0,1347.0,9,-0.4489806592464447,-0.6078655123710632,-0.4531539976596832,0.47281649708747864,0.5710841135075072,0.4289039855130259,-0.4489807188510895,-0.607865571975708,-0.5851638913154602,0.29409274458885193,0.5710842394933957,0.42890732211925536
uniform,225.0,1349.0,9,-0.4539657235145569,-0.6070387959480286,-0.4475070536136627,0.4744946360588074,0.5745809779121274,0.4254077226825617,-0.4539656937122345,-0.6070388555526733,-0.581643283367157,0.2951303720474243,0.5745810232183297,0.4254108455909779
uniform,225.0,1351.0,9,-0.45897069573402405,-0.6061720848083496,-0.4418253004550934,0.47611004114151,0.5780986959434751,0.4218903673980039,-0.45897066593170166,-0.6061718463897705,-0.5781012773513794,0.296129047870636,0.5780983795413733,0.42189349986806585
uniform,225.0,1353.0,9,-0.4639953672885895,-0.6052646040916443,-0.4361090362071991,0.47766226530075073,0.581636941831488,0.41835233115381687,-0.46399542689323425,-0.6052646040916443,-0.5745378732681274,0.2970883846282959,0.5816369971440496,0.4183552761005132
uniform,225.0,1355.0,9,-0.4690394699573517,-0.6043158769607544,-0.43035897612571716,0.47915035486221313,0.5851957035247191,0.4147939108965603,-0.4690394699573517,-0.6043158173561096,-0.5709537267684937,0.2980078458786011,0.5851956314846563,0.41479683431603576
uniform,225.0,1357.0,9,-0.47410157322883606,-0.6033252477645874,-0.42457684874534607,0.48057329654693604,0.5887736563282581,0.4112161938445178,-0.47410157322883606,-0.6033251881599426,-0.5673497319221497,0.2988867461681366,0.5887735844062876,0.4112190053471112
uniform,225.0,1359.0,9,-0.479182630777359,-0.6022917032241821,-0.41876181960105896,0.4819308817386627,0.592371289411397,0.40761883632899476,-0.4791826009750366,-0.6022917628288269,-0.5637255311012268,0.2997249662876129,0.592371332648657,0.40762152983147093
uniform,225.0,1361.0,9,-0.4842816889286041,-0.6012150049209595,-0.412914901971817,0.4832220673561096,0.5959882363736506,0.4040022826503078,-0.48428165912628174,-0.6012150049209595,-0.5600816607475281,0.3005219101905823,0.5959882075082135,0.4040048852103056
uniform,225.0,1363.0,9,-0.4893978238105774,-0.6000943779945374,-0.4070373475551605,0.48444604873657227,0.5996234924511796,0.40036737644121784,-0.4893978536128998,-0.6000943183898926,-0.5564188957214355,0.30127716064453125,0.5996234500847432,0.40036991504189245
uniform,225.0,1365.0,9,-0.4945316016674042,-0.5989288091659546,-0.4011291563510895,0.4856022298336029,0.6032772234966765,0.3967141256943041,-0.49453163146972656,-0.598928689956665,-0.5527372360229492,0.3019900918006897,0.6032771101773164,0.3967164676320785
uniform,225.0,1367.0,9,-0.49968135356903076,-0.597717821598053,-0.3951917588710785,0.48668941855430603,0.6069480493605007,0.39304311641234513,-0.499681293964386,-0.597717821598053,-0.5490376949310303,0.302660197019577,0.606947989793845,0.3930455853151083
uniform,225.0,1369.0,9,-0.5048477649688721,-0.5964611768722534,-0.3892248570919037,0.48770779371261597,0.6106372013098991,0.38935488142624036,-0.5048477649688721,-0.5964611172676086,-0.5453199148178101,0.3032875061035156,0.6106371302061894,0.3893571208553936
uniform,225.0,1371.0,9,-0.5100288391113281,-0.5951574444770813,-0.3832308351993561,0.4886555075645447,0.6143418004417391,0.38565007812075885,-0.5100288987159729,-0.5951575636863708,-0.541585385799408,0.3038708567619324,0.6143420031385246,0.3856522277007244
uniform,225.0,1373.0,9,-0.5152257680892944,-0.5938064455986023,-0.3772084414958954,0.4895325005054474,0.6180636869376492,0.38192827738687823,-0.5152257084846497,-0.5938063859939575,-0.537833571434021,0.30441027879714966,0.6180635547307141,0.38193056839883255
uniform,225.0,1375.0,9,-0.5204368233680725,-0.5924075841903687,-0.3711600601673126,0.4903380870819092,0.6218012329237189,0.3781912299065491,-0.5204367637634277,-0.5924075245857239,-0.5340656638145447,0.3049052357673645,0.621801100262335,0.3781933360640224
uniform,225.0,1377.0,9,-0.5256620049476624,-0.590959906578064,-0.3650856912136078,0.4910711944103241,0.6255541546283503,0.37443847990850004,-0.5256620049476624,-0.590959906578064,-0.5302817225456238,0.30535513162612915,0.6255541546283503,0.3744404616763646
uniform,225.0,1379.0,9,-0.5309000611305237,-0.5894631147384644,-0.3589869439601898,0.49173110723495483,0.6293216385455658,0.37067110775639106,-0.5309000611305237,-0.5894631147384644,-0.5264828205108643,0.30575960874557495,0.6293216385455658,0.37067309863332193
uniform,225.0,1381.0,9,-0.5361514687538147,-0.587916374206543,-0.3528633415699005,0.49231764674186707,0.6331040605070406,0.3668892031173261,-0.5361514687538147,-0.587916374206543,-0.5226686596870422,0.3061183989048004,0.6331040605070406,0.3668910019670876
uniform,225.0,1383.0,9,-0.541414201259613,-0.586319088935852,-0.34671750664711,0.49282947182655334,0.6368994113761525,0.3630939177164283,-0.5414142608642578,-0.5863191485404968,-0.5188409090042114,0.30643075704574585,0.6368995458124439,0.36309569771994527
uniform,225.0,1385.0,9,-0.5466887950897217,-0.5846706032752991,-0.3405490219593048,0.493266224861145,0.6407083530109537,0.3592852049462048,-0.5466889142990112,-0.5846707224845886,-0.5149991512298584,0.30669647455215454,0.6407086227480826,0.359286853270195
uniform,225.0,1387.0,9,-0.5519738793373108,-0.5829705595970154,-0.3343594968318939,0.4936269521713257,0.6445298368275374,0.3554638410316296,-0.551973819732666,-0.5829705595970154,-0.5111446380615234,0.3069149851799011,0.6445297710271269,0.35546564914702466
uniform,225.0,1389.0,9,-0.557269275188446,-0.5812180042266846,-0.32814958691596985,0.4939113259315491,0.6483634135063063,0.3516305492765826,-0.5572692155838013,-0.5812180042266846,-0.5072774887084961,0.30708593130111694,0.6483633470746355,0.35163221975347264
uniform,225.0,1391.0,9,-0.5625739693641663,-0.5794125199317932,-0.3219203054904938,0.4941185414791107,0.6522083392598645,0.3477858161205365,-0.5625739097595215,-0.5794125199317932,-0.5033985376358032,0.30720895528793335,0.6522082721958249,0.34778742990296857
uniform,225.0,1393.0,9,-0.5678874850273132,-0.5775535106658936,-0.315672367811203,0.4942478537559509,0.6560642533331454,0.34392998474189523,-0.5678873658180237,-0.5775535106658936,-0.49950820207595825,0.30728358030319214,0.6560641179382323,0.34393164266510473
uniform,225.0,1395.0,9,-0.5732092261314392,-0.5756403207778931,-0.309407114982605,0.4942987859249115,0.6599305958274789,0.34006405256870037,-0.5732092261314392,-0.5756403207778931,-0.49560704827308655,0.30730947852134705,0.6599305958274789,0.34006546188702375
uniform,225.0,1397.0,9,-0.57853764295578,-0.5736724734306335,-0.3031257688999176,0.4942705035209656,0.6638059110888507,0.3361885624220351,-0.57853764295578,-0.5736724734306335,-0.491696298122406,0.30728623270988464,0.6638059110888507,0.33619007840031134
uniform,225.0,1399.0,9,-0.5838729739189148,-0.5716495513916016,-0.2968287467956543,0.49416258931159973,0.667690859279137,0.33230396959942343,-0.5838728547096252,-0.5716495513916016,-0.4877760112285614,0.3072134852409363,0.6676907200729865,0.33230556264392863
uniform,225.0,1401.0,9,-0.5892136693000793,-0.5695709586143494,-0.29051798582077026,0.4939744174480438,0.6715838249869321,0.3284114251784915,-0.5892136096954346,-0.569570779800415,-0.48384708166122437,0.30709078907966614,0.6715835510527768,0.3284127511696555
