lam_nm,tbg_re,tbg_im,t_ED_re,t_MD_re,t_EQ_re,t_2nd_re,t_ED_im,t_MD_im,t_EQ_im,t_2nd_im,t_full_re,t_full_im
1330.8,0.3738971948623657,0.908424437046051,-0.5392667700959327,-5.5075476950513,4.559066864480991,0.016181547568073378,-0.8122075737166966,1.1927268928545611,-0.9533952126887125,0.01682726352607334,-0.5100750923156738,0.3625418543815613
1331.0,0.3740582168102264,0.9083580374717712,-0.5882264054917672,-5.105598066810853,4.298765868218996,0.01691376645360747,-0.7742967182203734,1.6931949983286698,-1.3932563008343488,0.01649410500088342,-0.4342851042747497,0.3812091946601867
1331.2,0.3742192387580871,0.9082918167114258,-0.6204294586483714,-4.658140223738313,3.98663479798614,0.017389092632838367,-0.7310230884629361,2.042082988579618,-1.7166680914092385,0.016035362402939124,-0.361213743686676,0.3851998746395111
1331.4,0.374380350112915,0.908225417137146,-0.637799177187138,-4.202276765799224,3.655406948647369,0.01762582153018043,-0.6880202070158085,2.2616100001708594,-1.937694658905531,0.015576858078772368,-0.2913784384727478,0.3759675621986389
1331.6,0.3745412230491638,0.9081590175628662,-0.643100432536213,-3.7981139426447115,3.3547545238429466,0.01767572465078564,-0.6518950482074901,2.367052855630064,-2.0632417595119064,0.015227142133121294,-0.2306377738714218,0.3565356731414795
1331.8,0.3747020959854126,0.908092737197876,-0.6420459807597568,-3.4463615167483836,3.0907645094332747,0.01763657459560483,-0.623502682191577,2.4078193327004267,-2.133707952765845,0.015021037300645353,-0.1767394542694091,0.3293116986751556
1332.0,0.374862939119339,0.9080263376235962,-0.6388119603657939,-3.159368324627414,2.874647126071974,0.017592199637679447,-0.6026215769864147,2.410340651624964,-2.169102751267472,0.014932134331212193,-0.1325945556163787,0.2987208664417267
1332.2,0.3750236630439758,0.9079599380493164,-0.6360028483502634,-2.91962428938825,2.694234656698035,0.017582116080156654,-0.5875654687194785,2.401129367272606,-2.1930169322374486,0.014942452518300241,-0.0961071029305458,0.2653021216392517
1332.4,0.3751843273639679,0.9078935384750366,-0.6343640267784941,-2.708721711529907,2.5351435029888187,0.017626111200454545,-0.5756181237941261,2.3850297017494846,-2.210443656536449,0.01499689869002801,-0.0659747347235679,0.2304575592279434
1332.6,0.3753449916839599,0.9078271389007568,-0.6341951191162494,-2.530373116400682,2.3998325005715464,0.01771539765685273,-0.5658458537842839,2.3670170991587036,-2.2241600955154204,0.015047953449765792,-0.0431005097925663,0.1972984671592712
1332.8,0.3755055069923401,0.907760739326477,-0.6352944952516181,-2.3758111565419497,2.2816685422065173,0.017838838844334848,-0.5578006586639744,2.35300075924914,-2.2395356399342123,0.015107193701348325,-0.025777542963624,0.165585845708847
1333.0,0.375666081905365,0.9076943397521972,-0.6369099039320085,-2.227059777975163,2.166199336311918,0.017998503305008132,-0.5497317396972216,2.332337005987172,-2.249828470762022,0.015151522953841269,-0.0121854851022362,0.1334316730499267
1333.2,0.3758265674114227,0.9076279401779176,-0.638917987828401,-2.085892278261272,2.0551893368597884,0.01817102173241475,-0.541421537680121,2.3094975253830117,-2.2578935141140417,0.015166145419863265,-0.0016993400640785,0.1024516969919204
1333.4,0.3759869039058685,0.9075614809989928,-0.6410442826574735,-1.968638343237355,1.9617188763020657,0.018334166481329805,-0.5342090111069311,2.290160802280764,-2.2649901339605165,0.015167189743148499,0.0049759307876229,0.0761961787939071
1333.6,0.3761472105979919,0.9074950814247132,-0.6433664453755294,-1.8452429981913723,1.8618280566208585,0.018518046966906967,-0.5261492184377403,2.265592652979006,-2.2697220672803144,0.015148687792387315,0.0098924692720174,0.0480650216341018
1333.8,0.3763074278831482,0.9074285626411438,-0.6453313090442215,-1.7356560641699792,1.7715815512499444,0.01868642018106986,-0.5183955050392018,2.238950677812258,-2.270238745477278,0.015104587541428046,0.012331549078226,0.0231862813234329
1334.0,0.3764677345752716,0.907362163066864,-0.6468116805102517,-1.638064446184692,1.6902674368849253,0.018838578699291127,-0.5110554475212695,2.2111603213647157,-2.2674572819044814,0.015053258755613155,0.0135022774338722,0.0011712221894413
1334.2,0.3766278028488159,0.9072957038879396,-0.6484529384174725,-1.544509367795045,1.6114841976933676,0.018992108086576105,-0.5039537069363801,2.1850428266333526,-2.2658109237844033,0.014998988726102072,0.0134325260296463,-0.0205224826931953
1334.4,0.3767880201339721,0.90722918510437,-0.649712622191348,-1.4557159564893483,1.5354367411710919,0.01913548211086655,-0.4967027944402481,2.1557306693652114,-2.2607018121285978,0.014926700498665417,0.0120000075548887,-0.0410006679594516
1334.6,0.3769479393959045,0.9071626663208008,-0.6506493105807999,-1.376564644133036,1.4669347470866294,0.019262654060386027,-0.4900555414392371,2.127368907730716,-2.2542946720174153,0.014856001355022467,0.009966067969799,-0.0590908527374267
1334.8,0.3771079778671264,0.9070962071418762,-0.6514934803920941,-1.2969324907315107,1.3971795569555472,0.01938884023689597,-0.4830978226441944,2.0963862229379013,-2.246281315308851,0.014769066672876866,0.0069945291616022,-0.0776763930916786
1335.0,0.3772679269313812,0.9070296883583068,-0.6519475348190698,-1.2290412477895785,1.336942530852256,0.01949945360179261,-0.47697398021287474,2.066639368684744,-2.236671579140951,0.014692804762951244,0.0036807442083954,-0.0934818089008331
1335.2,0.3774278163909912,0.9069631695747375,-0.6523385402041577,-1.1613578683576247,1.2761812637084144,0.019605247630008843,-0.4706749483569854,2.0361384211357123,-2.2267712130512027,0.01460549718238116,-0.0003957184962928,-0.1095134764909744
1335.4,0.3775874972343445,0.906896710395813,-0.6524688089465477,-1.1013216677756625,1.2217585190706794,0.01969839264718309,-0.4648574826244359,2.006461568531509,-2.215803363488323,0.014518836095075096,-0.0045394664630293,-0.1235598400235176
1335.6,0.3777472972869873,0.9068301916122437,-0.6524394823452916,-1.0430836881271985,1.1682109933913893,0.019791396646180064,-0.459196505514115,1.9757270962635545,-2.2037645444818033,0.014436033829108595,-0.0093496013432741,-0.1375544518232345
1335.8,0.3779069483280182,0.9067637324333192,-0.6523455829082445,-0.9900119997888168,1.1191274684528667,0.019872052024899375,-0.453876223734196,1.9471966689190956,-2.1923957175876025,0.014352229803368408,-0.0139880217611789,-0.1501658111810684
1336.0,0.3780665993690491,0.9066970944404602,-0.6520940776912513,-0.9392022536641036,1.071328553242467,0.019946453776034382,-0.44866606272583737,1.9177096906186355,-2.180029381790822,0.014266595753482532,-0.019293125718832,-0.1626186519861221
1336.2,0.3782261312007904,0.9066306352615356,-0.6517798848002601,-0.890167602249244,1.0249961232692506,0.02001821492772743,-0.4434730968273306,1.8885811241701758,-2.1673878695696622,0.01417830964996114,-0.024592163041234,-0.1743260473012924
1336.4,0.3783856630325317,0.9065639972686768,-0.6513994828425546,-0.8449514783775072,0.9816803690924849,0.02008502972070061,-0.4386868616215922,1.860623552840584,-2.155014316433007,0.014096432872857266,-0.0301205310970544,-0.1854021251201629
1336.6,0.3785451650619507,0.9064974188804626,-0.6508573415641968,-0.8026012929804051,0.9406167800690257,0.020146035405352817,-0.43399253332607,1.8321935247497942,-2.1417076108257733,0.014011379373140656,-0.0357700511813163,-0.1958180218935012
1336.8,0.3787044286727905,0.9064308404922484,-0.6503753732743917,-0.7642873418537133,0.9032150162630267,0.020201846059096654,-0.4298240359320185,1.8072896076778957,-2.130346069066117,0.013939781823232147,-0.0411657243967056,-0.2053089439868927
1337.0,0.3788638114929199,0.9063642621040344,-0.6498397140737762,-0.7275014947464712,0.866839525085966,0.020254048985736194,-0.42570094058709923,1.781824290964497,-2.1183481475112558,0.01386270279574197,-0.0468451865017414,-0.2146085202693939
1337.2,0.3790229558944702,0.9062977433204652,-0.6492821852592328,-0.6903135207266305,0.8297310553095686,0.020305510825698446,-0.42146474458584743,1.7557327246418837,-2.105913964149636,0.013782491738802097,-0.0529556386172771,-0.2239314764738083
1337.4,0.37918221950531,0.906231164932251,-0.6486072432122736,-0.6570345542973876,0.7962536824650868,0.02035169964653174,-0.4175885816597081,1.7310295987551847,-2.0936528927477127,0.013708392476121685,-0.0586437322199344,-0.2322295308113098
1337.6,0.3793414533138275,0.9061644673347472,-0.6479585404843963,-0.6246960905301245,0.7632959759443416,0.020393870996725495,-0.41371784379227405,1.7066156490500428,-2.0816080289081333,0.013631720045327603,-0.0646563693881034,-0.240482747554779
1337.8,0.3795004487037658,0.906097948551178,-0.6472374618853362,-0.5948864533034705,0.732517451338245,0.02043338764328718,-0.4100723993880783,1.6827144814960058,-2.0693666985412222,0.013556010654575363,-0.0706141963601112,-0.2480771690607071
1338.0,0.3796594142913818,0.9060312509536744,-0.6465100286358246,-0.5667206430854499,0.7032486193367837,0.02046918568769901,-0.40665528099566145,1.6602784050516104,-2.0579981322624428,0.013487596761070234,-0.0763865411281585,-0.255379319190979
