lam_nm,T,R,en_res,abs_t_sc,abs_r_sc,abs_tbg,abs_rbg,arg_tbg_deg,arg_rbg_deg,g_up_abs,g_up_arg_deg,g_dn_abs,g_dn_arg_deg,A_ED_top_abs,A_EQ_top_abs,A_MD_top_abs,A_ED_bot_abs,A_EQ_bot_abs,A_MD_bot_abs,dphi_top_deg,dphi_bot_deg,sum_top_abs,sum_bot_abs,xi_top,xi_bot,ratio_EQ_ED_top,eta_dir,ladder_resid_up,ladder_resid_dn,f_ED,f_EQ,f_MD,f_MQ,ED_EQ_balance,px_given_ED,Qxz_given_EQ
1270.0,0.5126011818817224,0.4868683175875278,0.0005305005307497,0.8587079941922089,0.6527548504215274,0.9823614604959278,0.1869918406009674,70.86614371256366,0.0,1.0237680443592612,-43.93566287071179,1.2705259005619998,-31.76458952881646,0.4149809665467084,1.135342302260184,0.5726438549043049,0.42263637396348225,1.1562866553316673,0.583207765944574,44.88451560839509,-135.11548439160492,1.4590590305012863,0.9072587397401425,0.9411321237693595,0.5746060592612636,2.7358900619178037,-0.13018875713375683,0.38513323491881446,0.6344557645955184,0.030034399193898,0.1231020171127746,0.8462408653152611,0.0006227183780661,0.2439797486533735,0.6255108163611156,0.685389011926641
1271.0,0.561019964627686,0.4362557424449658,0.0027242929273482,0.9277072105822329,0.5900262181656971,0.9823613632105592,0.1869918406009674,70.81038674978728,0.0,1.0301170895654803,-41.59878291571479,1.2774232477904295,-31.259614211351767,0.4958770160833144,1.1056530535751383,0.5521200657170442,0.5050247623482135,1.1260497109378926,0.5623053618794507,39.47275034199326,-140.52724965800675,1.521449424513123,0.803165264819273,0.9499974139340337,0.49241483327315244,2.229692076289684,0.04812130362713808,0.34984405770943683,0.7016648440326465,0.0338681948592417,0.127471485208034,0.8381328225181358,0.0005274974145884,0.2656923217295905,0.8542073325070079,0.6769916783430848
1272.0,0.6052513715182166,0.3947197985447795,2.8829937003926887e-05,0.9900032801057599,0.5365459458329924,0.982361430853794,0.1869918406009674,70.75471550401907,0.0,1.0399577435533722,-39.896306500517504,1.2810250595636445,-30.706771331325598,0.56605654938808,1.0834205346844468,0.5379127029081654,0.5764989403790682,1.103407055188574,0.5478359071690444,35.02008497206342,-144.97991502793658,1.5807302369058511,0.7127183863477498,0.958322035613286,0.4242608742561939,1.9139793291953762,0.21161106541457622,0.32111846703599045,0.772048847038772,0.0419417498767571,0.1327059869926094,0.8248519508671127,0.0005003122635207,0.3160501709624672,0.947512646188198,0.6582134937133273
1273.0,0.6521643585287816,0.3458480233234578,0.0019876181477604,1.0597718335057202,0.47495198989050624,0.9823614214249631,0.1869918406009674,70.69913798678212,0.0,1.0545956305577162,-38.362161395487945,1.2837369083802916,-29.95187372006813,0.6387801433805071,1.0650344722854597,0.5281213257782924,0.6505641109393483,1.084681813863802,0.5378639025233501,29.82578928589698,-150.17421071410305,1.6500773879315291,0.6126972797159638,0.9684606369493822,0.3530895943671324,1.6672942691191988,0.39419663259218984,0.2893390185001477,0.8680695905566023,0.0543865192918322,0.1396292123242961,0.8054813242274513,0.0005029441564202,0.3895067399328783,0.9804442333250224,0.6369621683452548
1274.0,0.6952288312426008,0.3041188306270211,0.000652338130378,1.1252990663362565,0.4192353835903823,0.9823613431579795,0.1869918406009674,70.6436415003874,0.0,1.0690993833196945,-37.213013342584404,1.2849185100667695,-29.01622469669336,0.7040657377009327,1.0519191814669462,0.5213899554829037,0.7170540685035345,1.0713245772629538,0.5310083545276848,25.09775811378279,-154.9022418862172,1.7157016934848426,0.5201593465616914,0.9770594694502698,0.2908552659097281,1.4940638709417953,0.5471291392246944,0.2628410940599921,0.9779298629586095,0.068453876411744,0.1469179438365868,0.784110710697659,0.0005174690540101,0.4659327147123946,0.9911263108494572,0.6185029682703834
1275.0,0.7361884016035831,0.261190273481515,0.0026213249149018,1.193199603558076,0.3601251542641604,0.9823614433842519,0.1869918406009674,70.58823667598828,0.0,1.0853003773699048,-36.27028839843664,1.2837773192823765,-27.71496654200262,0.7674583077091512,1.0443276917097948,0.5184228712243761,0.781616079979509,1.0635930426563367,0.527986534653141,19.975803306850906,-160.0241966931491,1.7849733421375946,0.42372234874462217,0.9852009799777951,0.22963378163844267,1.3607614657623468,0.6862187595516038,0.23651696871123612,1.1274015551008025,0.085178748177624,0.1561064708788574,0.7581770297645722,0.0005377511789462,0.5456452105929989,0.9948067214951736,0.6030652631233854
1276.0,0.7740152835999238,0.2263345259995456,0.0003498095994693,1.2561821355035132,0.30846038884944177,0.982361380362049,0.1869918406009674,70.53291654015904,0.0,1.1003510263580962,-35.55113410814753,1.2753290098665089,-26.153629004658807,0.8250145529415296,1.0411101927075344,0.5174128883358924,0.8402341004308818,1.0603161884842947,0.5269579199932785,15.294022676905488,-164.70597732309452,1.849752247957069,0.33397553131610425,0.9912264720082792,0.17572570074256527,1.261929488389667,0.7884969611572075,0.2147084041914336,1.3090621573463388,0.1028671390608112,0.1658048838611676,0.7307670639447946,0.0005609131332266,0.6204107904743281,0.9961607309318774,0.5905139866525079
1277.0,0.8055061144878451,0.1922023197220075,0.0022915657901472,1.3174558512767423,0.25769869102134485,0.9823614606550685,0.1869918406009674,70.47768190720738,0.0,1.1157391342665364,-35.01765540289898,1.2542706107224164,-24.047586494413412,0.8774968748673007,1.0435092814774978,0.5190407005402949,0.8936845958125668,1.062759534710488,0.5286157614439049,10.496456583131279,-169.50354341686872,1.9130131013760387,0.24570910495999176,0.9958391309979097,0.12558963536275453,1.1891886015380992,0.8681233663763521,0.19376594318799695,1.5644913568878935,0.1221678213454553,0.1771977160676467,0.7000503326523622,0.0005841299345357,0.6894435439496115,0.996744756266942,0.5830897333619224
1278.0,0.8334467973148141,0.1659634527216142,0.0005897499635717,1.3729317671706835,0.21838934372012414,0.9823614454028426,0.1869918406009674,70.4225297277957,0.0,1.1295515905567342,-34.631771503385764,1.208467782400008,-21.861785268551184,0.9243235620429615,1.0487844391403525,0.5212795313179305,0.9413751234946746,1.0681320064295339,0.5308958933006781,6.219276170666749,-173.78072382933325,1.9702142849290991,0.16704206805641825,0.9985334222695973,0.08312588971143312,1.1346507675540636,0.9188628444739875,0.1764766648270343,1.8800916448512361,0.1417626101862936,0.188840262642372,0.6687880198141173,0.0006091073572169,0.7507011915926288,0.9970600231712676,0.5781813539810091
1279.0,0.8577445349068883,0.1438182468119146,0.0015627817188028,1.4249778104607878,0.18931883450364187,0.9823613626984348,0.1869918406009674,70.36747536772049,0.0,1.142042193724517,-34.32351764586842,1.1316571208373711,-20.018411855879837,0.9660365061738716,1.0572108515163434,0.5243414560878943,0.9838575717899142,1.076713865982625,0.5340143032675141,2.212208387544298,-177.7877916124557,2.0228711138423425,0.10100150109197163,0.9998140396198012,0.04901625793724164,1.0943798135575447,0.9506409207860975,0.16092731362082155,2.265509665701026,0.1613501841845396,0.200490370476,0.6375316098587535,0.0006278354807069,0.8047777247429162,0.9973236733925476,0.5767657632373283
1280.0,0.8755106560143838,0.1247052491883382,0.0002159052027221,1.4720668480526435,0.17247236617771336,0.9823614404304687,0.1869918406009674,70.31250146758192,0.0,1.1537457507239597,-34.11329591226348,1.0280671298791968,-20.235745064992308,1.001940387218468,1.0682585858925662,0.5278070081227275,1.0204237936631202,1.0879654046643463,0.537543786457965,-1.5418914197436713,178.45810858025632,2.0700117618638907,0.07325178682495401,0.9999095684764726,0.034743009916320414,1.0661897649002923,0.9686719824343523,0.14693339350149295,2.669909813838022,0.1814401830310954,0.2133638398618023,0.6045448366040833,0.0006511405030189,0.8503792542757754,0.997519709745939,0.5785680016476961
1281.0,0.8904416431817427,0.109798320697922,0.0002399638796646,1.5155199711466096,0.17155646787966536,0.9823615020247631,0.1869918406009674,70.25761547096461,0.0,1.1646251138484485,-33.947846393544296,0.944642433248091,-24.194028975797554,1.0339723010272581,1.0808091414255578,0.531248620760945,1.0530466197553963,1.1007474879628438,0.5410488886271254,-4.999880854263339,175.00011914573668,2.112769722742011,0.10534085610122279,0.9990487339871529,0.04890943647943321,1.045297964318548,0.9756822484753646,0.1343122456080239,2.8424039453148233,0.2015457533103292,0.2263254370942499,0.571458346672201,0.0006704629232199,0.8905130412998977,0.9977223345859444,0.5824805630461406
1282.0,0.9002433844042176,0.0975244516821477,0.0022321639136346,1.5549942940513664,0.1834813790765024,0.98236146126922,0.1869918406009674,70.20281006313104,0.0,1.1746452131653384,-33.83946268593259,0.9191609511254181,-30.038163602458788,1.0609674819312735,1.094820652544662,0.5344586610236898,1.0805397972538808,1.1150174779877011,0.5443181464637267,-8.240797598756236,171.75920240124378,2.1502173687470285,0.16146100151399465,0.9974159029638312,0.07353987223869109,1.0319078305319647,0.9754129262310124,0.12257169519737406,2.6486673414304156,0.221544138660319,0.2397160833098532,0.5380533314678613,0.0006864465619664,0.9241938863733,0.997872931762223,0.5892117514128917
1283.0,0.9095980150131632,0.0903412091965596,6.0775790277189934e-05,1.589965848358808,0.20511950811234014,0.9823614621468549,0.1869918406009674,70.14809198797587,0.0,1.1833468906195104,-33.76677165364602,0.9442752972662043,-34.33325808568929,1.0847739111365289,1.1079815404453972,0.536578433967966,1.1047853982028946,1.1284211528280041,0.546477024154552,-10.999726267450006,169.00027373255003,2.182662075849548,0.2153272045857897,0.995396944184954,0.0964206398581402,1.0213939781097368,0.9695262376535342,0.11302045524182647,2.2408043208449575,0.2400813671987802,0.2517746981309575,0.5074424074309427,0.0007015272393195,0.953556369964963,0.9980183180209012,0.595693307208962
1284.0,0.9133940795491196,0.0845034868296895,0.0021024336211907,1.620160367431378,0.22972881061099248,0.9823613984296069,0.1869918406009674,70.09345720049826,0.0,1.1915736105179318,-33.73610964732782,0.9837101484514542,-36.84546021644669,1.1037289491619597,1.1215517917538613,0.5383935556852666,1.1240901113950992,1.1422417428529126,0.5483256305310952,-13.540475345345671,166.45952465465433,2.2097645882788366,0.2677810289810125,0.9930273280347546,0.11815614226093316,1.0161478437305047,0.9607727742915534,0.10404686910811857,1.8610916168692024,0.2580426055160874,0.2641444925738831,0.4770978714101417,0.0007150304998876,0.9768994348572724,0.9981627384172476,0.6041103301556429
1285.0,0.9174719582698666,0.0817164997911205,0.0008115419390127,1.6479746531991293,0.25636738089123046,0.9823614086034173,0.1869918406009674,70.03890311213826,0.0,1.1985588584373157,-33.70344323644743,1.0180376540551157,-37.95743361471249,1.120210490788225,1.1338002888259942,0.5386135893845135,1.140875698088914,1.154716195433585,0.5485497233264187,-15.747189288828318,164.2528107111717,2.232762321687005,0.31476736410904294,0.9905730451161148,0.1371181720048873,1.01213146828165,0.9502853436897948,0.09642723256811642,1.5630366392904345,0.2746810319823788,0.2753659760098942,0.4492281273166909,0.000724864691036,0.99751260472539,0.998300496877476,0.6120752031407991
1286.0,0.9201198983510877,0.0810108245124724,0.0011307228635599,1.673435116697401,0.2843418764332009,0.9823614427154893,0.1869918406009674,69.98444720749217,0.0,1.2052403774118137,-33.692235103660714,1.048728596331623,-38.4793510142339,1.1348081908389678,1.1460667384458405,0.5386989032051104,1.1557426908307558,1.1672089317435863,0.5486366109831854,-17.82006805890179,162.1799319410982,2.2533517312305826,0.3599649352901614,0.9879330524875138,0.1549601514693797,1.0099211018194618,0.9381440230263244,0.08944807624261948,1.3251245459479954,0.2912118153542214,0.2866492436581752,0.4214056230829188,0.0007333179046844,0.9843324636725456,0.9984055090389172,0.6207136613065656
1287.0,0.9184481164509226,0.0809933448043893,0.000558538744688,1.695850557239785,0.3121303120370453,0.9823613640710933,0.1869918406009674,69.93006997510362,0.0,1.2115703208033066,-33.698808481636654,1.0736522828178563,-38.70292995925272,1.1454835685815359,1.1586478314834132,0.5383955672704043,1.1666150037885157,1.1800221158906683,0.5483276792251729,-19.782297854681975,160.21770214531801,2.2698836271653398,0.4033144169100403,0.9851363629267654,0.17186910303591318,1.011492319281523,0.9252242186576121,0.08250280654422766,1.1380543125531,0.3068724909293157,0.298094972421067,0.3942945497212665,0.0007379869283507,0.9713968544991852,0.99851438560003,0.6310068332918772
1288.0,0.9175166566706616,0.082483828511759,4.851824206841826e-07,1.7152685876918947,0.33660934290893674,0.9823613926940411,0.1869918406009674,69.8757761313046,0.0,1.2168089789563028,-33.71204767765597,1.0920177970599856,-38.740197849371896,1.1544029025986975,1.1689068300362837,0.5366545066890406,1.1756988782094357,1.190470368457437,0.5465545002355879,-21.389578960106643,158.61042103989337,2.282954679165509,0.4393470270519305,0.9826303600838862,0.18567861435559646,1.012564008116175,0.9133535513392419,0.07710115495348478,1.0055669710153554,0.3207668670476301,0.3081152376617943,0.3703735051137359,0.0007443901768395,0.9605581788970828,0.9986085036084064,0.6395401412033336
1289.0,0.915573905362888,0.0846800407917692,0.0002539461546571,1.7323316521784131,0.3592415595745158,0.9823614480140885,0.1869918406009674,69.82156770865328,0.0,1.2216909275736134,-33.73927934666158,1.107878857161785,-38.69404488699878,1.1612964477778416,1.1782723622026883,0.5343486452030297,1.1827195928280154,1.2000086723174572,0.5442061011140104,-22.8211465849038,157.17885341509623,2.2933289487942994,0.47169929774031927,0.9802357336151122,0.19796604784537636,1.0146180714298492,0.9018044878016873,0.07211217887507027,0.8995998392076432,0.3335817706425635,0.3172707509503364,0.3484014382322922,0.0007460401748077,0.9511033841543324,0.99870033076229,0.648580524719223
1290.0,0.9124390214965132,0.0877587089600711,0.0001977304565843,1.7478823821370846,0.3815441359787353,0.9823614346349492,0.1869918406009674,69.76743899627397,0.0,1.225981871578249,-33.760101937514605,1.1194052650868351,-38.63141697982716,1.166204336403821,1.1874370572799982,0.5317672312073883,1.1877180202738855,1.2093424341239025,0.5415770661973122,-24.170465523042,155.829534476958,2.301482475798823,0.5023095249573172,0.9778390548258673,0.20955229728801816,1.0182066900399733,0.8903599765355275,0.06755845382249823,0.8113134590083062,0.345432298887538,0.3263459938610202,0.3274754427133629,0.0007462645380787,0.9447466114547336,0.9987582611337932,0.6576096604291951
1291.0,0.9079444095763856,0.0911017847814577,0.0009538056421567,1.7613319419139066,0.4019089499041439,0.9823614750749649,0.1869918406009674,69.71340007171591,0.0,1.2302886260921098,-33.79459878073971,1.1306087858670084,-38.49712533513423,1.1696475413577543,1.1955525335778998,0.5285125929832217,1.1912247441331822,1.2176076215711098,0.538262387673448,-25.380894515494475,154.61910548450552,2.307428056877471,0.5298064176352686,0.9755741517724438,0.21994324934286755,1.0221476909104381,0.879345607972157,0.06326547436549397,0.7373352193323738,0.356771753932121,0.3349217630790561,0.307562473189062,0.0007440097997608,0.9387563880485278,0.99883434809747,0.6669896846370027
1292.0,0.9034302726734954,0.0951218878524455,0.001447839474059,1.7735483605028464,0.4212622120339813,0.982361463562857,0.1869918406009674,69.65944684880486,0.0,1.2341079688565078,-33.82873446952529,1.1396335298943698,-38.36722315385916,1.1720603371824379,1.2028536623752943,0.5247993685497006,1.1936820502765075,1.2250434387519538,0.5344806631202587,-26.497122922549643,153.50287707745036,2.311716465507143,0.5551536508896233,0.973389548395286,0.22952321518413152,1.0262728156699525,0.868736498588108,0.05955771852976415,0.6751165084952068,0.3675644637022976,0.343337103824997,0.2883557890044808,0.0007426434682244,0.934086773151925,0.9989062850946696,0.6757941441600351
1293.0,0.9009341449697548,0.0995862482234233,0.000520393193178,1.78509541204288,0.4386533945832837,0.9823614582621875,0.1869918406009674,69.60556949530734,0.0,1.2373609671616803,-33.855325893985224,1.1464675218568854,-38.25280699980123,1.1742984402424215,1.209139111304853,0.5207402249325229,1.1959614409909773,1.2314448391979242,0.5303466380008972,-27.44849911979509,152.5515008802049,2.315402291719365,0.5769311659196432,0.9714549853493151,0.2376739199483105,1.0296693496886866,0.8592822179049334,0.056607638972300846,0.6249989532202594,0.3766961776072427,0.349919637515787,0.2726459872972167,0.0007381975797535,0.9289174096176416,0.998955526790979,0.6840941434059695
1294.0,0.896449308032527,0.10426680308487,0.000716111117397,1.7952217198709115,0.4555907026274824,0.9823614138573978,0.1869918406009674,69.5517744790219,0.0,1.2406774814801764,-33.89255264841169,1.1532079746023318,-38.13079120403239,1.1749180785894249,1.2152264307909824,0.516370579676982,1.1965925101851271,1.2376444551855776,0.5258963832297527,-28.37445754964865,151.62554245035133,2.3172661725434507,0.5979363295250123,0.9695088156590796,0.24563604038194117,1.0343073725190701,0.849730031560593,0.05363465619838256,0.5785699161131652,0.3858536803175805,0.3573125037428551,0.2561013454549831,0.0007324704845809,0.926031088905944,0.999011149522428,0.6924609051966807
1295.0,0.8915800471238218,0.1083962787241435,2.367415203474721e-05,1.8036376503622116,0.46994714532195314,0.9823614171560596,0.1869918406009674,69.49806743715754,0.0,1.2434139739056878,-33.928430994842934,1.1585216449056572,-38.02426022688383,1.1742450440843104,1.2200400634899953,0.5115209285768243,1.195907059801316,1.2425468879078112,0.5209572676529233,-29.153732435040745,150.84626756495925,2.3172438100667,0.6153644572482094,0.9678228389493438,0.2523584494291272,1.0389995424178233,0.841543149824862,0.05114903683313496,0.5411677471022246,0.393807694565056,0.3638831262566759,0.2415815729851174,0.0007276061931505,0.9240122305344224,0.9990552381740022,0.7003155093658279
1296.0,0.887831198456164,0.1127647512861848,0.0005959497423488,1.8117741784468522,0.4833195586664682,0.9823614185717908,0.1869918406009674,69.44444548183868,0.0,1.2459527775830417,-33.96659144647017,1.1635214630353234,-37.93122708985192,1.1736814957254917,1.2242355559095983,0.506396702402581,1.19533311532163,1.246819777139257,0.5157385117478686,-29.86712795974044,150.13287204025957,2.3169647118527874,0.631303154450537,0.9662405587686601,0.2585027155340757,1.043073065706687,0.8338420854395413,0.04913803068778699,0.5083250341803935,0.4012045918022213,0.3697487344120308,0.2283245926189084,0.0007220811668394,0.921596467156844,0.99909179840717,0.7076936606321035
1297.0,0.8827578804745749,0.1166397795570407,0.0006023399683843,1.8183695594881406,0.4950926874207531,0.9823614874407145,0.1869918406009674,69.39089717668053,0.0,1.2482316329563492,-34.003639620822284,1.1677235741674816,-37.83375499517927,1.1715993742255082,1.2276268034694218,0.5009350123990632,1.1932125836542928,1.2502735851146523,0.5101760666121119,-30.496060276362535,149.50393972363747,2.314811597639684,0.6449858487005127,0.9648159140476086,0.26396132580748904,1.0478213205610072,0.826947685170478,0.047253591635916414,0.47957330872736215,0.4078129606920146,0.3753777275856156,0.2160945152246393,0.0007147964977304,0.9204654186287754,0.9991365271797208,0.7150609671946913
1298.0,0.8787192382374178,0.1208282362327182,0.0004525255298638,1.8248494955039285,0.5063973302398199,0.9823614035206657,0.1869918406009674,69.3374362961967,0.0,1.250440481606947,-34.040248915805186,1.1716855009170561,-37.7373538332803,1.1696448572667646,1.230881246365263,0.49554496486766947,1.1912220105271263,1.2535880647068502,0.5046865855809315,-31.077966632362862,148.92203336763714,2.312841224870376,0.6577002972977356,0.9634726410060764,0.2690189736864494,1.052354685884394,0.8203103484900851,0.045676964180408015,0.45323695368735256,0.4142574521337679,0.3806670922669909,0.2043680306372087,0.0007074249620322,0.9189142894261554,0.9991796843256644,0.7225104269634797
1299.0,0.8754074800736635,0.1250312792933111,0.0004387593669747,1.8310090145110862,0.5168278389330776,0.9823614519141805,0.1869918406009674,69.28406729140075,0.0,1.2523367055955374,-34.07415207824901,1.1750568386108597,-37.660491504947245,1.16768988554815,1.2334813749465745,0.4899296249738743,1.1892309742508553,1.2562361594486138,0.4989676560815011,-31.60983821535485,148.39016178464516,2.310463541302015,0.6691674873778269,0.9622235528614398,0.2736358539260021,1.0563432896119846,0.8142082772126027,0.04452705539359789,0.4302013597854246,0.419815755486019,0.3853004091548357,0.1941852359865902,0.000698599372555,0.9177845379070516,0.9991992917983344,0.728908117506372
1300.0,0.8720174486899973,0.1286589379040539,0.0006763865940513,1.8363816017495305,0.5257533173241044,0.9823614341078876,0.1869918406009674,69.2307709714064,0.0,1.254085130750277,-34.10682461652785,1.1781447605536857,-37.56647391660502,1.1651326898055436,1.2352830087844098,0.4839683867725216,1.1866266043561016,1.258071029126539,0.492896447277112,-32.058075752438825,147.9419242475612,2.3071733576699938,0.6785243860257231,0.9611557527411889,0.27754941009171685,1.0602080085750354,0.8089444975128259,0.04352053673402763,0.40988084636970673,0.4251427561227266,0.3897134409932672,0.1844532564242551,0.000690546459751,0.91666489756859,0.999233497171288,0.7351734164600134
1301.0,0.8677361136719711,0.1321279955113425,0.0001358908166863,1.8408819524915683,0.5340393126051165,0.9823614156730404,0.1869918406009674,69.17755624930226,0.0,1.2557671273256992,-34.14159510539368,1.1810195401046375,-37.4889955385554,1.1616810650304057,1.2370325828381157,0.47808383326549964,1.1831113053500146,1.2598528786416916,0.4869033378164593,-32.475637718513184,147.52436228148682,2.3031237227641967,0.6870756864939139,0.9601495054696232,0.28124672927920685,1.0648642041916536,0.8039495816503679,0.04261034630000635,0.39099105686204394,0.429975228873876,0.3942376522111314,0.1751054329823262,0.0006816859326663,0.9168845685451624,0.9992664079973328,0.7414917641934525
