kind,name,h_nm,order,lam_nm,f_ED,f_MD,f_EQ,f_MQ,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,class,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qmxx_re,Qmxx_im,Qmyy_re,Qmyy_im,Qmzz_re,Qmzz_im,Qmxy_re,Qmxy_im,Qmxz_re,Qmxz_im,Qmyz_re,Qmyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,tbg_re,tbg_im,rbg_re,rbg_im,E_up_re,E_up_im,E_dn_re,E_dn_im,I0_re,I0_im,I1_re,I1_im,I2_re,I2_im,T,R,en_res,U_proxy,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im
p0750_fine,P0750_H0250_seed011,250.0,9,1328.6,0.09923034786828941,0.6477215462070992,0.17187522555070905,0.08117288037390225,6.565094057898406e-11,0.09164089578874299,0.029880880956478794,0.8784782232547783,0.0007065198195389258,0.97086010639431,0.028433373786151052,0.022746895128772274,0.0016601283857840341,0.012611954650529566,0.0016900925899274461,0.9578581051915461,0.003432824053440516,0.009093557968078625,0.6288470092645113,0.1646320778753718,0.5773394481394474,0.03407164604301575,MD_contaminated,-8.001668769813572e-31,1.0599330472846127e-30,6.336403379500437e-31,4.1663988853207055e-31,3.864316404108892e-30,1.4050953491053211e-30,-5.08980081199899e-23,7.339349520425991e-23,-1.1477545293954945e-21,3.1055594638511835e-21,8.082790199005346e-23,-5.608065013882827e-22,1.872379663551842e-36,7.501804538781722e-37,-4.284973018316081e-37,-3.366385154310084e-37,-1.4438816769067455e-36,-4.135418583944921e-37,-1.9878371830070216e-39,3.8877179045829786e-37,8.645040170112469e-36,3.305440092969617e-36,-4.401227083889732e-37,-3.3659246315757834e-37,9.847666422009623e-29,-2.716083510387424e-28,7.72435364562121e-29,-2.503848934000504e-28,-1.7572020634793602e-28,5.219932898118143e-28,6.066711901576e-28,-1.7759817301838668e-27,-1.7722373215904085e-28,-4.744587089848111e-29,-4.828862939851011e-29,1.0067143666942206e-28,-1.2329439253271948e-37,1.1882111555340275e-37,1.3878997690312946e-37,6.634736625788302e-38,5.647169715887694e-37,-1.5508269844182194e-36,-0.652693510055542,-0.2926810085773468,0.31001514196395874,0.39566296339035034,-0.06552398949861526,0.22709791362285614,-0.09199316054582596,0.4127931296825409,0.3721209168434143,0.9091535210609436,0.1869918406009674,0.0,-1.9480353082177335,-0.5561217390350647,0.5029968974215006,0.2561317951432597,2.2216192986881966e-15,4.517345557673577e-16,-2.651203815407105e-22,8.0008064663449535e-22,5.781882936644907e-30,3.2839635759001062e-31,0.5675378464221457,0.43151947834608434,0.0009426752317700515,547.6679077148438,-0.5032256865046518,-0.379896189687445,3.235085427635578,1.2369382751577522,-4.918169750555072,-1.817660126377149
p0750_fine,P0750_H0250_seed011,250.0,9,1329.4,0.0831305153673314,0.6464171281049231,0.20420055297140954,0.06625180355633596,1.037562599281609e-10,0.12291967867711028,0.01793611621030034,0.8591442051125895,0.0025319116876245606,0.9718404405389004,0.025627647773474902,0.016102387263694135,0.0008654079606487683,0.009788817281922203,0.0008303293968010654,0.9668631275296793,0.005549930567254406,0.010218376237214954,0.6282143065493793,0.19743398528922698,0.4071023028961662,0.025123902928159823,MD_contaminated,-1.2496047935487223e-30,1.2562878201691318e-30,6.333788531678559e-31,2.387014613045124e-31,4.677144595590934e-30,2.639614169826599e-31,-4.395238272130658e-23,2.0800518788946758e-22,-2.6606222019824356e-22,4.156662997209334e-21,-7.053508554195815e-23,-6.726902610985148e-22,2.322764049381102e-36,1.7950270483815595e-37,-5.063561898811298e-37,-1.8787475610652762e-37,-1.8164081506938283e-36,8.372050709832197e-39,-7.949962576970493e-38,3.6553357537451798e-37,1.2730572512155592e-35,9.36732616842953e-37,-9.42573862280008e-37,-2.1652125013604474e-37,2.078141183258551e-29,-3.480537962382227e-28,3.996210103666309e-30,-2.968647157048995e-28,-2.4777619448932887e-29,6.449184664607188e-28,8.288167971860585e-29,-2.1322951195357777e-27,-1.7007669453245886e-28,-2.5923866978943295e-29,-1.8149430428427767e-29,1.3286954155213219e-28,-8.974209592596637e-38,1.4378808066063432e-37,1.3903921395164619e-37,3.199933143099183e-38,1.1067749017802993e-37,-1.9222966053931696e-36,-0.7634268999099731,-0.09115909785032272,0.4620397090911865,0.01944492571055889,-0.026258056983351707,0.22405235469341278,0.022092867642641068,0.3758586347103119,0.3727675974369049,0.9088885188102722,0.1869918406009674,0.0,-1.8952614690208176,-0.33144716490593096,0.3951772021335339,-0.2871895797599326,2.3032811521195604e-15,9.403157029176185e-16,-1.4425890303257568e-23,7.479036894209692e-22,5.7361987514907565e-30,1.4840938178066399e-30,0.6420195558272407,0.35561660599993233,0.0023638381728270375,780.7888793945312,-0.5960903495668682,-0.5929193503655957,4.758212352098225,0.3501156529935766,-6.578805609080961,-0.4211002017194775
p0750_fine,P0750_H0250_seed011,250.0,9,1330.2,0.072370066487536,0.6389894321775627,0.23531015533063643,0.05333034600426495,1.402649935049547e-10,0.19460630461403255,0.008208806525847634,0.7971848888601198,0.005371295667882811,0.9713495564903747,0.023279147841742422,0.011622265355554101,0.00041868463569568035,0.0077782963351368155,0.0007735839564476844,0.9716173320285226,0.007789837688643161,0.01408367120381122,0.6206821015477119,0.22863142532157021,0.30755181979225743,0.015908323466099224,MD_contaminated,-1.5700460518087532e-30,1.843691876148955e-30,4.946346868552912e-31,5.195933551448707e-32,4.623895876614105e-30,-1.625381820087969e-30,7.878195263012674e-23,3.4962318057461535e-22,1.5525342064456736e-21,4.562605570517064e-21,-3.242404764149379e-22,-6.719663559747367e-22,2.3421865322864852e-36,-7.992728195745362e-37,-4.686329106793584e-37,3.1947862548600115e-38,-1.873553159875561e-36,7.673248036130898e-37,-1.8152238690260821e-37,4.1337679460572365e-37,1.5188685957507533e-35,-5.0313176821544495e-36,-1.3911377116707483e-36,3.4244895057918525e-37,-1.2609550262253343e-28,-3.6851060648879043e-28,-1.1194746685177251e-28,-2.855843972598392e-28,2.3804294667831444e-28,6.540950493406126e-28,-7.696460153432556e-28,-2.089451401160677e-27,-1.470648285190141e-28,-9.451255827869948e-30,4.0632082443683114e-29,1.428050327731288e-28,-3.2997486914020234e-38,1.4281832514561746e-37,1.1266271064098352e-37,-4.173289134366309e-39,-6.819563305521284e-37,-1.952326853507251e-36,-0.7068919539451599,0.20836462080478668,0.303897500038147,-0.5013964772224426,0.013363021425902843,0.19390304386615753,0.11229118704795837,0.24597465991973877,0.3734133839607239,0.9086233973503113,0.1869918406009674,0.0,-1.6533297029295724,-0.1484256676492234,-0.1737554585756829,-0.7658263503485883,2.801825261582598e-15,1.3957961906413053e-15,2.0164664006634797e-22,4.831319340217167e-22,6.667772819759672e-30,2.7630518189385226e-30,0.5808890105177189,0.41686496191178163,0.0022460275704994093,958.144287109375,-0.8742789350520593,-0.7445160484327847,5.670136965990407,-1.878257306592348,-7.216953315546182,2.4557386597494535
p0750_fine,P0750_H0250_seed011,250.0,9,1331.0,0.06612812984780936,0.627051776025861,0.2643763304988719,0.04244376362745784,1.4029341031492827e-10,0.30046867334283467,0.0024162236976556853,0.6971151029595095,0.009054128641074244,0.969635706404644,0.02131016495428174,0.008538771690468162,0.00017701550284320632,0.006315942138757654,0.0011211189603780362,0.9738656536642769,0.009981498043276154,0.019869431446013986,0.6080117917991223,0.2574670279146468,0.25012878317445114,0.008056068496295117,MD_contaminated,-1.3696304409773986e-30,2.5335878996048393e-30,2.5785205506010264e-31,1.4708298885260112e-32,3.1846521090835986e-30,-3.0171267659088277e-30,2.832334294425703e-22,3.6441552331227545e-22,3.2408370802513793e-21,3.508554490757529e-21,-5.165979219365876e-22,-4.842507171891114e-22,1.6310123703656724e-36,-1.553917684934334e-36,-2.7792310422240667e-37,1.6722633942495466e-37,-1.3530887466132093e-36,1.3866919651281954e-36,-2.2183605705043272e-37,5.328667335629334e-37,1.2574615461340666e-35,-1.145768711329645e-35,-1.3084456257159665e-36,1.1198793285425532e-36,-2.5381567232908705e-28,-2.754275092840241e-28,-1.901454192509213e-28,-1.902390850089999e-28,4.439610687291281e-28,4.656665714421437e-28,-1.3818132021300513e-27,-1.4250318031445136e-27,-1.1945963745407816e-28,-1.3704751152155366e-29,9.256396861178602e-29,1.0645505298226833e-28,9.272058449511668e-39,9.94691756099623e-38,6.71197715875519e-38,-1.1804134842491023e-38,-1.305973125026735e-36,-1.3867558207476457e-36,-0.43428510427474976,0.38120919466018677,-0.21292802691459656,-0.7638269066810608,0.023378418758511543,0.14520809054374695,0.08260966837406158,0.08394307643175125,0.37405821681022644,0.9083580374717712,0.1869918406009674,0.0,-1.3389151049543009,-0.20556609599177908,-0.9613285402222607,-0.6839556376828819,3.526901184381419e-15,1.3616528436453663e-15,1.5602690301610998e-22,1.2302328478387271e-22,8.356917904612628e-30,3.0250135633980954e-30,0.35555594191140777,0.6426406854054004,0.0018033726831918617,878.4237060546875,-1.2007056015996922,-0.649088568373536,4.688628639455125,-4.272165626573371,-5.546360362652073,5.123149824541671
p0750_fine,P0750_H0250_seed011,250.0,9,1331.8,0.06343895087388968,0.6122136670097641,0.29082627639636616,0.03352110571998004,1.1073593547651926e-10,0.42284511187642965,0.0011362470727001913,0.5760186410508702,0.01344236784604388,0.9668805330862935,0.019677099067662723,0.006376652056839525,5.7709526488479365e-05,0.005228962081840805,0.0016607742167178902,0.9745935678787164,0.01208233423939685,0.026824850279593204,0.5919374767211153,0.2834374183460162,0.2181334907559348,0.0028617099164529865,MD_contaminated,-8.763251839442141e-31,2.8447515628060823e-30,1.0140524526998243e-31,1.1630390458695073e-31,1.585124929314474e-30,-3.0915415001626454e-30,4.18682805497037e-22,2.627093853283751e-22,3.700601344923162e-21,1.969352681535077e-21,-5.3352379483682e-22,-2.7014529260635615e-22,8.051297982281085e-37,-1.6292076919708673e-36,-9.37034030105887e-38,1.4528658775405895e-37,-7.114264064691954e-37,1.4839206447603692e-36,-1.7852286720449141e-37,6.310292824774538e-37,7.541717810605694e-36,-1.398212734642116e-35,-8.367075414118473e-37,1.558435157040204e-36,-2.828189359284628e-28,-1.518958545231715e-28,-1.8503205587555683e-28,-9.124339508891467e-29,4.678509803510856e-28,2.4313923815915215e-28,-1.3966439815117642e-27,-7.026758923410605e-28,-1.0659864150535923e-28,-3.0016659773810475e-29,1.0443323527026183e-28,5.685455771046393e-29,1.162925692216977e-38,5.058578676610063e-38,3.679031880288582e-38,7.451713373288173e-39,-1.3821899055758907e-36,-7.159956483174831e-37,-0.17673945426940918,0.32931169867515564,-0.6659321784973145,-0.6338456869125366,0.00667403731495142,0.11297076940536499,-0.021028127521276474,0.004963582847267389,0.3747020959854126,0.908092737197876,0.1869918406009674,0.0,-1.1882074305569201,-0.4171891476392618,-1.3854334202492795,-0.20081113086880484,3.947882531193988e-15,9.47770997111821e-16,-7.139703515993879e-23,-6.484861793709304e-23,9.526496998179368e-30,2.2663468168539386e-30,0.1524899670938866,0.8456928404775373,0.001817192428576031,643.3379516601562,-1.347360931159485,-0.41505428146171996,2.8086620823325976,-5.207178509518491,-3.111303670085658,5.846436067006865
p0750_fine,P0750_H0250_seed011,250.0,9,1332.6,0.06341768602769852,0.5954477728832537,0.3149236076341729,0.026210933454874987,8.105855424499589e-11,0.5441488789410007,0.00361781238757245,0.45223330867142686,0.01848423371564319,0.9631592508032416,0.018356515481115273,0.004805227544656875,1.0056894157150203e-05,0.004395675674161581,0.0022935043773283036,0.9743973828459599,0.0140981526637361,0.03450866275700451,0.5735110308226934,0.306860739075146,0.2013748238949647,0.0006333134366339303,MD_contaminated,-4.643782884970453e-31,2.854502645655869e-30,4.8951289016931215e-32,2.306757568145355e-31,6.090896895259833e-31,-2.565161855098018e-30,4.658748069949234e-22,1.5070994701501885e-22,3.4233161135473835e-21,8.796157369605042e-22,-4.68185196665546e-22,-1.37473106345133e-22,2.878767098629153e-37,-1.3772834113699345e-36,6.243100703846352e-39,6.406656273175726e-38,-2.9411983176192842e-37,1.3132167721285826e-36,-1.1305777610875575e-37,6.780020097430654e-37,3.5893744947412065e-36,-1.3705662201140255e-35,-3.872899127024222e-37,1.6595988339117765e-36,-2.5656842085466833e-28,-6.779561793599234e-29,-1.4570541027574223e-28,-3.430274263059824e-29,4.022738196499331e-28,1.0209836630682933e-28,-1.1461835054460124e-27,-2.6887048726047828e-28,-1.058640203335022e-28,-4.3310196131976965e-29,9.372894321335857e-29,2.2971227183384693e-29,-4.709220918049807e-39,2.038858085316363e-38,2.6513864050312027e-38,2.9344638590889375e-38,-1.1882710488816096e-36,-2.8930695412188336e-37,-0.0431005097925663,0.19729846715927124,-0.888796329498291,-0.3824949562549591,-0.011940221302211285,0.10100223869085312,-0.11047323793172836,-0.0025520571507513523,0.37534499168395996,0.9078271389007568,0.1869918406009674,0.0,-1.183302654960069,-0.6030568212981966,-1.4570899512464437,0.25052082571668605,4.0522033372143066e-15,5.415010154459773e-16,-2.8011537077771184e-22,-8.979988361005733e-23,9.963518686166883e-30,1.3728748210477565e-30,0.05112836019308699,0.9484721561849389,0.00039948362197417264,442.27459716796875,-1.351167706805871,-0.2198116537442621,1.3351387128794494,-5.098091663937751,-1.3888364139585705,5.40511711558796
p0750_fine,P0750_H0250_seed011,250.0,9,1333.4,0.06529064889188822,0.5780353773812755,0.33621273795162626,0.020461235775209936,6.050246209077043e-11,0.6480452574665757,0.008352737887513093,0.34360200464591123,0.023995822224310834,0.9587546862728122,0.017249491502876812,0.003677401676705323,6.865470288742401e-06,0.003756015580658609,0.0029409621883615903,0.9736238428064183,0.015994912277567334,0.042311295371303494,0.5541941268957714,0.3273447379249297,0.19419445345726946,0.0009729411969649082,MD_contaminated,-2.0386008303569556e-31,2.762458605901036e-30,4.6659357463914155e-32,3.109948270154473e-31,1.3498501945962204e-31,-2.012452108826929e-30,4.706390840517575e-22,6.752582351116803e-23,2.9934892678967337e-21,2.670202151147228e-22,-3.9670208278964803e-22,-7.163948840208099e-23,3.044889963863161e-38,-1.100346805302757e-36,4.661322166717114e-38,-9.45275562323242e-39,-7.706210232086242e-38,1.1097993737146162e-36,-5.787406097835726e-38,6.936632218571379e-37,1.1722348494704594e-36,-1.2610653824678074e-35,-7.530583507405558e-38,1.6215613456685746e-36,-2.2144582185509677e-28,-2.1860880624451593e-29,-1.0708814435097204e-28,-8.983317912371263e-30,3.2853398922221013e-28,3.084419853682286e-29,-8.896410688982202e-28,-6.275426882383715e-29,-1.0917756116747944e-28,-5.067277402241876e-29,7.893629059148655e-29,4.553196206259272e-30,-2.2121061288810748e-38,5.4267827207975407e-39,2.589407345979518e-38,4.47523905231408e-38,-9.687374134656157e-37,-7.237071882430877e-38,0.004975930787622929,0.07619617879390717,-0.9634989500045776,-0.16545309126377106,-0.023727694526314735,0.09837304800748825,-0.16650784015655518,0.015791717916727066,0.37598690390586853,0.9075614809989929,0.1869918406009674,0.0,-1.2335033887582152,-0.7226822743006648,-1.3847659054739991,0.5530654337638226,4.019694104298791e-15,2.609908093582043e-16,-4.185768422683112e-22,-4.960210405087653e-23,1.0025714377084805e-29,7.0360606415015846e-31,0.016070877611813975,0.9836791912570236,0.0002499311311623398,314.2616271972656,-1.3068144989857888,-0.09643848117991954,0.43551283721726386,-4.685154710108873,-0.4213486470593649,4.7236223387548035
p0750_fine,P0750_H0250_seed011,250.0,9,1334.2,0.06856311280297649,0.5599538641244687,0.3556916428598302,0.01579138021272453,4.657762946117486e-11,0.733568242076796,0.014197288137173225,0.2522344697860307,0.030133538054298793,0.9535215210104186,0.01634494093528253,0.002817340028022826,2.9892217091101034e-05,0.0032379227047885954,0.0035920884154029362,0.9724682336773379,0.017854522957356598,0.05029572213019254,0.5339280602156248,0.3458988236656896,0.19275997673635423,0.0031401518777658755,MD_contaminated,-3.856053232741716e-32,2.652709930874816e-30,6.14887026108468e-32,3.639198540966969e-31,-8.879972850840517e-32,-1.5531339693987999e-30,4.606125637660443e-22,7.412452469817096e-24,2.5901564492313533e-21,-7.983498820921926e-23,-3.3692326458726214e-22,-3.992273022220957e-23,-9.473427147629612e-38,-8.659137308476726e-37,5.939185290951077e-38,-6.725578422719006e-38,3.5342401041474844e-38,9.331696925362248e-37,-1.3875591032840252e-38,6.953616004092479e-37,-3.193483441459486e-37,-1.143910855558535e-35,1.4017809909610978e-37,1.5442435636097627e-36,-1.901759387523801e-28,3.5411688054948635e-30,-7.542493618005177e-29,1.0748866096674178e-30,2.656008980038589e-28,-4.6160546941801876e-30,-6.782760062644727e-28,3.106244071560193e-29,-1.1319638060539908e-28,-5.429115142206086e-29,6.551072293575566e-29,-5.428578443135019e-30,-3.6812617655821775e-38,-1.8285001989783152e-39,2.863720342748588e-38,5.496218639758631e-38,-7.81081490337673e-37,3.6793774233780946e-38,0.013432526029646397,-0.020522482693195343,-0.972967267036438,0.0028497804887592793,-0.030185645446181297,0.09880898892879486,-0.20076563954353333,0.03960983827710152,0.3766278028488159,0.9072957038879395,0.1869918406009674,0.0,-1.2960694370702235,-0.7974055633667677,-1.2740390829165205,0.7519764182703058,3.946809439173314e-15,7.02648424363207e-17,-5.084915017913116e-22,7.250480539378741e-24,9.95101169749807e-30,2.222815694292508e-31,0.0112759945355629,0.9885492052828514,0.0001748001815856659,232.79518127441406,-1.2541441102813984,-0.0182305890081986,-0.11850318691202345,-4.244803031294048,0.12590130806159916,4.084726413283998
p0750_fine,P0750_H0250_seed011,250.0,9,1335.0,0.07270465303391893,0.542248013588309,0.37287985397047363,0.012167479407298615,3.737986298843562e-11,0.7977155926103817,0.019996052622299632,0.18228835476731878,0.03664752589702229,0.947652078896709,0.01570039520626882,0.002176363455645893,6.844014384525782e-05,0.0028267922491042106,0.004215854549326254,0.9710973524638165,0.01961519713826198,0.05799763538048482,0.5138624573545718,0.3621026389778214,0.19498144579212376,0.00634244722931385,MD_contaminated,6.64470010344447e-32,2.5543428566201366e-30,8.004888305651154e-32,3.96553105015e-31,-1.856970181859348e-31,-1.2072682569949626e-30,4.469667833331092e-22,-3.57883175583275e-23,2.2634541212042235e-21,-2.754984785423151e-22,-2.923922008726876e-22,-2.538142180809652e-23,-1.5170088912440114e-37,-6.869475082762506e-37,5.973779833109086e-38,-1.0952096170358898e-37,9.196311874497303e-38,7.96468343594257e-37,1.9794610015126694e-38,6.920662308367042e-37,-1.246265318141157e-36,-1.0433681267843591e-35,2.8976120582186432e-37,1.465028614418048e-36,-1.6540830362624524e-28,1.7660662990123256e-29,-5.187830810855822e-29,3.730726293067206e-30,2.172866232982096e-28,-2.1391389283190462e-29,-5.194891195372772e-28,6.886355254642771e-29,-1.1669650708985992e-28,-5.543742044577339e-29,5.489498684575716e-29,-1.0746955943697619e-29,-4.813712866166562e-38,-5.1293546353937487e-39,3.2135012642758273e-38,6.12333989574356e-38,-6.372075085903308e-37,8.945858291733235e-38,0.003680744208395481,-0.09348180890083313,-0.9547090530395508,0.1274036169052124,-0.032769087702035904,0.09960363805294037,-0.2206643670797348,0.06162586063146591,0.3772679269313812,0.9070296883583069,0.1869918406009674,0.0,-1.3559341936418148,-0.8421805019727799,-1.1641150363065436,0.8803864594267318,3.870677965051379e-15,-5.833737688254316e-17,-5.6556107242942445e-22,6.29960841293026e-23,9.837984070100038e-30,-1.1708854405065308e-31,0.01974709429550439,0.9801915671534747,6.133855102097296e-05,181.80809020996094,-1.2069145982426013,0.0313958853840108,-0.4619077106077145,-3.867072089295167,0.43420603178471184,3.567371541559655
p0750_fine,P0750_H0250_seed011,250.0,9,1335.8,0.07740480278795889,0.5249795968906046,0.388262244018544,0.009353356302892501,3.0993645651799626e-11,0.8448851346572096,0.025312432675812048,0.12980243266697836,0.04358449135229592,0.9412015911912396,0.01521391745646457,0.0016875878786840178,0.0001155673341799022,0.0024911464117462804,0.004809795743336805,0.9695771209363221,0.021318781695730916,0.0653981672266194,0.4941116319363726,0.3764501887237756,0.19936216817482239,0.010051345840368724,MD_contaminated,1.3681794116041459e-31,2.4698822331805916e-30,9.825842917909606e-32,4.167364643341133e-31,-2.2149987542759325e-31,-9.439413582970383e-31,4.332828611618494e-22,-6.839948060998715e-23,2.0006262342748354e-21,-3.9066469819927183e-22,-2.5842784923509694e-22,-1.949239671980604e-23,-1.7494121901062535e-37,-5.4946544935909765e-37,5.451045379574845e-38,-1.407111015058783e-37,1.2043073491866136e-37,6.901765372000222e-37,4.738454790683761e-38,6.867370626222892e-37,-1.857646711900769e-36,-9.595325756935714e-36,3.996917289125551e-37,1.393031761455302e-36,-1.462483963122554e-28,2.6007952600465925e-29,-3.3683929950588087e-29,2.837605540776264e-30,1.799323320584178e-28,-2.8845564299039876e-29,-3.9880111725351784e-28,7.976989046862415e-29,-1.1957783570288057e-28,-5.524395314847087e-29,4.6421912573073445e-29,-1.363396971480851e-29,-5.69905784527009e-38,-6.507956742668815e-39,3.5573457188124136e-38,6.512631879550573e-38,-5.2614627236132576e-37,1.140108177950045e-37,-0.01398802176117897,-0.15016581118106842,-0.9253191947937012,0.2223248928785324,-0.03305457904934883,0.10019557178020477,-0.23236751556396484,0.08080393075942993,0.3779069483280182,0.9067637324333191,0.1869918406009674,0.0,-1.4103485948457468,-0.8695743242692155,-1.0633174342040634,0.966837008665661,3.799980307816947e-15,-1.4924817857529343e-16,-6.032232145065538e-22,1.1400773955509408e-22,9.719270728230031e-30,-3.667993718851898e-31,0.03387719340095133,0.9661679077626587,4.510116361000627e-05,148.0729217529297,-1.1663084522974692,0.0646070970743575,-0.687681718226327,-3.5520909660584383,0.6153477863830973,3.151246914081336
