lam_nm,T_full,R_full,T_A_EDonly,R_A_EDonly,T_B_ED_EQ,R_B_ED_EQ,T_C_ED_EQ_MD,R_C_ED_EQ_MD,T_D_plus_2nd,R_D_plus_2nd,T_X_exact_integral,R_X_exact_integral,T_noED,R_noED,T_noEQ,R_noEQ
1260.0,0.12148566685072468,0.8653155485200158,0.8904884085673729,0.011165549925599863,0.37342953721109123,2.1809640953728717,0.14941227644336585,0.47276625177458453,0.15610419116318724,0.464087326683267,0.05007539169288996,0.897110777805796,0.3526963483642632,0.38045083050221773,2.8425564722314474,0.5730092662589599
1261.0,0.1443187721240282,0.8425143061077492,0.9266879776262665,0.002019955890995891,0.37182922725495676,2.0509618890246855,0.17633038826820457,0.46279035300266896,0.1838236962191241,0.4557925201242795,0.06182357555354898,0.8753092407489494,0.3314379625302539,0.3899761546449895,2.7515402597010747,0.525016390104563
1262.0,0.1737403401725332,0.8124299489015644,0.9635982709721506,0.0023689873081573208,0.38734669693446433,1.9036695063999127,0.21085173163643733,0.45358599331670707,0.21913766637099485,0.4483547734764101,0.07840421052223917,0.84675287552078,0.3108260219102257,0.3968791323541285,2.643222905334225,0.4961208700832463
1263.0,0.20272893093469868,0.7816794593651649,0.9908918021149773,0.013225316534951749,0.4170560122211603,1.7534837912295427,0.24456158406624845,0.4469489238099538,0.2535305335749819,0.4433886766637145,0.09544596074726973,0.8165526438284186,0.2922869298702136,0.4030000425183244,2.5184985837694827,0.49102481467549597
1264.0,0.23745622685543294,0.7411677642009556,1.0131798072579732,0.03755400979095177,0.46984464713967905,1.5787767257509246,0.28454913891262185,0.4407100250106112,0.2941369758979589,0.43886315925611424,0.11728652787325224,0.7781118758899065,0.2743797086132963,0.4068275346031279,2.3618313494630723,0.5139254295753215
1265.0,0.27061180795494344,0.6964835139752132,1.0229978853856565,0.07482737042518749,0.5394912528963945,1.3883376057220185,0.32211283524865425,0.4377396132847559,0.3321356612087081,0.4375624129123723,0.13863990812387372,0.7353190710938445,0.2562024249820551,0.41180789356098363,2.16878724675074,0.5631606449184775
1266.0,0.3018086464140578,0.6419936537737216,1.0224831611876688,0.1355453867235398,0.6380953662864809,1.1313597083105402,0.3553444985194197,0.44966650385320045,0.3655012003195936,0.4513467957856126,0.15919314612070268,0.6883608128182395,0.22805298547659197,0.4245236954671549,1.8662570783912018,0.6486535395383425
1267.0,0.22442762712395423,0.35752480954334676,0.7853589202227961,0.28075292923539796,1.0529227546024844,0.3248515833404729,0.22277359351139928,0.44162167369723904,0.22985165845885816,0.4485468357828597,0.10344066735140914,0.4350637995698388,0.15208912266720157,0.4569524592396135,0.7987386294695488,1.2992319548125726
1268.0,0.42427872635227454,0.5633719204333955,1.0038160795087059,0.1529185055634814,0.8557345406726435,1.3881893366894815,0.4959580820472578,0.29870271788047525,0.5070929410303961,0.30012175721583284,0.26463976500693953,0.5564263799424358,0.3446426096299546,0.29999453665703707,2.4739352009162263,0.9924611581677664
1269.0,0.46783649995814247,0.5172453503020095,0.9998434577574699,0.2643392069102487,0.9646703703024725,1.0517047874291259,0.5465688356643725,0.3430622735660224,0.5574845653438649,0.34602636678591137,0.295192441798163,0.5259004349916615,0.3006742731066729,0.331985906205257,2.001732505605446,1.0581160713455866
1270.0,0.5102548332803709,0.4737494050173474,0.9792569463127455,0.35245169663967085,1.08537188979063,0.8735198306527494,0.5933687405531046,0.3544681942932835,0.6038801975710788,0.3581800097796425,0.330224282873927,0.48448068555991436,0.2903235173358668,0.33423969305757445,1.7703693790301254,1.192868434394511
1271.0,0.5571309176874585,0.42130388674763714,0.9428961289972129,0.4477262461245712,1.2228171038593758,0.713608955142601,0.6438358130262184,0.3548638196201639,0.6537059133628206,0.3590035434081232,0.3714719571190733,0.4317381489770522,0.29002946918114636,0.32844729306289394,1.5654280613449412,1.362278433541172
1272.0,0.6006663526318651,0.38023660491994704,0.9079133235987016,0.5387898769069079,1.3454244118636327,0.5891797121811835,0.6908665650395648,0.357919988191701,0.7000062452099742,0.3622155542678679,0.41121140656897115,0.3886275954119481,0.29239886238650614,0.32223179496391713,1.39819523585429,1.5201672611766226
1273.0,0.6474555898324218,0.3332814219629405,0.8595979521758926,0.6399259095133324,1.4819550108655157,0.4633837325421486,0.7401714597823408,0.35681821096774347,0.7482661731629029,0.36099837609367946,0.4562612659725955,0.3386755925594984,0.29918019115270555,0.3137546817266006,1.2212516612780442,1.7003196987212272
1274.0,0.6908436696591277,0.2938927348350332,0.8116273619405341,0.7368712797028688,1.6071748275974276,0.36061039516533067,0.7855761699544292,0.35774132698654953,0.7925327649759791,0.3615858208890918,0.49971792462170816,0.2963965243705602,0.3066658146924123,0.30665996498366765,1.065126134007498,1.8687029762607403
1275.0,0.7322568598249612,0.25319021633184846,0.7538314587571102,0.8350008960492191,1.7335047311927296,0.2653821954899373,0.82753177964175,0.3554947125945236,0.8331196148731838,0.35876542008086976,0.5436064155336463,0.25263776644085784,0.31609393378978495,0.300223003722598,0.909027226038975,2.041859646487741
1276.0,0.7705832449995329,0.22014621285263403,0.6987240766559475,0.9281443461337233,1.8490878289632886,0.18985555843545096,0.8662732196324224,0.35579485667237243,0.87039388964158,0.3583262724812597,0.5862681482214557,0.2166027530635813,0.3252260256672212,0.2957524409017288,0.7721492250238529,2.2020965516744377
1277.0,0.8025680324643788,0.18760587162429251,0.6364784349928279,1.014052835396342,1.9537142004428623,0.12574762530160044,0.8969045853471962,0.3519336188117779,0.8994576078729242,0.35358220226769943,0.6245918723823385,0.1810585517370586,0.3345453094927987,0.29360964745612633,0.6428434669334565,2.3513512654835504
1278.0,0.8309309352915272,0.16252535128162932,0.5792226835195462,1.0925176943891013,2.0446270892554343,0.07874187954380354,0.9237908064261293,0.3504564655282418,0.9247574119539284,0.35114288890625656,0.6601762242917338,0.15303492909018257,0.3425181917405016,0.2938405837205916,0.5329606850577342,2.4830880489977245
1279.0,0.8556073904784831,0.14128000489905912,0.5231839046055436,1.162603026099224,2.1229645612055097,0.04423255353510441,0.9457168992642528,0.34819436810481863,0.9450775333949496,0.3478614543671936,0.6932664380895328,0.12935113866493167,0.3496602358941189,0.2962424061946865,0.437206725691993,2.5987483293533202
1280.0,0.8736787538442314,0.1228442887135559,0.46763514064078554,1.2215991889104212,2.185155233502333,0.020643116113358874,0.9603902080413247,0.34376491178220486,0.9581856780865526,0.34240050484536394,0.7206836394746459,0.10878674304261021,0.35546930337047683,0.3011625432116862,0.3547551888740658,2.6942720487737484
1281.0,0.8888675738329573,0.10845723812902852,0.41558355404032227,1.2734770853844715,2.236694550283553,0.006828004982895554,0.9718184121473185,0.3398662669582146,0.9680096164127238,0.33742922608691095,0.7462870917793254,0.09265817602516915,0.3601644863242604,0.3080004369037344,0.2849593444966195,2.775280440969572
1282.0,0.898884797515283,0.09657308323369855,0.3648978821386917,1.3145543685145649,2.2731348145728543,0.001227357167210823,0.976895233095818,0.33387986827307947,0.9715603613781235,0.3304092776281578,0.767017999820389,0.07923478742499225,0.36347283765533056,0.31710606157109666,0.2265674294271064,2.836664582123619
1283.0,0.9084108028749328,0.08964631116616695,0.32229491350016465,1.3506196589359167,2.301620978461571,0.002722306907130637,0.9820559009073351,0.3306909660502805,0.9752789806740322,0.3262421795679452,0.7866441260240007,0.07092317366789419,0.365167329603017,0.32734895722868845,0.1809503320296261,2.885598041274805
1284.0,0.9123346868090324,0.08400700884897212,0.2819858438793235,1.3759895394225825,2.316683502734741,0.009304676738848036,0.9813301013298894,0.3254465844214807,0.9731998581108728,0.3200727124960227,0.801111004737148,0.06448545014505347,0.3656980924611377,0.33904078857788333,0.14503489493714358,2.916699666475027
1285.0,0.9165342499748342,0.08136216574113427,0.24731013581062633,1.3969998951212452,2.3242034841659738,0.019588939396019807,0.9807242655829372,0.32127055789774894,0.9713118353446508,0.31505704279318936,0.8151133511162578,0.06107981551173144,0.36472253461484894,0.35183499317647465,0.11725955441805402,2.935851415970471
1286.0,0.9192714434581324,0.08075151103901894,0.21571322430959317,1.4139535823983895,2.326981462442616,0.03329065736020871,0.978633395933888,0.3178385567606411,0.9679572628544786,0.3108002056558359,0.8278071945312528,0.05987553940612312,0.36306206835585403,0.36546655819552504,0.09547909868981315,2.9479826867304513
1287.0,0.9176813111449357,0.08079878121920991,0.185303090613687,1.4214588688041774,2.318691981451003,0.04975326275399205,0.9713438446604391,0.3119283073157516,0.9595067301773667,0.3041528939755927,0.8363371889885759,0.059587341055867174,0.3603244805413145,0.3805733227122626,0.08020959763823371,2.945050668385522
1288.0,0.9168149997856466,0.0823332853779437,0.1611062582437033,1.4268897665908238,2.306996200668028,0.06620927313606059,0.9657378948192733,0.307527566779154,0.9528650015205914,0.299122469123458,0.8441286929306728,0.06091825852335952,0.3565023632496649,0.395498233827216,0.07011342129512299,2.9356269075012507
1289.0,0.9149181137748029,0.08455547126748564,0.14004511197626102,1.4283796344445912,2.2910650678511013,0.08306513256588853,0.9592023422598855,0.3030163080591166,0.9453487495876539,0.29403374543383526,0.8505593229781915,0.06323905957252106,0.3520280113620892,0.4106805317183299,0.06400813108609657,2.9193660098124856
1290.0,0.9118341837026449,0.0876448079840957,0.12076365336225986,1.425332970758667,2.2705622455802414,0.10084645536890174,0.9507642293977495,0.2978870558279892,0.9360319076806577,0.28842829417101895,0.8552641480204554,0.06620561015986019,0.34698075846404813,0.4264389845649927,0.061348848770905635,2.896250417110372
1291.0,0.9073724514865092,0.09099484441719946,0.10404494769931114,1.4195092740335993,2.246493232555564,0.1184234009138342,0.9417288840548883,0.2927665696531406,0.9261191070232851,0.28284610758631407,0.8588735032536525,0.06991368726828343,0.3412546196775102,0.44244163804167735,0.06131819231775373,2.8675890504090913
1292.0,0.9028917670724795,0.09501370516529394,0.08959647927056613,1.4118066413457775,2.220304439564297,0.13602865046857135,0.9325067023906937,0.2880764000856729,0.9160906747758126,0.2777624163958605,0.8617738302851649,0.07423048358041943,0.33519257266492736,0.4584557446188725,0.06334173350971754,2.8354360976508004
1293.0,0.9004211055193778,0.0994750553460477,0.0782343383621905,1.4049841270309242,2.196482028730479,0.15226634900451594,0.9256563194326742,0.28450517276290166,0.9084810202262313,0.2738545902759609,0.8658303622471494,0.07887560577712602,0.32897184095899085,0.4739959195351506,0.06634456948656278,2.804661683321034
1294.0,0.8959638862788923,0.10414677010564687,0.06766837206443006,1.3942162000323353,2.168165037682509,0.1689119514415454,0.9166469073119767,0.28013129984547896,0.8987402976629958,0.26917902379663233,0.8681584511892505,0.08393564155879797,0.32221176421277326,0.4902043390748643,0.07140952845367754,2.767665062864929
1295.0,0.8911124679434801,0.10826499817060405,0.05902452559964354,1.381581211828316,2.1381915499050383,0.1835087067515775,0.9074619857428599,0.2753293787906714,0.8889397403982029,0.2641669923258129,0.8689913974970969,0.08846299750831628,0.31527633958296164,0.5057062912553241,0.07720224329463427,2.7279184620156203
1296.0,0.8873789495835638,0.1126230945054385,0.05205806266579955,1.3697560399588828,2.1094596622381117,0.1975199895761085,0.8996438498130581,0.2714328946935888,0.8805157741719246,0.26007719954422603,0.8705914376795897,0.09329249652741946,0.308193770391033,0.5210924399865959,0.08333740284888037,2.6890467153223163
1297.0,0.8823245511241466,0.11648708135397111,0.04601526191626021,1.355031546542235,2.077773470984337,0.21010800450074923,0.8904470293869589,0.2665739493950879,0.8707834754663215,0.25509488376579975,0.8704420622655561,0.09766825501649214,0.3008952612501369,0.5361741974808646,0.09021299395785382,2.646050195216246
1298.0,0.8782959696682334,0.12066893122244157,0.0412610115074076,1.3410642683015273,2.04831102176856,0.22228630844919503,0.8825197301778362,0.2624883125195149,0.8623051118261151,0.25088616302425526,0.8712912526561621,0.10238431771419881,0.293622044627636,0.5512229101192727,0.09736617583835877,2.6049433105295354
1299.0,0.8750000168515094,0.12486206111982144,0.037643592019432674,1.327630890317337,2.0195261313861823,0.23368429542919636,0.8754022977816686,0.2589848981831106,0.8546928689425728,0.24730209158589864,0.8722529396688193,0.10704170666116614,0.2863638906244452,0.5658645700721139,0.10445628163396722,2.564519588453449
1300.0,0.8716234207976331,0.12848175594281924,0.03483340142253898,1.3135265014635606,1.9902278676697378,0.2433624960418302,0.8684200155202292,0.25509591046859004,0.8472271850964687,0.2433613749382314,0.8728871126488725,0.11121996479333235,0.27905411656963597,0.5801169303288164,0.11128837957438997,2.523021504553006
1301.0,0.867351852438137,0.131940553003486,0.03250007337927425,1.2976144695593792,1.9600040274826613,0.25256541084639594,0.8605594928776631,0.2507421149357941,0.8389350468147283,0.23900002527340264,0.872513200695177,0.11524533521665935,0.2715885773128044,0.5944277344939572,0.11873368881742655,2.4799085116373996
1302.0,0.8638812699087818,0.13559160113111382,0.030971754139841524,1.2822487157314295,1.9305677432088526,0.2615406316383385,0.8534161278642471,0.2469921371448939,0.8313626651084064,0.2352532799595824,0.8726368366892494,0.11944133437900897,0.2641311525794097,0.6086707500506251,0.12618345554416965,2.43746605339835
1303.0,0.8599099452432356,0.1389174093976664,0.029894998980202387,1.2660571136131233,1.9008685766544164,0.2691431788868783,0.8458904577658393,0.24293630107850564,0.8234628811541274,0.23124543471408177,0.871909009416004,0.12323716906259023,0.25690680920938297,0.6222531576388517,0.1333766261015289,2.3947452930188597
1304.0,0.8576142045786437,0.1416711712575129,0.029646357458951642,1.2523493627300553,1.8744953073504806,0.2756724927170305,0.8406070038325303,0.23955484130658447,0.8177622156743747,0.22788502571900632,0.8727892659780886,0.12671614080112775,0.24966830931535422,0.6355201543279716,0.13971096893047372,2.355619002925738
1305.0,0.8549066050217471,0.14454619663015666,0.02966696974408242,1.237226661259653,1.8467077788702602,0.28167367737860244,0.834554578134467,0.23587515865591696,0.8113565669748084,0.2242886858118075,0.8727588696515272,0.13000945828372998,0.2424201196941823,0.6487492260795805,0.14620070650873798,2.3146415921433725
1306.0,0.851652920282463,0.1471632345150411,0.029893167576419116,1.2211157859292257,1.8189179783484861,0.28710217144895434,0.8277322521208649,0.23193889224951872,0.8042365011611619,0.22046174942183133,0.8717375543703766,0.13307850865509888,0.23541353136019033,0.6614040219395605,0.1528184555638164,2.273779746946093
1307.0,0.8496872475086523,0.14934508425423673,0.030664089719510918,1.2073100435757187,1.7936908233798539,0.29134050031014563,0.8228565907887163,0.22860228762961654,0.7990221232780261,0.2172169779972279,0.8721098766755636,0.13584415427736513,0.2285693129015357,0.6736378315138768,0.15833867276785119,2.235929060172807
1308.0,0.8481380122174647,0.1515500009962412,0.03185341728085195,1.1939719716858084,1.7691778907863986,0.29531775926340853,0.8186051533439764,0.22553577378013193,0.7944172381500909,0.21424875053405001,0.8730099984464741,0.13859132339574315,0.22163577476066854,0.6859754494096593,0.16374504743940485,2.198628096559964
1309.0,0.8459270267705892,0.153313378696688,0.03298051794445803,1.179295938507491,1.7438427016931999,0.2983689351653773,0.8133254045239113,0.22184721877626237,0.7888690094167372,0.2107056601015612,0.8724795809148937,0.14081742208325787,0.21491210000844552,0.6977271907481248,0.1689999415988774,2.160536638305336
1310.0,0.843851909608725,0.15550316099434844,0.03451420764484271,1.1645133672918224,1.718614168226266,0.30178716450629955,0.8080191469425773,0.21864921504664567,0.78328698959008,0.20765520988030345,0.8721462712158393,0.14344981634007578,0.20823819740359234,0.7095808808646318,0.174577482053255,2.122512073354969
1311.0,0.8427241634540439,0.15706300374102036,0.03620559643753934,1.151285143524596,1.6955572912566985,0.30399259259629463,0.8040225138802821,0.21549664798003432,0.7789975604595633,0.20464798215540736,0.8726728823265374,0.14546938219439778,0.20174834627076632,0.7209139297053496,0.17917259083351147,2.0870081196765518
1312.0,0.8411100995675757,0.158413115563945,0.03797999832450752,1.1375442064058567,1.6726933821125778,0.3057981128937792,0.7996891576726478,0.21216439405095427,0.7743868643477901,0.2014732281816186,0.8727440032551134,0.14733643548658387,0.19533263353418098,0.7320604159836975,0.1837826661432356,2.0517029049378825
1313.0,0.8400404353541335,0.159864391802235,0.03996810132366079,1.1239944034769527,1.650317363387626,0.30736399218094823,0.7956564703401929,0.20903501523755402,0.7701119454304878,0.19852745399673405,0.8728604998776052,0.1491112250593087,0.18900731181147093,0.7431523442674647,0.18819779201584544,2.016881558911228
