it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.30258255930883543,0.022438008338212967,0.08874034360051156,0.3234413830945777,0.3163515165270794,0.6685788035392761,0.15873847156763077,0.22232743494567417,45.0,90.0,0.8741114735603333
19,0.3091247966069551,0.01435765065252781,0.12573481388390065,0.3171722109857377,0.27234712846222375,0.5746873617172241,0.16761038088727565,0.2509176496948515,45.0,90.0,0.8830086588859558
29,0.3185530739525954,0.02987125888466835,0.15256108418107034,0.3163863243623906,0.23840208741880597,0.5196681022644043,0.17582971851030985,0.26721507417304174,45.0,90.0,0.8911581039428711
39,0.32607729945863995,0.07067495584487915,0.17715644240379333,0.30314017135712745,0.18234352723118805,0.37159955501556396,0.20313676393457822,0.28844239314397174,60.0,90.0,0.9300011396408081
49,0.3204778950838816,0.12057638168334961,0.21212421357631683,0.29916113596524035,0.14960251524600954,0.296639084815979,0.25578290933654424,0.2741366568065825,60.0,90.0,0.9322338104248047
59,0.3317921282280059,0.14568941295146942,0.2382565349340439,0.3165735781650382,0.11460231191345624,0.23443089425563812,0.3012462733756928,0.2523592696303413,60.0,0.0,0.9650576114654541
69,0.347665426276979,0.12828099727630615,0.23045588731765748,0.337284160999125,0.10001263747523938,0.21101325750350952,0.33284413246881395,0.21947776348817916,60.0,0.0,0.9834067225456238
79,0.35144558797279996,0.12217538803815842,0.22736152857542039,0.34187355554693893,0.09622962058832248,0.2050437033176422,0.34512719937733244,0.207197571794192,60.0,0.0,0.9839796423912048
