theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.3216817378997803,0.19835981726646423,0.3027018904685974,0.1772565394639969
0.0,45.0,0.3216817378997803,0.19835981726646423,0.3027018904685974,0.1772565394639969
0.0,90.0,0.3216817378997803,0.19835981726646423,0.3027018904685974,0.1772565394639969
15.0,0.0,0.32225316762924194,0.1695655882358551,0.31852978467941284,0.1896514892578125
15.0,45.0,0.32698309421539307,0.1815735250711441,0.3076784908771515,0.18376481533050537
15.0,90.0,0.3313360810279846,0.19176077842712402,0.2990191876888275,0.17788386344909668
30.0,0.0,0.280880331993103,0.08256688714027405,0.4146718382835388,0.2218809276819229
30.0,45.0,0.3295183777809143,0.13522645831108093,0.3337043523788452,0.20155082643032074
30.0,90.0,0.36266598105430603,0.1706516444683075,0.2852596044540405,0.18142277002334595
45.0,0.0,0.16111412644386292,0.008642707951366901,0.5877155065536499,0.24252763390541077
45.0,45.0,0.30528050661087036,0.07989230006933212,0.3885769546031952,0.22625023126602173
45.0,90.0,0.4191908836364746,0.135207861661911,0.255736768245697,0.18986448645591736
60.0,0.0,0.11880504339933395,0.002369996625930071,0.6429013013839722,0.23592370748519897
60.0,45.0,0.27708494663238525,0.0394304096698761,0.43880510330200195,0.2446795105934143
60.0,90.0,0.49760353565216064,0.08777838945388794,0.20247840881347656,0.21213963627815247
75.0,0.0,0.30016854405403137,0.00558119872584939,0.5045450925827026,0.18970514833927155
75.0,45.0,0.35804957151412964,0.01551327109336853,0.4038110673427582,0.22262609004974365
75.0,90.0,0.6031633615493774,0.036803774535655975,0.13867056369781494,0.2213621735572815
80.0,0.0,0.44898802042007446,0.003919278271496296,0.3956795334815979,0.1514131724834442
80.0,45.0,0.4584087133407593,0.009082436561584473,0.3438379764556885,0.18867091834545135
80.0,90.0,0.6779249906539917,0.02056456170976162,0.11211055517196655,0.1893998086452484
