lam,T,R,A
1350.0,0.687128483037974,0.3128715169621005,-7.460698725481052e-14
1351.0,0.6788553138352345,0.3211446861650381,-2.7255975254547593e-13
1352.0,0.6730182823240232,0.32698171767614764,-1.7075230118734908e-13
1353.0,0.669243156188107,0.3307568438116301,2.6278978992877455e-13
1354.0,0.6671329646493436,0.3328670353508939,-2.37476704967321e-13
1355.0,0.6662854437652509,0.3337145562347191,3.008704396734174e-14
1356.0,0.6663056479830975,0.3336943520169639,-6.150635556423367e-14
1357.0,0.6668154863350617,0.33318451366509944,-1.6120438317557273e-13
1358.0,0.6674576169701869,0.3325423830294167,3.963496197911809e-13
1359.0,0.667892675397634,0.3321073246023133,5.2735593669694936e-14
1360.0,0.6677893782499729,0.3322106217503243,-2.970956813896919e-13
1361.0,0.666806788102928,0.3331932118973487,-2.76667577736589e-13
1362.0,0.66456691980433,0.3354330801956611,8.881784197001252e-15
1363.0,0.660609362632472,0.3393906373679516,-4.2366110619695974e-13
1364.0,0.6543266628781461,0.34567333712141285,4.409805853811122e-13
1365.0,0.6448483523869917,0.3551516476122726,7.357447984190912e-13
1366.0,0.6308427222923767,0.3691572777073507,2.7267077484793845e-13
1367.0,0.6101953814997952,0.3898046185002214,-1.6653345369377348e-14
1368.0,0.5795154111562472,0.42048458884327106,4.817257703848554e-13
1369.0,0.5339976056539416,0.466002394346155,-9.658940314238862e-14
1370.0,0.4727173146837849,0.527282685317609,-1.3939405185681153e-12
1371.0,0.438474870827889,0.5615251291755966,-3.4856006969619102e-12
1372.0,0.5789202224434753,0.4210797775558003,7.244205235679146e-13
1373.0,0.7913757833350143,0.2086242166658403,-8.546496843564455e-13
1374.0,0.8710555108595279,0.128944489140638,-1.6586731987899839e-13
1375.0,0.8825012734703361,0.11749872652949397,1.6986412276764895e-13
1376.0,0.8763030521135828,0.12369694788625707,1.6009416015094757e-13
1377.0,0.8670192319857719,0.1329807680136864,5.416778137146139e-13
1378.0,0.8582393800061285,0.14176061999276907,1.1024514634527804e-12
1379.0,0.8506815958690697,0.1493184041294245,1.5059065106015623e-12
1380.0,0.8443193321634795,0.15568066783599638,5.241362899255364e-13
1381.0,0.8389457149543564,0.16105428504725738,-1.6138201885951275e-12
1382.0,0.8343237492064974,0.1656762507936096,-1.0702549957386509e-13
1383.0,0.8302195489663611,0.1697804510353768,-1.73794312274822e-12
1384.0,0.8263967588882672,0.1736032410971466,1.4586110097525307e-11
1385.0,0.8226071372890454,0.17739286233848617,3.724683894645864e-10
