lam,T,R,A
1350.0,0.731096448930366,0.268903551069772,-1.3788969965844444e-13
1351.0,0.7356247780976377,0.2643752219025304,-1.680877659282487e-13
1352.0,0.739343754809112,0.26065624519108754,-1.9950707752514063e-13
1353.0,0.7420736163635124,0.25792638363630715,1.8041124150158794e-13
1354.0,0.7436504050324799,0.25634959496779,-2.6989521728637555e-13
1355.0,0.7438900363011367,0.25610996369863825,2.2504220709151923e-13
1356.0,0.7425499158685804,0.2574500841315272,-1.0769163338864018e-13
1357.0,0.739278169112372,0.260721830887695,-6.705747068735946e-14
1358.0,0.7335352517771774,0.26646474822254573,2.7688962234151404e-13
1359.0,0.7244739476451105,0.2755260523548443,4.518607710224387e-14
1360.0,0.7107547731443973,0.28924522685607096,-4.68292071786891e-13
1361.0,0.6903454055587717,0.30965459444108506,1.432187701766452e-13
1362.0,0.6608642323671734,0.3391357676328951,-6.850076061937216e-14
1363.0,0.6240613170541783,0.37593868294640215,-5.805356195764944e-13
1364.0,0.6100776796008731,0.38992232040013025,-1.0034195696562165e-12
1365.0,0.7033626143956113,0.2966373856041645,2.241540286718191e-13
1366.0,0.8516784348519479,0.1483215651482991,-2.4702462297909733e-13
1367.0,0.9213308004542686,0.07866919954558403,1.4732659536775827e-13
1368.0,0.9390928100336979,0.060907189966000655,3.0142555118573e-13
1369.0,0.9411960368774384,0.058803963122386976,1.7463808177353712e-13
1370.0,0.9401752999130766,0.05982470008693132,-7.882583474838611e-15
1371.0,0.9395481978483471,0.0604518021514759,1.7696955012524995e-13
1372.0,0.9401454405538002,0.05985455944735636,-1.156630347054488e-12
1373.0,0.9419558604126747,0.058044139586839884,4.85500528668581e-13
1374.0,0.9446242488055832,0.055375751195522294,-1.1054490656192684e-12
1375.0,0.947540005117663,0.05245999488289304,-5.559996907322784e-13
1376.0,0.9497834162420341,0.050216583757559545,4.063416270128073e-13
1377.0,0.9500138376526067,0.04998616234757119,-1.7785772854495008e-13
1378.0,0.9463548416928167,0.05364515830500699,2.176259172870232e-12
1379.0,0.9363567433895041,0.06364325660831541,2.1804780203638074e-12
1380.0,0.9171881286550777,0.08281187134256478,2.35755859279152e-12
1381.0,0.886235830225324,0.11376416977599063,-1.3146150834586479e-12
1382.0,0.8421726710585382,0.1578273289405842,8.775202786637237e-13
1383.0,0.7861569828832685,0.21384301712366532,-6.933897900296415e-12
1384.0,0.7222847519636398,0.27771524802048836,1.58718593823437e-11
1385.0,0.6566767323887539,0.34332326728718837,3.2405766958731874e-10
1386.0,0.5954413379080374,0.40455866208239566,9.566902825497436e-12
1387.0,0.5428362079794113,0.457163792025494,-4.905409412003792e-12
1388.0,0.5006242224706663,0.4993757775283225,1.0111911308285926e-12
1389.0,0.4685525119032802,0.531447488097911,-1.1911582831203305e-12
1390.0,0.44522980491361747,0.554770195085738,6.445399769461346e-13
1391.0,0.4289127329808286,0.5710872670175439,1.6275314429492482e-12
1392.0,0.41794663666856047,0.5820533633296148,1.8247625632739073e-12
1393.0,0.4109549968642079,0.5890450031349618,8.303358001171546e-13
1394.0,0.40686813683106854,0.5931318631688229,1.0852430065710905e-13
1395.0,0.40489848112603083,0.595101518873876,9.320322291728189e-14
1396.0,0.4044761960533084,0.595523803946558,1.3355982986240633e-13
1397.0,0.405199672179594,0.5948003278208533,-4.4736436777270683e-13
1398.0,0.40678926477966776,0.5932107352202436,8.865130851631875e-14
1399.0,0.4090522859740803,0.590947714025791,1.2867484855405564e-13
1400.0,0.4118587722629736,0.5881412277372514,-2.2504220709151923e-13
1401.0,0.415120471367962,0.5848795286328723,-8.342770918545739e-13
1402.0,0.41878032577040525,0.5812196742297215,-1.2678746941219288e-13
1403.0,0.4228014557409686,0.5771985442591723,-1.4088730182493236e-13
1404.0,0.4271609090279671,0.5728390909720381,-5.218048215738236e-15
1405.0,0.4318440678659027,0.568155932134382,-2.8466118351389014e-13
1406.0,0.4368449648339976,0.5631550351658692,1.3322676295501878e-13
1407.0,0.44215761039260437,0.5578423896069986,3.97015753605956e-13
1408.0,0.44778089758543216,0.5522191024148275,-2.596811654598241e-13
1409.0,0.4537137318135231,0.5462862681867511,-2.741695759311824e-13
1410.0,0.4599538932170064,0.5400461067832111,-2.1749269052406817e-13
1411.0,0.4665026592457502,0.5334973407548107,-5.608846720406291e-13
1412.0,0.4733554588123442,0.5266445411880082,-3.523847880160247e-13
1413.0,0.48051086711940155,0.5194891328807073,-1.088573675644966e-13
1414.0,0.48796523486291593,0.5120347651366162,4.679034937282722e-13
1415.0,0.495713963638222,0.5042860363615511,2.2687407508215074e-13
1416.0,0.5037515273419866,0.4962484726582216,-2.0816681711721685e-13
1417.0,0.5120696804585231,0.487930319541509,-3.2085445411667024e-14
1418.0,0.520664830081488,0.4793351699180083,5.037081862724335e-13
1419.0,0.5295252864795567,0.47047471352017267,2.7067237340361316e-13
1420.0,0.538644333378268,0.46135566662189875,-1.667554982986985e-13
1421.0,0.5480128549105121,0.45198714508967036,-1.8252066524837574e-13
1422.0,0.557619034898341,0.4423809651017302,-7.116529587847253e-14
