lam,T,R,A
1419.0,0.2968351374929328,0.2200815961447407,0.48308326636232657
1420.0,0.2879647258806712,0.22803242372112134,0.4840028503982075
1421.0,0.2796779471761839,0.23587745369867383,0.48444459912514226
1422.0,0.27203112176490035,0.24354522369704823,0.4844236545380514
1423.0,0.2650602125977517,0.2509782305502226,0.4839615568520257
1424.0,0.2587968355359918,0.25811802358670044,0.48308514087730775
1425.0,0.25325310700980136,0.2649216059938006,0.481825286996398
1426.0,0.24843141971493324,0.2713526435284354,0.4802159367566313
1427.0,0.24432337995898787,0.2773836338271346,0.4782929862138775
1428.0,0.2409112160454267,0.2829955263784362,0.476093257576137
1429.0,0.23817021963971113,0.28817550655832025,0.4736542738019686
1430.0,0.2360664360644197,0.2929227991122508,0.4710107648233296
1431.0,0.23456480453007,0.2972364009801917,0.4681987944897382
1432.0,0.2336243060078802,0.30112533270573294,0.46525036128638686
1433.0,0.2332027224835114,0.3046013955974464,0.46219588191904215
1434.0,0.23325682725672922,0.3076799087975609,0.45906326394570984
1435.0,0.23374329963759666,0.3103779772373608,0.4558787231250425
1436.0,0.2346194869735393,0.31271752420861243,0.4526629888178483
1437.0,0.23584396754281808,0.3147181101368823,0.44943792232029955
1438.0,0.23737731848970844,0.31640268847998926,0.44621999303030224
1439.0,0.23918221071087623,0.31779357721585494,0.4430242120732689
1440.0,0.2412236587848122,0.31891298939106744,0.4398633518241204
1441.0,0.24346915211301906,0.31978272386638734,0.43674812402059365
1442.0,0.24588803620987476,0.3204236289886685,0.43368833480145674
1443.0,0.2484541289763899,0.320856675580846,0.43068919544276413
1444.0,0.2511410452628178,0.32110067565238815,0.427758279084794
1445.0,0.253926846284725,0.321174212204364,0.42489894151091107
1446.0,0.25679117898942144,0.3210944759164135,0.42211434509416507
1447.0,0.2597158157192258,0.3208775404845463,0.4194066437962279
1448.0,0.26268358995791924,0.32053840121694677,0.416778008825134
1449.0,0.26568191523877455,0.32009089279182623,0.4142271919693992
1450.0,0.2686962184635131,0.31954792287842143,0.4117558586580654
1451.0,0.27171626928216386,0.3189212293418243,0.4093625013760118
1452.0,0.27473232624343863,0.3182216164865045,0.4070460572700569
1453.0,0.2777359293808026,0.3174589712224065,0.4048050993967909
1454.0,0.2807197763331268,0.3166423194813823,0.4026379041854909
1455.0,0.28367658702284715,0.315780135330149,0.4005432776470038
1456.0,0.28660307857177036,0.3148794009102546,0.39851752051797495
1457.0,0.28949272488969,0.31394741561908446,0.3965598594912255
1458.0,0.29234282013765645,0.3129900495663864,0.3946671302959571
1459.0,0.295150304406479,0.3120128342753834,0.3928368613181376
1460.0,0.29791271195210683,0.3110207551044908,0.3910665329434024
1461.0,0.300628103902675,0.31001829633534284,0.38935359976198214
1462.0,0.3032939850618282,0.3090098461195733,0.38769616881859853
1463.0,0.30591134461216607,0.30799829010472246,0.38609036528311147
1464.0,0.30847744506572955,0.3069875821794571,0.38453497275481335
1465.0,0.31099293375681797,0.3059802221857605,0.38302684405742154
1466.0,0.31345771517236853,0.3049787531925704,0.38156353163506107
1467.0,0.3158719389862677,0.3039854257661797,0.3801426352475526
1468.0,0.31823596879806904,0.30300222399766275,0.3787618072042682
1469.0,0.3205493691119152,0.3020313025631635,0.3774193283249212
1470.0,0.32281482876428086,0.3010733576430721,0.37611181359264706
1471.0,0.32503123442774884,0.3001305382852639,0.37483822728698724
1472.0,0.327200542349197,0.2992035641324132,0.3735958935183898
1473.0,0.3293238256852038,0.2982934014837075,0.37238277283108867
1474.0,0.3314022441772629,0.2974008654579405,0.3711968903647966
1475.0,0.33343703056954443,0.2965266327163022,0.37003633671415337
1476.0,0.33542947882737534,0.2956712539501467,0.36889926722247796
1477.0,0.3373800016863748,0.2948356005471172,0.367784397766508
1478.0,0.33929092768666436,0.2940195721124428,0.36668950020089286
1479.0,0.3411645889424451,0.2932229688218566,0.3656124422356983
1480.0,0.343000584499285,0.2924468136084336,0.3645526018922814
1481.0,0.34480129490939787,0.29169074226488423,0.3635079628257179
1482.0,0.34656729082145676,0.2909551929586363,0.362477516219907
1483.0,0.34830184623842303,0.2902392249118888,0.36145892884968817
1484.0,0.3500055315402286,0.2895431511987564,0.360451317261015
1485.0,0.35167893972477565,0.2888672304993791,0.3594538297758452
1486.0,0.3533244236275559,0.28821079657308557,0.35846477979935853
1487.0,0.35494343480143836,0.28757357569079883,0.35748298950776275
1488.0,0.3565374095629902,0.28695525331750593,0.3565073371195039
1489.0,0.35810776707405484,0.28635547753302426,0.3555367553929209
1490.0,0.35965590546234,0.28577386226766727,0.3545702322699927
1491.0,0.36118235683888633,0.2852104259951422,0.35360721716597143
1492.0,0.36269016231487355,0.2846638519262973,0.35264598575882916
1493.0,0.3641789611576332,0.28413454001556643,0.3516864988268004
1494.0,0.36565088722805855,0.28362156039753744,0.35072755237440406
1495.0,0.3671071972722388,0.28312439844044823,0.349768404287313
1496.0,0.3685491131221859,0.28264252028912096,0.34880836658869313
1497.0,0.3699778188008111,0.2821753754461629,0.347846805753026
1498.0,0.37139445837659946,0.2817223981924983,0.3468831434309022
1499.0,0.3727993300941896,0.2812834408537492,0.3459172290520612
1500.0,0.3741951011529886,0.2808570504321963,0.3449478484148151
1501.0,0.37558117809621305,0.2804434885894058,0.3439753333143811
1502.0,0.3769593214443249,0.28004171608376116,0.3429989624719139
1503.0,0.3783304347450857,0.27965111848472374,0.3420184467701906
1504.0,0.3796953637810054,0.2792710767893675,0.34103355942962704
1505.0,0.3810548938415806,0.27890096922380725,0.34004413693461216
1506.0,0.3824097453653652,0.2785401729598141,0.33905008167482076
1507.0,0.38375980209603,0.27818849521503897,0.33805170268893103
1508.0,0.38510717966784896,0.2778444618968581,0.33704835843529296
1509.0,0.38645084676385094,0.277508318061621,0.33604083517452804
1510.0,0.3877919840782736,0.27717903400514377,0.33502898191658265
1511.0,0.38913091434992375,0.2768560209629151,0.3340130646871611
1512.0,0.3904678633414979,0.2765387072773636,0.33299342938113846
1513.0,0.39180295257336123,0.2762265427587797,0.331970504667859
1514.0,0.3931361926256604,0.27591900382338586,0.33094480355095374
1515.0,0.39446674827675876,0.27561602741968966,0.3299172243035515
1516.0,0.39579584256077066,0.27531631155120495,0.3288878458880244
1517.0,0.3971216597898654,0.275020310198715,0.3278580300114196
1518.0,0.3984444163706416,0.2747272584929842,0.3268283251363742
1519.0,0.39976345572537964,0.27443689088140977,0.3257996533932106
1520.0,0.4010779709332935,0.2741490286173379,0.3247730004493686
