lam,T,R,A
1350.0,0.3678237538420194,0.16741379910387327,0.4647624470541073
1351.0,0.36292217239597657,0.174413205147545,0.46266462245647844
1352.0,0.35828585258194434,0.1813474617093982,0.46036668570865746
1353.0,0.35393061289109656,0.1881834647935875,0.45788592231531594
1354.0,0.3498717233125764,0.1948901943711285,0.4552380823162951
1355.0,0.3461247936566394,0.2014354448552222,0.45243976148813836
1356.0,0.34270489822220873,0.20778724524463954,0.44950785653315173
1357.0,0.3396263421666197,0.2139134315390247,0.44646022629435556
1358.0,0.336901553185477,0.21978486060544788,0.44331358620907513
1359.0,0.3345415418477083,0.2253730408788029,0.4400854172734889
1360.0,0.3325553417273411,0.23065145915653817,0.43679319911612075
1361.0,0.33094978948888143,0.23559592360075593,0.4334542869103627
1362.0,0.3297293253094825,0.24018415288242725,0.43008652180809026
1363.0,0.3288959780839619,0.2443988733414616,0.4267051485745765
1364.0,0.3284491096950374,0.24822302944508948,0.4233278608598732
1365.0,0.32838552368241997,0.2516442230867115,0.4199702532308685
1366.0,0.32870012051327085,0.2546541595434333,0.41664571994329586
1367.0,0.3293849132831096,0.25724600472161757,0.4133690819952728
1368.0,0.3304294435276393,0.2594162901357169,0.4101542663366438
1369.0,0.33182188264493073,0.2611652933978169,0.40701282395725236
1370.0,0.3335482611945603,0.2624956497434077,0.403956089062032
1371.0,0.33559295838015535,0.26341260987909726,0.40099443174074745
1372.0,0.3379382829964097,0.2639238047776385,0.39813791222595185
1373.0,0.34056651401896465,0.2640391916719376,0.3953942943090978
1374.0,0.3434584264537558,0.26377045742425076,0.39277111612199345
1375.0,0.34659403518817006,0.26313092317669085,0.3902750416351391
1376.0,0.34995280080427116,0.2621352858662789,0.38791191332944996
1377.0,0.3535138213272565,0.2607993669709248,0.38568681170181873
1378.0,0.3572550830645077,0.2591402880010084,0.3836046289344839
1379.0,0.36115631144185495,0.2571751329488683,0.38166855560927676
1380.0,0.3651964893594409,0.2549217210050526,0.3798817896355065
1381.0,0.3693548090128538,0.25239814463531096,0.37824704635183526
1382.0,0.3736107622830309,0.24962260702165098,0.3767666306953181
1383.0,0.3779431493124964,0.24661399050182004,0.3754428601856835
1384.0,0.38233327587400695,0.2433897191717056,0.37427700495428745
1385.0,0.3867618787802676,0.2399675771940316,0.3732705440257008
1386.0,0.39121015361291406,0.236365039009174,0.3724248073779119
1387.0,0.39565975168555084,0.23259921772638825,0.3717410305880609
1388.0,0.4000927600518198,0.22868683364264147,0.37122040630553865
1389.0,0.4044905717281267,0.22464515866784418,0.37086426960402913
