lam,T,R,A
1350.0,0.38413608536051475,0.2095573348165605,0.4063065798229248
1351.0,0.37945145036654837,0.21694531206540646,0.40360323756804517
1352.0,0.3751788593411241,0.2239683185886276,0.40085282207024825
1353.0,0.3713294528893903,0.23059474075039482,0.39807580636021495
1354.0,0.36791177335174524,0.23679860302679262,0.3952896236214622
1355.0,0.3649327409170741,0.24255647219748502,0.3925107868854409
1356.0,0.36239695113440273,0.24784860454638982,0.38975444431920747
1357.0,0.36030653521325284,0.25265852799564636,0.3870349367911008
1358.0,0.35866067232248106,0.25697501827186425,0.38436430940565475
1359.0,0.3574560296410452,0.260790068477931,0.3817539018810238
1360.0,0.3566866048871623,0.26409950997542836,0.3792138851374093
1361.0,0.3563438230177155,0.2669028585584177,0.37675331842386683
1362.0,0.3564164543311877,0.26920287648802926,0.3743806691807831
1363.0,0.35689165497508735,0.2710063046012798,0.3721020404236328
1364.0,0.3577536420925266,0.27232190491997993,0.36992445298749355
1365.0,0.35898518122096257,0.27316166584743456,0.3678531529316029
1366.0,0.3605684572997093,0.2735396945183609,0.36589184818192977
1367.0,0.36248323125763837,0.27347192414240207,0.36404484459995956
1368.0,0.3647079779079473,0.2729762329744101,0.3623157891176426
1369.0,0.3672214246413224,0.27207149645731943,0.36070707890135817
1370.0,0.3700012201612825,0.2707777029632551,0.3592210768754624
1371.0,0.3730246084129673,0.2691155936924116,0.357859797894621
1372.0,0.37626782617845045,0.2671069293069772,0.35662524451457234
1373.0,0.3797085187019823,0.26477284847364496,0.3555186328243728
1374.0,0.38332369823609946,0.26213495728984415,0.3545413444740564
1375.0,0.3870905420943164,0.2592147835751826,0.353694674330501
1376.0,0.3909864754645611,0.25603363939830504,0.35297988513713385
1377.0,0.3949892324362373,0.2526125108983171,0.35239825666544566
1378.0,0.39907593532304636,0.24897282149245598,0.3519512431844976
1379.0,0.40322595979484366,0.2451339236853603,0.3516401165197961
1380.0,0.4074181344504637,0.24111541547118576,0.35146645007835053
1381.0,0.4116316386021199,0.2369363796736249,0.3514319817242552
1382.0,0.4158459711066562,0.23261538943820168,0.3515386394551421
1383.0,0.42003990788082113,0.22817156523036142,0.35178852688881745
1384.0,0.4241944475361409,0.22362157592293438,0.3521839765409247
1385.0,0.4282897452092852,0.21898267051683654,0.3527275842738783
1386.0,0.4323060313386134,0.21427178155361443,0.35342218710777223
1387.0,0.43622353090988764,0.20950560712183164,0.3542708619682807
1388.0,0.44002237556864005,0.2047007044135281,0.3552769200178319
1389.0,0.4436816189601266,0.19987473565430464,0.3564436453855687
1390.0,0.4471819043737599,0.19504316331415722,0.35777493231208296
1391.0,0.4505025655997593,0.19022276228840646,0.35927467211183417
1392.0,0.4536224929377096,0.1854306249980628,0.36094688206422754
1393.0,0.4565193297942437,0.18068543242307245,0.36279523778268385
1394.0,0.4591723672291639,0.17600300792132556,0.3648246248495106
1395.0,0.46155736730447816,0.17140444205865246,0.3670381906368694
1396.0,0.4636515473830157,0.16690824591315345,0.3694402067038308
1397.0,0.4654307214012583,0.16253503397573094,0.3720342446230107
1398.0,0.4668700477209799,0.158306495289455,0.37482345698956504
1399.0,0.46794381359875487,0.1542464861041714,0.37780970029707367
1400.0,0.4686267457750449,0.15037708311298859,0.38099617111196654
1401.0,0.4688921513023061,0.14672562247110385,0.38438222622659
1402.0,0.4687139611950009,0.1433178046606585,0.3879682341443406
1403.0,0.46806600862580716,0.14018159713468104,0.3917523942395118
1404.0,0.4669226739404885,0.1373461498948522,0.39573117616465936
1405.0,0.4652597910118231,0.134842238539283,0.3998979704488939
1406.0,0.4630535245314764,0.13269953286392158,0.40424694260460203
1407.0,0.4602840524589842,0.1309505490359753,0.40876539850504057
1408.0,0.45693295251366745,0.12962613296285994,0.4134409145234726
1409.0,0.45298597468615137,0.12875724562959606,0.4182567796842526
1410.0,0.4484347332965351,0.1283737523403007,0.4231915143631642
1411.0,0.4432727435928636,0.12850343785719356,0.42822381854994285
1412.0,0.4375050607436868,0.12917146667670562,0.43332347257960757
1413.0,0.43114014980650134,0.13039944079676932,0.4384604093967293
1414.0,0.42419597227197336,0.13220439090965594,0.44359963681837067
1415.0,0.4166994354693262,0.13459775888767556,0.44870280564299825
1416.0,0.408686915333248,0.13758443356811373,0.4537286510986382
1417.0,0.40020695526344674,0.14116077109594805,0.4586322736406052
1418.0,0.39131063515417686,0.14531807612531078,0.46337128872051236
1419.0,0.3820680059590482,0.1500345622071723,0.4678974318337795
1420.0,0.37255017531094453,0.15528292790248185,0.4721668967865736
1421.0,0.3628379767747837,0.16102583100299744,0.4761361922222188
1422.0,0.3530208443953193,0.16721549552816195,0.47976366007651877
1423.0,0.34318345777573395,0.17380177248531126,0.4830147697389548
1424.0,0.33342361477415383,0.18072031182008294,0.4858560734057632
1425.0,0.3238298610888753,0.18790707774666027,0.48826306116446444
1426.0,0.3144906904042119,0.19529236353830992,0.4902169460574782
1427.0,0.3054894459394542,0.20280441420101375,0.4917061398595321
1428.0,0.29690230031889825,0.21037125186982872,0.492726447811273
1429.0,0.28879900780553136,0.21792017099178457,0.493280821202684
1430.0,0.28123160115163703,0.22538862049219577,0.4933797783561672
1431.0,0.2742508484537113,0.23270960156137618,0.4930395499849125
1432.0,0.2678887770925485,0.23982892452273252,0.492282298384719
1433.0,0.2621683972493139,0.24669691598590976,0.4911346867647763
1434.0,0.2571016482611228,0.2532713063322279,0.48962704540664936
1435.0,0.25269156653816366,0.25951555206005034,0.48779288140178606
1436.0,0.24892738144079138,0.26540676382903305,0.48566585473017554
1437.0,0.24579588506835065,0.27092166270680196,0.4832824522248474
1438.0,0.243272899216101,0.2760497286347321,0.4806773721491669
1439.0,0.2413301113777248,0.2807848591718912,0.47788502945038397
1440.0,0.23993492613670345,0.2851266291360867,0.4749384447272098
1441.0,0.23905167212163156,0.2890795380824601,0.4718687897959083
1442.0,0.2386429363457559,0.2926510477623113,0.4687060158919328
1443.0,0.2386694555054957,0.2958557091416881,0.4654748353528163
1444.0,0.23909275471909353,0.298705983784614,0.4622012614962925
1445.0,0.23987431574149534,0.3012198285767589,0.4589058556817458
1446.0,0.24097692697061868,0.3034154491928596,0.45560762383652176
1447.0,0.2423648773991675,0.3053119779030006,0.4523231446978319
1448.0,0.24400383194950725,0.30692843806259634,0.44906772998789646
1449.0,0.24586272780131552,0.3082858390333479,0.44585143316533665
1450.0,0.24791092825318523,0.30940261408640024,0.44268645766041453
1451.0,0.25012143323731784,0.310298468160354,0.43958009860232816
1452.0,0.25246904034079753,0.3109918996366887,0.43653906002251375
1453.0,0.2549307501699454,0.31150065575993535,0.4335685940701193
1454.0,0.2574856962750687,0.31184163511615903,0.4306726686087723
1455.0,0.26011421123802964,0.3120307053107229,0.4278550834512474
1456.0,0.2628010507725351,0.3120831844527929,0.42511576477467194
1457.0,0.2655294225474395,0.31201295104329674,0.42245762640926376
