lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1247.0,0.030704829705804224,0.8143911191393953,0.15490405115480044,0.4630172614059078,0.030704829705804224,5,with_ITO,-0.05331205939821665,0.028366669597313654,-0.29552769381072214,0.47025882620438164
1248.0,0.03070550412144932,0.813069220655888,0.1562252752226626,0.46225382290674166,0.03070550412144932,5,with_ITO,-0.052842817026812455,0.02806191326072377,-0.29387343658187076,0.4705039032122855
1249.0,0.030705323323239206,0.8117379882637412,0.15755668841301962,0.4615005773452755,0.030705323323239206,5,with_ITO,-0.05236096368078358,0.027761034994453593,-0.2922355501951214,0.4707369986118402
1250.0,0.030704300089300945,0.8103975870761271,0.158898112834572,0.4607582777098774,0.030704300089300945,5,with_ITO,-0.05186625812187616,0.027463751584563156,-0.29061414413004805,0.4709587895846854
1251.0,0.030702497319381388,0.8090480166053363,0.16024948607528233,0.4600275196805509,0.030702497319381388,5,with_ITO,-0.05135868781573294,0.027169988903694098,-0.28900937816946265,0.4711698456383453
1252.0,0.03069989848125875,0.8076895924030004,0.16161050911574082,0.45930917054388787,0.03069989848125875,5,with_ITO,-0.050837807448300756,0.02687924406481762,-0.2874212189766158,0.47137098288418694
1253.0,0.030696537773144614,0.8063224673712972,0.16298099485555817,0.4586039430735049,0.030696537773144614,5,with_ITO,-0.05030339695430744,0.026591221081262995,-0.28584968849133313,0.4715629070914679
1254.0,0.030692500029222736,0.8049466158178749,0.1643608841529024,0.45791237418979885,0.030692500029222736,5,with_ITO,-0.049755471535940426,0.02630584103870176,-0.2842948457775622,0.4717462111109221
1255.0,0.03068779175861939,0.8035623429211766,0.16574986532020408,0.45723529005061325,0.03068779175861939,5,with_ITO,-0.04919360200329223,0.02602258593267065,-0.2827565754010451,0.47192173230426626
1256.0,0.030682470830078936,0.8021697788504496,0.1671477503194715,0.4565733444946115,0.030682470830078936,5,with_ITO,-0.048617590981806263,0.02574115212432948,-0.28123480405145945,0.4720901930997725
1257.0,0.030676603451769115,0.8007690435015473,0.16855435304668354,0.45592716770424974,0.030676603451769115,5,with_ITO,-0.04802724867178143,0.025461234625163587,-0.2797294253628074,0.47225231864178735
1258.0,0.030670306678590636,0.7993600603693158,0.16996963295209355,0.4552971894221507,0.030670306678590636,5,with_ITO,-0.04742262818891879,0.02518275720826596,-0.2782403548976058,0.4724087120007134
1259.0,0.030663621323950514,0.7979431035853746,0.17139327509067492,0.45468415311190485,0.030663621323950514,5,with_ITO,-0.046803323265819485,0.024905189637032144,-0.2767673570574009,0.472560220312082
1260.0,0.030656681552794898,0.7965180620761161,0.17282525637108903,0.45408842255821114,0.030656681552794898,5,with_ITO,-0.046169405382835704,0.024628462119894723,-0.2753102733338908,0.4727074412601422
1261.0,0.030649505203238583,0.7950853824343738,0.17426511236238762,0.4535108771588315,0.030649505203238583,5,with_ITO,-0.04552023872940822,0.02435180426100375,-0.2738687582648686,0.4728513456739157
1262.0,0.03064228628421829,0.7936447249870265,0.17571298872875518,0.45295162846134257,0.03064228628421829,5,with_ITO,-0.04485614954539863,0.024075387841676565,-0.2724426308940284,0.47299239475926347
1263.0,0.03063510331712985,0.7921963112445816,0.17716858543828862,0.4524113090841389,0.03063510331712985,5,with_ITO,-0.04417675242693864,0.023798680172896713,-0.2710315289138152,0.4731314222730855
1264.0,0.030628126507630124,0.7907399442725416,0.1786319292198283,0.451890130931164,0.030628126507630124,5,with_ITO,-0.043482152643757654,0.023521633609400572,-0.26963514429877433,0.4732689951320817
1265.0,0.030621414479328226,0.7892760205341051,0.18010256498656674,0.4513888673847227,0.030621414479328226,5,with_ITO,-0.042771726567796375,0.023243469034708475,-0.2682530132494966,0.4734060654235399
