lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1509.25,0.2816666413037505,0.7183333586944212,1.8283152769527078e-12,0.7183333586944212,0.2816666413037505,1,lossless_ITO,-0.3813357666068715,-0.1717856547522374,-0.28373922894818615,0.59612858615635
1509.5,0.19436642583648384,0.805633574163225,2.9110047705671604e-13,0.805633574163225,0.19436642583648384,1,lossless_ITO,-0.3298595152191595,-0.13071095817087236,-0.2714059465295124,0.6677942724009304
1509.75,0.15768227530703535,0.8423177246931082,-1.4355183708403274e-13,0.8423177246931082,0.15768227530703535,1,lossless_ITO,-0.2975466755583016,-0.1164040844121092,-0.25263493470891996,0.6992860226285488
1510.0,0.13204121982807637,0.8679587801719882,-6.461498003318411e-14,0.8679587801719882,0.13204121982807637,1,lossless_ITO,-0.2666589873595749,-0.10766455505803413,-0.2304419498627931,0.7220828847157811
1510.25,0.10698537839903391,0.8930146216011638,-1.9773072068574038e-13,0.8930146216011638,0.10698537839903391,1,lossless_ITO,-0.22367370741109882,-0.10237113499987469,-0.19598113800744904,0.7453799934144695
1510.5,0.07603909681426663,0.9239609031861012,-3.6781688805831436e-13,0.9239609031861012,0.07603909681426663,1,lossless_ITO,-0.11022456860450824,-0.120242736315153,-0.09364970240107331,0.7786688903385812
1510.75,0.35902944825469146,0.640970551740379,4.92961227394062e-12,0.640970551740379,0.35902944825469146,1,lossless_ITO,-0.5541351671448239,-0.2028103535520024,-0.41253801709761745,0.5168560756001079
1511.0,0.10206337081290963,0.8979366291868985,1.9184653865522705e-13,0.8979366291868985,0.10206337081290963,1,lossless_ITO,-0.2739233894311538,-0.05753088606708304,-0.24038006072843618,0.7439908521400702
1511.25,0.04395235274680748,0.9560476472562456,-3.0531133177191805e-12,0.9560476472562456,0.04395235274680748,1,lossless_ITO,0.1201841410669684,-0.08606102518235065,0.09590484709961598,0.8031150338793142
1511.5,0.32583213047101905,0.6741678695321376,-3.156586103614245e-12,0.6741678695321376,0.32583213047101905,1,lossless_ITO,-0.45209557705184644,-0.2673534665561197,-0.35512696174216796,0.549758339208042
1511.75,0.19970188535141542,0.8002981146485665,1.8096635301390052e-14,0.8002981146485665,0.19970188535141542,1,lossless_ITO,-0.3684496389777915,-0.15907847041630407,-0.3039547184011044,0.6601046305496975
1512.0,0.1636184036586087,0.836381596339748,1.6433521210501567e-12,0.836381596339748,0.1636184036586087,1,lossless_ITO,-0.33282747329271095,-0.13191394413769567,-0.278106690577243,0.6921412948276524
1512.25,0.14443443866419575,0.8555655613355864,2.1782575743145571e-13,0.8555655613355864,0.14443443866419575,1,lossless_ITO,-0.31091713738644283,-0.11859014783585696,-0.26084993548305646,0.7094182183606099
1512.5,0.1314831528117394,0.8685168471883082,-4.7628567756419216e-14,0.8685168471883082,0.1314831528117394,1,lossless_ITO,-0.2948300402769169,-0.10960629524065063,-0.2466836888179979,0.7213893304787543
1512.75,0.12256252016546006,0.8774374798379803,-3.440359108708435e-12,0.8774374798379803,0.12256252016546006,1,lossless_ITO,-0.28295773596552765,-0.09960207612267641,-0.23074323501455535,0.7308105397480645
1513.0,0.10474938716154213,0.8952506128402767,-1.818878381243394e-12,0.8952506128402767,0.10474938716154213,1,lossless_ITO,-0.2588994182439364,-0.11429342751911525,-0.23855411678708247,0.7411474256989415
1513.25,0.09493732964772779,0.9050626703524862,-2.1405099914773018e-13,0.9050626703524862,0.09493732964772779,1,lossless_ITO,-0.24745175526531527,-0.10365000532479449,-0.2148222430727271,0.7533172763716005
1513.5,0.08312502224506964,0.9168749768652155,8.89714857343904e-10,0.9168749768652155,0.08312502224506964,1,lossless_ITO,-0.1759037801466824,-0.16030710848720447,-0.08655374613427087,0.7837041411686786
1513.75,0.12210941128773718,0.8778905887122994,-3.6637359812630166e-14,0.8778905887122994,0.12210941128773718,1,lossless_ITO,-0.2628066766912173,-0.09325335966151932,-0.22521406532187668,0.7282384805583562
1514.0,0.10700938341001429,0.892990616590098,-1.1235457009206584e-13,0.892990616590098,0.10700938341001429,1,lossless_ITO,-0.2437284937184217,-0.09429848346101705,-0.2086052956101757,0.7401948764314126
1514.25,0.09746416022051653,0.9025358397794712,1.2323475573339238e-14,0.9025358397794712,0.09746416022051653,1,lossless_ITO,-0.23331052516644796,-0.0892130121737367,-0.2003863644949859,0.7502376654322996
