lam,T,R,A
1350.0,0.3468712310717339,0.13269883754303247,0.5204299313852336
1351.0,0.34231919942779987,0.1378336608945896,0.5198471396776105
1352.0,0.33791353024434684,0.14304928473345305,0.5190371850222002
1353.0,0.33366422232023146,0.14833147855757786,0.5180042991221907
1354.0,0.32958233925247,0.1536663748974572,0.5167512858500729
1355.0,0.32568067080502866,0.1590375803842167,0.5152817488107546
1356.0,0.3219730858634978,0.1644270588763511,0.5135998552601511
1357.0,0.31847442673757775,0.16981442015513087,0.5117111531072914
1358.0,0.31519943068670475,0.17517970978676284,0.5096208595265324
1359.0,0.3121632016368319,0.18050105162876717,0.5073357467344008
1360.0,0.30938064798095855,0.18575572592584957,0.5048636260931919
1361.0,0.30686619617679023,0.19092042351366767,0.5022133803095421
1362.0,0.304633616925027,0.1959706417201968,0.49939574135477627
1363.0,0.3026953245804981,0.20088448670071438,0.49642018871878757
1364.0,0.3010628709614649,0.2056368252205989,0.4933003038179362
1365.0,0.2997460380152309,0.2102048710319465,0.49004909095282256
1366.0,0.29875307936056017,0.21456828117236043,0.48667863946707945
1367.0,0.29809042482327763,0.21870530373025104,0.48320427144647127
1368.0,0.29776233734172786,0.22259567029805055,0.47964199236022165
1369.0,0.29777128231952377,0.22622222381624763,0.47600649386422855
1370.0,0.29811753004889574,0.2295688055279539,0.47231366442315037
1371.0,0.29879921294359774,0.2326212128399969,0.46857957421640534
1372.0,0.2998119178389417,0.2353668091287659,0.46482127303229237
1373.0,0.3011498836032527,0.23779630053832196,0.4610538158584254
1374.0,0.3028050569992975,0.2399019992679794,0.4572929437327231
1375.0,0.3047675074977745,0.24167846827538897,0.45355402422683655
1376.0,0.3070255632926675,0.24312249981295592,0.4498519368943765
1377.0,0.30956596852335194,0.24423306007020096,0.4462009714064471
1378.0,0.3123732822744326,0.24501105789042155,0.44261565983514584
1379.0,0.3154322753762344,0.24545980135903517,0.43910792326473036
1380.0,0.31872601862068206,0.24558415844341963,0.4356898229358983
1381.0,0.32223673247586926,0.24539068188347685,0.43237258564065395
1382.0,0.325945973341163,0.24488744351534192,0.42916658314349515
1383.0,0.32983380473120577,0.24408405006173045,0.4260821452070637
1384.0,0.33388191234995485,0.24299102908841086,0.4231270585616343
1385.0,0.33807089744066543,0.2416199576450766,0.42030914491425797
1386.0,0.3423813377048511,0.23998323489434759,0.41763542740080134
1387.0,0.3467939107867705,0.23809391820667972,0.4151121710065498
1388.0,0.35128949779478347,0.23596557048016303,0.41274493172505344
1389.0,0.35584809442431403,0.23361266472316103,0.41053924085252497
1390.0,0.3604523802664428,0.23104892483716524,0.408498694896392
1391.0,0.36508431018834736,0.2282886351386536,0.40662705467299903
1392.0,0.36972628503133753,0.22534610999461147,0.404927604974051
1393.0,0.3743599560582003,0.22223634969607547,0.40340369424572414
1394.0,0.3789710836373849,0.21897207338946914,0.402056842973146
1395.0,0.3835410405577816,0.2155687756604415,0.4008901837817769
1396.0,0.3880552804180635,0.21203950352808004,0.39990521605385654
1397.0,0.3924984491229289,0.20839782493443992,0.39910372594263116
1398.0,0.3968555567065037,0.20465708710840047,0.39848735618509584
1399.0,0.40111077468959855,0.20083136363332732,0.39805786167707413
1400.0,0.4052520194581124,0.19693174217040227,0.3978162383714854
1401.0,0.4092628000816161,0.19297289684527763,0.3977643030731063
1402.0,0.41313020360152414,0.18896653792628018,0.3979032584721957
1403.0,0.41684023344245186,0.18492524304945274,0.39823452350809535
1404.0,0.4203788972275075,0.18086157782771808,0.39875952494477446
1405.0,0.42373118497200835,0.17678919749942335,0.3994796175285683
1406.0,0.42688487028510125,0.17271878569294688,0.4003963440219519
1407.0,0.4298237330013508,0.16866536642775423,0.401510900570895
1408.0,0.43253413063051305,0.16464114182365938,0.40282472754582754
1409.0,0.4350011805360426,0.16065972814681126,0.4043390913171461
1410.0,0.4372090077682932,0.1567362334019633,0.4060547588297435
1411.0,0.43914347063441334,0.15288324297257938,0.4079732863930073
1412.0,0.44078740768977076,0.14911807325392265,0.41009451905630656
1413.0,0.4421252578524475,0.1454557165735742,0.41241902557397836
1414.0,0.44314048532886985,0.14191300073399113,0.414946513937139
1415.0,0.44381631034340036,0.13850763647348832,0.41767605318311135
1416.0,0.44413580241859424,0.13525827277301802,0.4206059248083877
1417.0,0.44408195841273657,0.132185352960482,0.4237326886267815
1418.0,0.4436381913578478,0.12930780414706827,0.42705400449508385
1419.0,0.4427880848387721,0.12664878684840902,0.43056312831281895
1420.0,0.4415159020528606,0.12422997583226505,0.43425412211487435
1421.0,0.43980680307244135,0.12207469230242332,0.43811850462513535
1422.0,0.43764783536186697,0.12020742689230283,0.44214473774583024
