it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.29560422897338867,0.04977405071258545,0.7075189352035522,0.08302273973822594,150.63394165039062
1,0.29192450642585754,0.052870407700538635,0.7003614902496338,0.08922585844993591,149.6505584716797
2,0.2881909906864166,0.055971719324588776,0.6930129528045654,0.09603520017117262,148.67941284179688
3,0.2843262255191803,0.059134144335985184,0.6851311326026917,0.10334797948598862,147.69630432128906
4,0.2803042531013489,0.062438495457172394,0.6771552562713623,0.11111470870673656,146.69351196289062
5,0.27618467807769775,0.06583095341920853,0.6687536239624023,0.11944267153739929,145.6801300048828
6,0.27188023924827576,0.06933040916919708,0.6600448489189148,0.12823423743247986,144.6448974609375
7,0.2673603594303131,0.07300625741481781,0.6507803797721863,0.1374599663540721,143.57081604003906
8,0.2628961503505707,0.07657629251480103,0.6413220167160034,0.14762678183615208,142.53311157226562
9,0.2582187056541443,0.08036070317029953,0.6315597891807556,0.1582324644550681,141.4497833251953
10,0.2534676194190979,0.08414579182863235,0.6216086745262146,0.16943178977817297,140.3706817626953
11,0.2485831081867218,0.08803920447826385,0.6112632155418396,0.1814072299748659,139.2672119140625
12,0.24359531700611115,0.09197656810283661,0.6005500555038452,0.19390602130442858,138.1519775390625
13,0.23858633637428284,0.09594009071588516,0.5897031426429749,0.20715768449008465,137.034912109375
14,0.23343044519424438,0.0999528244137764,0.5782404541969299,0.22134156059473753,135.89935302734375
15,0.22824454307556152,0.10399455577135086,0.5667296051979065,0.2358124079182744,134.75540161132812
16,0.22304341197013855,0.10800974071025848,0.5550342202186584,0.25124186277389526,133.6099853515625
17,0.21781016886234283,0.11202573776245117,0.5430851578712463,0.2671706173568964,132.45997619628906
18,0.2126922309398651,0.11582339555025101,0.5309991240501404,0.2842824459075928,131.34271240234375
19,0.20727084577083588,0.11999863386154175,0.5183131694793701,0.3009935896843672,130.13037109375
20,0.20206457376480103,0.12401014566421509,0.5060656666755676,0.3181674163788557,128.95318603515625
21,0.19698557257652283,0.12781395018100739,0.4935407340526581,0.336414759978652,127.81285095214844
22,0.19196683168411255,0.13151679933071136,0.4812489151954651,0.354979882016778,126.6645736694336
23,0.1870177984237671,0.13522866368293762,0.46898022294044495,0.37341739423573017,125.516845703125
24,0.18226367235183716,0.138351172208786,0.4574216604232788,0.393448855727911,124.46109008789062
25,0.17755207419395447,0.14232465624809265,0.4446754455566406,0.4111132100224495,123.26909637451172
26,0.17307785153388977,0.14515098929405212,0.43288522958755493,0.4301532283425331,122.18729400634766
27,0.16858628392219543,0.14803928136825562,0.4220234155654907,0.44964051991701126,121.14994812011719
28,0.16478215157985687,0.15149499475955963,0.4105099141597748,0.46735423617064953,120.0736312866211
29,0.16079199314117432,0.15395233035087585,0.4002266526222229,0.48597715981304646,119.09344482421875
30,0.1567823588848114,0.156576469540596,0.3901064693927765,0.5039712768048048,118.08443450927734
31,0.153458833694458,0.15895724296569824,0.3804246783256531,0.5210518427193165,117.1572265625
32,0.15025150775909424,0.1612284928560257,0.37097832560539246,0.5376111306250095,116.2413101196289
33,0.14678490161895752,0.16335512697696686,0.3624812960624695,0.5537085346877575,115.3434829711914
34,0.1437510848045349,0.1653698980808258,0.35423019528388977,0.5689958110451698,114.47814178466797
35,0.14137351512908936,0.16692271828651428,0.34654510021209717,0.5831662975251675,113.72544860839844
36,0.13876572251319885,0.16870447993278503,0.33933109045028687,0.5967591404914856,112.94684600830078
37,0.13657744228839874,0.17006483674049377,0.33269718289375305,0.6093947552144527,112.24726104736328
38,0.13415709137916565,0.17160746455192566,0.32638195157051086,0.621184702962637,111.51818084716797
39,0.13211947679519653,0.17312908172607422,0.3208635747432709,0.6321830861270428,110.86516571044922
40,0.13019686937332153,0.1743512898683548,0.3156375288963318,0.6421902254223824,110.2515640258789
41,0.12843529880046844,0.17545408010482788,0.31087830662727356,0.6514006182551384,109.67820739746094
42,0.1264941692352295,0.1766064316034317,0.3063991963863373,0.6597903221845627,109.08750915527344
43,0.1248123049736023,0.17774634063243866,0.3025549054145813,0.6672609448432922,108.56291961669922
44,0.12323285639286041,0.178677499294281,0.29887163639068604,0.6740214973688126,108.06330871582031
45,0.12180051952600479,0.17963621020317078,0.2956818640232086,0.6799467168748379,107.60808563232422
46,0.12007065862417221,0.18087884783744812,0.2928085923194885,0.6851527914404869,107.11483764648438
47,0.11874786019325256,0.18157747387886047,0.29012349247932434,0.6896263435482979,106.7174301147461
48,0.11767983436584473,0.1825253963470459,0.28808534145355225,0.6934770941734314,106.375
49,0.11641368269920349,0.18341979384422302,0.2861217260360718,0.6967426165938377,106.01250457763672
50,0.11516597867012024,0.18411916494369507,0.2842472195625305,0.6995167881250381,105.67435455322266
51,0.11409708112478256,0.1849939078092575,0.28283828496932983,0.7017197348177433,105.37548828125
52,0.11285491287708282,0.18574246764183044,0.2813877463340759,0.703428640961647,105.0629653930664
53,0.11183397471904755,0.18642649054527283,0.2801157534122467,0.7048574276268482,104.80101776123047
54,0.1108449324965477,0.18724974989891052,0.279305100440979,0.7058819271624088,104.55548858642578
55,0.10985876619815826,0.18790309131145477,0.27840515971183777,0.7065773047506809,104.32328796386719
56,0.10880328714847565,0.1887408196926117,0.27770933508872986,0.7069695666432381,104.08354949951172
57,0.10778186470270157,0.18938983976840973,0.2769494950771332,0.7070345468819141,103.863037109375
58,0.10679202526807785,0.19011299312114716,0.2763279378414154,0.7070430144667625,103.6457290649414
59,0.10585007071495056,0.1908015012741089,0.27595144510269165,0.7067277953028679,103.45574188232422
