it,L,R_cross,R_co,T_tot,pb_err_deg
0,-0.020599607942235983,0.30344632267951965,0.32209303975105286,0.33956051617860794,91.80045318603516
1,-0.023211857672525926,0.3053719401359558,0.31085702776908875,0.3554865214973688,90.51878356933594
2,-0.028428162851376462,0.30864351987838745,0.3026151657104492,0.373790318146348,89.40016174316406
3,-0.029913338125221567,0.3102128505706787,0.2937473952770233,0.3882807418704033,88.33984375
4,-0.033220414252212956,0.3124276399612427,0.28634244203567505,0.4033225551247597,87.320068359375
5,-0.0356746314054151,0.31407156586647034,0.2793405055999756,0.4166653836145997,86.3766860961914
6,-0.03793895602576318,0.31553003191947937,0.2732962369918823,0.42833345383405685,85.54547882080078
7,-0.03941580498827694,0.3170219957828522,0.2682139277458191,0.4380091866478324,84.79312133789062
8,-0.04183105328765227,0.31848540902137756,0.26354488730430603,0.44655825942754745,84.08781433105469
9,-0.04310916644234589,0.31956252455711365,0.2598699927330017,0.45328153017908335,83.52259063720703
10,-0.044423543152212135,0.3202797472476959,0.25648754835128784,0.45858149603009224,83.02896118164062
11,-0.046807469845903685,0.321877121925354,0.2536442279815674,0.46284468844532967,82.50975799560547
12,-0.04855233720781659,0.3229594826698303,0.2518698275089264,0.46598038263618946,82.17628479003906
13,-0.049856978734214935,0.32398977875709534,0.24987299740314484,0.46806443203240633,81.81318664550781
14,-0.05169796951122398,0.3249954581260681,0.24837583303451538,0.46918307431042194,81.53813171386719
15,-0.05359158748821731,0.3263159692287445,0.24719253182411194,0.4698885241523385,81.25120544433594
16,-0.0542592087740771,0.3271627426147461,0.24656814336776733,0.4696658896282315,81.07579803466797
17,-0.05586451988930293,0.3280629515647888,0.24575501680374146,0.4689854020252824,80.90570831298828
18,-0.0572546076728979,0.3291070759296417,0.24541275203227997,0.46801719069480896,80.76353454589844
19,-0.05844045202454428,0.3297231197357178,0.24464690685272217,0.4667438920587301,80.62408447265625
20,-0.059792298182293147,0.33066612482070923,0.24444617331027985,0.4653405677527189,80.50485229492188
21,-0.061175253824786516,0.33168232440948486,0.24436531960964203,0.4636850515380502,80.4078598022461
22,-0.061842864446325974,0.33194512128829956,0.24411843717098236,0.4618650870397687,80.37284088134766
23,-0.06335767994048584,0.33318328857421875,0.24432425200939178,0.46034644544124603,80.27274322509766
24,-0.06427416614102378,0.3338906168937683,0.2442469745874405,0.45856492780148983,80.20558166503906
25,-0.06522350352247146,0.3344373106956482,0.24405141174793243,0.45690422784537077,80.1518783569336
26,-0.06562852028275709,0.3348158299922943,0.24410802125930786,0.4552924633026123,80.12515258789062
