tag,lam_nm,R_cross,R_co,R_cross_21,R_co_22,T_cross,T_co,abs_rx,abs_ry,abs_rxy,abs_ryx,dphi_r_deg,pb_phase_err_deg,R_total_x,R_total_y,T_total_x,T_total_y,A_x,A_y,rxx_re,rxx_im,rxy_re,rxy_im,ryx_re,ryx_im,ryy_re,ryy_im,txx_re,txx_im,tyy_re,tyy_im
A_P262_H185_s11_g96_o9,615.0,0.40977388620376587,0.0447627454996109,0.40979257225990295,0.044793155044317245,0.03406762331724167,0.01484245341271162,0.5738685131072998,0.7614442110061646,1.1386373444111086e-05,9.995172149501741e-05,-213.35166931152344,33.35169219970703,0.3293250799179077,0.5797972679138184,0.07278966158628464,0.024743106216192245,0.597885251045227,0.3954596221446991,0.4325662851333618,-0.3771094083786011,-1.086698830476962e-05,3.3997157515841536e-06,-9.691457671578974e-05,2.4452237994410098e-05,-0.7545247077941895,0.1024194061756134,0.022545794025063515,0.2688513696193695,-0.14578570425510406,-0.05907312035560608
A_P262_H185_s11_g96_o9,620.0,0.4463854134082794,0.062363989651203156,0.44634780287742615,0.06226986274123192,0.03908722102642059,0.00721872178837657,0.6504337191581726,0.7709105014801025,2.7022399081033655e-05,0.00018213650037068874,-220.01156616210938,40.011558532714844,0.42306405305862427,0.5943030118942261,0.044615238904953,0.048089079558849335,0.5323207378387451,0.357607901096344,0.36329734325408936,-0.5395174026489258,-2.4945606128312647e-05,1.0388779628556222e-05,0.000166866258950904,-7.30024476069957e-05,-0.7409238219261169,0.2129199504852295,0.056536514312028885,0.2035161256790161,-0.19359518587589264,-0.10300476849079132
A_P262_H185_s11_g96_o9,625.0,0.47303470969200134,0.08276750147342682,0.4728471338748932,0.0828535333275795,0.0456499420106411,0.009357746690511703,0.7194001078605652,0.7706921696662903,1.110930952563649e-05,0.00020096133812330663,-225.27920532226562,45.27922058105469,0.5175365805625916,0.5939664244651794,0.023533977568149567,0.08639801293611526,0.4589294493198395,0.3196355700492859,0.25340479612350464,-0.6732922792434692,-7.250591806950979e-06,8.416986929660197e-06,-5.575326213147491e-06,0.00020088398014195263,-0.7035353779792786,0.31464967131614685,0.06304580718278885,0.13985390961170197,-0.2567524015903473,-0.14309512078762054
A_P262_H185_s11_g96_o9,630.0,0.48772162199020386,0.10247178375720978,0.48739492893218994,0.10242003947496414,0.05314730852842331,0.021424492821097374,0.777490496635437,0.7586283087730408,2.0983206923119724e-05,0.00025414099218323827,-229.23748779296875,49.23750686645508,0.6044915318489075,0.575516939163208,0.010350885801017284,0.13881874084472656,0.38515758514404297,0.28566431999206543,0.11734804511070251,-0.7685837149620056,-2.0179311832180247e-05,5.752423021476716e-06,0.00023866674746386707,8.732595597393811e-05,-0.6427802443504333,0.40292733907699585,0.050153814256191254,0.08851777762174606,-0.33098354935646057,-0.17108076810836792
A_P262_H185_s11_g96_o9,635.0,0.49222368001937866,0.12024980038404465,0.4924362897872925,0.12031704187393188,0.06366249173879623,0.0417918935418129,0.8239982724189758,0.7390897870063782,2.9346532755880617e-05,0.00016405673522967845,-232.34500122070312,52.34502410888672,0.6789731383323669,0.5462537407875061,0.0037010132800787687,0.20714625716209412,0.3173258602619171,0.24660000205039978,-0.02847510576248169,-0.8235061168670654,-2.8174257749924436e-05,8.211591193685308e-06,-0.00015795804210938513,4.431554407346994e-05,-0.569187581539154,0.47146496176719666,0.028906742110848427,0.05352925881743431,-0.4170875549316406,-0.18216535449028015
A_P262_H185_s11_g96_o9,640.0,0.4889649450778961,0.13396038115024567,0.48872634768486023,0.13381637632846832,0.07589997351169586,0.06677556037902832,0.860127329826355,0.711090087890625,1.4685227142763324e-05,0.00024171947734430432,-234.52496337890625,54.52494812011719,0.7398191094398499,0.5056490898132324,0.0011382494121789932,0.28429630398750305,0.2590426504611969,0.21005460619926453,-0.1703188419342041,-0.8430957794189453,1.0037304491561372e-05,-1.0719533747760579e-05,0.00019933670409955084,-0.00013672302884515375,-0.48590540885925293,0.519177258014679,0.006577209569513798,0.0330892838537693,-0.5044827461242676,-0.17260785400867462
A_P262_H185_s11_g96_o9,645.0,0.47784003615379333,0.14451226592063904,0.47803428769111633,0.14486561715602875,0.09044379740953445,0.09326614439487457,0.887931227684021,0.6758920550346375,1.2736586540995631e-05,0.0004521221562754363,-236.2700653076172,56.27008819580078,0.7884220480918884,0.45683008432388306,0.0006436604890041053,0.36678558588027954,0.21093429625034332,0.1763843297958374,-0.30142587423324585,-0.8352031707763672,7.519540758949006e-06,-1.0279938578605652e-05,-0.00017765820666681975,0.00041575473733246326,-0.4013291895389557,0.5438427925109863,-0.010877295397222042,0.02291695773601532,-0.5878896117210388,-0.14550386369228363
A_P262_H185_s11_g96_o9,650.0,0.46388527750968933,0.15356899797916412,0.4637543261051178,0.15334151685237885,0.10616055876016617,0.11840853840112686,0.9094251990318298,0.6383540630340576,1.917591544042807e-05,0.0002884115092456341,-237.6820068359375,57.68202209472656,0.8270542621612549,0.40749591588974,0.0007781172753311694,0.4484297037124634,0.1721676141023636,0.14407438039779663,-0.41922929883003235,-0.8070322275161743,1.639306719880551e-05,9.949022569344379e-06,6.0477712395368144e-05,-0.00028199938242323697,-0.32140761613845825,0.5515369772911072,-0.0211886428296566,0.018142059445381165,-0.6620145440101624,-0.10082875937223434
A_P262_H185_s11_g96_o9,655.0,0.44652417302131653,0.16155105829238892,0.44645899534225464,0.16148851811885834,0.12300647795200348,0.1402444988489151,0.9262085556983948,0.598465085029602,2.936998862423934e-05,9.177745232591406e-05,-239.06214904785156,59.062156677246094,0.8578622937202454,0.35816046595573425,0.00082735950127244,0.5255787968635559,0.14131034910678864,0.11626070737838745,-0.5226317048072815,-0.7646688222885132,-2.5662620828370564e-05,-1.4283772543421946e-05,5.768724804511294e-05,-7.13812405592762e-05,-0.25017884373664856,0.5436643958091736,-0.02460290491580963,0.014900550246238708,-0.7234907150268555,-0.046259645372629166
A_P262_H185_s11_g96_o9,660.0,0.42908617854118347,0.16885428130626678,0.4289345443248749,0.168771430850029,0.14018891751766205,0.15745040774345398,0.9394546151161194,0.5595279335975647,3.112733975285664e-05,0.00010699325503082946,-240.33021545410156,60.330223083496094,0.8825749754905701,0.31307151913642883,0.0005864243721589446,0.5948758721351624,0.11683859676122665,0.0920526385307312,-0.6127036809921265,-0.7121581435203552,2.5684454158181325e-05,1.7584652596269734e-05,7.72877610870637e-05,-7.398755406029522e-05,-0.1879083216190338,0.5270313024520874,-0.022027164697647095,0.010060240514576435,-0.7710975408554077,0.016866452991962433
A_P262_H185_s11_g96_o9,665.0,0.4104587435722351,0.17662854492664337,0.4104139804840088,0.17658627033233643,0.15807777643203735,0.16995206475257874,0.9499838352203369,0.5211700797080994,4.367598376120441e-05,9.009459608932957e-05,-241.8173828125,61.817405700683594,0.902469277381897,0.2716182470321655,0.00021235931490082294,0.6558435559272766,0.0973183661699295,0.07253819704055786,-0.6905772089958191,-0.652359127998352,-1.653577055549249e-05,-4.0424743929179385e-05,-7.194315912784077e-06,-8.980689017334953e-05,-0.13653337955474854,0.5029680728912354,-0.014525148086249828,0.0011703278869390488,-0.8057692050933838,0.08111441880464554
A_P262_H185_s11_g96_o9,670.0,0.392413854598999,0.18437398970127106,0.39228832721710205,0.18428273499011993,0.17609760165214539,0.17803442478179932,0.9581800699234009,0.48502567410469055,2.2472264390671626e-05,0.0001276052207686007,-243.40960693359375,63.40959930419922,0.9181090593338013,0.23524990677833557,0.00018462415027897805,0.7080793976783752,0.08170631527900696,0.05667072534561157,-0.7572943568229675,-0.5870386362075806,-8.519968105247244e-06,-2.079453770420514e-05,3.752617703867145e-05,-0.00012196261377539486,-0.0941396951675415,0.47580209374427795,-0.004508913494646549,-0.012816984206438065,-0.8287360072135925,0.14586305618286133
B_P271_H215_s11_g96_o9,600.0,0.2077038735151291,0.05968332290649414,0.20765744149684906,0.059640441089868546,0.049309853464365005,0.029625141993165016,0.6382194757461548,0.35687682032585144,1.122984122048365e-05,9.410962229594588e-05,229.4679718017578,49.467960357666016,0.4073241055011749,0.12736105918884277,0.006211964413523674,0.1516581028699875,0.586463987827301,0.7209808230400085,-0.3106392025947571,0.5575189590454102,5.5925197557371575e-06,-9.738226253830362e-06,-3.754332283278927e-05,-8.629669900983572e-05,-0.12405999004840851,-0.3346194624900818,-0.0786423608660698,-0.005225776229053736,0.2285710722208023,0.315298855304718
B_P271_H215_s11_g96_o9,605.0,0.24201278388500214,0.04771062731742859,0.2419600933790207,0.04766809195280075,0.04384998977184296,0.01539127342402935,0.6287927031517029,0.4289188086986542,1.5759414964122698e-05,8.522591087967157e-05,223.91111755371094,43.911109924316406,0.39538025856018066,0.1839713454246521,0.010754677467048168,0.10776957869529724,0.5938650369644165,0.708259105682373,-0.16231879591941833,0.6074807643890381,8.564123163523618e-06,1.3229322576080449e-05,-6.41436199657619e-05,-5.6116408813977614e-05,-0.20762424170970917,-0.37531790137290955,-0.10331461578607559,-0.008985813707113266,0.25797170400619507,0.20302753150463104
B_P271_H215_s11_g96_o9,610.0,0.2827334403991699,0.03325800970196724,0.28285545110702515,0.03328653797507286,0.04022790119051933,0.007190524134784937,0.6199016571044922,0.49785080552101135,4.4626456656260416e-05,9.829347254708409e-05,216.049072265625,36.049068450927734,0.3842780590057373,0.24785542488098145,0.015084057115018368,0.07970929145812988,0.6006379127502441,0.6724352836608887,0.010305225849151611,0.61981600522995,4.4094972508901265e-06,-4.440807242644951e-05,9.68456151895225e-05,-1.6808735381346196e-05,-0.2996251881122589,-0.3975929617881775,-0.12280870974063873,0.0014308488462120295,0.26987212896347046,0.082935631275177
B_P271_H215_s11_g96_o9,615.0,0.333881676197052,0.01965959742665291,0.33377566933631897,0.01965438202023506,0.03650269657373428,0.0035070874728262424,0.6155348420143127,0.5727898478507996,1.8226193787995726e-05,8.778363553574309e-05,206.9901123046875,26.990108489990234,0.37888315320014954,0.3280882239341736,0.017429443076252937,0.06266866624355316,0.6036874055862427,0.6092430949211121,0.19632548093795776,0.5833861827850342,-1.4836591617495287e-05,-1.0586296411929652e-05,-8.430093294009566e-05,2.448100713081658e-05,-0.4091699719429016,-0.400834321975708,-0.1303165704011917,0.021142423152923584,0.24633517861366272,-0.04458290711045265
B_P271_H215_s11_g96_o9,620.0,0.3884389400482178,0.009351098909974098,0.38831308484077454,0.00934513658285141,0.03335641697049141,0.004163070116192102,0.6200740933418274,0.6410588026046753,2.888159178837668e-05,8.555528620490804e-05,197.5375213623047,17.537508010864258,0.384491890668869,0.41095638275146484,0.016787203028798103,0.058391280472278595,0.5987208485603333,0.5306523442268372,0.3808960020542145,0.4892955422401428,5.594636604655534e-06,2.833454345818609e-05,-6.859240238554776e-05,5.1135008106939495e-05,-0.5279123783111572,-0.36368247866630554,-0.12285897135734558,0.04114048555493355,0.18776355683803558,-0.15210561454296112
B_P271_H215_s11_g96_o9,625.0,0.4396307170391083,0.002501704730093479,0.43965765833854675,0.0024982739705592394,0.03240940719842911,0.008147708140313625,0.6365825533866882,0.6921351552009583,4.3967720557702705e-06,3.1793104426469654e-05,187.18199157714844,7.181983947753906,0.4052373468875885,0.4790510833263397,0.013407551683485508,0.0676715299487114,0.5813551545143127,0.4532773494720459,0.5420733690261841,0.33375710248947144,-2.0646348275477067e-07,4.3919217205257155e-06,-6.769776518922299e-06,-3.1063991627888754e-05,-0.6301223635673523,-0.2863510251045227,-0.10320378094911575,0.052502308040857315,0.1161690279841423,-0.23275801539421082
B_P271_H215_s11_g96_o9,630.0,0.4835190773010254,0.001373802311718464,0.4835154116153717,0.0013763755559921265,0.03364228084683418,0.0153529467061162,0.6659043431282043,0.7255040407180786,1.7019672668538988e-05,4.4651700591202825e-05,176.36093139648438,3.6390702724456787,0.4434286057949066,0.5263561010360718,0.008923790417611599,0.08905147761106491,0.5476475954055786,0.3845924139022827,0.6536428928375244,0.1271989941596985,-1.1564179658307694e-05,-1.2487553249229677e-05,-4.4593572965823114e-05,2.2776548576075584e-06,-0.7019132375717163,-0.18350465595722198,-0.07987405359745026,0.050437260419130325,0.04279829189181328,-0.2953299582004547
B_P271_H215_s11_g96_o9,635.0,0.5163589119911194,0.00856743473559618,0.5162855386734009,0.00856484193354845,0.03707495331764221,0.02598632499575615,0.705075204372406,0.7434014678001404,5.7614299294073135e-05,5.59120780962985e-05,165.63055419921875,14.369447708129883,0.4971310496330261,0.552645742893219,0.005185910500586033,0.12097597122192383,0.497683048248291,0.3263782858848572,0.6963033676147461,-0.11087244749069214,4.549883306026459e-05,3.534492134349421e-05,5.442545807454735e-05,1.2807418897864409e-05,-0.7401965260505676,-0.06895510852336884,-0.06132364645600319,0.037753086537122726,-0.03177016228437424,-0.3463619649410248
B_P271_H215_s11_g96_o9,640.0,0.5354675054550171,0.02508121356368065,0.5356450080871582,0.025030935183167458,0.04275403171777725,0.04118809103965759,0.749066174030304,0.7484146356582642,0.00010173891496378928,0.00029735220596194267,-204.409912109375,24.409931182861328,0.56110018491745,0.5601244568824768,0.0031795112881809473,0.16474460065364838,0.435720294713974,0.2751309275627136,0.662784218788147,-0.34902316331863403,0.00010173190821660683,1.1942429409828037e-06,0.00020726353977806866,-0.00021321387612260878,-0.7471269965171814,0.04388294741511345,-0.05301868915557861,0.019196266308426857,-0.11084447801113129,-0.3904588222503662
B_P271_H215_s11_g96_o9,645.0,0.5415565967559814,0.0487976111471653,0.5411638021469116,0.048743683844804764,0.050713442265987396,0.05953047424554825,0.7926469445228577,0.7429484724998474,4.6437613491434604e-05,0.000322656735079363,-213.2315216064453,33.231529235839844,0.6282892823219299,0.5519724488258362,0.0028778393752872944,0.2176159769296646,0.36883288621902466,0.2304115742444992,0.5622962713241577,-0.558669924736023,9.778525054571219e-06,-4.539639121503569e-05,0.0002447919105179608,0.00021020059648435563,-0.7278178930282593,0.14917626976966858,-0.053494639694690704,0.003995461389422417,-0.19656994938850403,-0.42305582761764526
B_P271_H215_s11_g96_o9,650.0,0.5345855951309204,0.07628168165683746,0.5337626934051514,0.07606667280197144,0.061011869460344315,0.07972223311662674,0.8319875597953796,0.7269752621650696,2.9958477171021514e-05,0.0006041754386387765,-220.77920532226562,40.77921676635742,0.6922036409378052,0.5284930467605591,0.003396065440028906,0.2781611382961273,0.3044002950191498,0.1933458149433136,0.4162052869796753,-0.7204002141952515,4.605648427968845e-06,2.960233723570127e-05,0.0005608758656308055,0.00022460229229182005,-0.6865217089653015,0.23912547528743744,-0.058098334819078445,-0.004500101320445538,-0.2855805456638336,-0.4434014856815338
B_P271_H215_s11_g96_o9,655.0,0.5191186666488647,0.10410741716623306,0.5193660259246826,0.10431133955717087,0.07426081597805023,0.09958507865667343,0.8657835721969604,0.7052107453346252,1.8179764083470218e-05,0.0003193166630808264,-227.17526245117188,47.1752815246582,0.7495813369750977,0.4973222017288208,0.0036448780447244644,0.3439774215221405,0.24677377939224243,0.1587003767490387,0.24619144201278687,-0.8300427198410034,-5.982376023894176e-06,-1.71672654687427e-05,-0.0002936767996288836,0.00012536773283500224,-0.6321882605552673,0.31250637769699097,-0.06011644005775452,-0.00555336382240057,-0.37908199429512024,-0.4475201368331909
B_P271_H215_s11_g96_o9,660.0,0.49855276942253113,0.13079148530960083,0.49827978014945984,0.13082467019557953,0.08983542770147324,0.11748727411031723,0.8936523795127869,0.6781107187271118,3.592981011024676e-05,0.00021040139836259186,-232.65457153320312,52.654563903808594,0.7986146211624146,0.45983415842056274,0.00316389137879014,0.4114862382411957,0.19822148978710175,0.12867960333824158,0.07108920812606812,-0.890820324420929,1.5622536011505872e-05,-3.235564145143144e-05,0.0001360598544124514,0.0001604881981620565,-0.5701075792312622,0.3671668767929077,-0.05618312209844589,-0.002709269756451249,-0.4704313278198242,-0.4360969662666321
B_P271_H215_s11_g96_o9,665.0,0.47462812066078186,0.15499147772789001,0.47447776794433594,0.15479911863803864,0.10716574639081955,0.13250385224819183,0.9159842133522034,0.6479731798171997,5.416155545390211e-05,0.0002912303898483515,-237.41383361816406,57.413841247558594,0.8390271663665771,0.41986924409866333,0.00203114771284163,0.47728806734085083,0.15894168615341187,0.10284268856048584,-0.09674137830734253,-0.9108612537384033,9.209625204675831e-06,-5.337280890671536e-05,0.00019028110546059906,-0.0002204727497883141,-0.5060601830482483,0.40468794107437134,-0.04506683349609375,-0.00020446619600988925,-0.5558796525001526,-0.4102266728878021
B_P271_H215_s11_g96_o9,670.0,0.4488694369792938,0.17644408345222473,0.448822945356369,0.17651373147964478,0.12624582648277283,0.14386455714702606,0.9336424469947815,0.6155989170074463,8.505695404892322e-06,0.00012728340516332537,-241.7129669189453,61.71298599243164,0.8716882467269897,0.37896203994750977,0.0007213940261863172,0.5394616723060608,0.1275903582572937,0.08157628774642944,-0.25201159715652466,-0.8989874124526978,-6.095458957133815e-06,5.932304702582769e-06,2.2178224753588438e-05,0.0001253363152500242,-0.4432222843170166,0.4272189736366272,-0.02681654319167137,-0.0014954206999391317,-0.6330413222312927,-0.3724518418312073
B_P271_H230_s11_g96_o9,600.0,0.16325996816158295,0.09343396127223969,0.16331644356250763,0.09351035207509995,0.039584312587976456,0.06169270724058151,0.6687166690826416,0.2575629651546478,5.493432399816811e-05,0.00012244036770425737,246.0869598388672,66.08695983886719,0.4471819996833801,0.0663386806845665,0.002793384250253439,0.19969598948955536,0.5500246286392212,0.7339653372764587,-0.4517473578453064,0.49305814504623413,-3.256022318964824e-05,-4.4244909076951444e-05,0.0001203340434585698,2.261329791508615e-05,-0.10307629406452179,-0.23603804409503937,0.044661376625299454,0.02826116420328617,0.2650798261165619,0.3597619831562042
B_P271_H230_s11_g96_o9,605.0,0.19295024871826172,0.08131378144025803,0.1929534673690796,0.08135516941547394,0.03588350489735603,0.04844202101230621,0.6661681532859802,0.323716938495636,4.084808097104542e-05,6.619714986300096e-05,238.82952880859375,58.829524993896484,0.44378000497817993,0.10479265451431274,0.0018586603691801429,0.16682393848896027,0.5543613433837891,0.7283834218978882,-0.33538562059402466,0.5755835771560669,-3.8147540180943906e-05,1.4605848264181986e-05,2.6033067115349695e-05,6.086330904508941e-05,-0.1549641191959381,-0.2842160761356354,0.04238276928663254,-0.007895877584815025,0.3387968838214874,0.22812408208847046
B_P271_H230_s11_g96_o9,610.0,0.22973136603832245,0.06797610968351364,0.22973161935806274,0.0678926482796669,0.031937386840581894,0.04164937511086464,0.6613143682479858,0.39748597145080566,6.20586724835448e-05,0.0001533270551590249,232.01040649414062,52.01040267944336,0.4373367130756378,0.1579951047897339,0.0025672242045402527,0.14462517201900482,0.5600960850715637,0.6973797082901001,-0.18787014484405518,0.6340674161911011,5.5324886488961056e-05,-2.811469676089473e-05,-6.26115215709433e-05,-0.00013996065536048263,-0.23085619509220123,-0.32357460260391235,0.033145803958177567,-0.038321662694215775,0.3735506534576416,0.07130976766347885
B_P271_H230_s11_g96_o9,615.0,0.2716733515262604,0.05452701821923256,0.27168118953704834,0.05454825237393379,0.028895415365695953,0.0417468398809433,0.6561102867126465,0.471114844083786,1.4652996469521895e-05,3.1273790227714926e-05,225.37347412109375,45.373470306396484,0.4304807186126709,0.22194918990135193,0.004347016103565693,0.13695013523101807,0.5651722550392151,0.6411006450653076,-0.012032151222229004,0.6559999585151672,-7.4497379500826355e-06,-1.2617912034329493e-05,1.9226667063776404e-05,2.4665467208251357e-05,-0.32916733622550964,-0.3370431065559387,0.02023707516491413,-0.06274929642677307,0.3591626286506653,-0.08917592465877533
B_P271_H230_s11_g96_o9,620.0,0.3163597881793976,0.040369048714637756,0.31639358401298523,0.040370624512434006,0.02767721377313137,0.04860982671380043,0.6534565091133118,0.535245418548584,2.7012179998564534e-05,8.069113391684368e-06,217.89544677734375,37.89543533325195,0.427005410194397,0.2864876687526703,0.0068191844038665295,0.1457001268863678,0.5661754012107849,0.5678122043609619,0.18272459506988525,0.627389132976532,1.1867671673826408e-05,-2.426553692203015e-05,3.3128899303846993e-06,-7.357672984653618e-06,-0.4337540864944458,-0.3136001229286194,0.005845162086188793,-0.08237119764089584,0.30257612466812134,-0.23269681632518768
B_P271_H230_s11_g96_o9,625.0,0.3610064387321472,0.025552356615662575,0.36089056730270386,0.02553110383450985,0.02833988517522812,0.06122143194079399,0.6567559242248535,0.5845102667808533,3.562974961823784e-05,7.791820098645985e-05,209.10533142089844,29.105321884155273,0.43132835626602173,0.3416522443294525,0.009977418929338455,0.16913053393363953,0.5586942434310913,0.48921719193458557,0.3778582215309143,0.537169873714447,9.113318810705096e-07,3.5618093534139916e-05,-7.162275142036378e-05,3.068269870709628e-05,-0.5263733863830566,-0.2541324496269226,-0.009108522906899452,-0.09946959465742111,0.21828405559062958,-0.34854352474212646
B_P271_H230_s11_g96_o9,630.0,0.4026709198951721,0.011567890644073486,0.4028233587741852,0.011573136784136295,0.03171633556485176,0.07807846367359161,0.669343888759613,0.6169392466545105,3.1587806006427854e-05,9.373132343171164e-05,198.6864471435547,18.68644142150879,0.4480212330818176,0.3806140422821045,0.013642145320773125,0.2059088498353958,0.5383366346359253,0.4134771227836609,0.5503947734832764,0.38090264797210693,-3.404564267839305e-06,-3.1403797038365155e-05,3.289140295237303e-05,-8.77708152984269e-05,-0.5930434465408325,-0.1700398027896881,-0.02736818604171276,-0.11354780942201614,0.12036663293838501,-0.43751654028892517
B_P271_H230_s11_g96_o9,635.0,0.43836602568626404,0.0026204793248325586,0.4375986158847809,0.0025873822160065174,0.03690921887755394,0.09833879768848419,0.6920847296714783,0.6341851949691772,6.030526492395438e-05,0.0005584487225860357,187.27317810058594,7.273168087005615,0.4789815843105316,0.4021908640861511,0.017735324800014496,0.25286051630973816,0.5032830834388733,0.3449486196041107,0.6714012622833252,0.16793334484100342,5.099537884234451e-05,3.219000427634455e-05,-7.108685531420633e-05,0.0005539057892747223,-0.6297636032104492,-0.07475746423006058,-0.04934133589267731,-0.12369395792484283,0.015456391498446465,-0.5026147961616516
B_P271_H230_s11_g96_o9,640.0,0.4647335708141327,0.0025237547233700752,0.46357282996177673,0.00245467247441411,0.044411152601242065,0.11988020688295364,0.7243329286575317,0.6392386555671692,4.477298352867365e-05,0.000849794945679605,-184.3885498046875,4.388570308685303,0.5246589183807373,0.4086260497570038,0.021269021555781364,0.30736997723579407,0.4540720582008362,0.28400394320487976,0.7200403809547424,-0.07874014973640442,4.47593629360199e-05,-1.1043484846595675e-06,4.731991793960333e-05,0.0008484764257445931,-0.6389046311378479,0.02066155895590782,-0.07475117594003677,-0.12522339820861816,-0.0940343588590622,-0.5463767051696777
B_P271_H230_s11_g96_o9,645.0,0.476824015378952,0.013113084249198437,0.47741177678108215,0.013237492181360722,0.05471336096525192,0.14026661217212677,0.7621450424194336,0.632235050201416,2.96880225505447e-05,0.0005420244415290654,-195.67140197753906,15.671387672424316,0.5808653831481934,0.3997211456298828,0.022979462519288063,0.36700090765953064,0.39615514874458313,0.23327794671058655,0.6887210011482239,-0.3263868987560272,2.5925692170858383e-05,-1.4465033018495888e-05,-0.00045706366654485464,-0.00029134738724678755,-0.623224139213562,0.10636188089847565,-0.09840381890535355,-0.11530797183513641,-0.2010987550020218,-0.5714544653892517
B_P271_H230_s11_g96_o9,650.0,0.4791393578052521,0.033358704298734665,0.47957828640937805,0.0334906205534935,0.0675411969423294,0.15757380425930023,0.8013996481895447,0.6191328167915344,6.456889241235331e-05,0.00036058539990335703,-206.0060577392578,26.006065368652344,0.6422415375709534,0.383325457572937,0.022093722596764565,0.4280557334423065,0.3356647491455078,0.18861880898475647,0.5868580341339111,-0.5457463264465332,1.8104103219229728e-05,-6.197889160830528e-05,-0.0003434066893532872,-0.00010997129720635712,-0.5923472046852112,0.180139422416687,-0.11438126116991043,-0.09492438286542892,-0.3083549439907074,-0.5770381093025208
B_P271_H230_s11_g96_o9,655.0,0.47070711851119995,0.06085297465324402,0.47055289149284363,0.060768768191337585,0.08353328704833984,0.17025361955165863,0.8388196229934692,0.5993859767913818,1.3059814591542818e-05,0.00018379143148194999,-215.40158081054688,35.40159225463867,0.7036184072494507,0.35926353931427,0.018489424139261246,0.48915377259254456,0.27789217233657837,0.15158268809318542,0.43545418977737427,-0.7169365286827087,1.0206234946963377e-05,-8.14809936855454e-06,0.00018247947446070611,-2.1921070583630353e-05,-0.5504016876220703,0.23732154071331024,-0.11763550341129303,-0.06820044666528702,-0.40851351618766785,-0.5676887035369873
B_P271_H230_s11_g96_o9,660.0,0.45489394664764404,0.0916861966252327,0.45480406284332275,0.0916481763124466,0.10237240046262741,0.17732439935207367,0.8718798160552979,0.5769385695457458,3.9494236261816695e-05,0.00010058653424493968,-223.78005981445312,43.78007507324219,0.7601743936538696,0.3328581154346466,0.012655336409807205,0.5466822385787964,0.22717027366161346,0.1204596757888794,0.2558053731918335,-0.8335094451904297,2.9439255740726367e-05,-2.6327266823500395e-05,9.382885036757216e-05,-3.6246347008273005e-05,-0.5038255453109741,0.2811012864112854,-0.10466106981039047,-0.041247978806495667,-0.5019447207450867,-0.5428938865661621
B_P271_H230_s11_g96_o9,665.0,0.43405285477638245,0.1231807991862297,0.4339503049850464,0.12319939583539963,0.12297654151916504,0.1801980584859848,0.8995017409324646,0.5525215268135071,3.437612031120807e-05,7.816109427949414e-05,-231.2897186279297,51.289730072021484,0.8091033697128296,0.30528002977371216,0.006723460275679827,0.5996898412704468,0.18417316675186157,0.09503012895584106,0.06911098957061768,-0.8968428373336792,2.0029605366289616e-05,2.7938014682149515e-05,1.9788716599578038e-05,7.561457459814847e-05,-0.45641669631004333,0.311390221118927,-0.07917609810829163,-0.021321071311831474,-0.584840714931488,-0.5075934529304504
B_P271_H230_s11_g96_o9,670.0,0.4105452001094818,0.15342170000076294,0.41053250432014465,0.1534191071987152,0.1456044465303421,0.17888833582401276,0.9215689897537231,0.5278533697128296,6.625543028349057e-05,5.300153497955762e-05,-238.09197998046875,58.09199523925781,0.8492894172668457,0.2786291837692261,0.001903402036987245,0.6470889449119568,0.14880718290805817,0.07428187131881714,-0.11311072111129761,-0.91460120677948,-4.481678843148984e-06,6.610368291148916e-05,-1.3307522749528289e-05,5.130372665007599e-05,-0.4104617238044739,0.3318890333175659,-0.04180920869112015,-0.012465612962841988,-0.657902181148529,-0.46287545561790466
B_P262_H215_s11_g96_o9,600.0,0.22503510117530823,0.02652108669281006,0.22508777678012848,0.0265395175665617,0.05792064964771271,0.002154221525415778,0.5463252067565918,0.4524514377117157,2.852745819836855e-05,5.03195624332875e-05,216.56646728515625,36.56645584106445,0.29847124218940735,0.20471230149269104,0.04996195808053017,0.07016940414905548,0.6515668034553528,0.7251183390617371,0.048976972699165344,0.5441254377365112,-6.145646693767048e-07,-2.8520837076939642e-05,5.0229427870363e-05,3.010456566698849e-06,-0.3010423481464386,-0.3377659022808075,-0.22011175751686096,0.03889430686831474,0.26117268204689026,0.04425191134214401
B_P262_H215_s11_g96_o9,605.0,0.26690933108329773,0.015613159164786339,0.2670420706272125,0.015621274709701538,0.05619870498776436,5.064149445388466e-05,0.5392610430717468,0.5238161683082581,3.7456142308656126e-05,9.589660476194695e-05,207.14590454101562,27.145893096923828,0.2908024787902832,0.2743833661079407,0.05282524228096008,0.05955488607287407,0.6563723087310791,0.6660617589950562,0.21279440820217133,0.49550074338912964,1.6395604689023457e-05,-3.3677097235340625e-05,8.319232438225299e-05,-4.7699009883217514e-05,-0.403532475233078,-0.3339834213256836,-0.21560007333755493,0.07963521778583527,0.22969238460063934,-0.08243964612483978
