CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
1.739035158020178e-13,2.7204610556501626e-13,6.633319946437503e-13,-0.21851208703877165,1.0015695537845493e-38,3.668737974102954e-39,2.6665291781484425e-39,-6.769555966190412e-40,-1.0493297090576143e-36,-5.4914322536759055e-37,-4.159356969076654e-39,-1.4506537552956388e-39,3.0522565710851426e-39,1.5179123288734433e-39,-5.856346828787778e-39,-2.218084377004135e-39,0.4115750313545332,1.5694727974824263,-1.82540962451206e-38,-7.150386350061582e-38,1.0,0,0.02,-3.654952580525083e-25,5.378617314212779e-25,1.2534508437978547e-22,-2.3952823374675923e-22,-5.25689072727984e-26,-1.5291896048816412e-25,1.3654032570528577e-30,-3.4320153851526927e-31,-1.6421030790996903e-33,4.782171905768848e-34,2.2570891308825137e-32,1.320418754654336e-32,3.284411668777466
,,,0.09093554263900516,,,,,,,,,,,,,0.7536296708205815,1.5915768743671872,,,1.0592537251772889,1,0.01999657324975557,,,,,,,,,,,,,7.369553804397583
,,,0.4159980826440036,,,,,,,,,,,,,1.4358202727600236,1.6004100229169065,,,1.1220184543019633,2,0.019986295347545736,,,,,,,,,,,,,10.870946884155273
,,,1.0180475413465169,,,,,,,,,,,,,4.84859299080264,1.579971051160237,,,1.1885022274370185,3,0.01996917333733128,,,,,,,,,,,,,14.027679204940796
,,,1.1285381735579922,,,,,,,,,,,,,6.737953492030056,1.4181030588590047,,,1.2589254117941673,4,0.019945218953682734,,,,,,,,,,,,,17.145671129226685
,,,1.666635847993849,,,,,,,,,,,,,25.476053142948924,1.1002448846968422,,,1.333521432163324,5,0.019914448613738107,,,,,,,,,,,,,20.262427806854248
,,,1.0938137474330951,,,,,,,,,,,,,5.758385312733936,1.548010235316236,,,1.4125375446227544,6,0.019876883405951378,,,,,,,,,,,,,23.42883014678955
,,,0.7882348061231041,,,,,,,,,,,,,3.0264635019704134,1.598514619843987,,,1.4962356560944334,7,0.019832549075639548,,,,,,,,,,,,,26.745832681655884
,,,0.6490513353649308,,,,,,,,,,,,,2.259046454810803,1.621189062379401,,,1.5848931924611134,8,0.019781476007338056,,,,,,,,,,,,,29.9220871925354
,,,0.5733148586032879,,,,,,,,,,,,,1.9229066635493792,1.6368796690169836,,,1.6788040181225603,9,0.019723699203976767,,,,,,,,,,,,,33.259767293930054
7.389982400890082e-13,1.0033312609960353e-14,6.96923748617353e-13,0.5294353216863288,1.8072257697733568e-38,5.230377389758894e-39,7.295420456048962e-39,-2.1529935994271992e-39,-1.9959313815329584e-36,-1.4053345433097783e-36,-7.506421604809814e-39,-1.6172124361359768e-39,-3.5718251165189743e-38,-2.5801926403018193e-38,-1.056584298456405e-38,-3.613158339444956e-39,1.748442710561906,1.6489605691142666,-2.2405346885633202e-38,-5.418135306407792e-38,1.7782794100389228,10,0.019659258262890684,6.745319925355071e-24,-8.908118130808594e-24,-4.0199488837688546e-23,3.087284534400053e-23,-3.291326350651493e-25,-1.1711049188023449e-24,1.399914357243254e-30,-3.5034208170203043e-31,-9.946202522184258e-35,9.518763260452047e-34,2.1432005082859226e-32,1.583972340582393e-32,36.537999868392944
,,,0.5049773127108552,,,,,,,,,,,,,1.6550982202985542,1.6587997036553537,,,1.8836490894898004,11,0.019588197348681932,,,,,,,,,,,,,39.51481485366821
,,,0.49372651253431776,,,,,,,,,,,,,1.610580264945587,1.6667214579481695,,,1.9952623149688797,12,0.019510565162951538,,,,,,,,,,,,,42.63584661483765
,,,0.4923993731106804,,,,,,,,,,,,,1.6004396825474498,1.6728359388229281,,,2.113489039836647,13,0.019426414910921785,,,,,,,,,,,,,46.07827305793762
