theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.05193692818284035,0.6969771981239319,0.026255063712596893,0.22483068704605103
0.0,45.0,0.05193692818284035,0.6969771981239319,0.026255063712596893,0.22483068704605103
0.0,90.0,0.05193692818284035,0.6969771981239319,0.026255063712596893,0.22483068704605103
15.0,0.0,0.08142209053039551,0.6509588956832886,0.009813974611461163,0.2578049302101135
15.0,45.0,0.05958181992173195,0.6832361221313477,0.013687342405319214,0.24349474906921387
15.0,90.0,0.04047573730349541,0.7130760550498962,0.018489515408873558,0.2279585599899292
30.0,0.0,0.1941697597503662,0.47664907574653625,0.01622210629284382,0.3129590153694153
30.0,45.0,0.08431592583656311,0.6318033933639526,0.0011655188864097,0.2827150225639343
30.0,90.0,0.011903581209480762,0.7391855716705322,0.015325753018260002,0.23358502984046936
45.0,0.0,0.3434637784957886,0.20923857390880585,0.13396461308002472,0.3133329749107361
45.0,45.0,0.13129742443561554,0.5100005865097046,0.03662107512354851,0.3220808506011963
45.0,90.0,0.011356940492987633,0.6733113527297974,0.08349157124757767,0.2318400889635086
60.0,0.0,0.45217829942703247,0.07852708548307419,0.21793964505195618,0.25135499238967896
60.0,45.0,0.2241346389055252,0.32513177394866943,0.11695884168148041,0.3337746858596802
60.0,90.0,0.1422136425971985,0.42630162835121155,0.22929541766643524,0.2021893411874771
75.0,0.0,0.6298859119415283,0.026810940355062485,0.18454338610172272,0.1587597280740738
75.0,45.0,0.4477583169937134,0.1302420049905777,0.152043417096138,0.26995617151260376
75.0,90.0,0.4400472640991211,0.1503990739583969,0.27266520261764526,0.13688835501670837
80.0,0.0,0.7252609729766846,0.013947084546089172,0.14424455165863037,0.11654722690582275
80.0,45.0,0.5818941593170166,0.07107565551996231,0.13165947794914246,0.21537068486213684
80.0,90.0,0.5850234031677246,0.07866741716861725,0.2318846881389618,0.10442444682121277
