order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
15,15,projected,3.6988282203674316,38.13545227050781,42.79889678955078,0.891038179397583,19.96454644203186
15,15,binary,3.702047824859619,38.26002883911133,42.935123443603516,0.8911125659942627,19.783875942230225
