order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,4.1645426750183105,60.3217887878418,68.67546081542969,0.8783601522445679,4.260216951370239
9,9,binary,4.164263725280762,60.3057861328125,68.65538024902344,0.878383994102478,4.124077081680298
11,11,projected,4.0905961990356445,56.27947998046875,63.48872756958008,0.8864483833312988,11.475322484970093
11,11,binary,4.089791774749756,56.234859466552734,63.43698501586914,0.8864680528640747,11.700901985168457
13,13,projected,3.8812642097473145,45.7410888671875,51.394500732421875,0.8899996876716614,29.994817972183228
13,13,binary,3.880546808242798,45.71039962768555,51.35527801513672,0.8900818228721619,29.16674256324768
